State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
,3R06-30164,Town of Bluefield/Graham Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,11276,0,11276
,3R06-30165,Farmville Area Bus,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,3R06-30165,Farmville Area Bus,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,2366,0,2366
,3R06-30165,Farmville Area Bus,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,3R06-30165,Farmville Area Bus,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,8650,0,8650
,3R06-30172,Bay Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,3R06-30172,Bay Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,146082,0,146082
,3R06-30174,Four County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,3R06-30174,Four County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,12333,0,12333
,3R06-30178,"Unified Human Services Transportation Systems, Inc",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,3R06-30178,"Unified Human Services Transportation Systems, Inc",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,45703,0,45703
,3R06-30184,Blackstone Area Bus Service,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,3R06-30184,Blackstone Area Bus Service,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,20786,0,20786
,3R06-31025,Greensville Emporia Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,3R06-31025,Greensville Emporia Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,28769,0,28769
,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,135474,0,135474
,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Funds Earned During Period,3021449,0,3021449
,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1814660,0,1814660
,40002,City of Knoxville,Full Reporter,Urban,DR,DO,Funds Earned During Period,174073,0,174073
,40002,City of Knoxville,Full Reporter,Urban,MB,DO,Funds Earned During Period,1732725,221080,1953805
,40003,City of Memphis,Full Reporter,Urban,DR,DO,Funds Earned During Period,473119,0,473119
,40003,City of Memphis,Full Reporter,Urban,MB,DO,Funds Earned During Period,5437865,0,5437865
,40003,City of Memphis,Full Reporter,Urban,SR,DO,Funds Earned During Period,213214,0,213214
,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,849915,39557,889472
,40004,Metropolitan Transit Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,231553,16345,247898
,40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,4791799,2199300,6991099
,40005,City of Asheville,Full Reporter,Urban,MB,PT,Funds Earned During Period,509193,0,509193
,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,68858,526269,595127
,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,1620427,0,1620427
,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,VP,DO,Funds Earned During Period,0,14565,14565
,40007,City of Raleigh,Full Reporter,Urban,DT,PT,Funds Earned During Period,902597,0,902597
,40007,City of Raleigh,Full Reporter,Urban,MB,DO,Funds Earned During Period,2717407,199111,2916518
,40007,City of Raleigh,Full Reporter,Urban,MB,PT,Funds Earned During Period,47708,0,47708
,40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT,Funds Earned During Period,2432934,516435,2949369
,40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO,Funds Earned During Period,774688,0,774688
,40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO,Funds Earned During Period,6276006,1367950,7643956
,40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT,Funds Earned During Period,14958354,899568,15857922
,40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO,Funds Earned During Period,0,0,0
,40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO,Funds Earned During Period,389431,0,389431
,40009,City of Fayetteville,Full Reporter,Urban,DR,DO,Funds Earned During Period,117062,0,117062
,40009,City of Fayetteville,Full Reporter,Urban,MB,DO,Funds Earned During Period,965265,0,965265
,40010,City of Gastonia,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40010,City of Gastonia,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,12332,0,12332
,40010,City of Gastonia,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40010,City of Gastonia,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,123915,0,123915
,40011,City of High Point,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40011,City of High Point,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,41368,0,41368
,40011,City of High Point,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40011,City of High Point,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,355548,0,355548
,40012,City of Winston Salem,Full Reporter,Urban,DR,DO,Funds Earned During Period,154945,424934,579879
,40012,City of Winston Salem,Full Reporter,Urban,MB,DO,Funds Earned During Period,1357174,0,1357174
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,18403,11021,29424
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,636755,0,636755
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,513018,0,513018
,40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT,Funds Earned During Period,78148,0,78148
,40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT,Funds Earned During Period,335175,29802,364977
,40016,City of Ashland,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40016,City of Ashland,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,16052,0,16052
,40016,City of Ashland,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40016,City of Ashland,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,37875,0,37875
,40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,367973,0,367973
,40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1300692,2282923,3583615
,40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,80770,0,80770
,40018,Transit Authority of River City,Full Reporter,Urban,DR,DO,Funds Earned During Period,2887,0,2887
,40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,Funds Earned During Period,838818,0,838818
,40018,Transit Authority of River City,Full Reporter,Urban,DT,PT,Funds Earned During Period,651390,0,651390
,40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,Funds Earned During Period,8924498,0,8924498
,40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,Funds Earned During Period,2551,879003,881554
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,Funds Earned During Period,205503,127341,332844
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,Funds Earned During Period,3249375,278537,3527912
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,123045,90,123135
,40021,City of Albany ,Full Reporter,Urban,DR,DO,Funds Earned During Period,42116,0,42116
,40021,City of Albany ,Full Reporter,Urban,MB,DO,Funds Earned During Period,423196,328073,751269
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,1193940,0,1193940
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,Funds Earned During Period,77048839,0,77048839
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,51795373,0,51795373
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,Funds Earned During Period,126354,0,126354
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,Funds Earned During Period,71140,0,71140
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,Funds Earned During Period,531608,0,531608
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,98152,0,98152
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,904919,0,904919
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,177714,0,177714
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,2597,0,2597
,40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,Funds Earned During Period,0,875177,875177
,40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,2274205,2325805,4600010
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,133950,169291,303241
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,878190,0,878190
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,1503808,0,1503808
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,13707,0,13707
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,8753102,0,8753102
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,259689,0,259689
,40028,Lee County,Full Reporter,Urban,DR,DO,Funds Earned During Period,686883,0,686883
,40028,Lee County,Full Reporter,Urban,MB,DO,Funds Earned During Period,2386336,0,2386336
,40028,Lee County,Full Reporter,Urban,VP,PT,Funds Earned During Period,155433,0,155433
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,Funds Earned During Period,1081535,0,1081535
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,27830730,0,27830730
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,Funds Earned During Period,62999,0,62999
,40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,Funds Earned During Period,168351,0,168351
,40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO,Funds Earned During Period,719524,15218247,15937771
,40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,Funds Earned During Period,145528,0,145528
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,DO,Funds Earned During Period,76620,59343,135963
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,DO,Funds Earned During Period,698523,436100,1134623
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,PT,Funds Earned During Period,15422,0,15422
,40032,County of Volusia,Full Reporter,Urban,DR,DO,Funds Earned During Period,461886,490619,952505
,40032,County of Volusia,Full Reporter,Urban,DR,PT,Funds Earned During Period,128893,19261,148154
,40032,County of Volusia,Full Reporter,Urban,DT,PT,Funds Earned During Period,37362,0,37362
,40032,County of Volusia,Full Reporter,Urban,MB,DO,Funds Earned During Period,2350688,216645,2567333
,40032,County of Volusia,Full Reporter,Urban,VP,PT,Funds Earned During Period,111428,0,111428
,40034,County of Miami-Dade ,Full Reporter,Urban,CB,PT,Funds Earned During Period,292197,0,292197
,40034,County of Miami-Dade ,Full Reporter,Urban,DR,PT,Funds Earned During Period,6169450,0,6169450
,40034,County of Miami-Dade ,Full Reporter,Urban,HR,DO,Funds Earned During Period,10326464,5412929,15739393
,40034,County of Miami-Dade ,Full Reporter,Urban,MB,DO,Funds Earned During Period,48469723,14824111,63293834
,40034,County of Miami-Dade ,Full Reporter,Urban,MB,PT,Funds Earned During Period,1692834,0,1692834
,40034,County of Miami-Dade ,Full Reporter,Urban,MG,DO,Funds Earned During Period,0,0,0
,40034,County of Miami-Dade ,Full Reporter,Urban,VP,PT,Funds Earned During Period,2001289,0,2001289
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,2356303,0,2356303
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,21397790,210471,21608261
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,109348,0,109348
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,Funds Earned During Period,0,0,0
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,1341180,0,1341180
,40036,City of Tallahassee,Full Reporter,Urban,DR,DO,Funds Earned During Period,188525,0,188525
,40036,City of Tallahassee,Full Reporter,Urban,DR,PT,Funds Earned During Period,84795,0,84795
,40036,City of Tallahassee,Full Reporter,Urban,DT,PT,Funds Earned During Period,60985,0,60985
,40036,City of Tallahassee,Full Reporter,Urban,MB,DO,Funds Earned During Period,827124,3796780,4623904
,40036,City of Tallahassee,Full Reporter,Urban,MB,PT,Funds Earned During Period,4205,0,4205
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,Funds Earned During Period,3099906,0,3099906
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO,Funds Earned During Period,7814589,805935,8620524
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,Funds Earned During Period,283190,74870,358060
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO,Funds Earned During Period,948492,438765,1387257
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,1150901,0,1150901
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,Funds Earned During Period,1384078,0,1384078
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,9679812,69866,9749678
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,43564,0,43564
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,Funds Earned During Period,0,0,0
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,386106,403080,789186
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,8494081,2989197,11483278
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,Funds Earned During Period,0,0,0
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,178505,0,178505
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1827042,0,1827042
,40043,City of Mobile,Full Reporter,Urban,DR,DO,Funds Earned During Period,191502,13625,205127
,40043,City of Mobile,Full Reporter,Urban,MB,DO,Funds Earned During Period,563607,61614,625221
,40044,City of Montgomery,Full Reporter,Urban,DR,DO,Funds Earned During Period,79261,0,79261
,40044,City of Montgomery,Full Reporter,Urban,MB,DO,Funds Earned During Period,500756,0,500756
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,38433,0,38433
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,130065,12372,142437
,40046,Sarasota County ,Full Reporter,Urban,DR,PT,Funds Earned During Period,512896,27088,539984
,40046,Sarasota County ,Full Reporter,Urban,MB,DO,Funds Earned During Period,1471597,0,1471597
,40046,Sarasota County ,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,0,0
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,Funds Earned During Period,19298,4301,23599
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO,Funds Earned During Period,596605,523400,1120005
,40049, City of Gadsden,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,11049,0,11049
,40049, City of Gadsden,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,34987,0,34987
,40049, City of Gadsden,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,5710,0,5710
,40049, City of Gadsden,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,18080,0,18080
,40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,Funds Earned During Period,0,0,0
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO,Funds Earned During Period,0,0,0
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,PT,Funds Earned During Period,5845,0,5845
,40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,26994,0,26994
,40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,705882,0,705882
,40054,City of Johnson City,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40054,City of Johnson City,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,95605,0,95605
,40054,City of Johnson City,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40054,City of Johnson City,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,187994,246908,434902
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,875,0,875
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,15486,0,15486
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,5127,4685,9812
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,273522,1725,275247
,40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,39349,210613,249962
,40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,286652,3185,289837
,40058,City of Rome ,Full Reporter,Urban,DR,DO,Funds Earned During Period,49137,91255,140392
,40058,City of Rome ,Full Reporter,Urban,MB,DO,Funds Earned During Period,661707,0,661707
,40060,City of Hattiesburg,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,26925,121000,147925
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,548635,56985,605620
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,PT,Funds Earned During Period,221646,0,221646
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,685226,75023,760249
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,Funds Earned During Period,472782,0,472782
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,87625,0,87625
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,60089,0,60089
,40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,DO,Funds Earned During Period,92329,359117,451446
,40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DT,PT,Funds Earned During Period,0,0,0
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,Funds Earned During Period,127700,50417,178117
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,Funds Earned During Period,267346,12274,279620
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,93772,0,93772
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,14794,0,14794
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,69387,0,69387
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DT,PT,Funds Earned During Period,1825,0,1825
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,819318,0,819318
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT,Funds Earned During Period,13213219,0,13213219
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,100000,100000
,40078,Cobb County,Full Reporter,Urban,CB,PT,Funds Earned During Period,731461,0,731461
,40078,Cobb County,Full Reporter,Urban,DR,PT,Funds Earned During Period,91620,0,91620
,40078,Cobb County,Full Reporter,Urban,MB,PT,Funds Earned During Period,2859837,0,2859837
,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,28350,2304,30654
,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,58160,0,58160
,40081,City of Anderson ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40081,City of Anderson ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,70644,0,70644
,40082,County of Douglas,Full Reporter,Urban,DR,DO,Funds Earned During Period,0,0,0
,40082,County of Douglas,Full Reporter,Urban,DR,PT,Funds Earned During Period,1410,0,1410
,40082,County of Douglas,Full Reporter,Urban,MB,PT,Funds Earned During Period,20679,0,20679
,40082,County of Douglas,Full Reporter,Urban,VP,DO,Funds Earned During Period,216008,0,216008
,40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,94452,0,94452
,40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1828221,0,1828221
,40087,City of Durham,Full Reporter,Urban,DR,PT,Funds Earned During Period,184752,0,184752
,40087,City of Durham,Full Reporter,Urban,MB,PT,Funds Earned During Period,2260327,0,2260327
,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,80017,17300,97317
,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,435571,207692,643263
,40093,City of Greensboro ,Full Reporter,Urban,DR,PT,Funds Earned During Period,276302,0,276302
,40093,City of Greensboro ,Full Reporter,Urban,MB,PT,Funds Earned During Period,2596775,0,2596775
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT,Funds Earned During Period,6943242,0,6943242
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT,Funds Earned During Period,675563,0,675563
,40095,Greenville Area Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40095,Greenville Area Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,23238,0,23238
,40095,Greenville Area Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40095,Greenville Area Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,206453,15556,222009
,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,87620,0,87620
,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,206848,0,206848
,40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,0,1930,1930
,40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,0,0,0
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,10983,0,10983
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,10075,149149,159224
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,43680,3280,46960
,40101,Spartanburg Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40101,Spartanburg Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,173148,0,173148
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,28112,17220,45332
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,415902,1224,417126
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,73323,0,73323
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0,0,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0,0,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,0,0,0
,40104,Indian River County,Full Reporter,Urban,DR,PT,Funds Earned During Period,0,0,0
,40104,Indian River County,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,0,0
,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT,Funds Earned During Period,23989313,0,23989313
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,72408,0,72408
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1681482,0,1681482
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,77288,0,77288
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,DO,Funds Earned During Period,272819,0,272819
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,90251,0,90251
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,222439,0,222439
