NTD ID,Agency Name,Reporter Type,Reporting Module,CA: Cash and Cash Equivalents,CA: Accounts Receivable,CA: Inventory,CA: Prepaid Expenses,CA: Current Investments and Current Portions of Long-Term Investments,CA: Other Current Assets,Total Current Assets,NCA: Capital Assets,NCA: Intangible Assets,NCA: Capital Leases Receivables,NCA: Special Funds,NCA: Work in Progress,NCA: Investments,NCA: Other Noncurrent Assets,Total Noncurrent Assets,Total Assets,Deferred Outflows of Resources,CL: Current Accounts Payable,CL: Short-Term Debt and Current Portions of Long-Term Debt,CL: Accrued Liabilities,CL: Other Current Liabilities,Total Current Liabilities,NCL: Long-Term Debt,NCL: Noncurrent Accounts Payable,NCL: Capital Lease Obligations,NCL: Long-Term Pension Liabilities,NCL: Estimated Liabilities,NCL: Other Noncurrent Liabilities,Total Noncurrent Liabilities,Total Liabilities,Deferred Inflows of Resources,Net Position
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,75296394,23995650,1956216,503635,0,0,101751895,112399849,0,0,0,7786591,0,0,120186440,221938335,14566634,4453957,262590,1637797,4309169,10663513,0,0,0,44905320,5908371,0,50813691,61477204,4324111,170703654
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,2472706,2960336,2023188,323385,0,0,7779615,48103012,0,0,0,500309,0,9950,48613271,56392886,3621148,960377,0,508582,406195,1875154,0,0,0,29406212,0,0,29406212,31281366,1054823,27677845
40053,Greenville Transit Authority,Full Reporter,Urban,2943385,1099706,218078,84959,0,0,4346128,8536569,0,0,0,661042,0,0,9197611,13543739,0,1001983,0,0,6995,1008978,0,0,0,0,0,0,0,1008978,0,0
40057,Jackson Transit Authority,Full Reporter,Urban,307810,768547,69455,74722,0,0,1220534,5768136,0,0,0,0,0,0,5768136,6988670,545416,58789,0,189404,0,248193,1092358,0,0,0,0,0,1092358,1340551,61427,6132108
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,59360789,38548514,0,1042277,0,0,98951580,619959820,0,0,0,0,0,0,619959820,718911400,4663427,11478438,0,6231193,8337522,26047153,37228033,0,0,9429098,0,11127988,57785119,83832272,1230671,638511884
40086,Metropolitan Bus Authority,Full Reporter,Urban,2005501,5256157,4093648,0,0,0,11355306,18299487,0,0,0,121599,0,0,18421086,29776392,0,83620191,323617,47189435,0,131133243,329991405,0,4857884,0,0,2089876,336939165,468072408,26250200,0
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,315083,253919,0,40586,0,0,609588,14114324,0,0,47823,0,0,0,14162147,14771735,446760,118705,0,0,0,118705,252737,0,0,0,0,0,252737,371442,721246,14125807
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,30428121,53801020,1096404,47620,242727057,0,328100222,58849663,0,0,0,0,0,21836497,80686160,408786382,0,14389604,1038394,0,0,15427998,3720110,0,0,0,0,0,3720110,19148108,546407,0
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,5016796,1723306,29573,244518,0,0,7014193,26878559,0,0,0,0,0,0,26878559,33892752,46962,2991788,0,19050,563869,3574707,1789072,0,0,417318,0,0,2206390,5781097,545687,27612930
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,12919105,11277161,40399,115045,20491,0,24372201,26268841,0,0,0,0,16546216,0,42815057,67187258,226382,7872425,0,32243,32485,7937153,0,0,0,1507669,0,16242,1523911,9461064,94772,57857804
40159,Regional Transportation Authority,Full Reporter,Urban,3814864,8625829,383636,85905,0,0,12910234,29006936,0,0,0,0,0,0,29006936,41917170,0,7871735,0,26800,1243755,9142290,0,0,0,0,0,0,0,9142290,0,0
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,1540104,2699167,0,5036,0,1333,4245640,1653802,0,0,0,0,0,0,1653802,5899442,617970,172297,0,177613,0,349910,0,0,0,722853,0,0,722853,1072763,8332,5436317
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,6821724,2717425,0,0,0,0,9539149,24815239,0,0,0,0,0,0,24815239,34354388,0,115825,0,54485,15153,185463,0,0,0,0,0,36019,36019,221482,97604,34035302
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,230075,266789,0,0,0,32500,529364,2872944,0,0,0,0,0,0,2872944,3402308,0,82110,0,132988,170355,385453,0,0,0,0,0,3016855,3016855,3402308,0,0
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,176878,1171595,0,8492,0,8168,1365133,16643,0,0,0,0,0,7318,23961,1389094,0,874502,0,87414,53943,1015859,0,0,0,0,0,450493,450493,1466352,0,0
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,3151884,869826,0,98153,0,0,4119863,2278789,0,0,0,0,0,0,2278789,6398652,0,7830,0,0,0,7830,0,0,0,0,0,0,0,7830,0,0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,54000849,17275314,1634841,3289293,0,0,76200297,80754526,0,0,0,601670,0,0,81356196,157556493,13775620,1891351,0,3703237,0,5594588,0,0,0,46340724,129677,0,46470401,52064989,1388910,117878214
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,8387137,219104,367396,606977,2571373,4106130,16258117,36258410,51228,0,0,15294086,0,46104,51649828,67907945,6465961,3352972,0,1201480,1201544,5755996,0,0,0,26542570,0,0,26542570,32298566,284837,41790503
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,4486930,10653466,1422747,620317,15114777,0,32298237,98471690,0,0,0,1441559,4051636,405661,104370546,136668783,32315745,3924280,0,9456287,10620654,24001221,0,11656589,0,140384275,0,846028,152886892,176888113,2364215,-10267800
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,3436397,69235231,16642987,0,51872560,2617938,143805113,641410812,0,0,55691072,79549673,36333341,5625308,818610206,962415319,98986653,19447721,10560000,30467216,3621453,64096390,127504434,0,0,391463649,0,21812068,540780151,604876541,4011322,452514109
50016,Central Ohio Transit Authority,Full Reporter,Urban,162822945,51774467,4588386,1222268,0,0,220408066,200886351,0,0,0,34800882,15978630,0,251665863,472073929,42313054,5758894,0,13535094,1949244,21243232,0,0,0,163756863,0,0,163756863,185000095,10720765,318666123
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,6581414,18558730,4042660,1740700,9197898,0,40121402,126315916,0,0,0,30518364,16128017,272523,173234820,213356222,22815769,3042853,0,12651750,2300966,17995569,0,0,0,98521575,0,1621920,100143495,118139064,3026445,115006482
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,2666022,1778730,558916,96499,0,0,5100167,26700200,0,0,731979,0,0,0,27432179,32532346,3218381,564664,0,67859,0,632523,0,0,0,13986249,215102,0,14201351,14833874,136813,20780040
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,3995119,17862371,981981,134014,0,0,22973485,31906173,0,0,0,533093,0,14405001,46844267,69817752,4652677,4899456,0,1316951,0,6216407,0,0,0,26180963,0,13784330,39965293,46181700,4541892,23746837
50024,Western Reserve Transit Authority,Full Reporter,Urban,16578892,2567717,269771,434625,1006381,575132,21432518,23101780,0,0,0,0,0,0,23101780,44534298,4259185,227937,0,816470,246769,1291176,0,0,0,219795,0,16959100,17178895,18470071,165520,30157892
50025,Duluth Transit Authority,Full Reporter,Urban,7971523,137980,269040,69992,0,1068845,9517380,43983034,0,0,0,0,0,0,43983034,53500414,0,1138836,0,919970,118635,2177441,0,0,0,0,0,0,0,2177441,0,0
50027,Metro Transit ,Full Reporter,Urban,342428191,9031114,30229245,1374721,0,126811887,509875158,1646407702,0,0,47420649,926016973,0,676772,2620522096,3130397254,192730189,98404435,0,4264460,69693068,172361963,243861513,1436342,0,74917596,17218455,0,337433906,509795869,353419202,2459912372
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,9667454,1786343,189800,97425,0,0,11741022,31443590,0,0,5149666,0,1000633,0,37593889,49334911,690581,736891,730000,432194,1406918,3306003,3236793,0,0,3539362,403222,0,7179377,10485380,850136,38689976
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,3648460,509820,389634,50887,0,0,4598801,3492264,0,0,0,27510,0,0,3519774,8118575,2198024,87084,0,894578,0,981662,0,0,0,8395353,0,0,8395353,9377015,818490,121094
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,113367102,29718396,3079493,155505,16095468,0,162415964,123251998,5000,0,0,0,0,216367,123473365,285889329,37766920,5487710,0,12414065,6718784,24620559,0,0,0,193878959,3474382,189801,197543142,222163701,25169566,76322982
50032,Mass Transportation Authority ,Full Reporter,Urban,6660841,9989065,1361891,146742,0,0,18158539,66492382,0,0,0,0,0,0,66492382,84650921,414395,6193177,86250,1217135,660517,8157079,660000,36113,0,1360361,611125,0,2667599,10824678,20115,74220523
50033,Interurban Transit Partnership,Full Reporter,Urban,18977235,1660555,577150,226625,0,12250299,33691864,111080422,290250,0,0,22510897,0,0,133881569,167573433,1124566,10504007,0,2658988,474824,13637819,0,0,0,3506015,0,0,3506015,17143834,21235242,130318923
50034,City of Jackson Transportation Authority,Full Reporter,Urban,2329700,215847,252478,30818,71512,0,2900355,1956823,0,0,0,0,0,0,1956823,4857178,711182,131382,0,109766,233835,474983,0,0,0,2515067,0,18494,2533561,3008544,89131,2470685
50035,Central County Transportation Authority,Full Reporter,Urban,6884479,3104071,466410,15000,955043,0,11425003,21622848,1080854,0,35823196,44376,0,0,58571274,69996277,7670889,711158,94770,774755,712627,2293310,3951423,0,0,11467203,49937,0,15468563,17761873,1154924,58750369
50036,Capital Area Transportation Authority,Full Reporter,Urban,54242,20485750,1475660,727396,15220426,0,37963474,53443793,0,0,0,0,0,0,53443793,91407267,5108512,2196706,0,4000869,477146,6674721,0,0,0,4064481,0,44248595,48313076,54987797,1119181,40408801
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,722048,1483821,265568,189179,0,0,2660616,5148249,0,0,0,0,0,0,5148249,7808865,293762,128115,451646,216363,480437,1276561,0,0,0,3588,0,137232,140820,1417381,293762,6391484
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,21762402,5438529,1000841,1136536,0,0,29338308,45730036,0,0,107155,1018582,0,0,46855773,76194081,9832,1977509,0,2601222,314586,4893317,0,0,0,919135,0,0,919135,5812452,385,70391076
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,2542781,1501143,408359,103175,0,0,4555458,14836089,0,0,1266187,307538,0,0,16409814,20965272,3278009,297416,0,901829,0,1199245,0,0,0,9075196,328574,6720119,16123889,17323134,3312689,3607458
50045,Gary Public Transportation Corporation,Full Reporter,Urban,449133,13963,211305,62091,0,894566,1631058,3756492,0,0,0,0,0,0,3756492,5387550,0,252493,0,123839,0,376332,0,0,0,0,0,0,0,376332,0,0
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,6695359,929600,237303,265689,0,0,8127951,19634204,0,0,0,0,0,425536,20059740,28187691,0,193747,0,335969,463064,992780,0,0,0,0,0,632196,632196,1624976,0,0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,62236400,5389170,2969624,134906,0,0,70730100,169935327,0,0,0,31873617,0,12991415,214800359,285530459,0,11706820,2628117,2176134,2525283,19036354,23652830,0,0,1129939,0,1444204,26226973,45263327,1128653,239138479
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,3733292,2962617,457775,144780,0,0,7298464,27245076,0,0,2525375,339146,0,0,30109597,37408061,548985,176150,740418,594340,42392,1553300,804154,0,0,3955831,0,0,4759985,6313285,688298,30955463
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,271478,549602,441384,0,0,0,1262464,31342555,0,0,0,0,0,0,31342555,32605019,137947,260540,251220,0,701889,1213649,452475,0,0,875060,0,0,1327535,2541184,816127,29385655
50054,Muncie Indiana Transit System,Full Reporter,Urban,911288,12086,350885,122464,0,0,1396723,5750906,0,0,0,0,0,0,5750906,7147629,553413,42733,1374331,163060,0,1580124,0,0,15391,2199520,0,0,2214911,3795035,740407,3165600
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,33195708,9054283,588298,58595,421006,0,43317890,17009235,0,0,0,0,0,0,17009235,60327125,7415903,2942320,0,1943051,0,4885371,0,0,0,7251010,14150825,0,21401835,26287206,1346034,40109788
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,2013394,4069564,35925,606327,0,0,6725210,77204532,0,0,0,0,0,1546158,78750690,85475900,876220,695624,0,563414,1559566,2818604,0,0,548548,0,149727,90989,789264,3607868,2539998,80204254
50058,Rockford Mass Transit District,Full Reporter,Urban,6587889,1526521,384248,130074,0,0,8628732,24522437,0,0,0,0,0,0,24522437,33151169,2100851,1357133,0,881679,0,2238812,0,0,0,15936748,0,2053414,17990162,20228974,0,0
50059,Springfield Mass Transit District,Full Reporter,Urban,5051375,3097662,877512,125778,0,191197,9343524,31548046,0,0,0,10670,681770,0,32240486,41584010,5761987,551790,0,823559,4140,1379489,501194,0,0,0,0,12008287,12509481,13888970,961711,32495316
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,1656873,14784688,1542868,1338490,5655481,0,24978400,63640667,146129,0,17023891,1338930,0,0,82149617,107128017,10130666,2124066,178918,3310400,1557146,7170530,0,0,0,21100624,439342,0,21539966,28710496,2778745,85769442
50066,Chicago Transit Authority,Full Reporter,Urban,111252775,422317928,29132811,5570630,0,0,568274144,4458361024,0,0,405080447,601570543,14900091,0,5479912105,6048186249,312255099,256852696,211194806,153194253,226673300,847915055,4243086788,0,61005917,1888858158,185624897,20000,6378595760,7226510815,20093862,-886163329
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,12365327,35456376,5918651,1852999,3335022,0,58928375,198791792,0,0,28390374,193179757,19806286,0,440168209,499096584,94407,3771371,2240000,6823917,831073,13666361,90359936,0,40096,1458522,0,0,91858554,105524915,387411,393278665
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,8800359,188936,386002,16041,0,108726,9500064,18174990,0,0,0,132355,0,0,18307345,27807409,0,133926,0,554363,0,688289,0,0,0,0,0,0,0,688289,0,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,8621878,68671487,6831042,2750957,38751069,1933072,127559505,295030654,0,0,442548,3183087,0,0,298656289,426215794,20196959,5109362,1200000,20366798,2092929,28769089,4800000,368245,0,35066967,43610888,25404061,109250161,138019250,2468837,305924666
50117,Laketran,Full Reporter,Urban,5526893,2745850,0,0,10279585,0,18552328,31906570,0,0,0,0,0,0,31906570,50458898,5724321,1564019,0,0,0,1564019,0,336817,0,21181248,0,0,21518065,23082084,4459368,28641767
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,97734808,185202427,20155040,5272924,258904107,0,567269306,3032744596,0,0,0,0,24945000,0,3057689596,3624958902,32782202,190343457,0,91229388,0,281572845,0,0,0,33086350,92140692,0,125227042,406799887,6580936,3244360281
50141,Detroit Transportation Corporation,Full Reporter,Urban,2485686,3837738,3229708,521832,21330,0,10096294,27703048,0,0,1198191,211184,2318819,0,31431242,41527536,1510561,1725355,98537,321992,424599,2570483,532477,0,0,7740979,0,0,8273456,10843939,1427283,30766875
50146,Madison County Transit District,Full Reporter,Urban,148653,3027989,802059,700665,18537914,0,23217280,53171087,0,0,0,0,30632000,0,83803087,107020367,0,2144963,0,0,0,2144963,0,0,0,0,0,0,0,2144963,0,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,9525586,2867985,844934,335592,0,0,13574097,27048399,0,0,0,7020,0,0,27055419,40629516,1151316,638625,0,490099,233984,1362708,0,0,0,2771758,0,262221,3033979,4396687,519879,36864266
50157,Butler County Regional Transit Authority,Full Reporter,Urban,1389251,1211227,27775,171128,0,0,2799381,7352709,0,0,0,15000,0,13997,7381706,10181087,1785814,230405,0,299689,117680,647774,0,0,0,7415225,0,0,7415225,8062999,104391,3799511
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,27191051,668753,0,1960089,0,0,29819893,6342440,0,0,0,0,0,0,6342440,36162333,1463329,5474273,0,20128198,3373751,28976222,0,315,0,1850288,350992,0,2201595,31177817,105405,6342440
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,2900656,346452,0,88897,0,0,3336005,7420066,0,0,0,0,0,0,7420066,10756071,0,136410,0,119678,131646,387734,0,0,0,0,0,0,0,387734,0,0
50199,Delaware County Transit Board,Full Reporter,Urban,2003691,1048610,0,32501,0,0,3084802,3980651,0,0,0,0,0,20826,4001477,7086279,866536,70864,0,134802,47370,253036,0,3731014,0,0,0,0,3731014,3984050,137109,3831656
50204,Jackson County Mass Transit District,Full Reporter,Urban,166778,122186,0,51618,0,0,340582,220156,0,0,0,0,0,0,220156,560738,0,24940,0,83427,0,108367,0,0,0,0,0,0,0,108367,0,0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,317548,0,0,0,0,0,317548,0,0,0,0,0,0,0,0,317548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50211,Rides Mass Transit District,Full Reporter,Urban,4902,560120,0,712959,0,0,1277981,13939468,0,0,0,0,0,0,13939468,15217449,3386796,845279,0,0,737010,1582289,0,0,0,2118931,0,48841,2167772,3750061,0,14854184
50212,Stateline Mass Transit District,Separate Service,Urban,144478,707079,0,0,0,0,851557,131268,0,0,0,0,0,0,131268,982825,0,80702,0,0,0,80702,0,0,0,0,0,0,0,80702,0,0
50518,SouthWest Transit,Full Reporter,Urban,4024106,1292123,251508,211681,0,0,5779418,37450850,0,3289149,12076331,1753153,0,0,54569483,60348901,265945,1326558,231335,110807,170594,1839294,1107283,30105,0,1763680,0,103147,3004215,4843509,368139,55403198
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,17807008,22780,55766,76348,1005830,1154,18968886,52899194,0,0,0,0,0,0,52899194,71868080,244702,4108961,19326,51876,1943492,6123655,3954941,0,75438,1315849,0,0,5346228,11469883,265885,60377014
50522,Lake Erie Transportation Commission,Full Reporter,Urban,458356,29846,237528,42283,0,1766303,2534316,333953,0,0,0,0,1562931,0,1896884,4431200,0,60765,0,105178,543571,709514,0,0,0,0,0,150000,150000,859514,0,0
60007,Fort Worth Transportation Authority,Full Reporter,Urban,263304386,44554041,1727468,1220263,10000000,0,320806158,1104530920,18424859,0,0,60088012,0,0,1183043791,1503849949,0,53906493,220294146,1166431,4837630,280204700,120000000,0,0,0,0,6292102,126292102,406496802,0,0
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,19380709,144069921,35928117,0,392187762,0,591566509,2732209582,0,0,107760712,86343060,0,5641114,2931954468,3523520977,104564462,111669469,52250000,51337689,20094658,235351816,1261391217,0,0,852841152,0,11709406,2125941775,2361293591,86226043,1180565805
60011,VIA Metropolitan Transit,Full Reporter,Urban,99055133,48102262,4816863,70833,37782319,0,189827410,337585528,0,0,2503201,64118426,20259354,0,424466509,614293919,42709303,27377552,6390000,7110082,7311754,48189388,145163965,0,0,177475681,0,0,322639646,370829034,15810107,270364081
60022,Capital Area Transit System,Full Reporter,Urban,430164,18570307,414008,97555,0,0,19512034,22127639,0,0,0,0,0,2536264,24663903,44175937,496897,3358224,0,751112,1065376,5174712,2371615,0,2193983,0,0,0,4565598,9740310,1466624,33465900
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,42642401,36779999,0,2982956,0,0,82405356,281033002,0,0,0,4710417,10197195,0,295940614,378345970,11503619,412832,3151243,1220636,29672563,34457274,40173704,0,0,32096048,0,0,72269752,106727026,860709,282261854
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,4584465,454624,496760,103322,0,0,5639171,40706575,0,0,0,0,0,0,40706575,46345746,0,216383,0,1543746,7014,1767143,0,0,0,0,0,0,0,1767143,0,0
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,114774903,4602886,2612103,722073,21419264,45742244,189873473,396745956,0,0,13756924,63769382,71478036,788234,546538532,736412005,15468610,28665655,0,30045508,524288,59235451,0,0,952274,56633867,0,10044975,67631116,126866567,3270114,621743934
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,27157466,7849913,675774,509201,0,0,36192354,71681388,0,0,0,167717,0,0,71849105,108041459,7619245,705808,815000,970515,3823518,6314841,19450000,0,0,2455449,0,2170748,24076197,30391038,3956764,81312902
60056,Dallas Area Rapid Transit,Full Reporter,Urban,98979101,138180726,37724353,5398953,447965023,6374217,734622373,3963343520,0,0,72665482,226414907,109812632,9492205,4381728746,5116351119,80678646,89099677,216706955,0,194925374,500732006,3269424609,41066331,109812632,47330153,10535478,0,3478169203,3978901209,15627478,1202501078
60059,Brazos Transit District,Full Reporter,Urban,3194400,1734162,165072,0,0,0,5093634,40236204,0,0,0,0,0,0,40236204,45329838,440606,184773,701205,363290,0,1249268,5849830,0,0,0,0,0,5849830,7099098,0,38671346
60091,Hill Country Transit District,Full Reporter,Urban,3240578,715938,319889,0,0,0,4276405,11901649,0,0,0,0,0,0,11901649,16178054,0,22637,0,50463,0,73100,0,0,0,0,0,120276,120276,193376,0,0
60101,Denton County Transportation Authority,Full Reporter,Urban,25277714,7628122,48279,269399,5010601,0,38234115,281623522,17394147,0,0,20536649,0,0,319554318,357788433,369652,1506321,1970000,782298,700088,4958707,23360000,0,0,109285,0,900000,24369285,29327992,47683,328782410
60102,Concho Valley Transit District,Full Reporter,Urban,871162,657120,0,0,0,0,1528282,8787364,0,0,76369,0,0,0,8863733,10392015,0,471275,0,0,0,471275,0,0,0,0,0,0,0,471275,48210,0
60111,Rio Metro Regional Transit District,Full Reporter,Urban,22063468,15332998,0,0,0,0,37396466,2422548,0,0,0,0,0,0,2422548,39819014,0,11451024,0,0,0,11451024,10900000,0,88451,0,0,0,10988451,22439475,0,0
70002,Transit Authority of Omaha,Full Reporter,Urban,6562261,28208662,931040,489747,0,0,36191710,58773936,0,0,91386,0,0,0,58865322,95057032,449016,5008710,0,1911110,0,6919820,0,0,0,12618312,1642824,0,14261136,21180956,5258617,69066475
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,7626590,5101714,1540125,0,1351557,1244000,16863986,142416330,0,0,48374220,0,0,0,190790550,207654536,10220254,6655071,0,6065586,3514031,16234688,0,0,0,39795353,2986687,0,42782040,59016728,6627148,152230914
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,116139706,33753252,9912198,2283018,62925936,0,225014110,859825707,0,0,0,25348703,168795813,482449,1054452672,1279466782,29438385,15742840,9630000,25461701,22318280,73152821,512480910,0,118080701,146655891,0,6408172,783625674,856778495,9261028,442865644
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,7504484,25245209,829848,659132,0,0,34238673,55093193,0,0,0,653826,0,0,55747019,89985692,4802888,1048620,1068843,1432679,2445659,5995801,0,0,5935727,11265129,0,0,17200856,23196657,23828169,47763754
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,4557443,1213938,37462,277449,0,0,6086292,12907732,0,0,7742762,444825,0,0,21095319,27181611,878532,143768,0,367430,420736,931934,0,0,0,3190357,0,194515,3384872,4316806,225860,23517477
80001,Utah Transit Authority,Full Reporter,Urban,122139684,93620078,36043834,2299133,124945216,0,379047945,4227148089,14392209,0,0,139699345,44906842,30736873,4456883358,4835931303,92282804,19563424,33413386,29721617,19215860,101914287,2415488275,0,0,103864839,0,0,2519353114,2621267401,2330681,2304616025
80006,Denver Regional Transportation District,Full Reporter,Urban,474332000,196444000,33354000,7458000,71775000,2037000,785400000,5853296000,0,0,0,988547000,112762000,0,6954605000,7740005000,106844000,85337000,78128000,43645000,25629000,232739000,3305181000,0,0,319177000,0,594137000,4218495000,4451234000,58737000,3336878000
80009,Missoula Urban Transportation District,Full Reporter,Urban,11918206,673446,237476,46685,0,0,12875813,5557783,0,0,0,0,0,0,5557783,18433596,0,206499,0,116731,50744,373974,0,0,0,0,0,381600,381600,755574,0,0
80012,Great Falls Transit District,Full Reporter,Urban,5055054,535469,115176,266061,0,0,5971760,4878520,0,0,17500,0,0,0,4896020,10867780,0,28679,0,253903,18104,300686,0,0,0,0,0,0,0,300686,0,0
80028,Cache Valley Transit District,Full Reporter,Urban,6904550,1191854,66000,1050,0,0,8163454,14025201,0,0,0,0,0,0,14025201,22188655,0,141426,0,167211,140000,448637,0,0,0,0,0,211000,211000,659637,0,0
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,18075008,12666973,163742,353057,0,1381065,32639845,94683523,0,0,0,0,0,0,94683523,127323368,0,5752522,0,0,1854726,7607248,0,4092764,0,4941709,0,0,9034473,16641721,0,0
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,275234913,137408354,51118223,13549497,409015513,2767807,889094307,6997413894,0,0,408946021,1417609184,0,12778877,8836747976,9725842283,209599503,180468390,53840000,92171950,22600603,349080943,1411252075,71137263,0,1097766821,61776120,84150667,2726082946,3075163889,90125659,6770152238
90004,Golden Empire Transit District,Full Reporter,Urban,12754923,6599802,1083473,85055,0,0,20523253,36840949,0,0,0,0,0,0,36840949,57364202,0,651968,0,2147826,0,2799794,0,0,0,0,5470797,6587655,12058452,14858246,0,0
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,16780231,5148845,783335,699251,0,9465255,32876917,80988420,0,0,11294220,2484139,0,0,94766779,127643696,13543340,1684722,0,4261061,437184,6382967,0,11694242,1170438,172384500,2031008,162705,187442893,193825860,5818771,-58457595
90009,San Mateo County Transit District,Full Reporter,Urban,103812805,62092360,1770252,2077674,31191950,31587,200976628,151438968,0,0,0,5186551,99865686,0,256491205,457467833,23991233,20283166,10060000,18433226,31224387,80000779,206374874,0,0,101369802,16659457,0,324404133,404404912,2996945,74057209
90012,San Joaquin Regional Transit District,Full Reporter,Urban,4509278,22102809,823217,589552,0,4761,28029617,128574325,0,0,139311,395321,0,0,129108957,157138574,6119624,4883596,0,2550583,2352770,9786949,11800000,0,0,0,39468000,3682602,54950602,64737551,2121337,96399310
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,7734000,86821000,33318000,3090000,662218000,0,793181000,1840559000,2203000,0,0,3353507000,0,72441000,5268710000,6061891000,88699000,35145000,14788000,6562000,17744000,74239000,145681000,0,0,313292000,0,0,458973000,533212000,28863000,5588515000
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,92997824,74326561,12485906,10223272,40017969,0,230051532,340461858,0,0,0,105077799,0,0,445539657,675591189,103529471,18782883,17098155,53648685,1315824,90845547,11000000,0,0,493447988,62675064,0,567123052,657968599,51153431,69998630
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,2356,52633644,4915767,609070,0,0,58160837,114214282,0,0,0,100644550,0,0,214858832,273019669,19981925,22547387,0,5999706,2349687,30896780,389542,0,0,123836000,9621783,0,133847325,164744105,2967750,125289739
90019,Sacramento Regional Transit District,Full Reporter,Urban,18308892,70856390,23753153,12338,324055,0,113254828,845102536,0,0,62844833,34278739,2981153,0,945207261,1058462089,50074044,18158302,19976106,13434587,4314966,55883961,49628200,1250000,45028404,135914061,15581002,16526597,263928264,319812225,12679842,776044066
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,10583678,7483281,867288,201518,0,0,19135765,32641201,0,0,1123847,2707497,0,0,36472545,55608310,0,512191,0,1031305,973416,2516912,0,761234,0,1120672,3388885,1387889,6658680,9175592,0,0
90023,Long Beach Transit,Full Reporter,Urban,49898830,4059527,2226666,1576840,0,0,57761863,89575424,0,0,0,1493480,27052581,0,118121485,175883348,15468079,2590694,0,785224,56736361,60112279,0,0,0,33013550,4248319,16849059,54110928,114223207,0,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,40458636,2449357,20747837,2435100,0,0,66090930,1720943551,0,0,0,0,0,0,1720943551,1787034481,34251711,18031068,2555000,9031179,141755,29759002,10355000,0,0,206466877,14617396,0,231439273,261198275,7371772,1552716145
