State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Capital Type, Guideway , Passenger Stations , Administrative Buildings , Maintenance Buildings , Revenue Vehicles , Service Vehicles , Fare Revenue Collection Equipment , Communication Information Systems , Other , Total Capital Funds 
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Expansion of Service,,,,,,,,,"$142,049.00 ","$142,049.00 "
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Existing Section,"$189,426,584.00 ","$81,634,074.00 ","$3,222,169.00 ","$51,332,069.00 ","$46,021,209.00 ","$5,097,337.00 ","$37,522,852.00 ","$24,607,878.00 ","$24,005,614.00 ","$462,869,786.00 "
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,LR,DO,Uses of Capital - Expansion of Service,"$239,968,523.00 ",,,,"$7,389,261.00 ",,,,,"$247,357,784.00 "
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,LR,DO,Uses of Capital - Existing Section,"$70,146,482.00 ","$19,063,589.00 ",,"$2,222,024.00 ","$19,993,972.00 ",,,"$806,919.00 ",,"$112,232,986.00 "
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,RB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,RB,DO,Uses of Capital - Existing Section,"$3,270,680.00 ","$36,532,619.00 ","$56,720.00 ","$55,515,710.00 ","$24,211,239.00 ",,,"$1,535,846.00 ","$192,743.00 ","$121,315,557.00 "
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,TB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10003,Massachusetts Bay Transportation Authority,Full Reporter,Urban,TB,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10004,Brockton Area Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10004,Brockton Area Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,"$615,519.00 ",,,,,"$615,519.00 "
,10004,Brockton Area Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10004,Brockton Area Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,"$157,735.00 ","$13,358.00 ","$371,056.00 ","$1,625,748.00 ","$49,699.00 ","$366,836.00 ","$10,813.00 ","$49,015.00 ","$2,644,260.00 "
,10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10005,Lowell Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10005,Lowell Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10005,Lowell Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,"$78,253.00 ",,"$37,722.00 ",,,,"$115,975.00 "
,10006,Southeastern Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10006,Southeastern Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,"$42,989.00 ",,,,,"$42,989.00 "
,10006,Southeastern Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10006,Southeastern Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,"$458,593.00 ",,"$25,287.00 ","$2,160,325.00 ","$42,393.00 ","$202,167.00 ","$122,758.00 ",,"$3,011,523.00 "
,10007,Berkshire Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10007,Berkshire Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,"$5,923.00 ",,"$65,910.00 ",,,"$71,833.00 "
,10007,Berkshire Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10007,Berkshire Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,"$98,877.00 ","$96,196.00 ","$386,546.00 ",,,,,"$581,619.00 "
,10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10008,Pioneer Valley Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,"$53,063.00 ",,,,,"$53,063.00 "
,10008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,"$14,750.00 ",,"$520,579.00 ","$4,124,349.00 ","$6,927,903.00 ",,,"$4,186,702.00 ",,"$15,774,283.00 "
,10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,"$10,400.00 ","$1,264,466.00 ","$257,240.00 ","$4,583,998.00 ",,,,,"$6,116,104.00 "
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,"$3,490.00 ","$482,422.00 ",,,"$11,969.00 ","$2,569.00 ","$500,450.00 "
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,"$374,306.00 ",,,,,"$374,306.00 "
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10014,Worcester Regional Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,"$546,840.00 ",,"$66,404.00 ","$7,789,947.00 ",,,"$347,011.00 ","$141,940.00 ","$8,892,142.00 "
,10015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,$0.00 
,10015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,MB,PT,Reduced Reporting,,,,,,,,,,"$1,317,200.00 "
,10016,Greater Portland Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,"$61,773.00 ","$170,059.00 ","$649,530.00 ","$1,925,060.00 ","$60,408.00 ",,"$86,686.00 ","$1,950.00 ","$2,955,466.00 "
,10016,Greater Portland Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10017,Greater Hartford Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10017,Greater Hartford Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,"$2,034,522.00 ",,"$1,262,527.00 ","$32,769.00 ",,"$588,498.00 ","$11,420.00 ","$3,929,736.00 "
,10040,Southeast Area Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10040,Southeast Area Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10040,Southeast Area Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,"$541,318.00 ",,,,,"$541,318.00 "
,10040,Southeast Area Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10040,Southeast Area Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10040,Southeast Area Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,"$12,417.00 ","$90,719.00 ","$55,235.00 ",,,"$330,386.00 ",,"$488,757.00 "
,10042,Valley Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10042,Valley Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,"$3,665,317.00 ",,,,"$1,528,632.00 ",,"$5,193,949.00 "
,10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,RB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,RB,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10049,Greater New Haven Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10049,Greater New Haven Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,"$158,360.00 ","$925,215.00 ",,,"$28,664.00 ","$21,595.00 ","$1,133,834.00 "
,10050,Greater Bridgeport Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10050,Greater Bridgeport Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,"$9,397.00 ",,,,,"$9,397.00 "
,10050,Greater Bridgeport Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10050,Greater Bridgeport Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,"$1,175,112.00 ","$65,335.00 ","$230,612.00 ","$11,931.00 ",,,"$109,845.00 ","$57,288.00 ","$1,650,123.00 "
,10051,Housatonic Area Regional Transit ,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10051,Housatonic Area Regional Transit ,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10051,Housatonic Area Regional Transit ,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10051,Housatonic Area Regional Transit ,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,"$9,725.00 ","$62,716.00 ",,,,,"$336,192.00 ",,"$408,633.00 "
,10053,Cape Ann Transportation Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10053,Cape Ann Transportation Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10053,Cape Ann Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10053,Cape Ann Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,"$150,678.00 ","$150,678.00 "
,10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,"$140,994.00 ",,,,"$264,152.00 ",,"$405,146.00 "
,10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,"$8,585,218.00 ",,,,,"$156,940.00 ",,"$8,742,158.00 "
,10057,Norwalk Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10057,Norwalk Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10057,Norwalk Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10057,Norwalk Transit District,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10057,Norwalk Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10057,Norwalk Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,"$1,399,290.00 ","$5,554,821.00 ",,,"$419,449.00 ",,"$7,373,560.00 "
,10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,"$1,661,539.00 ",,"$2,144,509.00 ",,,"$345,405.00 ","$182,031.00 ","$4,333,484.00 "
,10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10061,Montachusett Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10061,Montachusett Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,"$602,131.00 ","$32,019.00 ","$768,688.00 ","$59,568.00 ",,"$1,296,413.00 ","$313,313.00 ","$78,941.00 ","$3,151,073.00 "
,10063,Middletown Transit District,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,"$83,628.00 "
,10063,Middletown Transit District,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,$0.00 
,10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,"$111,690.00 ","$50,840.00 ",,,,"$700,614.00 ","$47,234.00 ","$910,378.00 "
,10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,"$124,460.00 ",,,"$5,378,737.00 ",,"$263,945.00 ",,"$794,461.00 ","$6,561,603.00 "
,10066,Green Mountain Transit Authority,Full Reporter,Urban,CB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10066,Green Mountain Transit Authority,Full Reporter,Urban,CB,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10066,Green Mountain Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10066,Green Mountain Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,"$66,666.00 ",,"$66,666.00 "
,10066,Green Mountain Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10066,Green Mountain Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10066,Green Mountain Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10066,Green Mountain Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,"$66,207.00 ","$25,135.00 ","$4,642,420.00 ","$31,484.00 ",,"$21,308.00 ","$120,401.00 ","$4,906,955.00 "
,10069,"Regional Transportation Program, Inc.",Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,"$230,325.00 "
,10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,"$2,475.00 ",,"$2,475.00 "
,10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,"$307,744.00 ",,"$2,050,076.00 ",,,"$74,667.00 ",,"$2,432,487.00 "
,10087,City of Nashua,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10087,City of Nashua,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10087,City of Nashua,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10087,City of Nashua,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,"$1,130,346.00 ","$101,505.00 ",,,"$80,000.00 ",,,"$12,000.00 ","$1,323,851.00 "
,10088,Casco Bay Island Transit District,Full Reporter,Urban,FB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10088,Casco Bay Island Transit District,Full Reporter,Urban,FB,DO,Uses of Capital - Existing Section,,"$1,275,753.00 ","$7,551,893.00 ",,"$3,019,361.00 ",,,"$307,304.00 ",,"$12,154,311.00 "
,10096,City of Bangor,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,"$129,819.00 "
,10096,City of Bangor,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,"$2,550,785.00 "
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,CB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,CB,DO,Uses of Capital - Existing Section,,,,,"$64,000.00 ",,,,,"$64,000.00 "
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,"$34,949.00 ","$3,119,669.00 ",,,,,,"$3,154,618.00 "
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10099,York County Community Action Corporation,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,"$97,624.00 "
,10099,York County Community Action Corporation,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,$0.00 
,10102,Connecticut Department of Transportation,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10102,Connecticut Department of Transportation,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10102,Connecticut Department of Transportation,Full Reporter,Urban,CR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10102,Connecticut Department of Transportation,Full Reporter,Urban,CR,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10102,Connecticut Department of Transportation,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10102,Connecticut Department of Transportation,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10102,Connecticut Department of Transportation,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10102,Connecticut Department of Transportation,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10105,Cape Cod Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10105,Cape Cod Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,"$507,612.00 ",,,,"$32,090.00 ","$539,702.00 "
,10105,Cape Cod Regional Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10105,Cape Cod Regional Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10105,Cape Cod Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,"$8,226.00 ","$29,830.00 ","$4,248,643.00 ",,"$151,633.00 ","$289,119.00 ","$516,088.00 ","$5,243,539.00 "
,10105,Cape Cod Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10107,Milford Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10107,Milford Transit District,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,"$169,209.00 ",,,,,"$169,209.00 "
,10107,Milford Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10107,Milford Transit District,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10112,City of South Portland,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,"$877,686.00 "
,10114,Biddeford-Saco-Old Orchard Beach Transit Committee Shuttle Bus,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,"$2,775,605.00 "
,10115,Northern New England Passenger Rail Authority,Full Reporter,Urban,CR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10115,Northern New England Passenger Rail Authority,Full Reporter,Urban,CR,PT,Uses of Capital - Existing Section,"$1,891,476.00 ","$77,135.00 ",,,,,,,,"$1,968,611.00 "
,10118,MetroWest Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10118,MetroWest Regional Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,"$3,171,055.00 ",,,"$58,045.00 ",,"$3,229,100.00 "
,10118,MetroWest Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,"$1,173,452.00 ","$924,277.00 ","$179,450.00 ",,"$112,421.00 ",,"$2,389,600.00 "
,10118,MetroWest Regional Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10119,University Of New Hampshire,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,$0.00 
,10122,"Jalbert Leasing, Inc. ",Reduced Reporter,Urban,CB,DO,Reduced Reporting,,,,,,,,,,$0.00 
,10127,City of Stamford,Building Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
,10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,"$18,954.00 ","$20,122.00 ",,,"$314,022.00 ",,"$353,098.00 "
,10130,Connecticut Department of Transportation -CTTRANSIT New Britain ,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion of Service,,,,,,,,,,$0.00 
,10130,Connecticut Department of Transportation -CTTRANSIT New Britain ,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,$0.00 
1R01,10131,Northwestern CT Transit District,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,$0.00 
1R01,10131,Northwestern CT Transit District,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,$0.00 
,10133,"Boston Express Bus, Inc.",Reduced Reporter,Urban,CB,DO,Reduced Reporting,,,,,,,,,,"$68,563.00 "
,10134,Penquis Community Action Program,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,$0.00 
1R04,10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,"$189,641.00 "
1R06,10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,"$204,575.00 "
1R04,10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,$0.00 
1R06,10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,"$144,264.00 "
,10140,Estuary Transit District,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,$0.00 
