NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Major Failures,Other Failures,Total Failures
30072,"Frederick County, Maryland",Full Reporter,Urban,DR,DO,5,3,8
30072,"Frederick County, Maryland",Full Reporter,Urban,MB,DO,34,47,81
30073,Virginia Railway Express,Full Reporter,Urban,CR,PT,2,0,2
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,332,113,445
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,147,83,230
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,2350,1200,3550
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,22,2,24
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,0,0,0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,10,0,10
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,0,13,13
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT,2,71,73
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,0,0,0
30080,"Arlington County, Virginia",Full Reporter,Urban,DR,PT,0,10,10
30080,"Arlington County, Virginia",Full Reporter,Urban,MB,PT,178,25,203
30081,Loudoun County,Full Reporter,Urban,CB,PT,91,60,151
30081,Loudoun County,Full Reporter,Urban,DR,PT,2,4,6
30081,Loudoun County,Full Reporter,Urban,MB,PT,27,34,61
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,0,58,58
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,4,6,10
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,38,0,38
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,554,1166,1720
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,0,0,0
30085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,11,6,17
30085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,267,121,388
30087,County of Fayette,Full Reporter,Urban,DR,DO,3,3,6
30087,County of Fayette,Full Reporter,Urban,MB,DO,3,3,6
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,1,6,7
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,9,29,38
30091,Town of Blacksburg,Full Reporter,Urban,DR,DO,32,13,45
30091,Town of Blacksburg,Full Reporter,Urban,MB,DO,206,128,334
30094,City of Harrisonburg,Full Reporter,Urban,DR,DO,5,2,7
30094,City of Harrisonburg,Full Reporter,Urban,MB,DO,99,54,153
30095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,2,3,5
30095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,3,0,3
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,35,15,50
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,42,16,58
30107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,41,96,137
30111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,17,0,17
30111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,19,3,22
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,146,297,443
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,212,9,221
30129,Anne Arundel County,Full Reporter,Urban,DR,PT,5,2,7
30129,Anne Arundel County,Full Reporter,Urban,MB,PT,1,0,1
30137,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,9,28,37
30137,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,16,25,41
30201,City of Baltimore,Full Reporter,Urban,FB,PT,0,5,5
30201,City of Baltimore,Full Reporter,Urban,MB,PT,91,228,319
30202,South Central Transit Authority,Full Reporter,Urban,DR,DO,2,1,3
30202,South Central Transit Authority,Full Reporter,Urban,DR,PT,4,65,69
30202,South Central Transit Authority,Full Reporter,Urban,MB,DO,409,172,581
30205,"Transit Management of Central Maryland, Inc.",Full Reporter,Urban,DR,PT,220,147,367
30205,"Transit Management of Central Maryland, Inc.",Full Reporter,Urban,MB,PT,30,14,44
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,16,13,29
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,0,0,0
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,254,113,367
40002,City of Knoxville,Full Reporter,Urban,DR,DO,12,5,17
40002,City of Knoxville,Full Reporter,Urban,MB,DO,157,73,230
40003,City of Memphis,Full Reporter,Urban,DR,DO,37,132,169
40003,City of Memphis,Full Reporter,Urban,MB,DO,344,1502,1846
40003,City of Memphis,Full Reporter,Urban,SR,DO,33,315,348
40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,56,17,73
40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,765,104,869
40005,City of Asheville,Full Reporter,Urban,MB,PT,280,1062,1342
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO,7,1,8
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT,92,50,142
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,VP,DO,1,0,1
40007,City of Raleigh,Full Reporter,Urban,MB,PT,78,278,356
40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT,86,125,211
40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO,78,25,103
40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO,202,6,208
40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT,974,1418,2392
40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO,64,4,68
40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO,3,14,17
40009,City of Fayetteville,Full Reporter,Urban,DR,DO,6,8,14
40009,City of Fayetteville,Full Reporter,Urban,DR,PT,0,0,0
40009,City of Fayetteville,Full Reporter,Urban,MB,DO,156,100,256
40012,City of Winston Salem,Full Reporter,Urban,DR,DO,52,21,73
40012,City of Winston Salem,Full Reporter,Urban,MB,DO,166,197,363
40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO,19,50,69
40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO,50,84,134
40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT,1,0,1
40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT,4,49,53
40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT,2,108,110
40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,8,26,34
40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,138,73,211
40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,0,0,0
40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,29,189,218
40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,1152,2368,3520
40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,2,2,4
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,6,1,7
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,98,19,117
40021,City of Albany ,Full Reporter,Urban,DR,DO,35,59,94
40021,City of Albany ,Full Reporter,Urban,MB,DO,112,109,221
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,188,355,543
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,768,267,1035
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,7640,3072,10712
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,16,7,23
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,54,13,67
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,293,1693,1986
40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,8,5,13
40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,PT,0,0,0
40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,1,10,11
40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,11,18,29
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,131,121,252
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,206,151,357
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,0,2,2
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,148,344,492
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,26,13,39
40028,Lee County Transit,Full Reporter,Urban,DR,DO,44,13,57
40028,Lee County Transit,Full Reporter,Urban,MB,DO,57,24,81
40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,10,0,10
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,4269,336,4605
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,13,0,13
40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,17,8,25
40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO,227,41,268
40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,1,0,1
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,DO,73,18,91
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,PT,0,0,0
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,DO,193,11,204
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,PT,0,0,0
40032,County of Volusia,Full Reporter,Urban,DR,DO,63,15,78
40032,County of Volusia,Full Reporter,Urban,DR,PT,0,1,1
40032,County of Volusia,Full Reporter,Urban,MB,DO,432,121,553
40032,County of Volusia,Full Reporter,Urban,VP,PT,0,0,0
40034,County of Miami-Dade ,Full Reporter,Urban,CB,PT,27,95,122
40034,County of Miami-Dade ,Full Reporter,Urban,DR,PT,141,84,225
40034,County of Miami-Dade ,Full Reporter,Urban,HR,DO,254,2319,2573
40034,County of Miami-Dade ,Full Reporter,Urban,MB,DO,872,6848,7720
40034,County of Miami-Dade ,Full Reporter,Urban,MB,PT,52,355,407
40034,County of Miami-Dade ,Full Reporter,Urban,MG,DO,106,620,726
40034,County of Miami-Dade ,Full Reporter,Urban,VP,PT,0,0,0
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,3,166,169
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO,1796,67,1863
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,0,13,13
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,35,2,37
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,18,0,18
40036,City of Tallahassee,Full Reporter,Urban,DR,DO,19,65,84
40036,City of Tallahassee,Full Reporter,Urban,DR,PT,13,6,19
40036,City of Tallahassee,Full Reporter,Urban,MB,DO,46,502,548
40036,City of Tallahassee,Full Reporter,Urban,MB,PT,2,1,3
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,624,581,1205
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO,469,226,695
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,47,17,64
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO,96,20,116
40040,Jacksonville Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,33,37,70
40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,0,0,0
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO,72,291,363
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT,5,10,15
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,60,0,60
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,66,150,216
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO,622,1108,1730
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,4,83,87
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,35,35,70
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO,143,169,312
40043,City of Mobile,Full Reporter,Urban,DR,DO,3,21,24
40043,City of Mobile,Full Reporter,Urban,MB,DO,23,64,87
40044,City of Montgomery,Full Reporter,Urban,DR,DO,1,0,1
40044,City of Montgomery,Full Reporter,Urban,MB,DO,36,3,39
40046,Sarasota County ,Full Reporter,Urban,DR,PT,33,11,44
40046,Sarasota County ,Full Reporter,Urban,MB,DO,199,66,265
40046,Sarasota County ,Full Reporter,Urban,MB,PT,0,0,0
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,1,5,6
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO,32,116,148
40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,3,1,4
40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO,82,16,98
40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,0,1,1
40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO,45,4,49
40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,10,6,16
40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO,79,59,138
40058,City of Rome ,Full Reporter,Urban,DR,DO,4,2,6
40058,City of Rome ,Full Reporter,Urban,MB,DO,54,76,130
40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,2,13,15
40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,21,33,54
40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,1,0,1
40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,DO,29,14,43
40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,17,14,31
40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,37,81,118
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,14,10,24
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,77,10,87
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT,63,68,131
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,1,0,1
40078,Cobb County,Full Reporter,Urban,CB,PT,4,8,12
40078,Cobb County,Full Reporter,Urban,DR,PT,22,98,120
40078,Cobb County,Full Reporter,Urban,MB,PT,25,58,83
40082,County of Douglas,Full Reporter,Urban,DR,DO,3,3,6
40082,County of Douglas,Full Reporter,Urban,DR,PT,0,1,1
40082,County of Douglas,Full Reporter,Urban,MB,PT,7,3,10
40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,156,120,276
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,2100,2016,4116
40087,City of Durham,Full Reporter,Urban,DR,PT,8,17,25
40087,City of Durham,Full Reporter,Urban,MB,PT,105,79,184
40093,City of Greensboro ,Full Reporter,Urban,DR,PT,1,3,4
40093,City of Greensboro ,Full Reporter,Urban,MB,PT,16,56,72
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,DR,PT,0,0,0
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT,93,514,607
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT,179,84,263
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,1,12,13
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,30,176,206
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,2,33,35
40104,Indian River County,Full Reporter,Urban,DR,PT,0,2,2
40104,Indian River County,Full Reporter,Urban,MB,PT,1,2,3
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,0,1,1
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,44,137,181
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,2,3,5
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,4,0,4
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,8,0,8
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,134,36,170
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT,17,10,27
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,13,17,30
40129,Charlotte County Government,Full Reporter,Urban,DR,DO,0,0,0
40129,Charlotte County Government,Full Reporter,Urban,DR,PT,11,2,13
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,PT,68,9,77
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,DR,PT,4,2,6
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,MB,PT,153,18,171
40140,Collier County,Full Reporter,Urban,DR,PT,60,5,65
40140,Collier County,Full Reporter,Urban,MB,PT,134,6,140
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,3,3
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,DR,PT,14,46,60
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,MB,PT,175,380,555
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,VP,PT,0,1,1
40147,North Carolina State University,Full Reporter,Urban,MB,PT,1,8,9
40158,Lake County Board of County Commissioners,Full Reporter,Urban,DR,PT,15,26,41
40158,Lake County Board of County Commissioners,Full Reporter,Urban,MB,PT,59,37,96
40159,Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
40159,Regional Transportation Authority,Full Reporter,Urban,CR,PT,0,0,0
40159,Regional Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,Urban,VP,PT,0,0,0
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,DR,DO,6,10,16
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,DR,DO,16,19,35
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,MB,DO,30,7,37
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,CB,PT,23,82,105
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,VP,DO,8,10,18
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,DO,2,0,2
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,PT,23,3,26
40178,The Transportation Management Association Group,Full Reporter,Urban,VP,DO,0,0,0
40180,University of Georgia,Full Reporter,Urban,DR,DO,12,19,31
40180,University of Georgia,Full Reporter,Urban,MB,DO,61,158,219
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,DR,PT,3,3,6
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,MB,PT,3,3,6
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,DR,DO,0,1,1
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,0,0,0
40192,Martin County,Full Reporter,Urban,CB,PT,2,2,4
40192,Martin County,Full Reporter,Urban,DR,PT,0,2,2
40192,Martin County,Full Reporter,Urban,MB,PT,5,3,8
40196,Kentuckiana Regional Planning and Development Agency,Full Reporter,Urban,VP,DO,7,34,41
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,VP,PT,12,0,12
40208,City of Clemson,Full Reporter,Urban,MB,DO,7,13,20
40222,Wake County,Full Reporter,Urban,DR,PT,14,6,20
40224,Buncombe County,Full Reporter,Urban,DR,PT,32,38,70
40224,Buncombe County,Full Reporter,Urban,MB,PT,11,10,21
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,12,13,25
40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT,13,0,13
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,26,29,55
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,39,23,62
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,26,3,29
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,20,1,21
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,21,10,31
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,DR,PT,4,50,54
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,MB,PT,16,64,80
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,PT,236,121,357
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,VP,PT,1,2,3
44929,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,0,1,1
44929,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,4,1,5
50001,City of Appleton,Full Reporter,Urban,DR,PT,8,10,18
50001,City of Appleton,Full Reporter,Urban,MB,DO,47,56,103
50001,City of Appleton,Full Reporter,Urban,MB,PT,1,0,1
50002,City of Green Bay,Full Reporter,Urban,DR,PT,0,1,1
50002,City of Green Bay,Full Reporter,Urban,MB,DO,9,20,29
50003,City of Kenosha,Full Reporter,Urban,DR,PT,4,11,15
50003,City of Kenosha,Full Reporter,Urban,MB,DO,44,80,124
50003,City of Kenosha,Full Reporter,Urban,SR,DO,1,6,7
50004,City of La Crosse,Full Reporter,Urban,DR,PT,14,42,56
50004,City of La Crosse,Full Reporter,Urban,MB,DO,111,190,301
50005,City of Madison,Full Reporter,Urban,MB,DO,323,598,921
50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,4,8,12
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,0,7,7
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,34,127,161
50008,Milwaukee County,Full Reporter,Urban,DR,PT,17,28,45
50008,Milwaukee County,Full Reporter,Urban,MB,PT,3458,2665,6123
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,24,88,112
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,0,7,7
50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,49,473,522
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,55,97,152
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,126,822,948
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,DO,41,84,125
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,1148,1022,2170
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,8,30,38
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,95,146,241
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,263,112,375
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,176,65,241
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,844,63,907
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,55,2,57
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,DO,11,2,13
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT,33,7,40
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,918,618,1536
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,110,41,151
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,555,183,738
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,287,370,657
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,6,0,6
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,21,0,21
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,DO,10,123,133
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO,7,280,287
50024,Western Reserve Transit Authority,Full Reporter,Urban,DR,DO,10,4,14
50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO,52,22,74
50025,Duluth Transit Authority,Full Reporter,Urban,DR,DO,1,0,1
50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO,20,404,424
50026,City of Moorhead,Full Reporter,Urban,DR,PT,0,1,1
50026,City of Moorhead,Full Reporter,Urban,MB,PT,11,26,37
50027,Metro Transit ,Full Reporter,Urban,CR,PT,1,0,1
50027,Metro Transit ,Full Reporter,Urban,LR,DO,130,108,238
50027,Metro Transit ,Full Reporter,Urban,MB,DO,75,4526,4601
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO,1,1,2
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,DR,DO,15,36,51
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO,37,41,78
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,3,6,9
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,4,33,37
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,DO,99,0,99
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,PT,75,15,90
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,DO,2532,281,2813
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,DO,10,9,19
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,PT,0,0,0
50032,Mass Transportation Authority ,Full Reporter,Urban,MB,DO,100,102,202
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,DO,0,0,0
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,PT,27,117,144
50033,Interurban Transit Partnership,Full Reporter,Urban,MB,DO,137,663,800
50033,Interurban Transit Partnership,Full Reporter,Urban,RB,DO,9,61,70
50033,Interurban Transit Partnership,Full Reporter,Urban,VP,DO,0,2,2
50034,City of Jackson Transportation Authority,Full Reporter,Urban,DR,DO,3,10,13
50034,City of Jackson Transportation Authority,Full Reporter,Urban,MB,DO,23,56,79
50035,Central County Transportation Authority,Full Reporter,Urban,DR,PT,5,29,34
50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO,1,467,468
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO,27,11,38
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT,42,6,48
50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO,331,65,396
50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,PT,1,1,2
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO,2,0,2
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,18,32,50
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT,29,7,36
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,82,6,88
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT,6,6,12
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO,8,5,13
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO,16,33,49
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,6,8,14
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,35,83,118
50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,38,55,93
50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,181,217,398
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,13,3,16
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,180,393,573
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT,40,35,75
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,218,1484,1702
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,PT,1,7,8
