State NTD ID,NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Primary Mode Served,Secondary Modes Served,Reporting Module,Fleet ID,Agency Service Fleet ID,Service Fleet Name,Year of Manufacture,Vehicle Type,Number of Vehicles,Useful Life Benchmark,Percent Agency Capital Responsibility,Estimated Cost,Year Dollar of the Estimated Cost,Separate Asset Flag,Notes
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22451,,International 7300,2018,Trucks and other Rubber Tire Vehicles,2,14,100,"$251,335 ",2019,N,"N2467, N2497"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,22454,,International Maxxforce Dt,2012,Trucks and other Rubber Tire Vehicles,1,14,100,"$350,000 ",2019,N,N1802
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22455,,International Terras,2012,Trucks and other Rubber Tire Vehicles,3,14,100,"$109,751 ",2019,N,"N1707, N1708, N1709"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22456,,International Terras,2017,Trucks and other Rubber Tire Vehicles,1,14,100,"$240,000 ",2019,N,N2464
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,22459,,Intl 400Ser,2006,Trucks and other Rubber Tire Vehicles,1,14,100,"$325,000 ",2019,N,N1478
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,22461,,Intl 400Ser,2012,Trucks and other Rubber Tire Vehicles,1,14,100,"$325,000 ",2019,N,N1736
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22463,,Intl 4300,2011,Trucks and other Rubber Tire Vehicles,5,14,100,"$173,000 ",2019,N,"N1671, N1672, N1677, N1678, N1680"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,22466,,Intl 4300SBA,2004,Trucks and other Rubber Tire Vehicles,1,14,100,"$150,000 ",2019,N,N0423
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,22467,,Intl 4300SBA,2006,Trucks and other Rubber Tire Vehicles,1,14,100,"$150,000 ",2019,N,N1339
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22469,,Intl 4900,2000,Trucks and other Rubber Tire Vehicles,1,14,100,"$230,000 ",2019,N,N0352
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,22471,,Intl 7400,2013,Trucks and other Rubber Tire Vehicles,1,14,100,"$324,000 ",2019,N,N1948
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22472,,Intl Aerial Bucket T,2005,Trucks and other Rubber Tire Vehicles,1,14,100,"$240,000 ",2019,N,N0492
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,22473,,Intl Cab&Chasis,2012,Trucks and other Rubber Tire Vehicles,1,14,100,"$290,000 ",2019,N,N1766
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22474,,Intl Dump Truck,2004,Trucks and other Rubber Tire Vehicles,1,14,100,"$165,000 ",2019,N,N0426
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22476,,Intl Rack Truck,2002,Trucks and other Rubber Tire Vehicles,1,14,100,"$135,000 ",2019,N,N0343
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22478,,Kaese M52,2001,Trucks and other Rubber Tire Vehicles,6,14,100,"$22,000 ",2019,N,"N0285, N0286, N0287, N0288, N0289, N0290"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,22479,,Mb Unimog,2019,Trucks and other Rubber Tire Vehicles,2,14,100,"$495,000 ",2019,N,"N2588, N2589"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,22486,,Sulla 185DPQJD,2000,Trucks and other Rubber Tire Vehicles,2,14,100,"$22,000 ",2019,N,"N0630, N0638"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,22489,,Sullair 185DPQ-Cat,2006,Trucks and other Rubber Tire Vehicles,1,14,100,"$22,000 ",2019,N,N1624
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,22496,,Toyota Toyota,2017,Automobiles,10,8,100,"$28,000 ",2019,N,"N2562, N2563, N2564, N2565, N2566, N2577, N2578, N2579, N2580, N2581"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,22497,,Utlty FS2CHE,1999,Trucks and other Rubber Tire Vehicles,4,14,100,"$35,000 ",2019,N,"N0171, N0172, N0173, N0174"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25324,,Chev CC6HO42,1999,Trucks and other Rubber Tire Vehicles,1,14,100,"$215,000 ",2019,N,N0255
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25326,,GMC Bucket Truck,2001,Trucks and other Rubber Tire Vehicles,1,14,100,"$240,000 ",2019,N,N0280
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25327,,International 4900,2002,Trucks and other Rubber Tire Vehicles,5,14,100,"$165,000 ",2019,N,"N0292, N0293, N0295, N0296, N0297"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25332,,Intl 4900 4X2,2001,Trucks and other Rubber Tire Vehicles,2,14,100,"$165,000 ",2019,N,"N0668, N0669"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25333,,Intl 4900 4X2,2002,Trucks and other Rubber Tire Vehicles,1,14,100,"$270,000 ",2019,N,N0338
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25335,,Intl Rack Truck,2013,Trucks and other Rubber Tire Vehicles,2,14,100,"$150,000 ",2019,N,"N1816, N1817"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25337,,Chev 3500HD,2015,Trucks and other Rubber Tire Vehicles,2,14,100,"$108,500 ",2019,N,"N2211, N2228"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25339,,Intl 400Ser,2014,Trucks and other Rubber Tire Vehicles,1,14,100,"$92,000 ",2019,N,N1961
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25341,,Intl Sander,2003,Trucks and other Rubber Tire Vehicles,1,14,100,"$165,000 ",2019,N,N0424
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25344,,Chev Expvan,2011,Trucks and other Rubber Tire Vehicles,2,14,100,"$38,000 ",2019,N,"N1712, N1713"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,25345,,Chev Expvan,2013,Trucks and other Rubber Tire Vehicles,8,14,100,"$38,000 ",2019,N,"N1915, N1916, N1917, N1918, N1919, N1920, N1921, N1922"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,25346,,Chev Expvan,2016,Trucks and other Rubber Tire Vehicles,4,14,100,"$38,000 ",2019,N,"N2227, N2345, N2347, N2348"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25350,,S.L. Light Tower,2004,Trucks and other Rubber Tire Vehicles,1,14,100,"$14,000 ",2019,N,N0484
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25353,,Sl Light Tower,1999,Trucks and other Rubber Tire Vehicles,1,14,100,"$14,000 ",2019,N,N0620
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25355,,Chev K2500,1992,Trucks and other Rubber Tire Vehicles,1,14,100,"$45,000 ",2019,N,N1108
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25356,,Intl 2574,1996,Trucks and other Rubber Tire Vehicles,1,14,100,"$490,000 ",2019,N,N1226
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25361,,Ford Taurus,2013,Automobiles,7,8,100,"$32,000 ",2019,N,"N1938, N1941, N1943, N1944, N1945, N1946, N1947"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,25363,,Chev Silv Ext Cab,2007,Trucks and other Rubber Tire Vehicles,1,14,100,"$51,000 ",2019,N,N1382
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25366,,Chev Tahoe,2013,Trucks and other Rubber Tire Vehicles,4,14,100,"$45,000 ",2019,N,"N1860, N1861, N1931, N1932"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25367,,Chev Tahoe,2014,Trucks and other Rubber Tire Vehicles,3,14,100,"$45,000 ",2019,N,"N2020, N2021, N2023"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,25369,,Chev Silverado 1500,2011,Trucks and other Rubber Tire Vehicles,2,14,100,"$34,000 ",2019,N,"N1630, N1632"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25371,,Ford Escape,2012,Trucks and other Rubber Tire Vehicles,2,14,100,"$27,000 ",2019,N,"N2047, N2048"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25372,,JLG Mobile,2007,Trucks and other Rubber Tire Vehicles,2,14,100,"$16,000 ",2019,N,"N1469, N1591"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25373,,Chev Service Truck,2007,Trucks and other Rubber Tire Vehicles,1,14,100,"$108,500 ",2019,N,N1474
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25375,,Chev Service Truck,2011,Trucks and other Rubber Tire Vehicles,1,14,100,"$108,500 ",2019,N,N1755
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25376,,Chev Service Truck,2016,Trucks and other Rubber Tire Vehicles,2,14,100,"$108,500 ",2019,N,"N2167, N2168"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25383,,Ford E350,2014,Trucks and other Rubber Tire Vehicles,1,14,100,"$42,000 ",2019,N,N2175
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25384,,Intl Bucket Tk,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$240,000 ",2019,N,N1496
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25385,,Chev Bucket Truck,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$145,000 ",2019,N,N1502
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25386,,Chev CC5E042,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$95,000 ",2019,N,N1503
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25388,,Trailers 1012,2008,Trucks and other Rubber Tire Vehicles,2,14,100,"$24,000 ",2019,N,"N1522, N1544"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25389,,Kersh 1212,2008,Steel Wheel Vehicles,1,25,100,"$129,000 ",2019,N,N1524
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25390,,Cronkhite 1000Kg,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$10,000 ",2019,N,N1555
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25391,,ASV Pt30,2008,Trucks and other Rubber Tire Vehicles,8,14,100,"$35,000 ",2019,N,"N1556, N1557, N1558, N1559, N1560, N1561, N1562, N1563"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25392,,Hndlr Tie Handler,2004,Steel Wheel Vehicles,1,25,100,"$129,000 ",2019,N,N1582
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25393,,Hndlr Tie Handler,2007,Steel Wheel Vehicles,1,25,100,"$129,000 ",2019,N,N1583
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25395,,JLG 20MVL,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$22,000 ",2019,N,N1590
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25396,,JLG E300AJP,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$38,000 ",2019,N,N1592
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25397,,JLG E33MJ,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$15,000 ",2019,N,N1593
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25398,,JLG 2630ES,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$15,000 ",2019,N,N1594
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25399,,JLG E450AJ,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$60,000 ",2019,N,N1595
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25400,,Nissan PF50LP,2008,Trucks and other Rubber Tire Vehicles,1,14,100,"$32,000 ",2019,N,N1596
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25402,,Bigtex 14` Tandem Axle,2010,Trucks and other Rubber Tire Vehicles,1,14,100,"$7,000 ",2019,N,N1710
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25403,,Chev Van,2015,Trucks and other Rubber Tire Vehicles,4,14,100,"$37,500 ",2019,N,"N2179, N2180, N2181, N2182"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25404,,Chev Van,2016,Trucks and other Rubber Tire Vehicles,16,14,100,"$37,500 ",2019,N,"N2229, N2349, N2350, N2351, N2352, N2353, N2354, N2355, N2356, N2357, N2358, N2359, N2360, N2361, N2362, N2363"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25405,,Ford Van,2016,Trucks and other Rubber Tire Vehicles,12,14,100,"$55,000 ",2019,N,"N2214, N2215, N2216, N2217, N2218, N2219, N2220, N2221, N2222, N2223, N2224, N2225"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25406,,International Terrastar,2017,Trucks and other Rubber Tire Vehicles,2,14,100,"$135,000 ",2019,N,"N2375, N2376"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25407,,Chev Malibu,2013,Automobiles,4,8,100,"$29,000 ",2019,N,"N1933, N1934, N1935, N1936"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25408,,Chev Malibu,2015,Automobiles,3,8,100,"$29,000 ",2019,N,"N2059, N2060, N2061"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25412,,Captiva Chev,2014,Trucks and other Rubber Tire Vehicles,2,14,100,"$26,000 ",2019,N,"N1969, N1970"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25413,,Toyot Forklift,2016,Trucks and other Rubber Tire Vehicles,1,14,100,"$25,000 ",2019,N,N2406
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25416,,Chev Equinox,2015,Trucks and other Rubber Tire Vehicles,8,14,100,"$26,000 ",2019,N,"N2096, N2126, N2127, N2128, N2129, N2130, N2131, N2139"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,25417,,Chev Equinox,2015,Trucks and other Rubber Tire Vehicles,1,14,100,"$26,000 ",2019,N,N2137
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25419,,Chev 1500 4WD,2015,Trucks and other Rubber Tire Vehicles,1,14,100,"$55,000 ",2019,N,N2171
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25420,,Multiquip,2015,Trucks and other Rubber Tire Vehicles,5,14,100,"$26,961 ",2019,N,"N2364, N2458, N2459, N2460, N2461"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25421,,Chevrolet Silverado,2016,Trucks and other Rubber Tire Vehicles,5,14,100,"$55,800 ",2019,N,"N2373, N2374, N2397, N2417, N2418"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25422,,Chevrolet Silverado,2018,Trucks and other Rubber Tire Vehicles,7,14,100,"$36,125 ",2019,N,"N2510, N2511, N2512, N2513, N2514, N2515, N2549"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25425,,Chevrolet Silverado,2020,Trucks and other Rubber Tire Vehicles,7,14,100,"$46,749 ",2021,N,"N2720, N2721, N2722, N2723, N2724, N2745, N2746"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25428,,Chevrolet 3500HD,2016,Trucks and other Rubber Tire Vehicles,1,14,100,"$108,500 ",2019,N,N2377
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25430,,Utility FS2CHE Trailer,2016,Trucks and other Rubber Tire Vehicles,1,14,100,"$7,000 ",2019,N,N2383
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25431,,Chevrolet Equinox,2016,Trucks and other Rubber Tire Vehicles,3,14,100,"$26,000 ",2019,N,"N2400, N2401, N2411"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,25432,,Chevrolet Equinox,2017,Trucks and other Rubber Tire Vehicles,4,14,100,"$26,000 ",2019,N,"N2423, N2424, N2425, N2473"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25434,,Chevrolet Equinox,2018,Trucks and other Rubber Tire Vehicles,8,14,100,"$38,058 ",2019,N,"N2528, N2529, N2531, N2532, N2534, N2535, N2536, N2537"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25436,,Chevrolet Equinox,2019,Trucks and other Rubber Tire Vehicles,1,14,100,"$25,330 ",2021,N,N2690
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25438,,Chevrolet Equinox,2020,Trucks and other Rubber Tire Vehicles,40,14,100,"$27,500 ",2019,N,"N2598, N2599, N2600, N2602, N2607, N2670, N2674, N2676, N2677, N2678, N2679, N2682, N2683, N2685, N2686, N2687, N2689, N2691, N2692, N2693, N2694, N2695, N2696, N2697, N2698, N2699, N2700, N2701, N2702, N2704, N2705, N2706, N2707, N2708, N2713, N2714, N2715, N2716, N2717, N2719"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25443,,Chrysler Town & Country,2016,Trucks and other Rubber Tire Vehicles,1,14,100,"$60,000 ",2019,N,N2416
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,,Urban,25444,,Chevrolet 2500HD,2016,Trucks and other Rubber Tire Vehicles,1,14,100,"$41,000 ",2019,N,N2422
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25445,,John Deere 644,2016,Trucks and other Rubber Tire Vehicles,1,14,100,"$116,500 ",2019,N,N2426
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25447,,Chevrolet Tahoe,2020,Trucks and other Rubber Tire Vehicles,1,14,100,"$45,000 ",2019,N,N2618
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25451,,International Bucket Truck,2018,Trucks and other Rubber Tire Vehicles,1,14,100,"$165,000 ",2019,N,N2469
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25452,,Chevrolet Traverse,2017,Trucks and other Rubber Tire Vehicles,3,14,100,"$26,000 ",2019,N,"N2474, N2475, N2477"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25453,,Chevrolet Traverse,2020,Trucks and other Rubber Tire Vehicles,10,14,100,"$33,400 ",2019,N,"N2610, N2611, N2612, N2613, N2614, N2615, N2616, N2617, N2777, N2778"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,LR,Urban,25454,,Swingmaster,2017,Trucks and other Rubber Tire Vehicles,2,14,100,"$335,000 ",2019,N,"N2478, N2479"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25455,,International 4300,2017,Trucks and other Rubber Tire Vehicles,2,14,100,"$270,000 ",2019,N,"N2484, N2485"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25456,,International HV613,2020,Trucks and other Rubber Tire Vehicles,1,14,100,"$178,900 ",2021,N,N2556
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25457,,GRADALL,2020,Trucks and other Rubber Tire Vehicles,2,14,100,"$325,795 ",2021,N,"N2557, N2558"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25458,,Wanco VMS Trailer,2018,Trucks and other Rubber Tire Vehicles,5,14,100,"$19,455 ",2021,N,"N2655, N2656, N2657, N2658, N2659"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25459,,Chevrolet G3500,2019,Trucks and other Rubber Tire Vehicles,6,14,100,"$40,690 ",2021,N,"N2772, N2773, N2774, N2775, N2776, N2779"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,25460,,International MV607,2020,Trucks and other Rubber Tire Vehicles,1,14,100,"$104,900 ",2021,N,N2780
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28152,,Ford Explorer,2014,Trucks and other Rubber Tire Vehicles,1,14,100,"$19,998 ",2021,N,N1990
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28154,,Chevrolet Silverado 1500,2015,Trucks and other Rubber Tire Vehicles,1,14,100,"$29,808 ",2021,N,N2097
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28156,,Chevrolet Silverado 1500,2020,Trucks and other Rubber Tire Vehicles,31,14,100,"$35,168 ",2021,N,"N2684, N2742, N2747, N2748, N2749, N2750, N2751, N2752, N2753, N2754, N2755, N2756, N2757, N2758, N2759, N2760, N2761, N2762, N2763, N2764, N2765, N2767, N2768, N2769, N2770, N2771, N2800, N2801, N2802, N2803, N2805"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28211,,INTERNATIONAL,2020,Trucks and other Rubber Tire Vehicles,7,14,100,"$74,500 ",2021,N,"N2781, N2785, N2786, N2787, N2788, N2813, N2814"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28212,,GROVE,2020,Trucks and other Rubber Tire Vehicles,1,14,100,"$875,000 ",2021,N,N2782
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28213,,GRADL,2020,Trucks and other Rubber Tire Vehicles,1,14,100,"$325,795 ",2021,N,N2783
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28214,,LANDALL,2020,Trucks and other Rubber Tire Vehicles,1,14,100,"$92,000 ",2021,N,N2784
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28219,,Chevrolet Silverado 1500,2021,Trucks and other Rubber Tire Vehicles,11,14,100,"$33,595 ",2021,N,"N2806, N2807, N2808, N2812, N2823, N2824, N2825, N2826, N2827, N2828, N2829"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28221,,INTERNATIONAL,2021,Trucks and other Rubber Tire Vehicles,9,14,100,"$65,882 ",2021,N,"N2816, N2818, N2819, N2820, N2821, N2822, N2830, N2831, N2832"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,HR,"LR, MB, RB, TB",Urban,28222,,JLG,2021,Trucks and other Rubber Tire Vehicles,2,14,100,"$16,950 ",2021,N,"N2833, N2843"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,,Urban,22019,,International 7300,2016,Trucks and other Rubber Tire Vehicles,1,14,100,"$150,000 ",2016,N,N2159
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,,Urban,25329,,International 4700,2002,Trucks and other Rubber Tire Vehicles,1,14,100,"$150,000 ",2019,N,N0326
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,,Urban,25362,,Ford Taurus,2013,Automobiles,2,8,100,"$32,000 ",2019,N,"N1940, N1942"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,,Urban,25377,,Chev Silverado,2012,Trucks and other Rubber Tire Vehicles,1,14,100,"$51,000 ",2019,N,N1730
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,,Urban,25380,,Chev Silverado,2015,Trucks and other Rubber Tire Vehicles,2,14,100,"$55,500 ",2019,N,"N2115, N2143"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,,Urban,25423,,Chevrolet Silverado,2018,Trucks and other Rubber Tire Vehicles,1,14,100,"$51,000 ",2019,N,N2509
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,HR,Urban,25426,,Chevrolet Silverado,2020,Trucks and other Rubber Tire Vehicles,5,14,100,"$46,749 ",2021,N,"N2725, N2728, N2732, N2735, N2744"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,,Urban,25435,,Chevrolet Equinox,2018,Trucks and other Rubber Tire Vehicles,10,14,100,"$25,000 ",2019,N,"N2498, N2499, N2500, N2501, N2502, N2503, N2504, N2505, N2506, N2507"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,"MB, RB, TB",Urban,25440,,Chevrolet Equinox,2020,Trucks and other Rubber Tire Vehicles,4,14,100,"$27,500 ",2019,N,"N2604, N2673, N2710, N2711"
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,"MB, RB, TB",Urban,25449,,Chevrolet Tahoe,2020,Trucks and other Rubber Tire Vehicles,1,14,100,"$59,944 ",2021,N,N2647
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,,LR,HR,Urban,28157,,Chevrolet Silverado 1500,2020,Trucks and other Rubber Tire Vehicles,1,14,100,"$32,695 ",2021,N,N2766
