NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by, VOMS Under Contract ,Months Seller Operated in FY, PT Fare Revenues/Passenger Fees , Passenger Out of Pocket Expenses , Direct Payment/Agency Subsidy , Contract Capital Leasing Expenses , Other Operating Expenses Incurred by the Buyer , Total Modal Expenses , Other Reconciling Item Expenses Incurred by the Buyer 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,KONASTONE SERVICES INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,5,12,$0.00 ,$0.00 ,"$140,620.00 ",$0.00 ,"$6,029.00 ","$131,025.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,L & M TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,8,12,$0.00 ,$0.00 ,$106.00 ,$0.00 ,$9.00 ,$103.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,LIFEDOTS TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$1,565.00 ",$0.00 ,$99.00 ,"$1,490.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,LONGONOT TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,4,12,$0.00 ,$0.00 ,"$21,058.00 ",$0.00 ,"$2,780.00 ","$21,498.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,LUMI TRANSPORTS LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,$299.00 ,$0.00 ,$21.00 ,$287.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,LUXUS INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,"$6,010.00 ",$0.00 ,$404.00 ,"$5,746.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,M &F HEALTH SERVICES AND SUPPORT LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,$279.00 ,$0.00 ,$30.00 ,$278.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,M AND J TRANSPORTATION SERVICE INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$41,738.00 ",$0.00 ,"$2,544.00 ","$39,644.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,MASS EXPRESS TRANSPORTATION INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,$765.00 ,$0.00 ,$21.00 ,$701.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,MASS FINEST INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,$329.00 ,$0.00 ,$17.00 ,$309.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,MASSTRAN CORP.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,$0.00 ,$0.00 ,$270.00 ,$0.00 ,$13.00 ,$253.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,"MCJ TRANSPORTATION, INC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,$0.00 ,$0.00 ,$57.00 ,$0.00 ,$2.00 ,$53.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,"MEDSTAR AMBULANCE, INC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,7,12,$0.00 ,$0.00 ,"$7,835.00 ",$0.00 ,$195.00 ,"$7,159.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,MERRIMACK TRANSIT LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,$0.00 ,$0.00 ,$68.00 ,$0.00 ,$4.00 ,$64.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,MIGHTY LIVERY TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$2,227.00 ",$0.00 ,$19.00 ,"$1,999.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,MJ TRANSPORTATION INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,8,12,$0.00 ,$0.00 ,"$445,716.00 ",$0.00 ,"$25,686.00 ","$421,878.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,MOBILE TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,4,12,$0.00 ,$0.00 ,"$5,995.00 ",$0.00 ,$569.00 ,"$5,898.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,NEW BEGINNINGS TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,$0.00 ,$0.00 ,$530.00 ,$0.00 ,$13.00 ,$484.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,OBAS ENTERPRISE LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,$306.00 ,$0.00 ,$17.00 ,$289.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,OSHE TRANSPORT LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,5,12,$0.00 ,$0.00 ,"$51,567.00 ",$0.00 ,"$2,322.00 ","$48,159.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,OUTLOOK HEALTHCARE SERVICES LLC DBA OUTLOOK TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,9,12,$0.00 ,$0.00 ,"$59,508.00 ",$0.00 ,"$3,155.00 ","$56,051.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,PETER J. HOLMAN DBA ABEES TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$5,605.00 ",$0.00 ,$517.00 ,"$5,499.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,PHEPHI SERVICES INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,8,12,$0.00 ,$0.00 ,$184.00 ,$0.00 ,$4.00 ,$168.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,PRESTIGE RIDE LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,4,12,$0.00 ,$0.00 ,"$300,913.00 ",$0.00 ,"$11,913.00 ","$279,391.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,"PRIDESTAR EMS, INC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,$0.00 ,$0.00 ,$176.00 ,$0.00 ,$2.00 ,$158.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,PROSPECTS TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,6,12,$0.00 ,$0.00 ,"$35,487.00 ",$0.00 ,"$1,477.00 ","$33,021.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,RAFA TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,"$4,880.00 ",$0.00 ,$125.00 ,"$4,463.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,RCK TRANSPORTATION INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,$194.00 ,$0.00 ,$2.00 ,$174.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,RELIABLE LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,$63.00 ,$0.00 ,$4.00 ,$60.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,RELIABLE TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,$897.00 ,$0.00 ,$58.00 ,$855.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,RELIAMED TRANSPORTATION INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,"$32,501.00 ",$0.00 ,"$1,734.00 ","$30,624.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,RONALD MAGEMBE DBA R & M RIDE,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$5,617.00 ",$0.00 ,$251.00 ,"$5,244.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,RWENDO TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,5,12,$0.00 ,$0.00 ,"$27,799.00 ",$0.00 ,"$1,169.00 ","$25,879.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SAFE HANDS INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$56,066.00 ",$0.00 ,"$3,273.00 ","$53,109.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SAFEWAY LUXURY TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,9,12,$0.00 ,$0.00 ,"$3,525.00 ",$0.00 ,$64.00 ,"$3,197.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SAMI HEALTH CARE SERVICES INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,$211.00 ,$0.00 ,$4.00 ,$192.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SAMTAG RESOURCES INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,6,12,$0.00 ,$0.00 ,"$45,983.00 ",$0.00 ,"$2,043.00 ","$42,917.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SAVANNAH TRANSPORTATION LLC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,9,12,$0.00 ,$0.00 ,"$16,298.00 ",$0.00 ,$522.00 ,"$15,009.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SAVE DD LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$1,731.00 ",$0.00 ,$43.00 ,"$1,582.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,"SEAWAY TRANSPORTATION SERVICES, INC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,$1.00 ,$0.00 ,$2.00 ,$3.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SERENE TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,8,12,$0.00 ,$0.00 ,$153.00 ,$0.00 ,$5.00 ,$141.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SERGEI E. MIKULIN DBA SLG RUN LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,$117.00 ,$0.00 ,$4.00 ,$108.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SMART TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,"$33,828.00 ",$0.00 ,"$2,872.00 ","$32,941.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,"SMILES HEALTH SERVICES INC,",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$129,839.00 ",$0.00 ,"$4,729.00 ","$120,141.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SOLIKA TRANSIT INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,$0.00 ,$0.00 ,$414.00 ,$0.00 ,$4.00 ,$372.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SOUGHTAFTER TRANSPORTATION INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,6,12,$0.00 ,$0.00 ,"$8,195.00 ",$0.00 ,$185.00 ,"$7,469.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,ST. AGNES TRANSPORT,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$96,150.00 ",$0.00 ,"$3,469.00 ","$88,936.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,STAR INTERNATIONAL CHARITY FOUNDATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$66,620.00 ",$0.00 ,"$3,164.00 ","$62,382.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,STARLINE TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$2,173.00 ",$0.00 ,$31.00 ,"$1,963.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,STEPHANIE MATTHEWS DBA ABSOLUTRANSIT,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,8,12,$0.00 ,$0.00 ,"$215,182.00 ",$0.00 ,"$16,686.00 ","$207,959.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,STRALINKS INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,6,12,$0.00 ,$0.00 ,"$15,108.00 ",$0.00 ,$389.00 ,"$13,818.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,STS SPECIAL TRANSPORTATION SERVICE INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,4,12,$0.00 ,$0.00 ,"$109,232.00 ",$0.00 ,"$2,204.00 ","$99,299.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,SUPERB ENTERPRISES INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$31,262.00 ",$0.00 ,"$1,062.00 ","$28,850.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,TAMF COMPANIES DBA GO TIME TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,7,12,$0.00 ,$0.00 ,"$9,281.00 ",$0.00 ,$157.00 ,"$8,407.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,THE DRIVERS TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,3,12,$0.00 ,$0.00 ,"$62,813.00 ",$0.00 ,"$1,865.00 ","$57,699.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,TIMLESS TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$10,840.00 ",$0.00 ,$528.00 ,"$10,164.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,TRANSITIONS MEDICAL TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,4,12,$0.00 ,$0.00 ,"$42,867.00 ",$0.00 ,$867.00 ,"$38,971.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,TRAVELCOM INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,$148.00 ,$0.00 ,$4.00 ,$136.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,TRINITY TRANSPORT LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,"$16,949.00 ",$0.00 ,$704.00 ,"$15,770.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,US COMFORT EXPRESS LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,27,12,$0.00 ,$0.00 ,"$25,032.00 ",$0.00 ,"$2,597.00 ","$24,848.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,USA COMFORT LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,4,12,$0.00 ,$0.00 ,"$4,940.00 ",$0.00 ,$278.00 ,"$4,669.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,VICTORIOUS SERVICES INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,2,12,$0.00 ,$0.00 ,$113.00 ,$0.00 ,$4.00 ,$104.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,WAY TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,$0.00 ,$0.00 ,$90.00 ,$0.00 ,$4.00 ,$84.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,WOODS AMBULANCE INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,7,12,$0.00 ,$0.00 ,"$33,854.00 ",$0.00 ,$698.00 ,"$30,790.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,WORCESTER COUNTY TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,$0.00 ,$0.00 ,$326.00 ,$0.00 ,$6.00 ,$296.00 ,$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,"WORCESTER MEDICAL TRANSPORTATION, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,8,12,$0.00 ,$0.00 ,"$4,500.00 ",$0.00 ,$90.00 ,"$4,090.00 ",$0.00 
10061,Montachusett Regional Transit Authority,Full Reporter: Operating,Urban,DR,TX,Entity that Does Not Report to NTD,WORCESTER TRANSPORTATION CORPORATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Buyer,1,12,$0.00 ,$0.00 ,$227.00 ,$0.00 ,$9.00 ,$211.00 ,$0.00 
