State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
,40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,Funds Earned During Period,186.0,2538.0,2724
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,Funds Earned During Period,217851.0,191377.0,409228
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,Funds Earned During Period,1978297.0,261169.0,2239466
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,34544.0,,34544
,40021,City of Albany ,Full Reporter,Urban,DR,DO,Funds Earned During Period,31166.0,,31166
,40021,City of Albany ,Full Reporter,Urban,MB,DO,Funds Earned During Period,210151.0,303156.0,513307
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,708670.0,,708670
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,Funds Earned During Period,35871984.0,,35871984
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,26841275.0,,26841275
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,Funds Earned During Period,35541.0,,35541
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,Funds Earned During Period,51626.0,,51626
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,Funds Earned During Period,326491.0,,326491
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,75556.0,,75556
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,513001.0,,513001
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,90569.0,,90569
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,,,0
,40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,Funds Earned During Period,,870706.0,870706
,40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1317914.0,1430299.0,2748213
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,91211.0,92634.0,183845
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,727477.0,,727477
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,267949.0,,267949
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TN,Funds Earned During Period,237617.0,,237617
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TX,Funds Earned During Period,204164.0,,204164
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,6071842.0,,6071842
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,227348.0,,227348
,40028,Lee County Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,753192.0,0.0,753192
,40028,Lee County Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,1698542.0,0.0,1698542
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,Funds Earned During Period,590795.0,,590795
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,22338959.0,,22338959
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,Funds Earned During Period,50289.0,,50289
,40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,Funds Earned During Period,107206.0,,107206
,40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO,Funds Earned During Period,316285.0,13741873.0,14058158
,40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,Funds Earned During Period,85081.0,,85081
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,DO,Funds Earned During Period,113421.0,52388.0,165809
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,PT,Funds Earned During Period,5523.0,,5523
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,DO,Funds Earned During Period,264882.0,173109.0,437991
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,PT,Funds Earned During Period,17961.0,,17961
,40032,County of Volusia,Full Reporter,Urban,DR,DO,Funds Earned During Period,414555.0,0.0,414555
,40032,County of Volusia,Full Reporter,Urban,DR,PT,Funds Earned During Period,122894.0,,122894
,40032,County of Volusia,Full Reporter,Urban,DR,TX,Funds Earned During Period,54741.0,,54741
,40032,County of Volusia,Full Reporter,Urban,MB,DO,Funds Earned During Period,1971947.0,,1971947
,40032,County of Volusia,Full Reporter,Urban,VP,PT,Funds Earned During Period,94443.0,,94443
,40034,County of Miami-Dade ,Full Reporter,Urban,CB,PT,Funds Earned During Period,221689.0,,221689
,40034,County of Miami-Dade ,Full Reporter,Urban,DR,PT,Funds Earned During Period,4636433.0,,4636433
,40034,County of Miami-Dade ,Full Reporter,Urban,HR,DO,Funds Earned During Period,7092534.0,4470384.0,11562918
,40034,County of Miami-Dade ,Full Reporter,Urban,MB,DO,Funds Earned During Period,38945159.0,12195537.0,51140696
,40034,County of Miami-Dade ,Full Reporter,Urban,MB,PT,Funds Earned During Period,936770.0,,936770
,40034,County of Miami-Dade ,Full Reporter,Urban,MG,DO,Funds Earned During Period,,,0
,40034,County of Miami-Dade ,Full Reporter,Urban,VP,PT,Funds Earned During Period,1987879.0,,1987879
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,2045550.0,,2045550
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,15924789.0,166006.0,16090795
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,62526.0,,62526
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,Funds Earned During Period,,,0
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,777428.0,,777428
,40036,City of Tallahassee,Full Reporter,Urban,DR,DO,Funds Earned During Period,128506.0,,128506
,40036,City of Tallahassee,Full Reporter,Urban,DR,PT,Funds Earned During Period,67021.0,,67021
,40036,City of Tallahassee,Full Reporter,Urban,DR,TX,Funds Earned During Period,85173.0,,85173
,40036,City of Tallahassee,Full Reporter,Urban,MB,DO,Funds Earned During Period,672458.0,4920996.0,5593454
,40036,City of Tallahassee,Full Reporter,Urban,MB,PT,Funds Earned During Period,2584.0,,2584
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,Funds Earned During Period,2295398.0,,2295398
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO,Funds Earned During Period,6535945.0,864370.0,7400315
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,Funds Earned During Period,326768.0,92679.0,419447
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO,Funds Earned During Period,473737.0,270872.0,744609
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,11094.0,0.0,11094
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,676204.0,0.0,676204
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,Funds Earned During Period,1432549.0,0.0,1432549
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,5855389.0,25763.0,5881152
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,16694.0,0.0,16694
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,Funds Earned During Period,0.0,0.0,0
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,283746.0,458440.0,742186
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,TX,Funds Earned During Period,123108.0,,123108
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,5651864.0,1650569.0,7302433
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,Funds Earned During Period,,,0
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,115698.0,,115698
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1105131.0,,1105131
,40043,City of Mobile,Full Reporter,Urban,DR,DO,Funds Earned During Period,95516.0,34655.0,130171
,40043,City of Mobile,Full Reporter,Urban,MB,DO,Funds Earned During Period,439671.0,,439671
,40044,City of Montgomery,Full Reporter,Urban,DR,DO,Funds Earned During Period,47332.0,,47332
,40044,City of Montgomery,Full Reporter,Urban,MB,DO,Funds Earned During Period,310838.0,,310838
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,27646.0,,27646
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,75547.0,,75547
,40046,Sarasota County ,Full Reporter,Urban,DR,PT,Funds Earned During Period,577899.0,,577899
,40046,Sarasota County ,Full Reporter,Urban,MB,DO,Funds Earned During Period,1006876.0,,1006876
,40046,Sarasota County ,Full Reporter,Urban,MB,PT,Funds Earned During Period,,,0
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,Funds Earned During Period,,,0
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO,Funds Earned During Period,2.0,,2
,40049, City of Gadsden,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40049, City of Gadsden,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40049, City of Gadsden,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40049, City of Gadsden,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,Funds Earned During Period,,,0
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO,Funds Earned During Period,,,0
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,PT,Funds Earned During Period,,,0
,40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,31320.0,,31320
,40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,516887.0,136667.0,653554
,40054,City of Johnson City,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40054,City of Johnson City,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,70869.0,0.0,70869
,40054,City of Johnson City,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40054,City of Johnson City,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,109225.0,212582.0,321807
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,466.0,0.0,466
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,9910.0,0.0,9910
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,2127.0,,2127
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,176019.0,25557.0,201576
,40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,39522.0,157836.0,197358
,40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,151455.0,18609.0,170064
,40058,City of Rome ,Full Reporter,Urban,DR,DO,Funds Earned During Period,12523.0,219332.0,231855
,40058,City of Rome ,Full Reporter,Urban,MB,DO,Funds Earned During Period,23.0,,23
,40060,City of Hattiesburg,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,1182.0,0.0,1182
,40060,City of Hattiesburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,20028.0,0.0,20028
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,112383.0,99692.0,212075
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,742118.0,87600.0,829718
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,Funds Earned During Period,201942.0,,201942
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,,,0
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,76596.0,0.0,76596
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,,,0
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0.0,165.0,165
,40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,DO,Funds Earned During Period,128404.0,128404.0,256808
,40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,TX,Funds Earned During Period,0.0,0.0,0
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,Funds Earned During Period,160485.0,48286.0,208771
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,Funds Earned During Period,281411.0,15622.0,297033
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,4485.0,4485
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,44585.0,64555.0,109140
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,530895.0,,530895
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT,Funds Earned During Period,8862905.0,,8862905
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,,100000.0,100000
,40078,Cobb County,Full Reporter,Urban,CB,PT,Funds Earned During Period,15025.0,,15025
,40078,Cobb County,Full Reporter,Urban,DR,PT,Funds Earned During Period,25896.0,,25896
,40078,Cobb County,Full Reporter,Urban,MB,PT,Funds Earned During Period,1811628.0,,1811628
,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,22920.0,264.0,23184
,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,40165.0,760.0,40925
,40081,City of Anderson ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40081,City of Anderson ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,35731.0,,35731
,40082,County of Douglas,Full Reporter,Urban,DR,DO,Funds Earned During Period,,,0
,40082,County of Douglas,Full Reporter,Urban,DR,PT,Funds Earned During Period,5244.0,,5244
,40082,County of Douglas,Full Reporter,Urban,MB,PT,Funds Earned During Period,22347.0,,22347
,40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,48281.0,,48281
,40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,791955.0,,791955
,40087,City of Durham,Full Reporter,Urban,DR,PT,Funds Earned During Period,,,0
,40087,City of Durham,Full Reporter,Urban,DR,TN,Funds Earned During Period,,,0
,40087,City of Durham,Full Reporter,Urban,MB,PT,Funds Earned During Period,,,0
,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,83195.0,2650.0,85845
,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,300990.0,218210.0,519200
,40093,City of Greensboro ,Full Reporter,Urban,DR,PT,Funds Earned During Period,207437.0,,207437
,40093,City of Greensboro ,Full Reporter,Urban,MB,PT,Funds Earned During Period,1335009.0,839704.0,2174713
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,DR,PT,Funds Earned During Period,198.0,,198
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT,Funds Earned During Period,3140355.0,,3140355
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT,Funds Earned During Period,404971.0,,404971
,40095,City of Greenville,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.0,0.0,0
,40095,City of Greenville,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0.0,0.0,0
,40095,City of Greenville,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40095,City of Greenville,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,,,0
,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,144022.0,1777360.0,1921382
,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,,,0
,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,162374.0,,162374
,40097,"Council on Aging of St. Lucie, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40097,"Council on Aging of St. Lucie, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,4407.0,15690.0,20097
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,13867.0,38014.0,51881
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,27882.0,0.0,27882
,40101,Spartanburg Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40101,Spartanburg Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,122792.0,,122792
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,31.0,,31
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,5207.0,,5207
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,75541.0,,75541
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,,,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0.0,,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,TX,Funds Expended on Capital,,,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,TX,Funds Expended on Operations,0.0,,0
,40104,Indian River County,Full Reporter,Urban,DR,PT,Funds Earned During Period,,,0
,40104,Indian River County,Full Reporter,Urban,MB,PT,Funds Earned During Period,,,0
,40105,Puerto Rico Highway and Transportation Authority – Público,Full Reporter,Urban,PB,PT,Funds Earned During Period,11764061.0,,11764061
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,,,0
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,,7361.0,7361
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,,,0
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,159175.0,,159175
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,91421.0,,91421
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,271768.0,,271768
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,2339547.0,723671.0,3063218
,40112,City of San Juan,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40112,City of San Juan,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40115,Municipality of Caguas ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40115,Municipality of Caguas ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40115,Municipality of Caguas ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40115,Municipality of Caguas ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,,,0
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,30916.0,,30916
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,,,0
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,143311.0,,143311
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT,Funds Earned During Period,84839.0,82127.0,166966
,40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,Funds Earned During Period,59030.0,,59030
,40129,Charlotte County Government,Full Reporter,Urban,DR,DO,Funds Earned During Period,,,0
,40129,Charlotte County Government,Full Reporter,Urban,DR,PT,Funds Earned During Period,6175.0,26215.0,32390
,40130,Macon-Bibb County Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,,0
,40130,Macon-Bibb County Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,79695.0,,79695
,40130,Macon-Bibb County Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40130,Macon-Bibb County Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,321640.0,,321640
,40131,Davidson County ,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.0,,0
,40131,Davidson County ,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0.0,,0
,40131,Davidson County ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40131,Davidson County ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,62.0,62
,40132,Goldsboro-Wayne Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40132,Goldsboro-Wayne Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,42146.0,179670.0,221816
,40132,Goldsboro-Wayne Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40132,Goldsboro-Wayne Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,91231.0,5355.0,96586
