NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,Rail (Y/N),TOS,Segment ID,UZA,UZA Name,Segment Name,Begins At,Ends At,Length in Miles,Directionality,Segment Type,Peak Level of Service,Safe Operation,Statutory BRT,Shoulder Lane,Hours of SOV Prohibition,Hours of Prohibition Enforcement,Original Revenue Service Date,Agency Revenue Service Start Date,Out of Revenue Service Date,Months Operated in FY,Seasonal Operation,Claiming NTD ID,Claiming Agency Name,Claiming Mode,Claiming TOS
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,72803,0,Washington Non-UZA,Port Townsend/Keystone,Port Townsend,Keystone,4.9,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,72804,0,Washington Non-UZA,Anacortes-San Juan,Anacortes,San Juan Islands,19.3,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,72805,0,Washington Non-UZA,"San Juan Islands (Friday Harbor) - Sidney, BC (CANADA)",San Juan Islands (Friday Harbor),Sidney,24.7,Two Way,,,,,,,,,2020-07-01,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,73220,14,"Seattle--Tacoma, WA",Edmonds/Kingston,Edmonds,Kingston,5.2,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,73221,14,"Seattle--Tacoma, WA",Seattle/Bremerton,Seattle,Bremerton,15.5,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,73222,14,"Seattle--Tacoma, WA",Southworth/Vashon,Southworth,Vashon,1.8,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,73251,14,"Seattle--Tacoma, WA",Tahlequah/Point Defiance,Tahlequah,Point Defiance,1.7,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,73253,14,"Seattle--Tacoma, WA",Seattle/Bainbridge Island,Seattle,Bainbridge Island,8.6,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,73254,14,"Seattle--Tacoma, WA",Fauntleroy/Southworth,Fauntleroy,Southworth,5.1,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,73255,14,"Seattle--Tacoma, WA",Fauntleroy/Vashon,Fauntleroy,Vashon,3.2,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
35,Washington State Ferries,Full Reporter,Urban,FB,N,DO,73256,14,"Seattle--Tacoma, WA",Mukilteo/Clinton,Mukilteo,Clinton,2.6,Two Way,,,,,,,,,,,12,N,35,Washington State Ferries,FB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,71860,14,"Seattle--Tacoma, WA",Hwy 18 Ramps,Westbound,I-5,0.41,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,2003-01-01 00:00:00,2009-01-01,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,72194,14,"Seattle--Tacoma, WA",I-5 Ramps,Northbound,NE 45th,0.55,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1981-01-01 00:00:00,2012-01-01,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,72195,14,"Seattle--Tacoma, WA",NE Pacific St.,15th Ave NE,Montlake Blvd,0.45,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1992-11-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76018,14,"Seattle--Tacoma, WA",I-90 Ramps,East/Westbound,Island Crest Wy,0.02,Two Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1995-06-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76023,14,"Seattle--Tacoma, WA",I-90 WB (King Cty): MP 3.03 S. Rainier Ave. to MP 2.03 5th Ave.,MP 3.03 S. Rainier Ave.,MP 2.03 5th Ave.,1.0,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1992-02-17 00:00:00,2017-09-23,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76026,14,"Seattle--Tacoma, WA",I-90 EB MP 2.03 5th Ave. to MP 3.03 S. Rainier Ave.,MP 2.03 5th Ave.,MP 3.03 S. Rainier Ave.,1.0,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1992-02-17 00:00:00,2017-09-23,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76027,14,"Seattle--Tacoma, WA",I-90 EB MP 8.20 E. Mercer Wy to MP 9.82 Richards Rd.,MP 8.20 E. Mercer Wy,MP 9.82 Richards Rd.,1.62,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1994-12-20 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76028,14,"Seattle--Tacoma, WA",I-90 EB MP 9.82 Richards Rd. to MP 15.82 SR 900,MP 9.82 Richards Rd.,MP 15.82 SR 900,6.0,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1994-08-23 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76031,14,"Seattle--Tacoma, WA",I-90 WB (King Cty): MP 15.82 SR 900 to MP 9.82 Richards Rd.,MP 15.82 SR 900,MP 9.82 Richards Rd.,6.0,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1993-12-06 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76032,14,"Seattle--Tacoma, WA",I-90 WB (King Cty): MP 9.82 Richards Rd. to MP 8.20 Mercer Wy,MP 9.82 Richards Rd.,MP 8.20 Mercer Wy,1.62,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1993-11-23 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76247,14,"Seattle--Tacoma, WA",SR 520 Ramps,Eastbound,NE 40th,0.27,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,98.0,98.0,2003-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76248,14,"Seattle--Tacoma, WA",SR 520 EB (King Cty):  MP 6.69 I-405 to MP 12.01 W. Lake Sammamish Pkwy,MP 6.69 I-405,MP 12.01 W. Lake Sammamish Pkwy,5.32,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1999-11-01 00:00:00,1999-11-01,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76250,14,"Seattle--Tacoma, WA",I-5 SB (King Cty): MP 162.57 Spokane St. to MP 161.65 Lucille St.,MP 162.57 Spokane St.,MP 161.65 Lucille St.,0.92,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1997-01-13 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76251,14,"Seattle--Tacoma, WA",I-5 SB (King Cty): MP 149.17 SR 516 to MP 143.45 S. 320th St.,MP 149.17 SR 516,MP 143.45 S. 320th St.,5.72,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,2002-09-01 00:00:00,2002-09-01,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76254,14,"Seattle--Tacoma, WA",2nd Ave SB (King Cty): Stewart to Jackson,Stewart St,Jackson St,0.96,One Way,B Exclusive busway separated from traffic by painted lines,E Congestion,1.0,,,30.0,30.0,1993-08-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76255,14,"Seattle--Tacoma, WA",4th Ave NB (King Cty): Jackson to Olive,Jackson,Olive Way,1.03,One Way,B Exclusive busway separated from traffic by painted lines,E Congestion,1.0,,,30.0,30.0,1993-08-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76257,14,"Seattle--Tacoma, WA",I-405 Ramp,Northbound,NE Park Dr,0.17,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1995-06-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76258,14,"Seattle--Tacoma, WA",I-405 Ramp,Southbound,NE 195th St,0.21,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1997-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76260,14,"Seattle--Tacoma, WA",Montlake Blvd NE,NE Pacific St,Montlake Bridge,0.08,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1992-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76262,14,"Seattle--Tacoma, WA",I-405 NB (King Cty): MP 10.56 Coal Cr Pkwy to MP 13.84 NE 4th,MP 10.56 Coal Cr Pkwy,MP 13.84 NE 4th St,3.24,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,98.0,98.0,1986-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76264,14,"Seattle--Tacoma, WA",I-5 SB (King Cty): MP 165.29 Exp. Ln Exit to MP 162.57 Spokane St.,MP 165.29 Exp. Ln Exit,MP 162.57 Spokane St.,2.72,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1993-08-25 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76267,14,"Seattle--Tacoma, WA",I-90 Ramps,Westbound,76th Ave SE,0.14,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1994-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76269,14,"Seattle--Tacoma, WA",I-90 Ramps,Westbound,Bellevue Wy SE,0.55,One Way,C Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by physical barriers,F Stop and go,1.0,,N,168.0,168.0,1994-01-01 00:00:00,2017-09-23,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76273,14,"Seattle--Tacoma, WA",SR 167 NB (King HOT): MP 15.84 15th NW to MP 21.09 84th Ave SE,MP 15.84 15th NW,MP 21.09 84th Ave SE,5.25,One Way,E Roadway lanes operated as an HO/T lane,F Stop and go,1.0,,,98.0,98.0,1998-07-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76274,14,"Seattle--Tacoma, WA",SR 167 SB (King HOT):  MP 25.84 I-405 to MP 21.09 84th Ave SE,MP 25.84 I-405,MP 21.09 84th Ave SE,4.75,One Way,E Roadway lanes operated as an HO/T lane,F Stop and go,1.0,,,98.0,98.0,1998-07-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76275,14,"Seattle--Tacoma, WA",SR 99 SB (King Cty):  MP 18.35 S 188th St to MP 19.53 S 170th St,MP 18.35 S 188th St,MP 19.53 S 170th St,1.18,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,98.0,98.0,1996-05-01 00:00:00,2010-01-01,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76276,14,"Seattle--Tacoma, WA",SR 522 EB/WB (King Cty):  MP 5.54 41st Ave NE to MP 7.49 73rd Ave NE,MP 5.54 41st Ave NE,MP 7.49 73rd Ave NE,1.95,Two Way,B Exclusive busway separated from traffic by painted lines,F Stop and go,1.0,,N,168.0,168.0,1970-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76278,14,"Seattle--Tacoma, WA",I-405 NB (King Cty): MP 0.09 I-5 Off-Ramp to MP 2.86 Benson Rd,MP 0.09 I-5 Off-Ramp,MP 2.86 Benson Rd,2.77,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,98.0,98.0,1998-07-08 00:00:00,2017-09-23,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76279,14,"Seattle--Tacoma, WA",I-405 NB (King Cty): MP 4.50 Sunset Blvd/SR 169 to MP 10.56 Coal Cr Pkwy,MP 4.50 Sunset Blvd/SR 169,MP 10.56 Coal Cr Pkwy,6.06,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,98.0,98.0,1995-03-16 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76282,14,"Seattle--Tacoma, WA",SR 520 Ramps,Eastbound,Montlake Blvd,0.11,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1973-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76283,14,"Seattle--Tacoma, WA",SR 520 WB (King Cty):  MP 6.27 108th Ave NE to MP 4.18 76th Ave NE,MP 6.27 108th Ave NE,MP 4.18 76th Ave NE,2.09,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1973-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76284,14,"Seattle--Tacoma, WA",SR 520 WB (King Cty):  MP 12.01 W. Lake Sammamish Pkwy to MP 7.23 Northup Wy,MP 12.01 W. Lake Sammamish Pkwy,MP 7.23 Northup Wy,4.78,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1999-11-01 00:00:00,1999-11-01,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76285,14,"Seattle--Tacoma, WA",SR 522 EB (King Cty):  MP 3.72 NE 135th St to MP 4.30 NE 147th St,MP 3.72 NE 135th St,MP 4.34 NE 147th St,0.62,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1986-07-16 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76287,14,"Seattle--Tacoma, WA",I-405 NB (King Cty): MP 13.84 NE 4th St to MP 14.1 NE 8th St,MP 13.84 NE 4th St,MP 14.1 NE 8th St,0.26,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,98.0,98.0,1994-07-08 00:00:00,2017-01-01,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76288,14,"Seattle--Tacoma, WA",I-405 NB (King Cty): MP 14.1 NE 8th St to MP 15.48 SR 520 on Ramp,MP 14.1 8th St,MP 15.48 SR 520 on Ramp,1.38,One Way,E Roadway lanes operated as an HO/T lane,F Stop and go,1.0,,N,168.0,168.0,1994-07-08 00:00:00,2017-09-23,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76290,14,"Seattle--Tacoma, WA",E-3 Roadway Northbound,Spokane St,Royal Brogham,1.43,One Way,A Exclusive busway separated from traffic by physical barriers,F Stop and go,1.0,,,168.0,168.0,1990-09-17 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76453,14,"Seattle--Tacoma, WA",I-405 Ramp,Northbound,N 30th St,0.12,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,98.0,98.0,1995-06-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76455,14,"Seattle--Tacoma, WA",I-5 SB (King Cty): MP 161.65 Lucille St. to MP 158.01 Boeing Access Rd.,MP 161.65 Lucille St.,MP 158.01 Boeing Access Rd,3.64,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1997-04-09 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76459,14,"Seattle--Tacoma, WA",I-5 SB (King Cty): MP 155.98 Interurban to MP 154.65 Southcenter,MP 155.98 Interurban ,MP 154.65 Southcenter,1.33,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1997-10-15 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76470,14,"Seattle--Tacoma, WA",E-3 Roadway Southbound,Royal Brogham,Spokane St,1.43,One Way,A Exclusive busway separated from traffic by physical barriers,F Stop and go,1.0,,,168.0,168.0,1990-09-17 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76471,14,"Seattle--Tacoma, WA",I-5 SB (King Cty): MP 158.01 Boeing Access Rd. to MP 155.98 Interurban,MP 158.01 Boeing Access Rd.,MP 155.98 Interurban,2.03,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1997-12-05 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76473,14,"Seattle--Tacoma, WA",I-5 NB (King Cty): MP 151.23 S. 200th St. to MP 154.12 Klickitat Dr.,MP 151.23 S. 200th St.,MP 154.12 Klickitat Dr,2.89,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1994-11-18 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76474,14,"Seattle--Tacoma, WA",I-5 NB (King Cty): MP 144.74 Military Rd. to MP 146.88 S. 272nd St.,MP 144.74 Military Rd.,MP 146.88 S. 272nd St.,2.14,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1994-11-17 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76480,14,"Seattle--Tacoma, WA",I-405 SB (King Cty): MP 15.94 SR-520 to MP 14.1 NE 8th St,MP 15.94 SR-520,MP 14.1 NE 8th St,1.84,One Way,E Roadway lanes operated as an HO/T lane,F Stop and go,1.0,,N,168.0,168.0,1994-07-08 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76481,14,"Seattle--Tacoma, WA",I-405 SB (KING Cty): MP 14.1 NE 8th St to MP 13.84 NE 4th St,MP 14.1 NE 8th St,MP 13.84 NE 4th St,0.26,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,N,98.0,98.0,1994-07-08 00:00:00,2017-09-23,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76482,14,"Seattle--Tacoma, WA",I-405 SB (KING Cty): MP 13.84 NE 4th St to MP 10.56 Coal Cr Pkwy ,MP 13.84 NE 4th St,MP 10.56 Coal Cr Pkwy,3.28,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,98.0,98.0,1994-07-08 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76483,14,"Seattle--Tacoma, WA",SR 522 WB (King Cty):  MP 4.34 NE 147th St to MP 5.54 41st Ave NE,MP 4.34 NE 147th St,MP 5.54 41st Ave NE,1.2,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1970-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76490,14,"Seattle--Tacoma, WA",I-5 Ramps,Northbound,Kent Desmoines Rd,0.06,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1997-01-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76491,14,"Seattle--Tacoma, WA",I-5 SB (King Cty): MP 154.65 Southcenter to MP 151.96 S. 188th St. ,MP 154.65 Southcenter ,MP 151.96 S. 188th St. ,2.69,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1998-06-01 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76492,14,"Seattle--Tacoma, WA",I-5 SB (King Cty): MP 151.96 S. 188th St. to MP 149.17 SR 516,MP 151.96 S. 188th St.,MP 149.17 SR 516,2.79,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1991-08-19 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76493,14,"Seattle--Tacoma, WA",I-5 NB (King Cty): MP 154.12 Klickitat Dr. to MP 158.01 Boeing Access Rd.,MP 154.12 Klickitat Dr.,MP 158.01 Boeing Access Rd.,3.89,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1998-03-10 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76494,14,"Seattle--Tacoma, WA",I-5 NB (King Cty): MP 158.01 Boeing Access Rd. to MP 161.65 Lucille St.,MP 158.01 Boeing Access Rd.,MP 161.65 Lucille St.,3.64,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1991-01-12 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76495,14,"Seattle--Tacoma, WA",I-5 NB (King Cty): MP 162.57 Spokane St. to MP 164.22 I-90 (Off Ramp),MP 162.57 Spokane St.,IMP 164.22 I-90 (Off Ramp),1.65,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1993-11-09 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76508,14,"Seattle--Tacoma, WA",SR 167 NB (King HOT): MP 21.09 84th Ave SE to MP 25.84 I-405,MP 21.09 84th Ave SE,MP 25.84 I-405,4.75,One Way,E Roadway lanes operated as an HO/T lane,F Stop and go,1.0,,,98.0,98.0,1994-11-19 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76617,14,"Seattle--Tacoma, WA",I-5 NB (King Cty): MP 164.22 I-90 (Off Ramp) to MP 165.35 End of HOV Lane,MP 164.22 I-90 (Off Ramp),MP 165.35 End of HOV Lane,1.07,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1991-01-12 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76618,14,"Seattle--Tacoma, WA",I-5 NB (King Cty): MP 146.88 S. 272nd St. to MP 151.23 S. 200th St.,MP 146.88 S. 272nd St.,MP 151.23 S. 200th St.,4.35,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1991-08-19 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,N,DO,76619,14,"Seattle--Tacoma, WA",I-5 NB (King Cty): MP 161.65 Lucille St. to MP 162.57 Spokane St.,MP 161.65 Lucille St.,MP 162.57 Spokane St.,0.92,One Way,D Roadway lanes for exclusive use by high occupancy vehicles and separated from traffic by painted lines,F Stop and go,1.0,,,168.0,168.0,1991-01-12 00:00:00,1999-09-18,,12,N,1,King County,MB,DO
