NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTDID,Group Plan Sponsor Name,Reporting Module,Mode,TOS,Element Type,Element Name,Element Count,Lane Miles,Track Miles,Pre 1940,1940's,1950's,1960's,1970's,1980's,1990's,2000's,2010's,2020's,Expected Service Years,Percent Agency Capital Responsibility,Allocation Units,Separate Asset Flag,Shared Capital Responsibility Other Party,Notes
20098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,30.0,0.0,33.0,0.0,16.0,8.0,13.0,30.0,100.0,Percent,N,,
20098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Third Rail/Power Distribution,,,,0.0,0.0,0.0,45.0,0.0,25.0,0.0,30.0,0.0,0.0,30.0,100.0,Percent,N,,
20098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,30.0,100.0,Percent,N,,
20098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,,,Urban,HR,DO,Track,Curve – Revenue Service,,,18.56,,,,,,,,,,,25.0,100.0,,N,,
20098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,,,Urban,HR,DO,Track,Grade Crossings,2.0,,,,,,,,,,,,,30.0,100.0,,N,,
20098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,,,Urban,HR,DO,Track,Non-Revenue Service,,,10.0,,,,,,,,,,,25.0,100.0,,N,,Detailed review of track charts needed to validate
20098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Crossover,37.0,,,,,,,,,,,,,30.0,100.0,,N,,
20098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Turnout,123.0,,,,,,,,,,,,,30.0,100.0,,N,,
20098,Port Authority Trans-Hudson Corporation,Full Reporter: Operating,,,Urban,HR,DO,Track,Tangent – Revenue Service,,,29.95,,,,,,,,,,,25.0,100.0,,N,,Detailed review of track charts needed to validate
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,At-Grade/Ballast (including expressway),,,27.1,20.1,0.0,0.0,3.62,0.0,0.0,3.38,0.0,0.0,0.0,80.0,100.0,Track Miles,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,80.0,100.0,Track Miles,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Below-Grade/Retained Cut,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,100.0,Track Miles,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Elevated/Concrete,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,Track Miles,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,0.8,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.18,0.3,0.0,80.0,100.0,Track Miles,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Track Under Performance Restriction,,,0.0,,,,,,,,,,,,,Track Miles,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Substation Building,7.0,,,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,40.0,100.0,Quantity,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,68.6,2.6,0.0,14.5,14.3,11.0,100.0,Percent,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Third Rail/Power Distribution,,,,0.0,0.0,1.3,3.3,1.0,66.3,4.3,1.0,4.9,17.9,32.0,100.0,Percent,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,4.7,0.0,50.0,100.0,Percent,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Curve – Revenue Service,,,12.5,,,,,,,,,,,28.0,100.0,,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Double Crossover,4.0,,,,,,,,,,,,,28.0,100.0,,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Non-Revenue Service,,,3.0,,,,,,,,,,,28.0,100.0,,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Crossover,33.0,,,,,,,,,,,,,28.0,100.0,,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Turnout,17.0,,,,,,,,,,,,,28.0,100.0,,N,,
20099,Staten Island Rapid Transit Operating Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Tangent – Revenue Service,,,16.2,,,,,,,,,,,28.0,100.0,,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Guideway,At-Grade/Ballast (including expressway),,,604.96,454.66,8.16,27.22,25.86,23.43,0.0,0.0,0.0,17.0,48.63,100.0,100.0,Track Miles,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Below-Grade/Bored or Blasted Tunnel,,,14.81,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,Track Miles,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,7.56,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,Track Miles,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Below-Grade/Retained Cut,,,8.64,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,Track Miles,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Below-Grade/Submerged Tube,,,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97,100.0,100.0,Track Miles,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Elevated/Concrete,,,14.37,0.43,0.01,1.57,2.11,9.38,0.79,0.06,0.0,0.02,0.0,75.0,100.0,Track Miles,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Elevated/Retained Fill,,,15.12,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,Track Miles,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,30.11,18.9,0.82,3.28,3.42,0.17,0.18,0.06,0.0,3.08,0.2,100.0,100.0,Track Miles,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Track Under Performance Restriction,,,73.0,,,,,,,,,,,,,Track Miles,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Power and Signal,Substation Building,208.0,,,0.0,4.0,0.0,2.0,130.0,18.0,1.0,18.0,18.0,17.0,41.0,100.0,Quantity,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Power and Signal,Substation Equipment,,,,0.1,0.2,0.0,0.5,22.3,11.8,1.4,11.9,20.9,30.9,35.0,100.0,Percent,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Power and Signal,Third Rail/Power Distribution,,,,0.0,0.0,0.0,0.0,2.1,30.6,20.8,41.0,2.8,2.7,35.0,100.0,Percent,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Power and Signal,Train Control & Signaling,,,,8.7,0.1,7.9,3.4,4.4,5.2,26.4,24.3,11.3,8.3,28.0,100.0,Percent,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Curve – Revenue Service,,,117.0,,,,,,,,,,,30.0,99.0,,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Double Crossover,2.0,,,,,,,,,,,,,30.0,100.0,,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Grade Crossings,357.0,,,,,,,,,,,,,25.0,100.0,,N,,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Non-Revenue Service,,,143.0,,,,,,,,,,,35.0,100.0,,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Rail Crossings,5.0,,,,,,,,,,,,,35.0,79.0,,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Single Crossover,315.0,,,,,,,,,,,,,30.0,98.0,,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Single Turnout,1263.0,,,,,,,,,,,,,35.0,99.0,,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Slip Switch,153.0,,,,,,,,,,,,,35.0,97.0,,N,Amtrak,
20100,MTA Long Island Rail Road,Full Reporter: Operating,,,Urban,CR,DO,Track,Tangent – Revenue Service,,,447.0,,,,,,,,,,,35.0,99.0,,N,Amtrak,
20122,"Academy Lines, Inc.",Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Controlled Access High Intensity Busway,,2.9,,,,,,,,,,,,,,,N,,
20126,"Hudson Transit Lines, Inc.",Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Controlled Access High Intensity Busway,,2.9,,,,,,,,,,,,,,,N,,
20128,Suburban Transit Corporation,Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Controlled Access High Intensity Busway,,2.9,,,,,,,,,,,,,,,N,,
20135,Monsey New Square Trails Corporation,Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Controlled Access High Intensity Busway,,2.9,,,,,,,,,,,,,,,N,,
20149,"Rockland Coaches, Inc.",Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Controlled Access High Intensity Busway,,2.9,,,,,,,,,,,,,,,N,,
20149,"Rockland Coaches, Inc.",Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Exclusive Fixed Guideway,,0.5,,,,,,,,,,,,,,,N,,
20149,"Rockland Coaches, Inc.",Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Exclusive High-Intensity Busway,,0.0,,,,,,,,,,,,,,,N,,
20163,"Lakeland Bus Lines, Inc.",Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Controlled Access High Intensity Busway,,2.9,,,,,,,,,,,,,,,N,,
20169,"Trans-Bridge Lines, Inc. ",Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Controlled Access High Intensity Busway,,235.0,,,,,,,,,,,,,,,N,,
20169,"Trans-Bridge Lines, Inc. ",Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Exclusive High-Intensity Busway,,2.9,,,,,,,,,,,,,,,N,,
20177,"Adirondack Transit Lines, Inc.",Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Exclusive High-Intensity Busway,,2.9,,,,,,,,,,,,,,,N,,
20188,MTA Bus Company,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Controlled Access High Intensity Busway,,15.5,,,,,,,,,,,,,,,N,,
20188,MTA Bus Company,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,26.9,,,,,,,,,,,,,,,N,,
30006,Greater Richmond Transit Company,Full Reporter: Operating/Building,,,Urban,RB,DO,Lane Miles,Controlled Access High Intensity Busway,,7.6,,,,,,,,,,,,,,,,,
30012,Cambria County Transit Authority,Full Reporter: Operating,,,Urban,IP,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,0.34,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,100.0,Percent,,,
30012,Cambria County Transit Authority,Full Reporter: Operating,,,Urban,IP,DO,Track,Track Under Performance Restriction,,,0.34,,,,,,,,,,,,,Track Miles,,,
30012,Cambria County Transit Authority,Full Reporter: Operating,,,Urban,IP,DO,Power and Signal,Substation Equipment,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,100.0,Percent,,,No Shared Responsibility
30012,Cambria County Transit Authority,Full Reporter: Operating,,,Urban,IP,DO,Track,Tangent – Revenue Service,,,0.34,,,,,,,,,,,56.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Guideway,At-Grade/Ballast (including expressway),,,590.59,97.1,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,200.0,60.0,Percent,,Amtrak,Capital responsibility shared with Amtrak.
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,9.26,1.7,0.0,0.0,0.0,0.0,98.3,0.0,0.0,0.0,0.0,200.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Below-Grade/Retained Cut,,,0.72,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Elevated/Concrete,,,2.01,94.3,0.1,0.0,0.2,0.0,4.0,0.0,1.4,0.0,0.0,100.0,97.0,Percent,,Amtrak,Capital responsibility shared with Amtrak.
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,5.52,48.7,0.2,4.4,0.5,2.2,32.9,2.5,2.2,6.4,0.0,75.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Track,Track Under Performance Restriction,,,0.0,,,,,,,,,,,,,Track Miles,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,15.0,0.0,0.0,0.1,0.0,10.7,5.1,38.6,30.5,0.0,30.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Power and Signal,Substation Building,45.0,,,26.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,5.0,0.0,30.0,68.0,Quantity,,Amtrak,Capital responsibility shared with Amtrak.
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Power and Signal,Substation Equipment,,,,31.1,0.0,0.0,0.0,0.0,5.2,0.1,9.3,54.3,0.0,30.0,68.0,Percent,,Amtrak,Capital responsibility shared with Amtrak.
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,8.4,4.5,3.6,68.6,14.9,0.0,40.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Track,Curve – Revenue Service,,,4.71,,,,,,,,,,,15.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Track,Grade Crossings,287.0,,,,,,,,,,,,,35.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Track,Non-Revenue Service,,,132.9,,,,,,,,,,,200.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Track,Revenue Track – No Capital Replacement Responsibility,,,238.01,,,,,,,,,,,50.0,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Track,Single Crossover,151.0,,,,,,,,,,,,,35.0,0.6,,,Amtrak,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Track,Single Turnout,68.0,,,,,,,,,,,,,35.0,0.6,,,Amtrak,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,CR,DO,Track,Tangent – Revenue Service,,,470.49,,,,,,,,,,,37.0,60.0,,,Amtrak,Capital responsibility shared with Amtrak.
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,At-Grade/Ballast (including expressway),,,38.35,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,43.29,97.3,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,200.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Elevated/Concrete,,,17.05,0.0,0.0,0.0,0.0,0.0,35.3,0.0,64.7,0.0,0.0,100.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,1.11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Track Under Performance Restriction,,,0.0,,,,,,,,,,,,,Track Miles,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Substation Building,44.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,0.0,0.0,30.0,100.0,Quantity,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Substation Equipment,,,,8.8,0.0,0.1,0.0,24.9,18.9,40.3,6.9,0.1,0.0,30.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Third Rail/Power Distribution,,,,60.0,0.0,21.0,0.0,8.4,0.0,10.6,0.0,0.0,0.0,40.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.6,17.8,41.6,0.0,40.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Curve – Revenue Service,,,5.95,,,,,,,,,,,15.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Non-Revenue Service,,,11.09,,,,,,,,,,,30.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Crossover,49.0,,,,,,,,,,,,,35.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Turnout,7.0,,,,,,,,,,,,,35.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Tangent – Revenue Service,,,82.77,,,,,,,,,,,37.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Controlled Access High Intensity Busway,,0.0,,,,,,,,,,,,,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,2.1,,,,,,,,,,,,,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Guideway,At-Grade/In-Street/Embedded,,,211.83,0.4,6.3,4.8,0.7,3.0,19.4,19.9,22.0,23.5,0.0,35.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Guideway,Elevated/Concrete,,,0.02,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,0.45,37.0,0.0,0.0,0.0,0.0,0.0,62.7,0.0,0.3,0.0,75.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Track Under Performance Restriction,,,0.0,,,,,,,,,,,,,Track Miles,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,8.7,0.0,0.0,0.1,15.5,9.5,6.7,36.7,22.8,0.0,30.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Substation Building,6.0,,,0.0,0.0,0.0,0.0,0.0,50.0,33.3,0.0,16.7,0.0,30.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,80.9,2.4,2.4,14.3,0.0,30.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,37.2,0.0,33.8,29.0,0.0,40.0,100.0,Percent,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Curve – Revenue Service,,,9.02,,,,,,,,,,,15.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Grade Crossings,695.0,,,,,,,,,,,,,35.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Non-Revenue Service,,,133.5,,,,,,,,,,,200.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Single Crossover,12.0,,,,,,,,,,,,,35.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Single Turnout,18.0,,,,,,,,,,,,,35.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,SR,DO,Track,Tangent – Revenue Service,,,74.78,,,,,,,,,,,37.0,100.0,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter: Operating,,,Urban,TB,DO,Lane Miles,Exclusive Fixed Guideway,,30.6,,,,,,,,,,,,,,,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,IP,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,IP,DO,Track,Track Under Performance Restriction,,,0.2,,,,,,,,,,,,,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,IP,DO,Power and Signal,Substation Equipment,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,Percent,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,IP,DO,Track,Tangent – Revenue Service,,,0.2,,,,,,,,,,,50.0,100.0,,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/Ballast (including expressway),,,20.56,9.29,0.0,0.0,0.0,0.0,10.52,0.0,0.75,0.0,0.0,40.0,100.0,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/In-Street/Embedded,,,7.64,0.2,0.0,0.0,0.0,0.0,3.69,3.46,0.29,0.0,0.0,20.0,100.0,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Below-Grade/Bored or Blasted Tunnel,,,5.39,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,1.81,0.0,40.0,100.0,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,2.89,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,40.0,100.0,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Below-Grade/Retained Cut,,,11.78,0.32,0.0,0.0,0.0,0.0,4.48,0.4,6.58,0.0,0.0,40.0,100.0,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Elevated/Concrete,,,0.91,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,40.0,100.0,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Elevated/Retained Fill,,,5.45,0.08,0.0,0.0,0.0,0.0,4.08,0.0,1.29,0.0,0.0,40.0,100.0,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,2.88,0.0,0.0,0.0,0.0,0.0,1.77,0.0,1.11,0.0,0.0,40.0,100.0,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Track,Track Under Performance Restriction,,,20.39,,,,,,,,,,,,,Track Miles,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,70.0,0.0,25.0,5.0,0.0,30.0,100.0,Percent,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Building,11.0,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,40.0,100.0,Quantity,,,
30022,Pittsburgh Regional Transit,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,70.0,0.0,25.0,5.0,0.0,30.0,100.0,Percent,,,
