NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Major Failures,Other Failures,Total Failures
30080,"Arlington County, Virginia",Full Reporter,Urban,MB,PT,167,114,281
30081,Loudoun County,Full Reporter,Urban,MB,PT,16,105,121
30081,Loudoun County,Full Reporter,Urban,CB,PT,13,24,37
30081,Loudoun County,Full Reporter,Urban,DR,PT,7,6,13
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,85,6,91
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,9,11,20
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,63,0,63
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,601,1153,1754
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,1,0,1
30085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,2,3,5
30085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,316,173,489
30087,County of Fayette,Full Reporter,Urban,DR,DO,6,3,9
30087,County of Fayette,Full Reporter,Urban,MB,DO,4,2,6
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,1,4,5
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,14,33,47
30091,Town of Blacksburg,Full Reporter,Urban,DR,DO,29,19,48
30091,Town of Blacksburg,Full Reporter,Urban,MB,DO,351,171,522
30094,City of Harrisonburg,Full Reporter,Urban,DR,DO,9,3,12
30094,City of Harrisonburg,Full Reporter,Urban,MB,DO,69,50,119
30095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,1,0,1
30095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,8,4,12
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,54,13,67
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,33,16,49
30107,West Virginia University,Full Reporter,Urban,MG,DO,49,312,361
30111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,7,1,8
30111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,36,2,38
30112,District Department of Transportation,Full Reporter,Urban,MB,PT,114,314,428
30112,District Department of Transportation,Full Reporter,Urban,SR,PT,93,2,95
30129,Anne Arundel County,Full Reporter,Urban,DR,PT,1,2,3
30129,Anne Arundel County,Full Reporter,Urban,MB,PT,1,0,1
30201,City of Baltimore,Full Reporter,Urban,MB,PT,179,428,607
30201,City of Baltimore,Full Reporter,Urban,FB,PT,1,3,4
30202,South Central Transit Authority,Full Reporter,Urban,DR,DO,2,0,2
30202,South Central Transit Authority,Full Reporter,Urban,DR,PT,2,42,44
30202,South Central Transit Authority,Full Reporter,Urban,MB,DO,340,99,439
30205,"Transit Management of Central Maryland, Inc.",Full Reporter,Urban,MB,DO,242,165,407
30205,"Transit Management of Central Maryland, Inc.",Full Reporter,Urban,DR,DO,64,15,79
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,DR,DO,7,1,8
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,DR,PT,17,16,33
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,CB,DO,1,0,1
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,CB,PT,4,1,5
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,MB,DO,4,0,4
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,MB,PT,62,39,101
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,32,4,36
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,0,0,0
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,216,107,323
40002,City of Knoxville,Full Reporter,Urban,DR,DO,12,9,21
40002,City of Knoxville,Full Reporter,Urban,MB,DO,184,92,276
40003,City of Memphis,Full Reporter,Urban,DR,DO,36,130,166
40003,City of Memphis,Full Reporter,Urban,MB,DO,303,1411,1714
40003,City of Memphis,Full Reporter,Urban,SR,DO,35,301,336
40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,70,16,86
40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,566,161,727
40005,City of Asheville,Full Reporter,Urban,MB,PT,262,990,1252
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO,4,2,6
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT,143,49,192
40007,City of Raleigh,Full Reporter,Urban,MB,PT,67,217,284
40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO,133,209,342
40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO,35,282,317
40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO,4,7,11
40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO,6,44,50
40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT,1392,222,1614
40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT,120,19,139
40009,City of Fayetteville,Full Reporter,Urban,DR,DO,15,5,20
40009,City of Fayetteville,Full Reporter,Urban,MB,DO,181,94,275
40009,City of Fayetteville,Full Reporter,Urban,DR,PT,0,0,0
40012,City of Winston Salem,Full Reporter,Urban,DR,DO,50,36,86
40012,City of Winston Salem,Full Reporter,Urban,MB,DO,192,232,424
40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO,22,51,73
40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO,62,157,219
40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT,3,51,54
40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT,10,113,123
40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,4,19,23
40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,155,47,202
40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,0,0,0
40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,12,45,57
40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,1653,1618,3271
40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,0,0,0
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,7,6,13
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,103,57,160
40021,City of Albany ,Full Reporter,Urban,DR,DO,44,33,77
40021,City of Albany ,Full Reporter,Urban,MB,DO,134,38,172
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,741,224,965
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,7699,2568,10267
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,330,518,848
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,5,2,7
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,23,5,28
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,340,701,1041
40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,3,5,8
40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,7,3,10
40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,102,17,119
40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,PT,0,0,0
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,185,106,291
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,216,109,325
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,19,11,30
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,149,306,455
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,70,14,84
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,RB,DO,11,9,20
40028,Lee County ,Full Reporter,Urban,DR,DO,53,37,90
40028,Lee County ,Full Reporter,Urban,MB,DO,67,29,96
40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,20,0,20
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,4725,411,5136
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,18,0,18
40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,9,4,13
40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO,176,21,197
40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,0,0,0
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,DO,70,3,73
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,DO,189,10,199
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,PT,2,1,3
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,PT,1,0,1
40032,County of Volusia,Full Reporter,Urban,DR,DO,47,41,88
40032,County of Volusia,Full Reporter,Urban,DR,PT,0,1,1
40032,County of Volusia,Full Reporter,Urban,MB,DO,487,432,919
40032,County of Volusia,Full Reporter,Urban,VP,PT,0,0,0
40034,County of Miami-Dade ,Full Reporter,Urban,DR,PT,135,91,226
40034,County of Miami-Dade ,Full Reporter,Urban,HR,DO,100,2532,2632
40034,County of Miami-Dade ,Full Reporter,Urban,MB,DO,922,7925,8847
40034,County of Miami-Dade ,Full Reporter,Urban,MG,DO,166,902,1068
40034,County of Miami-Dade ,Full Reporter,Urban,CB,PT,20,86,106
40034,County of Miami-Dade ,Full Reporter,Urban,MB,PT,57,370,427
40034,County of Miami-Dade ,Full Reporter,Urban,VP,PT,3,4,7
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,13,127,140
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO,1801,29,1830
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,0,0,0
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,18,6,24
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,44,0,44
40036,City of Tallahassee,Full Reporter,Urban,DR,DO,20,67,87
40036,City of Tallahassee,Full Reporter,Urban,MB,DO,50,540,590
40036,City of Tallahassee,Full Reporter,Urban,DR,PT,8,4,12
40036,City of Tallahassee,Full Reporter,Urban,MB,PT,1,1,2
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,934,709,1643
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO,1107,517,1624
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,11,12,23
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO,138,62,200
40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,31,43,74
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO,90,283,373
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,97,0,97
40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,3,3,6
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT,5,1,6
40040,Jacksonville Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,150,245,395
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO,821,1049,1870
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,1,13,14
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,44,51,95
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO,101,121,222
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,RB,DO,3,16,19
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,PT,7,15,22
40043,City of Mobile,Full Reporter,Urban,DR,DO,7,16,23
40043,City of Mobile,Full Reporter,Urban,MB,DO,19,54,73
40044,City of Montgomery,Full Reporter,Urban,DR,DO,1,0,1
40044,City of Montgomery,Full Reporter,Urban,MB,DO,13,8,21
40046,Sarasota County ,Full Reporter,Urban,DR,PT,81,148,229
40046,Sarasota County ,Full Reporter,Urban,MB,DO,252,61,313
40046,Sarasota County ,Full Reporter,Urban,MB,PT,0,0,0
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,1,3,4
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO,18,92,110
40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,3,1,4
40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO,107,16,123
40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,0,0,0
40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO,8,9,17
40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,13,9,22
40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO,65,40,105
40058,City of Rome ,Full Reporter,Urban,DR,DO,2,1,3
40058,City of Rome ,Full Reporter,Urban,MB,DO,20,30,50
40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,6,6,12
40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,20,19,39
40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,3,0,3
40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,27,7,34
40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,40,26,66
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,17,9,26
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,60,3,63
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT,68,40,108
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,1,3,4
40078,Cobb County,Full Reporter,Urban,DR,PT,15,16,31
40078,Cobb County,Full Reporter,Urban,MB,PT,118,80,198
40078,Cobb County,Full Reporter,Urban,CB,PT,61,20,81
40082,County of Douglas,Full Reporter,Urban,DR,DO,2,2,4
40082,County of Douglas,Full Reporter,Urban,MB,PT,6,2,8
40082,County of Douglas,Full Reporter,Urban,DR,PT,0,2,2
40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,96,72,168
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,1885,1831,3716
40087,City of Durham,Full Reporter,Urban,DR,PT,9,16,25
40087,City of Durham,Full Reporter,Urban,MB,PT,192,214,406
40093,City of Greensboro ,Full Reporter,Urban,DR,PT,1,13,14
40093,City of Greensboro ,Full Reporter,Urban,MB,PT,32,68,100
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,HR,PT,69,458,527
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,MB,PT,261,121,382
40094,Alternativa de Transporte Integrado ,Full Reporter,Urban,DR,PT,0,0,0
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,26,64,90
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,0,1,1
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,0,1,1
40104,Indian River County,Full Reporter,Urban,DR,PT,0,2,2
40104,Indian River County,Full Reporter,Urban,MB,PT,1,2,3
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,0,7,7
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,21,175,196
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,8,1,9
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,10,0,10
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,91,21,112
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,8,1,9
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT,20,11,31
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,16,19,35
40129,Charlotte County Government,Full Reporter,Urban,DR,DO,0,0,0
40129,Charlotte County Government,Full Reporter,Urban,DR,PT,10,2,12
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,DR,PT,0,0,0
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,MB,PT,166,38,204
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,PT,75,19,94
40140,Collier County,Full Reporter,Urban,DR,PT,9,0,9
40140,Collier County,Full Reporter,Urban,MB,PT,48,22,70
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,DR,PT,54,7,61
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,MB,PT,856,40,896
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,CB,PT,62,2,64
40147,North Carolina State University,Full Reporter,Urban,MB,PT,9,9,18
40158,Lake County Board of County Commissioners,Full Reporter,Urban,DR,PT,24,28,52
40158,Lake County Board of County Commissioners,Full Reporter,Urban,MB,PT,39,56,95
40159,Regional Transportation Authority,Full Reporter,Urban,CR,PT,5,2,7
40159,Regional Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40159,Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,Urban,VP,PT,0,0,0
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,DR,DO,8,11,19
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,DR,DO,17,22,39
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,MB,DO,22,11,33
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,VP,DO,15,19,34
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,CB,PT,28,23,51
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,PT,25,2,27
40178,The Transportation Management Association Group,Full Reporter,Urban,VP,DO,0,0,0
40180,University of Georgia,Full Reporter,Urban,DR,DO,3,19,22
40180,University of Georgia,Full Reporter,Urban,MB,DO,51,138,189
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,DR,PT,4,4,8
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,MB,PT,6,3,9
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,DR,DO,0,2,2
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,0,1,1
40192,Martin County,Full Reporter,Urban,DR,PT,1,3,4
40192,Martin County,Full Reporter,Urban,MB,PT,6,4,10
40192,Martin County,Full Reporter,Urban,CB,PT,3,3,6
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,VP,PT,9,14,23
40222,Wake County,Full Reporter,Urban,DR,PT,21,30,51
40224,Buncombe County,Full Reporter,Urban,DR,PT,42,48,90
40224,Buncombe County,Full Reporter,Urban,MB,PT,11,3,14
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,42,35,77
40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT,19,0,19
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,24,19,43
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,16,17,33
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,7,0,7
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,25,1,26
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,8,11,19
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,MB,PT,9,54,63
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,DR,PT,0,59,59
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,PT,427,200,627
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,VP,PT,4,1,5
44929,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,8,3,11
44929,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,2,1,3
50001,City of Appleton,Full Reporter,Urban,DR,PT,5,7,12
50001,City of Appleton,Full Reporter,Urban,MB,DO,42,52,94
50001,City of Appleton,Full Reporter,Urban,MB,PT,1,1,2
50002,City of Green Bay,Full Reporter,Urban,DR,PT,3,0,3
50002,City of Green Bay,Full Reporter,Urban,MB,DO,10,21,31
50003,City of Kenosha,Full Reporter,Urban,DR,PT,10,5,15
50003,City of Kenosha,Full Reporter,Urban,MB,DO,51,86,137
50003,City of Kenosha,Full Reporter,Urban,SR,DO,2,2,4
50004,City of La Crosse,Full Reporter,Urban,DR,PT,14,22,36
50004,City of La Crosse,Full Reporter,Urban,MB,DO,20,311,331
50005,City of Madison,Full Reporter,Urban,MB,DO,193,685,878
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,2,3,5
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,62,105,167
50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,8,7,15
50008,Milwaukee County,Full Reporter,Urban,DR,PT,28,21,49
50008,Milwaukee County,Full Reporter,Urban,MB,PT,3471,1636,5107
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,21,33,54
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,0,8,8
50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,56,364,420
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,73,97,170
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,158,994,1152
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,DO,49,98,147
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,1256,955,2211
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,49,16,65
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,68,119,187
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,111,119,230
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,34,19,53
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,646,83,729
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,62,8,70
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT,39,9,48
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,1045,475,1520
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,DO,17,4,21
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,141,59,200
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,365,696,1061
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,125,81,206
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,2,4,6
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,23,2,25
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,DO,18,158,176
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO,8,198,206
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,VP,PT,0,0,0
50024,Western Reserve Transit Authority,Full Reporter,Urban,DR,DO,3,9,12
50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO,16,42,58
50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO,26,306,332
50025,Duluth Transit Authority,Full Reporter,Urban,DR,DO,1,2,3
50026,City of Moorhead,Full Reporter,Urban,DR,PT,0,2,2
50026,City of Moorhead,Full Reporter,Urban,MB,PT,15,20,35
50027,Metro Transit ,Full Reporter,Urban,CR,PT,0,2,2
50027,Metro Transit ,Full Reporter,Urban,LR,DO,155,271,426
50027,Metro Transit ,Full Reporter,Urban,MB,DO,208,3119,3327
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,DR,DO,9,102,111
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO,36,120,156
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO,0,1,1
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,6,8,14
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,20,49,69
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,DO,99,0,99
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,PT,75,15,90
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,DO,2532,281,2813
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,DO,37,9,46
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,PT,0,0,0
50032,Mass Transportation Authority ,Full Reporter,Urban,MB,DO,70,68,138
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,PT,28,103,131
50033,Interurban Transit Partnership,Full Reporter,Urban,MB,DO,176,619,795
50033,Interurban Transit Partnership,Full Reporter,Urban,RB,DO,11,57,68
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,DO,0,3,3
50034,City of Jackson Transportation Authority,Full Reporter,Urban,DR,DO,2,7,9
50034,City of Jackson Transportation Authority,Full Reporter,Urban,MB,DO,26,52,78
50035,Central County Transportation Authority,Full Reporter,Urban,DR,PT,6,34,40
50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO,1,521,522
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO,25,2,27
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT,11,23,34
50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO,315,18,333
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO,5,3,8
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,18,16,34
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT,25,1,26
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,134,29,163
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT,14,3,17
50043,City of Evansville,Full Reporter,Urban,DR,DO,4,7,11
50043,City of Evansville,Full Reporter,Urban,MB,DO,18,30,48
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,2,8,10
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,22,65,87
50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,41,53,94
50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,118,135,253
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,17,16,33
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,165,343,508
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT,61,92,153
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,239,818,1057
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,35,125,160
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,PT,5,3,8
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,0,4,4
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,12,5,17
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO,0,5,5
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,94,98,192
50053,City of Terre Haute ,Full Reporter,Urban,DR,DO,7,5,12
50053,City of Terre Haute ,Full Reporter,Urban,MB,DO,10,25,35
50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,2,6,8
50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,3,9,12
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,DR,PT,261,757,1018
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,1013,306,1319
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,8,0,8
