State NTD ID,NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Primary Mode Served,Secondary Modes Served,Reporting Module,Fleet ID,Agency Service Fleet ID,Service Fleet Name,Year of Manufacture,Vehicle Type,Number of Vehicles,Useful Life Benchmark,Percent Agency Capital Responsibility,Estimated Cost,Year Dollar of the Estimated Cost,Separate Asset Flag,Notes
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,30406,,2022 Ford F-550,2022,Trucks and other Rubber Tire Vehicles,1,11,100,77495.0,2022,N,VFO-2022 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,30407,,Swing Master (SL-18020TC0028),2022,Steel Wheel Vehicles,1,15,100,559900.0,2022,N,Engineering
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,30408,,Swing Master (SL-18020TC0029)),2022,Steel Wheel Vehicles,1,15,100,559900.0,2022,N,Engineering
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,30409,,Freightliner (21-06G-6924),2022,Trucks and other Rubber Tire Vehicles,1,11,100,578800.0,2022,N,Engineering
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,30410,,Freightliner  (21-07G6931),2022,Trucks and other Rubber Tire Vehicles,1,11,100,578800.0,2022,N,Engineering
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32515,,2023 Chev. Tahoe,2023,Trucks and other Rubber Tire Vehicles,1,11,100,59000.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32516,,2023 Ford Explorer,2023,Trucks and other Rubber Tire Vehicles,1,11,100,42740.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32517,,2023 Ford E-Transit Van-Electric,2023,Trucks and other Rubber Tire Vehicles,1,11,100,64000.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32518,,2023 FORD STAKE MD,2023,Trucks and other Rubber Tire Vehicles,2,11,100,222880.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32519,,2023 KENWORTH GRAPPLE/STEELHAULER,2023,Trucks and other Rubber Tire Vehicles,1,11,100,598824.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32520,,2023 Freightliner/Thermite Welder,2023,Trucks and other Rubber Tire Vehicles,1,11,100,297495.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32521,,2023 Jeep Grand Cherokee,2023,Trucks and other Rubber Tire Vehicles,2,11,100,87566.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32522,,2022 KENWORTH  PLATFORM TRUCK,2023,Trucks and other Rubber Tire Vehicles,2,11,100,752064.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32523,,2022 FORD F550 CRANE HR UTILITY,2023,Trucks and other Rubber Tire Vehicles,1,11,100,236328.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32524,,2024 FORD F750 8 MAN TRACK GANG TRUCK,2023,Trucks and other Rubber Tire Vehicles,8,11,100,1352920.0,2023,N,VFO-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32525,,Articulated Loader (Case 721G),2023,Trucks and other Rubber Tire Vehicles,2,10,100,210717.0,2023,N,Engineering-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32526,,Rail TRT (McCulloch PT20G1),2023,Steel Wheel Vehicles,2,10,100,188435.0,2023,N,Engineering-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32527,,Tie Crane (KNOX KERSHAW KTC-1200),2023,Steel Wheel Vehicles,1,12,100,299312.0,2023,N,Engineering-2023 New
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32635,,Chevrolet Tahoe,2012,Trucks and other Rubber Tire Vehicles,13,14,100,608207.81,2012,N,"63703797, 63703798, 63703799, 63703800, 63703801, 63703802, 63703803, 63703805, 63703806, 63703810, 63703815, 63703816, 63703817"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32636,,Ford Explorer BK/WH,2012,Trucks and other Rubber Tire Vehicles,36,14,100,1484799.6,2013,N,"63703833, 63703836, 63703837, 63703842, 63703845, 63703846, 63703849, 63703851, 63703829, 63703830, 63703831, 63703838, 63703839, 63703840, 63703843, 63703848, 63703850, 63703834, 63703841, 63703847, 63703852, 63703856, 63703857, 63703860, 63703864, 63703866, 63703867, 63703872, 63703873, 63703877, 63703878, 63703879, 63703880, 63703882, 63703883, 63703884"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32637,,Ford Taurus BK/WH,2014,Automobiles,4,8,100,168739.07,2014,N,"63703822, 63703823, 63703824, 63703868"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32638,,Black Ford Explorer,2014,Trucks and other Rubber Tire Vehicles,3,14,100,85833.17,2014,N,"63703918, 63703919, 63703922"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32639,,Ford Expedition,2014,Trucks and other Rubber Tire Vehicles,4,14,100,226287.59,2014,N,"63704160, 63704058, 63704071, 63704113"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32640,,Ford Explorer BK/WH,2014,Trucks and other Rubber Tire Vehicles,37,14,100,1437908.63,2014,N,"63703995, 63704003, 63704004, 63704008, 63704002, 63703934, 63703935, 63703936, 63703946, 63703947, 63703969, 63703972, 63703973, 63703977, 63703985, 63703997, 63703931, 63703948, 63703949, 63703950, 63703953, 63703956, 63703959, 63703960, 63703961, 63703978, 63703984, 63703993, 63703998, 63703999, 63704000, 63704005, 63704006, 63704007, 63703937, 63703938, 63703939"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32641,,Ford Fusion,2014,Automobiles,5,8,100,225211.86,2014,N,"63704059, 63704060, 63704061, 63704062, 63704063"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32642,,Ford Utility Police Inter,2014,Trucks and other Rubber Tire Vehicles,24,14,100,1053634.41,2014,N,"63704012, 63704013, 63704014, 63704015, 63704016, 63704017, 63704018, 63704019, 63704020, 63704021, 63704022, 63704023, 63704024, 63704025, 63704026, 63704027, 63704028, 63704030, 63704031, 63704032, 63704033, 63704034, 63704035, 63704036"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32643,,Utility Police Interceptor,2014,Trucks and other Rubber Tire Vehicles,19,14,100,1186749.1,2014,N,"63704072, 63704073, 63704074, 63704075, 63704078, 63704079, 63704080 ,63704081, 63704082, 63704083, 63704084, 63704086, 63704087, 63704088, 63704089, 63704091, 63704092, 63704093, 63704094"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32644,,White Ford Explorer,2014,Trucks and other Rubber Tire Vehicles,15,14,100,581830.4,2014,N,"63703898, 63703902, 63703903, 63703904, 63703906, 63703907, 63703909, 63703910, 63703911, 63703912, 63703913, 63703915, 63703916, 63703917, 63703920"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32645,,F250 4X4 Crew Cab,2014,Trucks and other Rubber Tire Vehicles,1,14,100,52489.7,2014,N,63704069
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32646,,ESU Truck 12,2016,Trucks and other Rubber Tire Vehicles,1,14,100,143267.48,2016,N,63704200
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32647,,ESU-10 Emergency Vehicle,2016,Trucks and other Rubber Tire Vehicles,2,14,100,491228.5,2016,N,"63704159, 63704157"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32648,,Ford Interceptor-Police,2016,Trucks and other Rubber Tire Vehicles,11,14,100,553756.06,2016,N,"63704126, 63704129, 63704132, 63704133, 63704134, 63704135, 63704136, 63704137, 63704138, 63704140, 63704141"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32649,,Ford White ESU F-550,2016,Trucks and other Rubber Tire Vehicles,1,14,100,51293.0,2016,N,63704117
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32650,,Ford F-550,2017,Trucks and other Rubber Tire Vehicles,1,14,100,84963.0,2017,N,63704158
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32651,,Chevrolet Tahoe,2018,Trucks and other Rubber Tire Vehicles,2,14,100,131138.36,2018,N,"63704204, 63704205"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32652,,Ford Expedition,2018,Trucks and other Rubber Tire Vehicles,1,14,100,39032.56,2018,N,63704203
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32653,,Ford Explorer,2018,Trucks and other Rubber Tire Vehicles,19,14,100,1080842.92,2018,N,"63704165, 63704167, 63704169, 63704170, 63704171, 63704172, 63704173, 63704174, 63704175, 63704176, 63704177, 63704178, 63704179, 63704180, 63704181, 63704182, 63704183, 63704184, 63704185"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32654,,Ford Transit 350 Van,2018,Trucks and other Rubber Tire Vehicles,1,14,100,42758.06,2018,N,63704209
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32655,,Ford Explorer Int Agate,2022,Trucks and other Rubber Tire Vehicles,14,14,100,528601.5,2022,N,"63704267, 63704268, 63704269, 63704270, 63704271, 63704272, 63704273, 63704274, 63704275, 63704276, 63704277, 63704278, 63704279, 63704280"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32656,,Ford Explorer Oxford UT,2022,Trucks and other Rubber Tire Vehicles,27,14,100,1013851.35,2022,N,"63704211, 63704212, 63704213, 63704214, 63704215, 63704216, 63704217, 63704218, 63704219, 63704220, 63704221, 63704222, 63704223, 63704224, 63704225, 63704226, 63704227, 63704228, 63704229, 63704230, 63704231, 63704232,63704233, 63704234, 63704235, 63704236, 63704237"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32657,,Ram 1500 Classic Cre Cab,2022,Trucks and other Rubber Tire Vehicles,1,14,100,38475.01,2022,N,63704292
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32658,,Ford T360,2023,Trucks and other Rubber Tire Vehicles,5,14,100,307500.0,2023,N,"63704295, 63704296, 63704297, 63704298, 63704299"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32659,,Chevrolet  Express Van,2011,Trucks and other Rubber Tire Vehicles,1,14,100,27901.0,2011,N,62703793
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32660,,Ford Utility Interceptor,2014,Trucks and other Rubber Tire Vehicles,6,14,100,203065.75,2014,N,"63074012, 63074013, 63074014, 63074015, 63074016, 63074017"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32661,,Ford Expedition,2016,Trucks and other Rubber Tire Vehicles,1,14,100,49650.67,2016,N,63704123
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32662,,Ford F-550,2016,Trucks and other Rubber Tire Vehicles,1,14,100,51293.0,2016,N,63704115
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32663,,Ford Transit Van Oxford White,2017,Trucks and other Rubber Tire Vehicles,3,14,100,113586.15,2017,N,"63704149, 63704150, 63704153"
,20100,MTA Long Island Rail Road,Full Reporter,,,CR,,Urban,32664,,Polaris Ranger XP,2015,Trucks and other Rubber Tire Vehicles,3,14,100,55887.96,2015,N,"63704118, 63704119, 63704120"
,20113,Regional Transit Service,Full Reporter,,,DR,,Urban,8637,64,Ford F350 Sign Truck,2010,Trucks and other Rubber Tire Vehicles,1,10,100,29269.8,2010,N,
,20113,Regional Transit Service,Full Reporter,,,DR,,Urban,9740,1206,International Dump Truck,1995,Trucks and other Rubber Tire Vehicles,1,10,100,62008.0,1995,N,
,20113,Regional Transit Service,Full Reporter,,,DR,,Urban,9742,1205,Ford F250 Pickup Truck,2010,Trucks and other Rubber Tire Vehicles,1,5,100,25288.75,2010,N,
,20113,Regional Transit Service,Full Reporter,,,DR,,Urban,27118,33,Ford Crown Victoria,2010,Automobiles,1,8,100,24526.1,2010,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8635,62,Chevy Silverado,2002,Trucks and other Rubber Tire Vehicles,1,5,100,23788.55,2002,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8636,63,35 Ton Kenworth Tow Truck,2005,Trucks and other Rubber Tire Vehicles,1,20,100,245254.45,2005,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8638,65,Freightliner Truck,2010,Trucks and other Rubber Tire Vehicles,1,10,100,119538.21,2010,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8639,1738,Dodge Plow & Salt Truck,2015,Trucks and other Rubber Tire Vehicles,1,5,100,67575.9,2015,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8640,2007,Ford F350 Sign Truck,2017,Trucks and other Rubber Tire Vehicles,1,5,100,53405.5,2017,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8641,31,Chevy Impala,2009,Automobiles,1,7,100,18604.98,2009,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8657,44-1680,Ford Taurus PI,2014,Automobiles,4,7,100,100956.1,2014,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8658,1873-1874,Ford Taurus,2016,Automobiles,2,7,100,49565.26,2016,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8659,41,Ford Fusion,2012,Automobiles,1,7,100,16333.43,2012,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8660,42,Ford Fusion,2013,Automobiles,1,7,100,18658.25,2013,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8661,45,Ford Escape,2014,Trucks and other Rubber Tire Vehicles,1,7,100,23481.0,2014,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,8736,48,Payloader,1994,Trucks and other Rubber Tire Vehicles,1,20,100,87750.0,1994,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,21234,2062,2019 Ford Taurus,2019,Automobiles,5,7,100,137509.15,2019,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,21235,2068,Freightliner Tow Truck,2019,Trucks and other Rubber Tire Vehicles,1,10,100,361123.24,2019,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,24625,2115,Ford Service Truck,2019,Trucks and other Rubber Tire Vehicles,1,5,100,46493.12,2019,N,
,20113,Regional Transit Service,Full Reporter,,,MB,DR,Urban,29665,31-35,Dodge Charger,2021,Automobiles,5,7,100,155405.0,2021,N,
,20113,Regional Transit Service,Full Reporter,,,MB,,Urban,30721,2329,Chevy Bolt EV,2023,Automobiles,1,8,100,28479.3,2023,N,
,20120,City of Glens Falls ,Reduced Reporter,,,MB,,Urban,24344,302,Administrative Vehicle,2016,Trucks and other Rubber Tire Vehicles,0,10,100,26905.3,2016,N,"Ford Explorer-
Administrative Vehicle"
,20120,City of Glens Falls ,Reduced Reporter,,,MB,,Urban,29220,,Service Truck,2021,Trucks and other Rubber Tire Vehicles,0,10,100,29321.0,2021,N,Service Vehicle for Maintenance Facility
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,20557,Suburban,CRV,2018,Trucks and other Rubber Tire Vehicles,1,14,100,30000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,20558,Suburban,Explorer,2018,Trucks and other Rubber Tire Vehicles,1,14,100,40000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,20559,Suburban,Escape,2018,Trucks and other Rubber Tire Vehicles,1,14,100,22000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,20560,Suburban,F-250 Pickup #34,2017,Trucks and other Rubber Tire Vehicles,1,14,100,40000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,20561,Suburban,F-250 Pickup #33,2015,Trucks and other Rubber Tire Vehicles,1,14,100,40000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,20562,Suburban,Taurus,2015,Automobiles,1,8,100,30000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,20564,Suburban,Fiesta,2013,Automobiles,1,8,100,22000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,20565,Suburban,F-250 Pickup #32,2013,Trucks and other Rubber Tire Vehicles,1,14,100,40000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,23536,Suburban,Mini Van,2014,Trucks and other Rubber Tire Vehicles,2,14,100,25000.0,2014,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,30456,Suburban,Mini Van,2012,Trucks and other Rubber Tire Vehicles,1,14,100,25000.0,2012,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,30457,Suburban,Taurus,2015,Automobiles,1,6,100,30000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,30458,Suburban,Focus,2016,Automobiles,1,6,100,30000.0,2019,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,30459,Suburban,Mini Van,2017,Trucks and other Rubber Tire Vehicles,1,6,100,25000.0,2017,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,30460,Suburban,CRV EX,2022,Trucks and other Rubber Tire Vehicles,1,6,100,30000.0,2022,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,30461,Suburban,Escape,2022,Trucks and other Rubber Tire Vehicles,1,6,100,33000.0,2022,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,30462,Suburban,Escape,2022,Trucks and other Rubber Tire Vehicles,1,6,100,33000.0,2022,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,30463,Suburban,Escape,2022,Trucks and other Rubber Tire Vehicles,1,6,100,33000.0,2022,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,30464,Suburban,Explorer,2022,Trucks and other Rubber Tire Vehicles,1,6,100,44000.0,2022,N,
,20128,Suburban Transit Corporation,Full Reporter,,,CB,,Urban,32110,Suburban,Traverse,2023,Trucks and other Rubber Tire Vehicles,1,14,100,42900.0,2023,N,
,20135,Monsey New Square Trails Corporation,Full Reporter,,,CB,,Urban,29346,ST-01,Maintenance Vehicle,2014,Trucks and other Rubber Tire Vehicles,1,14,100,35000.0,2021,N,
,20135,Monsey New Square Trails Corporation,Full Reporter,,,CB,,Urban,32668,ST-02,RAM 2500,2019,Trucks and other Rubber Tire Vehicles,1,14,100,29000.0,2023,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,14821,1101-1119,Transit Cars 1100,2011,Automobiles,2,8,100,50000.0,2021,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,14823,1301,Transit Cars 1300,2013,Automobiles,1,8,100,25000.0,2013,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,14825,1503,Transit Cars 1500,2015,Automobiles,1,8,100,30000.0,2021,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,14826,1606,Transit Cars 1600,2016,Automobiles,1,8,100,25000.0,2021,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,14829,plow truk,Service trucks 1800,2018,Trucks and other Rubber Tire Vehicles,1,8,100,35000.0,2018,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,24549,1913,2019 Chevy Volt,2019,Automobiles,1,8,100,30000.0,2020,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,24550,Amenities truck,2019 Truck,2019,Trucks and other Rubber Tire Vehicles,1,8,100,30565.0,2019,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,DR,Urban,24551,shop truck 1201,2012 truck,2012,Trucks and other Rubber Tire Vehicles,1,8,100,110000.0,2019,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,26910,2001-2002,2020 supervisor,2020,Automobiles,2,8,100,65000.0,2020,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,26911,1405,2014 Serice car,2014,Automobiles,1,8,100,25000.0,2021,N,
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,29285,1812,2018 Chevy Volt,2018,Automobiles,1,8,100,30000.0,2020,N,Confirmed that this vehicle was manufactured in 2018
,20145,Tompkins Consolidated Area Transit,Full Reporter,,,MB,,Urban,29286,2110,2021 Kia Nero,2021,Automobiles,1,8,100,30000.0,2021,N,
,20148,Newburgh Beacon Bus Corporation,Reduced Reporter,A0023,Orange County,MB,,Urban,19618,,NBBC Serv,2010,Trucks and other Rubber Tire Vehicles,1,14,100,55000.0,2010,N,
,20149,"Rockland Coaches, Inc.",Full Reporter,2R02,New York Department of Transportation,CB,,Urban,29273,103703,SV1,2002,Trucks and other Rubber Tire Vehicles,1,14,100,30000.0,2002,N,
,20149,"Rockland Coaches, Inc.",Full Reporter,2R02,New York Department of Transportation,CB,,Urban,29274,103703,SV2,2018,Trucks and other Rubber Tire Vehicles,1,14,100,60000.0,2018,N,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,,,CB,,Urban,21052,101,Pickup,2005,Trucks and other Rubber Tire Vehicles,1,14,100,40000.0,2018,N,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,,,CB,,Urban,21055,104,Pickup,2012,Trucks and other Rubber Tire Vehicles,1,14,100,45000.0,2018,N,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,,,CB,,Urban,21056,106,SUV,2013,Trucks and other Rubber Tire Vehicles,1,14,100,45000.0,2018,N,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,,,CB,,Urban,21058,108,SUV,2018,Trucks and other Rubber Tire Vehicles,1,14,100,45000.0,2018,N,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,,,CB,,Urban,21059,109,SUV,2018,Trucks and other Rubber Tire Vehicles,1,14,100,32000.0,2018,N,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,,,CB,,Urban,30421,,Service Utility,2022,Trucks and other Rubber Tire Vehicles,1,14,100,75000.0,2022,N,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,,,CB,,Urban,32512,,SUV,2023,Automobiles,1,10,100,35000.0,2023,N,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,,,CB,,Urban,32513,,Pickup,2019,Trucks and other Rubber Tire Vehicles,1,14,100,65000.0,2023,N,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,,,CB,,Urban,32514,,SUV,2020,Trucks and other Rubber Tire Vehicles,1,14,100,45000.0,2023,N,
,20165,"Olympia Trails Bus Company, Inc.",Reduced Reporter,,,CB,,Urban,28976,208075,SERVICE SHOP TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,14,100,55243.5,2021,N,Fully Depreciated
,20165,"Olympia Trails Bus Company, Inc.",Reduced Reporter,,,CB,,Urban,28977,138066,2004 J4500,2004,Trucks and other Rubber Tire Vehicles,1,14,100,363577.04,2021,N,Fully Depreciated
,20165,"Olympia Trails Bus Company, Inc.",Reduced Reporter,,,CB,,Urban,28979,113769,1996 FORD,1998,Automobiles,1,8,100,26533.0,2021,N,Fully Depreciated
,20165,"Olympia Trails Bus Company, Inc.",Reduced Reporter,,,CB,,Urban,28980,113779,1996 FORD,1998,Automobiles,1,8,100,26533.0,2021,N,Fully Depreciated
,20165,"Olympia Trails Bus Company, Inc.",Reduced Reporter,,,CB,,Urban,28982,215489,2015 RAM P,2016,Trucks and other Rubber Tire Vehicles,1,14,100,37483.5,2021,N,Fully Depreciated
,20165,"Olympia Trails Bus Company, Inc.",Reduced Reporter,,,CB,,Urban,30420,286293,2007 internaltional,2007,Trucks and other Rubber Tire Vehicles,1,14,100,13000.0,2021,N,Fully Depreciated
,20169,"Trans-Bridge Lines, Inc. ",Full Reporter,,,CB,,Urban,20505,TBL Operations,Ford Fusion,2012,Automobiles,1,8,100,19000.0,2018,N,
,20169,"Trans-Bridge Lines, Inc. ",Full Reporter,,,CB,,Urban,23524,TBL Service Vehicle 2,Ford Transit,2019,Automobiles,1,8,100,20700.0,2019,N,
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,20370,Toyota Highlander - VIN# 2559,Service- Kingston,2009,Trucks and other Rubber Tire Vehicles,1,14,100,3137.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,20373,GMC Yukon XL - VIN# 4158,Office- VP,2010,Trucks and other Rubber Tire Vehicles,1,14,100,10064.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,20377,Chevy Traverse - VIN# 1370,Office- Other,2014,Trucks and other Rubber Tire Vehicles,1,14,100,5929.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,20382,Dodge Durango - VIN# 4786,Office- Other,2015,Trucks and other Rubber Tire Vehicles,1,14,100,5848.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,20383,Toyota Highlander - VIN# 0442,Office- Other,2015,Trucks and other Rubber Tire Vehicles,1,14,100,11539.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,23403,Jeep Cherokee - VIN# 1029,Office- Other,2019,Trucks and other Rubber Tire Vehicles,1,14,100,16608.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,23404,Jeep Grand Cherokee - VIN#  0043,Office- VP,2019,Trucks and other Rubber Tire Vehicles,1,14,100,26556.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,23405,Jeep Cherokee - VIN# 7074,Office- Other,2020,Trucks and other Rubber Tire Vehicles,1,14,100,15839.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,23406,GMC Sierra - VIN# 5321,Service Truck- Kingston,2019,Trucks and other Rubber Tire Vehicles,1,14,100,45836.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,26670,Jeep Grand Cherokee - VIN#  7920,Office- VP,2020,Trucks and other Rubber Tire Vehicles,1,14,100,23854.0,2022,N,Leased
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,26671,Chevy Silverado - VIN# 0793,KGN Service Truck,2020,Trucks and other Rubber Tire Vehicles,1,14,100,47992.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,26672,Chevy Silverado - VIN# 8227,KGN Service Truck,2020,Trucks and other Rubber Tire Vehicles,1,14,100,48434.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,26673,Toyota Sienna - VIN# 3404,Office- VP,2020,Trucks and other Rubber Tire Vehicles,1,14,100,47994.0,2022,N,Owned
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,,,CB,,Urban,29287,Audi A8L - VIN# 4218,Office- Pres.,2020,Automobiles,1,8,100,59800.0,2022,N,Owned
