State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Sponsor NTD ID,Sponsor Name,Primary Mode Served,Secondary Modes Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude,Non-Agency Mode Served,Private Modes Served,Administrative/Maintenance Facility Flag,Passenger/Parking Facility Flag,Square Feet,Number of Parking Spaces,Section of a Larger Facility,Year Built or Reconstructed as New,Percent Agency Capital Responsibility,Cross Agency Facility Flag,Condition Assessment Date,Condition Assessment,Separate Asset Flag,Notes
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2285,Underground Fixed Guideway Station,157 St - BW7,,,,,40.83403,-73.9449,,,0,1,15500.0,,0.0,1904,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2286,Underground Fixed Guideway Station,145 St - BW7,,,,,40.82641,-73.95044,,,0,1,17900.0,,0.0,1904,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2287,Underground Fixed Guideway Station,137 St - BW7,,,,,40.82144,-73.95409,,,0,1,17400.0,,0.0,1988,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2288,Elevated Fixed Guideway Station,125 St - BW7,,,,,40.81559,-73.95836,,,0,1,19600.0,,0.0,1991,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2289,Underground Fixed Guideway Station,116 St- Columbia Univ - BW7,,,,,40.80768,-73.96415,,,0,1,18400.0,,0.0,2004,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2290,Underground Fixed Guideway Station,Cathedral Pkwy- 110 St - BW7,,,,,40.80417,-73.9667,,,0,1,15900.0,,0.0,2004,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2291,Underground Fixed Guideway Station,103 St - BW7,,,,,40.79936,-73.96843,,,0,1,19000.0,,0.0,2004,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2292,Underground Fixed Guideway Station,96 St - BW7,,,,,40.79411,-73.9722,,,0,1,34200.0,,0.0,2010,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2293,Underground Fixed Guideway Station,86 St - BW7,,,,,40.78888,-73.97606,,,0,1,17600.0,,0.0,1904,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2294,Underground Fixed Guideway Station,79 St - BW7,,,,,40.7841,-73.9798,,,0,1,17200.0,,0.0,1904,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2295,Underground Fixed Guideway Station,72 St - BW7,,,,,40.77842,-73.98197,,,0,1,18000.0,,0.0,2003,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2296,Underground Fixed Guideway Station,66 St- Lincoln Center - BW7,,,,,40.77386,-73.9822,,,0,1,21200.0,,0.0,1999,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2297,Underground Fixed Guideway Station,59 St - BW7,,,,,40.7684,-73.9819,,,0,1,20600.0,,0.0,1904,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2298,Underground Fixed Guideway Station,50 St - BW7,,,,,40.76172,-73.98389,,,0,1,19800.0,,0.0,1994,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2299,Underground Fixed Guideway Station,Times Sq - 42 St - BW7,,,,,40.75525,-73.98753,,,0,1,64800.0,,0.0,2002,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2300,Underground Fixed Guideway Station,34 St - BW7,,,,,40.75034,-73.99112,,,0,1,62700.0,,0.0,1998,100.0,N,2022-12-31,4.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2301,Underground Fixed Guideway Station,28 St - BW7,,,,,40.7471,-73.99346,,,0,1,21800.0,,0.0,1990,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2302,Underground Fixed Guideway Station,23 St - BW7,,,,,40.74411,-73.99563,,,0,1,16800.0,,0.0,1990,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2303,Underground Fixed Guideway Station,18 St - BW7,,,,,40.74105,-73.99787,,,0,1,18900.0,,0.0,1992,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2304,Underground Fixed Guideway Station,14 St - BW7,,,,,40.73785,-74.00018,,,0,1,36000.0,,0.0,1918,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2305,Underground Fixed Guideway Station,Christopher St- Sheridan - BW7,,,,,40.73363,-74.00276,,,0,1,16700.0,,0.0,1994,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2306,Underground Fixed Guideway Station,Houston St - BW7,,,,,40.7286,-74.00529,,,0,1,20500.0,,0.0,1994,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2307,Underground Fixed Guideway Station,Canal St - BW7,,,,,40.72309,-74.0062,,,0,1,23700.0,,0.0,1992,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2308,Underground Fixed Guideway Station,Franklin St - BW7,,,,,40.71928,-74.00691,,,0,1,18800.0,,0.0,1988,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2309,Underground Fixed Guideway Station,Chambers St - BW7,,,,,40.71555,-74.00919,,,0,1,38400.0,,0.0,1918,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2310,Underground Fixed Guideway Station,Cortlandt St - BW7,,,,,40.71155,-74.01218,,,0,1,22700.0,,0.0,2019,100.0,N,2022-12-31,5.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2311,Underground Fixed Guideway Station,Rector St - BW7,,,,,40.70734,-74.0139,,,0,1,18400.0,,0.0,2002,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2312,Underground Fixed Guideway Station,South Ferry Terminal - BW7,,,,,40.70226,-74.01383,,,0,1,95000.0,,0.0,2009,100.0,N,2022-12-31,4.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2313,Underground Fixed Guideway Station,Park Place - CLK,,,,,40.71322,-74.00909,,,0,1,21600.0,,0.0,1999,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2314,Underground Fixed Guideway Station,Fulton St - CLK,,,,,40.70938,-74.00662,,,0,1,20000.0,,0.0,2007,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2315,Underground Fixed Guideway Station,Wall St - CLK,,,,,40.70681,-74.0091,,,0,1,17400.0,,0.0,1994,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2316,Underground Fixed Guideway Station,Clark St - CLK,,,,,40.69744,-73.99297,,,0,1,23300.0,,0.0,1987,100.0,N,2022-12-31,4.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2317,Underground Fixed Guideway Station,Borough Hall - CLK,,,,,40.69317,-73.98996,,,0,1,25700.0,,0.0,1919,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2318,Underground Fixed Guideway Station,Hoyt St - EPK,,,,,40.69056,-73.98514,,,0,1,20900.0,,0.0,1986,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2319,Underground Fixed Guideway Station,Nevins St - EPK,,,,,40.68825,-73.98049,,,0,1,36400.0,,0.0,1997,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2320,Underground Fixed Guideway Station,Atlantic Av-Barclays Ctr - EPK,,,,,40.68456,-73.97783,,,0,1,42000.0,,0.0,2004,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2321,Underground Fixed Guideway Station,Bergen St - EPK,,,,,40.68088,-73.97515,,,0,1,15800.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2322,Underground Fixed Guideway Station,Grand Army Plz - EPK,,,,,40.67523,-73.97099,,,0,1,24600.0,,0.0,1997,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2323,Underground Fixed Guideway Station,Eastern Pky - EPK,,,,,40.67219,-73.96431,,,0,1,23600.0,,0.0,2003,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2324,Underground Fixed Guideway Station,Franklin Av - EPK,,,,,40.67081,-73.95791,,,0,1,35800.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2325,Underground Fixed Guideway Station,Nostrand Av - EPK,,,,,40.66992,-73.95047,,,0,1,17800.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2326,Underground Fixed Guideway Station,Kingston Av - EPK,,,,,40.66948,-73.94218,,,0,1,16200.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2327,Underground Fixed Guideway Station,Utica Av - EPK,,,,,40.66896,-73.93244,,,0,1,32200.0,,0.0,2005,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2328,Elevated Fixed Guideway Station,Sutter Av- Rutland Rd - NLT,,,,,40.66475,-73.92264,,,0,1,16000.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2329,Elevated Fixed Guideway Station,Saratoga Av - NLT,,,,,40.66148,-73.91633,,,0,1,16100.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2330,Elevated Fixed Guideway Station,Rockaway Av - NLT,,,,,40.66252,-73.90897,,,0,1,16400.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2331,Elevated Fixed Guideway Station,Junius St - NLT,,,,,40.66349,-73.9024,,,0,1,19000.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2332,Elevated Fixed Guideway Station,Pennsylvania Av - NLT,,,,,40.66466,-73.89488,,,0,1,16100.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2333,Elevated Fixed Guideway Station,Van Siclen Av - NLT,,,,,40.66549,-73.88931,,,0,1,16100.0,,0.0,1922,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2334,Elevated Fixed Guideway Station,New Lots Av - NLT,,,,,40.66624,-73.88391,,,0,1,14000.0,,0.0,1922,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2335,Underground Fixed Guideway Station,President St - NOS,,,,,40.66808,-73.95068,,,0,1,17200.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2336,Underground Fixed Guideway Station,Sterling St - NOS,,,,,40.66313,-73.95089,,,0,1,19800.0,,0.0,1920,100.0,N,2022-12-31,4.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2337,Underground Fixed Guideway Station,Winthrop St - NOS,,,,,40.65709,-73.95029,,,0,1,17600.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2338,Underground Fixed Guideway Station,Church Av - NOS,,,,,40.6508,-73.94963,,,0,1,16600.0,,0.0,1997,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2339,Underground Fixed Guideway Station,Beverly Rd - NOS,,,,,40.64514,-73.949,,,0,1,15900.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2340,Underground Fixed Guideway Station,Newkirk Av - NOS,,,,,40.64001,-73.94845,,,0,1,15000.0,,0.0,1920,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2341,Underground Fixed Guideway Station,Flatbush Av-Bklyn College - NOS,,,,,40.63288,-73.94769,,,0,1,23000.0,,0.0,1997,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2342,Elevated Fixed Guideway Station,Pelham Bay Park - PEL,,,,,40.85252,-73.82805,,,0,1,38500.0,,0.0,1989,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2343,Elevated Fixed Guideway Station,Buhre Av - PEL,,,,,40.84683,-73.83258,,,0,1,18300.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2344,Elevated Fixed Guideway Station,Middletown Rd - PEL,,,,,40.84388,-73.83625,,,0,1,17700.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2345,Elevated Fixed Guideway Station,Westchester Sq- E Tremont - PEL,,,,,40.83988,-73.84295,,,0,1,22700.0,,0.0,1993,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2346,Elevated Fixed Guideway Station,Zerega Av - PEL,,,,,40.83652,-73.84697,,,0,1,17400.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2347,Elevated Fixed Guideway Station,Castle Hill Av - PEL,,,,,40.83423,-73.85135,,,0,1,18300.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2348,Elevated Fixed Guideway Station,E 177 St- Parkchester - PEL,,,,,40.83324,-73.86087,,,0,1,31800.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2349,Elevated Fixed Guideway Station,St Lawrence Av - PEL,,,,,40.83153,-73.8676,,,0,1,17900.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2350,Elevated Fixed Guideway Station,Morrison Sound View Avs - PEL,,,,,40.82948,-73.87466,,,0,1,17900.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2351,Elevated Fixed Guideway Station,Elder Av - PEL,,,,,40.82857,-73.87927,,,0,1,16800.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2352,Elevated Fixed Guideway Station,Whitlock Av - PEL,,,,,40.82653,-73.88627,,,0,1,30400.0,,0.0,1920,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2353,Underground Fixed Guideway Station,Hunts Point Av - PEL,,,,,40.82082,-73.8908,,,0,1,28900.0,,0.0,1919,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2354,Underground Fixed Guideway Station,Longwood Av - PEL,,,,,40.81632,-73.89621,,,0,1,17500.0,,0.0,1919,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2355,Underground Fixed Guideway Station,E 149 St - PEL,,,,,40.81209,-73.90416,,,0,1,18400.0,,0.0,1919,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2356,Underground Fixed Guideway Station,E 143 St-St Mary's St - PEL,,,,,40.80821,-73.90784,,,0,1,11700.0,,0.0,1919,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2357,Underground Fixed Guideway Station,Cypress Av - PEL,,,,,40.8055,-73.91436,,,0,1,15900.0,,0.0,1933,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2358,Underground Fixed Guideway Station,Brook Av - PEL,,,,,40.80756,-73.91924,,,0,1,16400.0,,0.0,1919,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2359,Underground Fixed Guideway Station,138 St- 3 Av - PEL,,,,,40.81048,-73.92614,,,0,1,35900.0,,0.0,1919,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2360,Elevated Fixed Guideway Station,Woodlawn - JER,,,,,40.88618,-73.87867,,,0,1,37500.0,,0.0,2005,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2361,Elevated Fixed Guideway Station,Mosholu Pky - JER,,,,,40.87987,-73.88459,,,0,1,47200.0,,0.0,2007,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2362,Elevated Fixed Guideway Station,Bedford Park Blvd- Lehman - JER,,,,,40.87343,-73.89011,,,0,1,21700.0,,0.0,2007,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2363,Elevated Fixed Guideway Station,Kingsbridge Rd - JER,,,,,40.86783,-73.89717,,,0,1,17900.0,,0.0,2007,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2364,Elevated Fixed Guideway Station,Fordham Rd - JER,,,,,40.86289,-73.90103,,,0,1,19300.0,,0.0,2005,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2365,Elevated Fixed Guideway Station,183 St - JER,,,,,40.85848,-73.90381,,,0,1,17900.0,,0.0,2007,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2366,Elevated Fixed Guideway Station,Burnside Av - JER,,,,,40.85349,-73.90768,,,0,1,29000.0,,0.0,2007,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2367,Elevated Fixed Guideway Station,176 St - JER,,,,,40.84848,-73.91181,,,0,1,18300.0,,0.0,2006,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2368,Elevated Fixed Guideway Station,Mt Eden Av - JER,,,,,40.8444,-73.91472,,,0,1,17000.0,,0.0,2006,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2369,Elevated Fixed Guideway Station,170 St - JER,,,,,40.84009,-73.9178,,,0,1,17700.0,,0.0,2006,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2370,Elevated Fixed Guideway Station,167 St - JER,,,,,40.83556,-73.92139,,,0,1,18800.0,,0.0,2006,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2371,Elevated Fixed Guideway Station,161 St- Yankee Stadium - JER,,,,,40.82809,-73.92577,,,0,1,34400.0,,0.0,2001,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2372,Underground Fixed Guideway Station,149 St- Grand Concourse - JER,,,,,40.81822,-73.92747,,,0,1,41800.0,,0.0,1917,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2373,Underground Fixed Guideway Station,138 St - GC - JER,,,,,40.81312,-73.92996,,,0,1,15600.0,,0.0,1918,100.0,N,2022-12-31,4.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2374,Underground Fixed Guideway Station,125 St - LEX,,,,,40.80436,-73.93743,,,0,1,59300.0,,0.0,2004,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2375,Underground Fixed Guideway Station,116 St - LEX,,,,,40.79862,-73.94163,,,0,1,16600.0,,0.0,2005,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2376,Underground Fixed Guideway Station,110 St - LEX,,,,,40.79507,-73.94421,,,0,1,14500.0,,0.0,2004,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2377,Underground Fixed Guideway Station,103 St - LEX,,,,,40.79061,-73.94747,,,0,1,13200.0,,0.0,1987,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2378,Underground Fixed Guideway Station,96 St - LEX,,,,,40.78594,-73.95088,,,0,1,22300.0,,0.0,1994,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2379,Underground Fixed Guideway Station,86 St - LEX,,,,,40.77952,-73.95557,,,0,1,35700.0,,0.0,2006,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2380,Underground Fixed Guideway Station,77 St - LEX,,,,,40.77362,-73.95988,,,0,1,17700.0,,0.0,2005,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2381,Underground Fixed Guideway Station,68 St - LEX,,,,,40.76783,-73.96412,,,0,1,21800.0,,0.0,1918,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2382,Underground Fixed Guideway Station,59 St - LEX,,,,,40.76262,-73.96791,,,0,1,60600.0,,0.0,1997,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2383,Underground Fixed Guideway Station,51 St - LEX,,,,,40.75687,-73.9721,,,0,1,39300.0,,0.0,1989,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2384,Underground Fixed Guideway Station,Grand Central - LEX,,,,,40.75178,-73.97691,,,0,1,82400.0,,0.0,2000,100.0,N,2022-12-31,4.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2385,Underground Fixed Guideway Station,33 St - LEX,,,,,40.74581,-73.98217,,,0,1,24900.0,,0.0,1997,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2386,Underground Fixed Guideway Station,28 St - LEX,,,,,40.74331,-73.98401,,,0,1,20800.0,,0.0,1991,100.0,N,2022-12-31,4.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2387,Underground Fixed Guideway Station,23 St - LEX,,,,,40.7398,-73.98657,,,0,1,21000.0,,0.0,1987,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2388,Underground Fixed Guideway Station,14 St- Union Sq - LEX,,,,,40.73476,-73.98993,,,0,1,47400.0,,0.0,1999,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2389,Underground Fixed Guideway Station,Astor Pl - LEX,,,,,40.73004,-73.99113,,,0,1,24600.0,,0.0,1986,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2390,Underground Fixed Guideway Station,Bleecker St - LEX,,,,,40.72592,-73.99461,,,0,1,21600.0,,0.0,2012,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2391,Underground Fixed Guideway Station,Spring St - LEX,,,,,40.72235,-73.99712,,,0,1,16400.0,,0.0,1991,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2392,Underground Fixed Guideway Station,Canal St - LEX,,,,,40.7187,-74.00025,,,0,1,16200.0,,0.0,2000,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2393,Underground Fixed Guideway Station,Brooklyn Bridge - LEX,,,,,40.71308,-74.00419,,,0,1,57100.0,,0.0,1997,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2394,Underground Fixed Guideway Station,Fulton St - LEX,,,,,40.71037,-74.0095,,,0,1,28500.0,,0.0,1987,100.0,N,2022-12-31,4.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2395,Underground Fixed Guideway Station,Wall St - LEX,,,,,40.70765,-74.01178,,,0,1,24700.0,,0.0,2005,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2396,Underground Fixed Guideway Station,Bowling Green - LEX,,,,,40.70453,-74.0142,,,0,1,18600.0,,0.0,1978,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2397,Underground Fixed Guideway Station,Borough Hall - LEX,,,,,40.69243,-73.99032,,,0,1,29900.0,,0.0,1989,100.0,N,2022-12-31,4.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2398,Elevated Fixed Guideway Station,241 St - WPR,,,,,40.90305,-73.85071,,,0,1,30700.0,,0.0,2007,100.0,N,2022-12-31,2.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2399,Elevated Fixed Guideway Station,238 St- Nereid Av - WPR,,,,,40.89849,-73.85429,,,0,1,17700.0,,0.0,2007,100.0,N,2022-12-31,3.0,,Station
,20008,MTA New York City Transit,Full Reporter: Operating,Urban,,,HR,,2400,Elevated Fixed Guideway Station,233 St - WPR,,,,,40.89327,-73.8574,,,0,1,17500.0,,0.0,2007,100.0,N,2022-12-31,3.0,,Station
