State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Vehicles Operated at Maximum Service (VOMS),Vehicles Available at Maximum Service (VAMS),Rail,Fixed Route,Seasonal Segment,Fixed Guideway/High Intensity,Service Type,Commitment Date,Start Service Date,End Service Date
1R03,10155,Kennebec Valley Community Action Program,Rural Reporter,Rural,DR,DO,37.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
1R03,10155,Kennebec Valley Community Action Program,Rural Reporter,Rural,MB,DO,9.0,,N,Y,N,N,Active Service,2012-07-01,2012-07-01,
1R01,10156,Northeastern Connecticut Transit District,Rural Reporter,Rural,DR,DO,1.0,,N,N,N,N,Active Service,1977-09-19,1977-09-19,
1R01,10156,Northeastern Connecticut Transit District,Rural Reporter,Rural,MB,DO,11.0,,N,Y,N,N,Active Service,1977-09-19,1977-09-19,
1R04,10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural,DR,DO,3.0,,N,N,N,N,Active Service,1980-04-17,1980-04-17,
1R04,10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural,MB,DO,3.0,,N,Y,N,N,Active Service,1992-10-01,1992-10-01,
1R04,10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural,DR,DO,9.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
1R04,10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural,MB,DO,3.0,,N,Y,N,N,Active Service,2012-07-01,2012-07-01,
1R02,10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,DR,PT,2.0,,N,N,N,N,Active Service,2020-07-01,2020-07-01,
1R02,10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,MB,PT,13.0,,N,Y,N,N,Active Service,2020-07-01,2020-07-01,
1R03,10167,Isle au Haut Boat Services,Rural Reporter,Rural,FB,DO,2.0,,N,Y,N,N,Active Service,2012-07-01,2012-07-01,
1R03,10169,Waldo Community Action Partners,Rural Reporter,Rural,DR,DO,25.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
1R03,10169,Waldo Community Action Partners,Rural Reporter,Rural,MB,DO,3.0,,N,Y,N,N,Active Service,2023-04-01,2023-04-01,
1R04,10170,"Tri-County CAP, Inc./Carroll County Transit",Rural Reporter,Rural,DR,DO,2.0,,N,N,N,N,Active Service,2010-12-08,2010-12-08,
1R04,10172,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural,DR,DO,6.0,,N,N,N,N,Active Service,1995-01-01,1995-01-01,
1R04,10172,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural,MB,DO,2.0,,N,Y,N,N,Active Service,1995-01-01,1995-01-01,
1R02,10173,Franklin Regional Transit Authority,Rural Reporter,Rural,DR,PT,27.0,,N,N,N,N,Active Service,2020-07-01,2020-07-01,
1R02,10173,Franklin Regional Transit Authority,Rural Reporter,Rural,DR,TX,4.0,,N,N,N,N,Active Service,2021-06-03,2021-06-03,
1R02,10173,Franklin Regional Transit Authority,Rural Reporter,Rural,MB,PT,11.0,,N,Y,N,N,Active Service,2020-07-01,2020-07-01,
,10174,Vermont Association for the Blind and Visually Impaired,Reduced Reporter,Urban,DR,DO,4.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
,10174,Vermont Association for the Blind and Visually Impaired,Reduced Reporter,Urban,DR,PT,2.0,,N,N,N,N,Active Service,2015-07-01,2015-07-01,
1R03,10175,"Downeast Transportation, Inc. ",Rural Reporter,Rural,CB,DO,6.0,,N,Y,N,N,Active Service,2012-07-01,2012-07-01,
1R03,10175,"Downeast Transportation, Inc. ",Rural Reporter,Rural,MB,DO,28.0,,N,Y,N,N,Active Service,2012-07-01,2012-07-01,
1R03,10177,"West's Transportation, Inc. ",Rural Reporter,Rural,DR,DO,6.0,,N,N,N,N,Active Service,2012-01-01,2012-01-01,
1R03,10177,"West's Transportation, Inc. ",Rural Reporter,Rural,MB,DO,2.0,,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,10178,Town of Bedford,Reduced Reporter,Urban,MB,DO,1.0,,N,Y,N,N,Active Service,2014-07-01,2014-07-01,
,10179,City of Beverly,Reduced Reporter,Urban,MB,PT,1.0,,N,Y,N,N,Active Service,2014-07-01,2014-07-01,
,10181,Town of Lexington,Reduced Reporter,Urban,MB,PT,3.0,,N,Y,N,N,Active Service,2014-07-01,2014-07-01,
,10182,"Mission Hill Link, Inc.",Reduced Reporter,Urban,MB,PT,1.0,,N,Y,N,N,Active Service,2014-07-01,2014-07-01,
,10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,FB,DO,9.0,10.0,N,Y,Y,Y,Active Service,2015-01-01,2015-01-01,
,10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,MB,DO,16.0,37.0,N,Y,N,N,Active Service,2015-01-01,2015-01-01,
,10184,The Mashpee Wampanoag Tribe,Reduced Reporter,Tribe,DR,DO,4.0,,N,N,N,N,Active Service,2014-01-13,2014-08-18,
,11140,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,DR,DO,11.0,,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,11146,Aroostook Band of Micmacs,Reduced Reporter,Tribe,DR,DO,2.0,,N,N,N,N,Active Service,2013-01-01,2013-01-07,
,11147,Rhode Island Department of Transportation,Full Reporter,Urban,FB,PT,1.0,1.0,N,Y,Y,Y,Active Service,2016-07-01,2016-07-02,
,11152,Mashantucket Pequot Tribal Nation,Reduced Reporter,Tribe,MB,DO,1.0,,N,Y,N,N,Active Service,1992-02-24,1992-02-24,
1R04,11156,Southwestern Community Services Transportation,Rural Reporter,Rural,DR,DO,2.0,,N,N,N,N,Active Service,2016-09-20,2016-10-11,
1R04,11156,Southwestern Community Services Transportation,Rural Reporter,Rural,MB,DO,5.0,,N,Y,N,N,Active Service,2016-09-20,2016-10-11,
,11160,Peter Pan Bus Lines,Reduced Reporter,Urban,CB,DO,8.0,,N,Y,N,N,Active Service,2017-01-01,2017-01-01,
1R03,11161,"Downeast Community Partners, Inc.",Rural Reporter,Rural,DR,DO,27.0,,N,N,N,N,Active Service,2017-10-01,2017-10-01,
1R04,11162,Community Action Program of Strafford County,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
1R04,11163,Behavioral Health & Developmental Services ,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
1R04,11164,Easter Seals Special Transit Service,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
1R04,11165,The Lakes Region Mental Health Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
1R04,11166,"Grafton County Senior Citizens Council, Inc. ",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
1R04,11168,Granite State Independent Living,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
1R04,11173,Monadnock Adult Care Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
1R04,11175,Southern NH Services,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2017-07-01,2017-07-01,
1R03,11235,Maine Department of Transportation,Rural Reporter,Rural,FB,DO,7.0,,N,Y,N,N,Active Service,1960-07-01,1960-07-01,
,11239,"Hyannis Harbor Tours, Inc. ",Full Reporter,Urban,FB,DO,4.0,4.0,N,Y,Y,Y,Active Service,2019-03-01,2019-03-01,
1R04,11243,Rockingham Nutrition Meals on Wheels,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2020-08-26,2020-08-26,
,11246,Vermont Agency of Transportation,Reduced Reporter,Urban,VP,PT,10.0,,N,N,N,N,Active Service,2021-07-01,2021-07-01,
,20002,Capital District Transportation Authority,Full Reporter,Urban,CB,PT,9.0,15.0,N,Y,N,N,Active Service,2011-04-01,2011-04-01,
,20002,Capital District Transportation Authority,Full Reporter,Urban,DR,DO,29.0,46.0,N,N,N,N,Active Service,1992-04-01,1992-04-01,
,20002,Capital District Transportation Authority,Full Reporter,Urban,DR,PT,58.0,69.0,N,N,N,N,Active Service,2021-04-01,2021-04-01,
,20002,Capital District Transportation Authority,Full Reporter,Urban,MB,DO,214.0,256.0,N,Y,N,N,Active Service,1992-04-01,1992-04-01,
,20002,Capital District Transportation Authority,Full Reporter,Urban,VP,PT,35.0,35.0,N,N,N,N,Active Service,2008-04-01,2008-04-01,
,20003,Broome County,Full Reporter,Urban,DR,DO,15.0,18.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,20003,Broome County,Full Reporter,Urban,MB,DO,38.0,46.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,20004,Niagara Frontier Transportation Authority,Full Reporter,Urban,DR,DO,55.0,69.0,N,N,N,N,Active Service,1993-04-01,1993-04-01,
,20004,Niagara Frontier Transportation Authority,Full Reporter,Urban,LR,DO,21.0,27.0,Y,Y,N,Y,Active Service,1992-04-01,1992-04-01,
,20004,Niagara Frontier Transportation Authority,Full Reporter,Urban,MB,DO,197.0,235.0,N,Y,N,N,Active Service,1992-04-01,1992-04-01,
,20005,Chemung County,Reduced Reporter,Urban,DR,PT,5.0,,N,N,N,N,Active Service,1994-01-01,1994-01-01,
,20005,Chemung County,Reduced Reporter,Urban,MB,PT,19.0,,N,Y,N,N,Active Service,1994-01-01,1994-01-01,
,20006,City of Long Beach,Full Reporter,Urban,DR,DO,2.0,4.0,N,N,N,N,Active Service,1997-07-01,1997-07-01,
,20006,City of Long Beach,Full Reporter,Urban,MB,DO,5.0,10.0,N,Y,N,N,Active Service,1992-07-01,1992-07-01,
,20008,MTA New York City Transit,Full Reporter,Urban,CB,DO,443.0,552.0,N,Y,N,Y,Active Service,2012-01-01,2012-01-01,
,20008,MTA New York City Transit,Full Reporter,Urban,DR,PT,876.0,1160.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,20008,MTA New York City Transit,Full Reporter,Urban,HR,DO,5384.0,5459.0,Y,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,20008,MTA New York City Transit,Full Reporter,Urban,MB,DO,3214.0,4024.0,N,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,20008,MTA New York City Transit,Full Reporter,Urban,RB,DO,123.0,147.0,N,Y,N,Y,Active Service,2012-01-01,2012-01-01,
,20010,Dutchess County,Full Reporter,Urban,DR,DO,14.0,19.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,20010,Dutchess County,Full Reporter,Urban,MB,DO,34.0,46.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,DO,28.0,33.0,N,N,N,N,Active Service,1992-04-01,1992-04-01,
,20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,PT,24.0,66.0,N,N,N,N,Active Service,2001-04-01,2001-04-01,
,20018,Central New York Regional Transportation Authority,Full Reporter,Urban,MB,DO,131.0,199.0,N,Y,N,N,Active Service,1992-04-01,1992-04-01,
,20071,Town of Huntington,Full Reporter,Urban,DR,DO,12.0,16.0,N,N,N,N,Active Service,1993-01-01,1993-01-01,
,20071,Town of Huntington,Full Reporter,Urban,MB,DO,8.0,9.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,20072,Suffolk County ,Full Reporter,Urban,DR,PT,141.0,169.0,N,N,N,N,Active Service,1994-01-01,1994-01-01,
,20072,Suffolk County ,Full Reporter,Urban,MB,PT,124.0,152.0,N,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,20075,Port Authority Transit Corporation,Full Reporter,Urban,HR,DO,54.0,120.0,Y,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,20076,Westchester County,Full Reporter,Urban,DR,PT,82.0,109.0,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,20076,Westchester County,Full Reporter,Urban,DR,TX,32.0,32.0,N,N,N,N,Active Service,2016-08-11,2016-08-11,
,20076,Westchester County,Full Reporter,Urban,MB,PT,268.0,325.0,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,CR,DO,1132.0,1190.0,Y,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT,2.0,2.0,N,Y,N,Y,Active Service,2002-01-01,2002-01-01,
,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT,9.0,16.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO,866.0,1305.0,Y,Y,N,Y,Active Service,1992-07-01,1992-07-01,
,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT,372.0,628.0,N,N,N,N,Active Service,1992-07-01,1992-07-01,
,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO,15.0,21.0,Y,Y,N,Y,Active Service,1992-07-01,1992-07-01,
,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT,42.0,52.0,Y,Y,N,Y,Active Service,1999-07-01,1999-07-01,
,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO,1750.0,2292.0,N,Y,N,Y,Active Service,1992-07-01,1992-07-01,
,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT,162.0,187.0,N,Y,N,N,Active Service,1992-07-01,1992-07-01,
,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT,59.0,59.0,N,N,N,N,Active Service,1997-07-01,1997-07-01,
,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT,16.0,19.0,Y,Y,N,Y,Active Service,2010-07-01,2010-07-01,
,20082,New York City Department of Transportation,Full Reporter,Urban,FB,DO,4.0,6.0,N,Y,N,Y,Active Service,1992-07-01,1992-07-01,
,20084,County of Rockland ,Full Reporter,Urban,DR,DO,19.0,25.0,N,N,N,N,Active Service,1978-01-01,1978-01-01,
,20084,County of Rockland ,Full Reporter,Urban,MB,PT,34.0,49.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,20085,Town of Clarkstown ,Reduced Reporter,Urban,MB,DO,7.0,,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,20096,Putnam County ,Full Reporter,Urban,DR,PT,6.0,8.0,N,N,N,N,Active Service,1998-01-01,1998-01-01,
,20096,Putnam County ,Full Reporter,Urban,MB,PT,7.0,15.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,HR,DO,288.0,392.0,Y,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,HR,DO,44.0,61.0,Y,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,20100,MTA Long Island Rail Road,Full Reporter,Urban,CR,DO,1109.0,1291.0,Y,Y,N,Y,Active Service,1993-01-01,1993-01-01,
,20113,Regional Transit Service,Full Reporter,Urban,DR,DO,69.0,87.0,N,N,N,N,Active Service,1992-04-01,1992-04-01,
,20113,Regional Transit Service,Full Reporter,Urban,MB,DO,163.0,225.0,N,Y,N,N,Active Service,1992-04-01,1992-04-01,
,20113,Regional Transit Service,Full Reporter,Urban,VP,PT,4.0,4.0,N,N,N,N,Ending Service,2017-04-01,2017-04-01,2022-10-31
,20120,City of Glens Falls ,Reduced Reporter,Urban,DR,DO,1.0,,N,N,N,N,Ending Service,1993-01-01,1993-01-01,2023-12-31
,20120,City of Glens Falls ,Reduced Reporter,Urban,MB,DO,5.0,,N,Y,N,N,Ending Service,1993-01-01,1993-01-01,2023-12-31
,20122,"Academy Lines, Inc.",Full Reporter,Urban,CB,DO,80.0,130.0,N,Y,N,Y,Active Service,2013-01-01,2013-01-01,
,20126,"Hudson Transit Lines, Inc.",Full Reporter,Urban,CB,DO,75.0,165.0,N,Y,N,Y,Active Service,2013-01-01,2013-01-01,
,20126,"Hudson Transit Lines, Inc.",Full Reporter,Urban,MB,PT,,,,,,,Reported Separately,,,
,20128,Suburban Transit Corporation,Full Reporter,Urban,CB,DO,56.0,91.0,N,Y,N,Y,Active Service,2013-01-01,2013-01-01,
,20135,Monsey New Square Trails Corporation,Full Reporter,Urban,CB,DO,32.0,34.0,N,Y,N,Y,Active Service,2012-01-01,2012-01-01,
,20143,Town of Newburgh,Reduced Reporter,Urban,DR,DO,3.0,,N,N,N,N,Active Service,1996-01-01,1996-01-01,
,20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,DR,PT,18.0,23.0,N,N,N,N,Active Service,1994-01-01,1994-01-01,
,20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,MB,DO,30.0,53.0,N,Y,N,N,Active Service,1993-01-01,1993-01-01,
,20148,Newburgh Beacon Bus Corporation,Reduced Reporter,Urban,MB,DO,7.0,,N,Y,N,N,Active Service,2000-01-01,2000-01-01,
,20149,"Rockland Coaches, Inc.",Full Reporter,Urban,CB,DO,33.0,37.0,N,Y,N,Y,Active Service,2013-01-01,2013-01-01,
,20160,"Community Transit, Inc. ",Reduced Reporter,Urban,CB,DO,13.0,,N,Y,N,N,Active Service,2013-01-01,2013-01-01,
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,Urban,CB,DO,40.0,55.0,N,Y,N,Y,Active Service,2013-01-01,2013-01-01,
,20165,"Olympia Trails Bus Company, Inc.",Reduced Reporter,Urban,CB,DO,15.0,,N,Y,N,N,Active Service,2013-01-01,2013-01-01,
,20166,"Orange-Newark-Elizabeth, Inc.",Full Reporter,Urban,MB,DO,34.0,48.0,N,Y,N,N,Ending Service,1998-01-01,1998-01-01,2023-10-07
,20169,"Trans-Bridge Lines, Inc. ",Full Reporter,Urban,CB,DO,29.0,33.0,N,Y,N,Y,Active Service,2013-01-01,2013-01-01,
,20175,Private Transportation Corporation,Full Reporter,Urban,MB,PT,6.0,8.0,N,Y,N,N,Active Service,2003-01-01,2003-01-01,
,20176,Kaser Bus Service,Reduced Reporter,Urban,CB,PT,2.0,,N,Y,N,N,Active Service,2018-01-01,2018-01-01,
,20177,"Adirondack Transit Lines, Inc.",Full Reporter,Urban,CB,DO,13.0,24.0,N,Y,N,Y,Active Service,2011-01-01,2011-01-01,
,20178,Ulster County ,Full Reporter,Urban,DR,DO,6.0,6.0,N,N,N,N,Active Service,2010-01-01,2010-01-01,
,20178,Ulster County ,Full Reporter,Urban,MB,DO,26.0,27.0,N,Y,N,N,Active Service,2002-01-01,2002-01-01,
,20179,"Leprechaun Lines, Inc.",Reduced Reporter,Urban,CB,DO,8.0,,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,20182,Town of Highlands ,Reduced Reporter,Urban,DR,DO,1.0,,N,N,N,N,Active Service,1989-04-10,1989-04-10,
,20183,Town of Monroe ,Reduced Reporter,Urban,DR,DO,5.0,,N,N,N,N,Active Service,2003-01-01,2003-01-01,
,20183,Town of Monroe ,Reduced Reporter,Urban,MB,DO,1.0,,N,Y,N,N,Active Service,2023-01-01,2023-01-01,
,20187,Village of Kiryas Joel,Reduced Reporter,Urban,DR,DO,6.0,,N,N,N,N,Active Service,2020-06-01,2020-06-01,
,20187,Village of Kiryas Joel,Reduced Reporter,Urban,MB,DO,13.0,,N,Y,N,N,Active Service,2006-01-01,2006-01-01,
,20188,MTA Bus Company,Full Reporter,Urban,MB,DO,1134.0,1307.0,N,Y,N,Y,Active Service,2006-01-01,2006-01-01,
,20190,Port Imperial Ferry Corporation,Full Reporter,Urban,FB,DO,18.0,36.0,N,Y,N,Y,Active Service,2007-01-01,2007-01-01,
,20190,Port Imperial Ferry Corporation,Full Reporter,Urban,MB,DO,25.0,26.0,N,Y,N,N,Active Service,2010-01-01,2010-01-01,
,20192,Bergen County,Full Reporter,Urban,DR,DO,47.0,76.0,N,N,N,N,Active Service,2010-01-01,2010-01-01,
,20192,Bergen County,Full Reporter,Urban,MB,DO,4.0,6.0,N,Y,N,N,Active Service,2017-01-01,2017-01-01,
,20193,Cumberland County,Reduced Reporter,Urban,DR,DO,20.0,,N,N,N,N,Active Service,2010-01-01,2010-01-01,
2R01,20194,East Windsor Township,Reduced Asset Reporter,Asset,MB,DO,,,N,Y,N,N,Active Service,2016-01-01,2016-01-01,
2R01,20194,East Windsor Township,Reduced Asset Reporter,Asset,MB,PT,,,N,Y,N,N,Active Service,2010-01-01,2010-01-01,
,20195,Gloucester County,Reduced Reporter,Urban,DR,PT,,,,,,,Reported Separately,,,
,20195,Gloucester County,Reduced Reporter,Urban,DR,PT,15.0,,N,N,N,N,Active Service,2023-01-01,2023-01-01,
,20195,Gloucester County,Reduced Reporter,Urban,MB,PT,3.0,,N,Y,N,N,Active Service,2016-01-04,2016-01-04,
2R01,20196,Middlesex County,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2011-01-01,2011-01-01,
2R01,20196,Middlesex County,Reduced Asset Reporter,Asset,MB,DO,,,N,Y,N,N,Active Service,2011-01-01,2011-01-01,
2R01,20197,Meadowlands Transportation Brokerage Corporation,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,2010-07-01,2010-07-01,
2R01,20197,Meadowlands Transportation Brokerage Corporation,Reduced Asset Reporter,Asset,MB,DO,,,N,Y,N,N,Active Service,2010-07-01,2010-07-01,
,20199,County of Atlantic,Full Reporter,Urban,DR,DO,30.0,40.0,N,N,N,N,Active Service,2010-01-01,2010-01-01,
,20199,County of Atlantic,Full Reporter,Urban,MB,PT,4.0,4.0,N,Y,N,N,Active Service,2016-01-04,2016-01-04,
,20200,South Jersey Transportation Authority,Reduced Reporter,Urban,DR,PT,,,,,,,Reported Separately,,,
,20200,South Jersey Transportation Authority,Reduced Reporter,Urban,MB,DO,28.0,,N,Y,N,N,Active Service,2011-01-01,2011-01-01,
,20200,South Jersey Transportation Authority,Reduced Reporter,Urban,MB,PT,,,,,,,Reported Separately,,,
,20201,County of Cumberland,Reduced Reporter,Urban,MB,DO,4.0,,N,Y,N,N,Active Service,2010-01-01,2010-01-01,
2R01,20202,Essex County,Reduced Asset Reporter,Asset,DR,PT,,,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,20203,Cape May County,Reduced Reporter,Urban,DR,DO,20.0,,N,N,N,N,Active Service,2010-01-01,2010-01-01,
,20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,DR,DO,40.0,48.0,N,N,N,N,Active Service,2011-01-01,2011-01-01,
,20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,DR,PT,,,,,,,Reported Separately,,,
,20206,County of Nassau,Full Reporter,Urban,DR,PT,86.0,95.0,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,20206,County of Nassau,Full Reporter,Urban,MB,PT,235.0,289.0,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,20208,County of Burlington,Reduced Reporter,Urban,MB,PT,6.0,,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,20209,Somerset County,Full Reporter,Urban,DR,DO,49.0,75.0,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,20209,Somerset County,Full Reporter,Urban,MB,DO,10.0,11.0,N,Y,N,N,Active Service,2012-01-01,2012-01-01,
,20210,Morris County,Reduced Reporter,Urban,DR,DO,19.0,,N,N,N,N,Active Service,2012-01-01,2016-01-01,
,20211,County of Mercer,Reduced Reporter,Urban,DR,DO,25.0,,N,N,N,N,Active Service,2015-01-01,2015-01-01,
,20212,County of Hunterdon,Reduced Reporter,Urban,DR,PT,13.0,,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,20212,County of Hunterdon,Reduced Reporter,Urban,MB,PT,11.0,,N,Y,N,N,Active Service,2013-01-01,2013-01-01,
2R02,20213,City of Mechanicville,Rural Reporter,Rural,MB,DO,2.0,,N,Y,N,N,Active Service,2016-01-01,2016-01-01,
,20214,Town of Warwick ,Reduced Reporter,Urban,DR,DO,5.0,,N,N,N,N,Active Service,2012-01-01,2012-01-01,
,20214,Town of Warwick ,Reduced Reporter,Urban,MB,DO,1.0,,N,Y,N,N,Active Service,2014-01-01,2014-01-01,
,20215,City of Watertown NY,Reduced Reporter,Urban,DR,PT,3.0,,N,N,N,N,Active Service,2011-07-01,2011-07-01,
,20215,City of Watertown NY,Reduced Reporter,Urban,MB,DO,5.0,,N,Y,N,N,Active Service,2011-07-01,2011-07-01,
,20216,Orange County,Reduced Reporter,Urban,DR,PT,9.0,,N,N,N,N,Active Service,2015-01-01,2015-01-01,
,20216,Orange County,Reduced Reporter,Urban,MB,PT,3.0,,N,Y,N,N,Active Service,2018-01-01,2018-01-01,
,20216,Orange County,Reduced Reporter,Urban,MB,PT,,,,,,,Reported Separately,,,
,20217,"Hampton Jitney, Inc.",Full Reporter,Urban,CB,DO,60.0,60.0,N,Y,N,N,Active Service,2014-01-01,2014-01-01,
,20220,Broadway Bus Corporation,Reduced Reporter,Urban,MB,DO,8.0,,N,Y,N,N,Active Service,2015-01-01,2015-01-01,
,20223,Cape May Lewes Ferry,Full Reporter,Urban,FB,DO,3.0,3.0,N,Y,N,Y,Active Service,1964-01-01,1964-01-01,
,20226,"SeaStreak, LLC",Full Reporter,Urban,FB,DO,7.0,10.0,N,Y,Y,Y,Active Service,2020-01-01,2020-01-01,
,20227,Town of Wallkill,Reduced Reporter,Urban,DR,DO,6.0,,N,N,N,N,Active Service,2022-01-01,2022-01-01,
,20229,Port Authority of Carteret,Building Reporter,Urban,FB,DO,,,N,Y,N,N,Capital Only,2023-07-31,,
,20230,Barnegat Bay Decoy & Baymen's Museum,Full Reporter,Urban,FB,DO,1.0,1.0,N,Y,Y,Y,Active Service,2023-01-01,2023-01-01,
2R02,20925,Lewis County,Rural Reporter,Rural,DR,PT,2.0,,N,N,N,N,Active Service,2014-01-01,2014-01-01,
2R02,20925,Lewis County,Rural Reporter,Rural,MB,PT,9.0,,N,Y,N,N,Active Service,2014-01-01,2014-01-01,
2R02,20926,Schoharie County ,Rural Reporter,Rural,CB,PT,1.0,,N,Y,N,N,Active Service,2014-01-01,2014-01-01,
2R02,20926,Schoharie County ,Rural Reporter,Rural,DR,PT,2.0,,N,N,N,N,Active Service,2014-01-01,2014-01-01,
2R02,20926,Schoharie County ,Rural Reporter,Rural,MB,PT,4.0,,N,Y,N,N,Active Service,2014-01-01,2014-01-01,
2R01,20928,Warren County,Rural Reporter,Rural,DR,PT,16.0,,N,N,N,N,Active Service,2016-07-01,2016-07-01,
2R01,20928,Warren County,Rural Reporter,Rural,MB,PT,5.0,,N,Y,N,N,Active Service,2016-07-01,2016-07-01,
2R02,20931,Greene County,Rural Reporter,Rural,MB,PT,9.0,,N,Y,N,N,Active Service,2013-01-02,2013-01-02,
2R02,20932,Essex County ,Rural Reporter,Rural,MB,DO,13.0,,N,Y,N,N,Active Service,2013-01-01,2013-01-01,
,20933,Monmouth County,Reduced Reporter,Urban,DR,DO,10.0,,N,N,N,N,Active Service,2012-07-01,2012-07-01,
2R02,20934,RTS Orleans,Rural Reporter,Rural,MB,DO,5.0,,N,Y,N,N,Active Service,2013-01-01,2013-01-01,
2R02,20935,Chenango County,Rural Reporter,Rural,MB,DO,14.0,,N,Y,N,N,Active Service,2013-01-01,2013-01-01,
2R02,20937,Sullivan County ,Rural Reporter,Rural,DR,PT,5.0,,N,N,N,N,Active Service,2022-01-01,2022-01-01,
2R02,20937,Sullivan County ,Rural Reporter,Rural,MB,DO,2.0,,N,Y,N,N,Active Service,2013-01-01,2013-01-01,
