State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
,40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,226164.0,,226164
,40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1165812.0,2461363.0,3627175
,40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,182909.0,,182909
,40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,Funds Earned During Period,663076.0,,663076
,40018,Transit Authority of River City,Full Reporter,Urban,DR,TX,Funds Earned During Period,283849.0,,283849
,40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,Funds Earned During Period,5867183.0,788378.0,6655561
,40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,Funds Earned During Period,327.0,7545.0,7872
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,Funds Earned During Period,200063.0,122977.0,323040
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,Funds Earned During Period,2283145.0,274034.0,2557179
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,93645.0,3696.0,97341
,40021,City of Albany,Full Reporter,Urban,DR,DO,Funds Earned During Period,25252.0,,25252
,40021,City of Albany,Full Reporter,Urban,MB,DO,Funds Earned During Period,181601.0,209489.0,391090
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,723554.0,,723554
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,Funds Earned During Period,43621639.0,,43621639
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,27889245.0,,27889245
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,Funds Earned During Period,36662.0,,36662
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,Funds Earned During Period,42317.0,,42317
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,Funds Earned During Period,316755.0,,316755
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,75506.0,,75506
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,568060.0,,568060
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,96556.0,,96556
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,2386.0,,2386
,40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,Funds Earned During Period,,801760.0,801760
,40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1265486.0,1441684.0,2707170
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,8015.0,84116.0,92131
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,98397.0,,98397
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,490849.0,,490849
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TN,Funds Earned During Period,241675.0,,241675
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TX,Funds Earned During Period,225183.0,,225183
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,6359311.0,,6359311
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,179960.0,,179960
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,RB,DO,Funds Earned During Period,,,0
,40028,Lee County,Full Reporter,Urban,DR,DO,Funds Earned During Period,814350.0,0.0,814350
,40028,Lee County,Full Reporter,Urban,MB,DO,Funds Earned During Period,1660437.0,0.0,1660437
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,Funds Earned During Period,636296.0,0.0,636296
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,24475268.0,0.0,24475268
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,Funds Earned During Period,56120.0,0.0,56120
,40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,Funds Earned During Period,133209.0,,133209
,40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO,Funds Earned During Period,332056.0,14906793.0,15238849
,40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,Funds Earned During Period,71952.0,,71952
,40031,Lakeland Area Mass Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,158172.0,70273.0,228445
,40031,Lakeland Area Mass Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,3849.0,,3849
,40031,Lakeland Area Mass Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,261931.0,273916.0,535847
,40031,Lakeland Area Mass Transit District,Full Reporter,Urban,MB,PT,Funds Earned During Period,29579.0,,29579
,40032,County of Volusia,Full Reporter,Urban,DR,DO,Funds Earned During Period,388034.0,0.0,388034
,40032,County of Volusia,Full Reporter,Urban,DR,PT,Funds Earned During Period,88635.0,,88635
,40032,County of Volusia,Full Reporter,Urban,DR,TX,Funds Earned During Period,79555.0,,79555
,40032,County of Volusia,Full Reporter,Urban,MB,DO,Funds Earned During Period,1889382.0,,1889382
,40032,County of Volusia,Full Reporter,Urban,VP,PT,Funds Earned During Period,91584.0,,91584
,40034,County of Miami-Dade,Full Reporter,Urban,CB,PT,Funds Earned During Period,187545.0,,187545
,40034,County of Miami-Dade,Full Reporter,Urban,DR,PT,Funds Earned During Period,4984522.0,,4984522
,40034,County of Miami-Dade,Full Reporter,Urban,HR,DO,Funds Earned During Period,7965108.0,6286388.0,14251496
,40034,County of Miami-Dade,Full Reporter,Urban,MB,DO,Funds Earned During Period,40686210.0,17426162.0,58112372
,40034,County of Miami-Dade,Full Reporter,Urban,MB,PT,Funds Earned During Period,940066.0,,940066
,40034,County of Miami-Dade,Full Reporter,Urban,MG,DO,Funds Earned During Period,,,0
,40034,County of Miami-Dade,Full Reporter,Urban,VP,PT,Funds Earned During Period,2606935.0,,2606935
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,2487365.0,0.0,2487365
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,17691740.0,163909.0,17855649
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,43021.0,0.0,43021
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,Funds Earned During Period,0.0,0.0,0
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,904112.0,0.0,904112
,40036,City of Tallahassee,Full Reporter,Urban,DR,DO,Funds Earned During Period,95733.0,,95733
,40036,City of Tallahassee,Full Reporter,Urban,DR,PT,Funds Earned During Period,61370.0,,61370
,40036,City of Tallahassee,Full Reporter,Urban,DR,TX,Funds Earned During Period,137070.0,,137070
,40036,City of Tallahassee,Full Reporter,Urban,MB,DO,Funds Earned During Period,766262.0,4889862.0,5656124
,40036,City of Tallahassee,Full Reporter,Urban,MB,PT,Funds Earned During Period,2953.0,,2953
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,Funds Earned During Period,3064386.0,,3064386
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO,Funds Earned During Period,8199613.0,581043.0,8780656
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,Funds Earned During Period,305833.0,103643.0,409476
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO,Funds Earned During Period,591566.0,387483.0,979049
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,14420.0,,14420
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,626678.0,0.0,626678
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,Funds Earned During Period,1012623.0,,1012623
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,5883575.0,12848.0,5896423
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,17190.0,0.0,17190
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,Funds Earned During Period,,,0
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,280089.0,381520.0,661609
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,TX,Funds Earned During Period,121884.0,,121884
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,6378647.0,1475614.0,7854261
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,Funds Earned During Period,,,0
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,169159.0,,169159
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,17250.0,,17250
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1012053.0,,1012053
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,RB,DO,Funds Earned During Period,98637.0,,98637
,40043,City of Mobile,Full Reporter,Urban,DR,DO,Funds Earned During Period,109949.0,36649.0,146598
,40043,City of Mobile,Full Reporter,Urban,MB,DO,Funds Earned During Period,461724.0,,461724
,40044,City of Montgomery,Full Reporter,Urban,DR,DO,Funds Earned During Period,49419.0,,49419
,40044,City of Montgomery,Full Reporter,Urban,MB,DO,Funds Earned During Period,332314.0,,332314
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,31490.0,,31490
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,111824.0,,111824
,40046,Sarasota County,Full Reporter,Urban,DR,PT,Funds Earned During Period,920967.0,,920967
,40046,Sarasota County,Full Reporter,Urban,MB,DO,Funds Earned During Period,1343593.0,,1343593
,40046,Sarasota County,Full Reporter,Urban,MB,PT,Funds Earned During Period,,,0
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,Funds Earned During Period,,,0
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO,Funds Earned During Period,,,0
,40049,City of Gadsden,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40049,City of Gadsden,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40049,City of Gadsden,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40049,City of Gadsden,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,Funds Earned During Period,,,0
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO,Funds Earned During Period,,,0
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,PT,Funds Earned During Period,,,0
,40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,42798.0,,42798
,40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,598037.0,100000.0,698037
,40054,City of Johnson City,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40054,City of Johnson City,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,70679.0,0.0,70679
,40054,City of Johnson City,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40054,City of Johnson City,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,120715.0,182976.0,303691
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,796.0,,796
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,11659.0,,11659
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,2641.0,570.0,3211
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,208102.0,43150.0,251252
,40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,26707.0,100471.0,127178
,40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,154124.0,17125.0,171249
,40058,City of Rome,Full Reporter,Urban,DR,DO,Funds Earned During Period,8488.0,271044.0,279532
,40058,City of Rome,Full Reporter,Urban,MB,DO,Funds Earned During Period,,,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,1589.0,,1589
,40060,City of Hattiesburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,24960.0,121000.0,145960
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,116035.0,134846.0,250881
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,829862.0,83600.0,913462
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,Funds Earned During Period,199187.0,,199187
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,,,0
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,122225.0,,122225
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,,,0
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,38151.0,2313.0,40464
,40068,Northwest Alabama Council of Local Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40068,Northwest Alabama Council of Local Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,82610.0,0.0,82610
,40068,Northwest Alabama Council of Local Governments,Reduced Reporter,Urban,DR,TX,Funds Expended on Capital,0.0,0.0,0
,40068,Northwest Alabama Council of Local Governments,Reduced Reporter,Urban,DR,TX,Funds Expended on Operations,0.0,0.0,0
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,Funds Earned During Period,178775.0,45835.0,224610
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,Funds Earned During Period,326909.0,13390.0,340299
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,57685.0,47184.0,104869
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,608321.0,,608321
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT,Funds Earned During Period,12384094.0,,12384094
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,,0.0,0
,40078,Cobb County,Full Reporter,Urban,CB,PT,Funds Earned During Period,42978.0,,42978
,40078,Cobb County,Full Reporter,Urban,DR,PT,Funds Earned During Period,30035.0,,30035
,40078,Cobb County,Full Reporter,Urban,MB,PT,Funds Earned During Period,1786505.0,,1786505
,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,26155.0,0.0,26155
,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,31393.0,480.0,31873
,40081,City of Anderson,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40081,City of Anderson,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,49576.0,0.0,49576
,40082,County of Douglas,Full Reporter,Urban,DR,DO,Funds Earned During Period,,,0
,40082,County of Douglas,Full Reporter,Urban,DR,PT,Funds Earned During Period,6432.0,,6432
,40082,County of Douglas,Full Reporter,Urban,MB,PT,Funds Earned During Period,37325.0,,37325
,40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,54096.0,0.0,54096
,40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,782621.0,0.0,782621
,40087,City of Durham,Full Reporter,Urban,DR,PT,Funds Earned During Period,,,0
,40087,City of Durham,Full Reporter,Urban,DR,TN,Funds Earned During Period,,,0
,40087,City of Durham,Full Reporter,Urban,MB,PT,Funds Earned During Period,,,0
,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,92892.0,5050.0,97942
,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,337257.0,214890.0,552147
,40093,City of Greensboro,Full Reporter,Urban,DR,PT,Funds Earned During Period,265972.0,,265972
,40093,City of Greensboro,Full Reporter,Urban,MB,PT,Funds Earned During Period,1889596.0,476512.0,2366108
,40094,Alternativa de Transporte Integrado,Full Reporter,Urban,DR,PT,Funds Earned During Period,146.0,,146
,40094,Alternativa de Transporte Integrado,Full Reporter,Urban,HR,PT,Funds Earned During Period,3896340.0,,3896340
,40094,Alternativa de Transporte Integrado,Full Reporter,Urban,MB,PT,Funds Earned During Period,459022.0,,459022
,40095,City of Greenville,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,,,0
,40095,City of Greenville,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0.0,,0
,40095,City of Greenville,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40095,City of Greenville,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,8262.0,8262
,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,,,0
,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,162754.0,2048858.0,2211612
,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,,,0
,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,176623.0,,176623
,40097,"Council on Aging of St. Lucie, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40097,"Council on Aging of St. Lucie, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,4006.0,12880.0,16886
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,26093.0,42669.0,68762
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,32105.0,0.0,32105
,40101,City of Spartanburg South Carolina,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40101,City of Spartanburg South Carolina,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,124626.0,,124626
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,43496.0,,43496
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,371482.0,,371482
,40103,Southeast Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40103,Southeast Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,69048.0,,69048
,40103,Southeast Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.0,0.0,0
,40103,Southeast Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0.0,0.0,0
,40103,Southeast Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,TX,Funds Expended on Capital,0.0,0.0,0
,40103,Southeast Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,TX,Funds Expended on Operations,0.0,0.0,0
,40104,Indian River County,Full Reporter,Urban,DR,PT,Funds Earned During Period,,,0
,40104,Indian River County,Full Reporter,Urban,MB,PT,Funds Earned During Period,1988.0,,1988
,40105,Puerto Rico Highway and Transportation Authority – Público,Full Reporter,Urban,PB,PT,Funds Earned During Period,8754519.0,,8754519
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,,,0
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,,,0
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,,,0
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,173712.0,,173712
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,85618.0,,85618
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,214282.0,,214282
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,TN,Funds Earned During Period,36304.0,,36304
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,2619946.0,747767.0,3367713
,40112,City of San Juan,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40112,City of San Juan,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40115,Municipality of Caguas,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40115,Municipality of Caguas,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40115,Municipality of Caguas,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40115,Municipality of Caguas,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,,,0
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,174506.0,,174506
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.0,0.0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.0,0.0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0.0,0.0,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,,,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,,,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,,,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,,,0
,40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT,Funds Earned During Period,94354.0,113304.0,207658
,40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,Funds Earned During Period,59929.0,,59929
,40129,Charlotte County Government,Full Reporter,Urban,DR,DO,Funds Earned During Period,0.0,0.0,0
,40129,Charlotte County Government,Full Reporter,Urban,DR,PT,Funds Earned During Period,0.0,24729.0,24729
,40130,Macon-Bibb County Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.0,0.0,0
