NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count
20217,"Hampton Jitney, Inc.",Full Reporter,Urban,CB,DO,138484,72678,211162,0,30857,30857,0,3079,3079,0,46730,46730,138484,153344,291828,0,0,0,138484,153344,291828,51.0,32.0,83.0,0.0,16.0,16.0,0.0,1.44,1.44,0.0,22.0,22.0,51.0,71.44,122.44,0.0,0.0,0.0,51.0,71.44,122.44,8901,10038,18939,0,1129,1129,0,1178,1178,0,6899,6899,8901,19244,28145,0,0,0,8901,19244,28145,12.0,9.0,21.0,0.0,1.0,1.0,0.0,0.72,0.72,0.0,6.0,6.0,12.0,16.72,28.72,0,0.0,0.0,12.0,16.72,28.72
20223,Cape May Lewes Ferry,Full Reporter,Urban,FB,DO,87503,0,87503,0,24566,24566,0,51174,51174,0,27037,27037,87503,102777,190280,0,0,0,87503,102777,190280,47.0,0.0,47.0,0.0,14.0,14.0,0.0,30.0,30.0,0.0,30.0,30.0,47.0,74.0,121.0,0.0,0.0,0.0,47.0,74.0,121.0,28554,0,28554,0,819,819,0,9298,9298,0,35832,35832,28554,45949,74503,0,0,0,28554,45949,74503,28.55,0.0,28.55,0.0,0.82,0.82,0.0,9.3,9.3,0.0,35.83,35.83,28.55,45.95,74.5,0,0.0,0.0,28.55,45.95,74.5
20226,"SeaStreak, LLC",Full Reporter,Urban,FB,DO,46838,97615,144453,0,33139,33139,0,10853,10853,0,48988,48988,46838,190595,237433,0,0,0,46838,190595,237433,18.0,83.0,101.0,0.0,17.0,17.0,0.0,6.0,6.0,0.0,34.0,34.0,18.0,140.0,158.0,0.0,0.0,0.0,18.0,140.0,158.0,3153,25956,29109,0,2792,2792,0,23274,23274,0,29012,29012,3153,81034,84187,0,0,0,3153,81034,84187,4.0,51.0,55.0,0.0,2.0,2.0,0.0,46.0,46.0,0.0,59.0,59.0,4.0,158.0,162.0,0,0.0,0.0,4.0,158.0,162.0
20230,Barnegat Bay Decoy & Baymen's Museum,Full Reporter,Urban,FB,DO,0,0,0,0,0,0,0,84,84,0,206,206,0,290,290,0,0,0,0,290,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1048,180,1228,0,0,0,0,51,51,0,58,58,1048,289,1337,0,0,0,1048,289,1337,3.0,7.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,3.0,12.0,15.0,0,0.0,0.0,3.0,12.0,15.0
30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,DR,DO,35754,2246,38000,0,23653,23653,0,3003,3003,0,13727,13727,35754,42629,78383,0,0,0,35754,42629,78383,24.0,1.5,25.5,0.0,13.09,13.09,0.0,1.55,1.55,0.0,7.61,7.61,24.0,23.75,47.75,0.0,0.0,0.0,24.0,23.75,47.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,MB,DO,157357,16894,174251,0,23416,23416,0,2779,2779,0,12923,12923,157357,56012,213369,0,0,0,157357,56012,213369,89.0,15.0,104.0,0.0,12.91,12.91,0.0,1.54,1.54,0.0,6.39,6.39,89.0,35.84,124.84,0.0,0.0,0.0,89.0,35.84,124.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30002,The Tri-State Transit Authority,Full Reporter,Urban,DR,DO,24614,3421,28035,0,2540,2540,0,184,184,0,197,197,24614,6342,30956,0,0,0,24614,6342,30956,10.0,2.0,12.0,0.0,1.0,1.0,0.0,0.1,0.1,0.0,0.1,0.1,10.0,3.2,13.2,0.0,0.0,0.0,10.0,3.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30002,The Tri-State Transit Authority,Full Reporter,Urban,MB,DO,65104,15295,80399,0,12080,12080,0,9021,9021,0,6883,6883,65104,43279,108383,0,0,0,65104,43279,108383,34.0,9.0,43.0,0.0,7.0,7.0,0.0,4.9,4.9,0.0,3.9,3.9,34.0,24.8,58.8,0.0,0.0,0.0,34.0,24.8,58.8,0,809,809,0,0,0,0,0,0,0,818,818,0,1627,1627,0,0,0,0,1627,1627,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0,0.0,0.0,0.0,2.0,2.0
30006,Greater Richmond Transit Company,Full Reporter,Urban,MB,DO,470525,57767,528292,0,74546,74546,0,25215,25215,0,101892,101892,470525,259420,729945,0,0,0,470525,259420,729945,246.66,29.25,275.91,0.0,40.23,40.23,0.0,10.97,10.97,0.0,45.71,45.71,246.66,126.16,372.82,0.0,0.0,0.0,246.66,126.16,372.82,23228,3328,26556,0,8592,8592,0,0,0,0,12440,12440,23228,24360,47588,0,0,0,23228,24360,47588,23.58,4.57,28.15,0.0,8.23,8.23,0.0,0.0,0.0,0.0,10.06,10.06,23.58,22.86,46.44,0,0.0,0.0,23.58,22.86,46.44
30006,Greater Richmond Transit Company,Full Reporter,Urban,RB,DO,48335,5420,53755,0,7209,7209,0,11914,11914,0,9561,9561,48335,34104,82439,0,0,0,48335,34104,82439,25.34,2.75,28.09,0.0,3.77,3.77,0.0,7.03,7.03,0.0,4.29,4.29,25.34,17.84,43.18,0.0,0.0,0.0,25.34,17.84,43.18,2386,312,2698,0,806,806,0,0,0,0,1167,1167,2386,2285,4671,0,0,0,2386,2285,4671,2.42,0.43,2.85,0.0,0.77,0.77,0.0,0.0,0.0,0.0,0.94,0.94,2.42,2.14,4.56,0,0.0,0.0,2.42,2.14,4.56
30007,Greater Roanoke Transit Company,Full Reporter,Urban,MB,DO,114374,23920,138294,0,20727,20727,0,8648,8648,0,19657,19657,114374,72952,187326,0,0,0,114374,72952,187326,53.0,11.0,64.0,0.0,10.0,10.0,0.0,4.0,4.0,0.0,9.0,9.0,53.0,34.0,87.0,0.0,0.0,0.0,53.0,34.0,87.0,0,0,0,0,3824,3824,0,0,0,0,0,0,0,3824,3824,0,0,0,0,3824,3824,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0,0.0,0.0,0.0,4.0,4.0
30008,Greater Lynchburg Transit Company,Full Reporter,Urban,DR,DO,8460,3089,11549,0,5687,5687,0,867,867,0,2015,2015,8460,11658,20118,0,0,0,8460,11658,20118,4.0,2.0,6.0,0.0,3.5,3.5,0.0,0.5,0.5,0.0,1.0,1.0,4.0,7.0,11.0,0.0,0.0,0.0,4.0,7.0,11.0,4732,547,5279,0,562,562,0,0,0,0,0,0,4732,1109,5841,0,0,0,4732,1109,5841,7.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,0,0.0,0.0,7.0,2.0,9.0
30008,Greater Lynchburg Transit Company,Full Reporter,Urban,MB,DO,76915,13180,90095,0,17063,17063,0,2602,2602,0,25805,25805,76915,58650,135565,0,0,0,76915,58650,135565,45.0,7.0,52.0,0.0,10.5,10.5,0.0,1.5,1.5,0.0,14.0,14.0,45.0,33.0,78.0,0.0,0.0,0.0,45.0,33.0,78.0,3615,0,3615,0,1687,1687,0,0,0,0,1077,1077,3615,2764,6379,0,0,0,3615,2764,6379,6.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,5.0,11.0,0,0.0,0.0,6.0,5.0,11.0
30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,MB,DO,405309,55001,460310,0,77824,77824,0,8377,8377,0,31851,31851,405309,173053,578362,0,0,0,405309,173053,578362,178.0,27.0,205.0,0.0,46.0,46.0,0.0,6.0,6.0,0.0,17.0,17.0,178.0,96.0,274.0,0.0,0.0,0.0,178.0,96.0,274.0,0,0,0,0,0,0,0,0,0,0,2150,2150,0,2150,2150,0,0,0,0,2150,2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0.0,0.0,0.0,2.0,2.0
30011,Altoona Metro Transit,Full Reporter,Urban,DR,DO,0,3,3,0,6,6,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.02,47,1,48,0,0,0,0,0,0,0,0,0,47,1,48,0,0,0,47,1,48,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0,0.0,0.0,0.01,0.01,0.02
30011,Altoona Metro Transit,Full Reporter,Urban,MB,DO,47925,8389,56314,0,18072,18072,0,0,0,0,13222,13222,47925,39683,87608,0,0,0,47925,39683,87608,23.0,4.24,27.24,0.0,8.99,8.99,0.0,0.0,0.0,0.0,4.75,4.75,23.0,17.98,40.98,0.0,0.0,0.0,23.0,17.98,40.98,8577,1426,10003,0,0,0,0,0,0,0,0,0,8577,1426,10003,0,0,0,8577,1426,10003,9.99,1.99,11.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,1.99,11.98,0,0.0,0.0,9.99,1.99,11.98
30012,Cambria County Transit Authority,Full Reporter,Urban,DR,DO,14284,3637,17921,0,4563,4563,0,1238,1238,0,1755,1755,14284,11193,25477,0,0,0,14284,11193,25477,6.02,1.42,7.44,0.0,2.28,2.28,0.0,1.24,1.24,0.0,1.2,1.2,6.02,6.14,12.16,0.0,0.0,0.0,6.02,6.14,12.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30012,Cambria County Transit Authority,Full Reporter,Urban,IP,DO,0,198,198,0,0,0,0,2682,2682,0,2287,2287,0,5167,5167,0,0,0,0,5167,5167,0.0,0.45,0.45,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.4,1.4,0.0,2.95,2.95,0.0,0.0,0.0,0.0,2.95,2.95,0,0,0,0,0,0,0,0,0,0,993,993,0,993,993,0,0,0,0,993,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0
30012,Cambria County Transit Authority,Full Reporter,Urban,MB,DO,100730,21088,121818,0,34672,34672,0,17561,17561,0,15217,15217,100730,88538,189268,0,0,0,100730,88538,189268,40.84,14.16,55.0,0.0,18.69,18.69,0.0,7.18,7.18,0.0,8.2,8.2,40.84,48.23,89.07,0.0,0.0,0.0,40.84,48.23,89.07,7836,0,7836,0,0,0,0,2930,2930,0,4274,4274,7836,7204,15040,0,0,0,7836,7204,15040,8.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,8.0,6.0,14.0,0,0.0,0.0,8.0,6.0,14.0
30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,46422,11654,58076,0,14282,14282,0,1059,1059,0,9031,9031,46422,36026,82448,0,0,0,46422,36026,82448,22.0,4.0,26.0,0.0,6.0,6.0,0.0,0.5,0.5,0.0,5.0,5.0,22.0,15.5,37.5,0.0,0.0,0.0,22.0,15.5,37.5,21096,0,21096,0,0,0,0,0,0,0,617,617,21096,617,21713,0,0,0,21096,617,21713,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,18.0,0,0.0,0.0,17.0,1.0,18.0
30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,179957,16792,196749,0,50711,50711,0,3000,3000,0,22326,22326,179957,92829,272786,0,0,0,179957,92829,272786,90.0,9.0,99.0,0.0,26.0,26.0,0.0,2.0,2.0,0.0,10.0,10.0,90.0,47.0,137.0,0.0,0.0,0.0,90.0,47.0,137.0,0,1613,1613,0,0,0,0,0,0,0,875,875,0,2488,2488,0,0,0,0,2488,2488,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0,0.0,0.0,0.0,3.0,3.0
30015,Luzerne County Transportation Authority,Full Reporter,Urban,DR,DO,42170,9576,51746,0,9510,9510,0,689,689,0,12323,12323,42170,32098,74268,0,0,0,42170,32098,74268,28.0,5.8,33.8,0.0,5.6,5.6,0.0,0.62,0.62,0.0,7.3,7.3,28.0,19.32,47.32,0.0,0.0,0.0,28.0,19.32,47.32,16530,889,17419,0,2017,2017,0,0,0,0,1622,1622,16530,4528,21058,0,0,0,16530,4528,21058,7.0,1.0,8.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,2.0,2.0,7.0,4.5,11.5,0,0.0,0.0,7.0,4.5,11.5
30015,Luzerne County Transportation Authority,Full Reporter,Urban,MB,DO,113157,4471,117628,0,31076,31076,0,1696,1696,0,22044,22044,113157,59287,172444,0,0,0,113157,59287,172444,58.0,2.2,60.2,0.0,16.98,16.98,0.0,1.27,1.27,0.0,11.18,11.18,58.0,31.63,89.63,0.0,0.0,0.0,58.0,31.63,89.63,10170,2737,12907,0,3328,3328,0,0,0,0,4301,4301,10170,10366,20536,0,0,0,10170,10366,20536,13.0,1.4,14.4,0.0,2.5,2.5,0.0,0.0,0.0,0.0,4.0,4.0,13.0,7.9,20.9,0,0.0,0.0,13.0,7.9,20.9
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,CR,DO,1331773,377007,1708780,0,766599,766599,0,695906,695906,0,322650,322650,1331773,2162162,3493935,0,485433,485433,1331773,2647595,3979368,615.0,194.0,809.0,0.0,404.0,404.0,0.0,308.0,308.0,0.0,187.0,187.0,615.0,1093.0,1708.0,0.0,233.0,233.0,615.0,1326.0,1941.0,0,0,0,0,32364,32364,0,0,0,0,0,0,0,32364,32364,0,0,0,0,32364,32364,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0,0.0,0.0,0.0,31.0,31.0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,HR,DO,367503,746110,1113613,0,638091,638091,0,827631,827631,0,238793,238793,367503,2450625,2818128,0,317484,317484,367503,2768109,3135612,194.0,436.0,630.0,0.0,288.0,288.0,0.0,443.0,443.0,0.0,136.0,136.0,194.0,1303.0,1497.0,0.0,152.0,152.0,194.0,1455.0,1649.0,0,0,0,0,27144,27144,0,0,0,0,0,0,0,27144,27144,0,0,0,0,27144,27144,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0,0.0,0.0,0.0,26.0,26.0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,MB,DO,4702114,761163,5463277,0,1480159,1480159,0,979592,979592,0,878648,878648,4702114,4099562,8801676,0,608634,608634,4702114,4708196,9410310,2177.0,383.0,2560.0,0.0,761.0,761.0,0.0,530.0,530.0,0.0,502.0,502.0,2177.0,2176.0,4353.0,0.0,292.0,292.0,2177.0,2468.0,4645.0,0,0,0,0,76212,76212,0,0,0,0,0,0,0,76212,76212,0,0,0,0,76212,76212,0.0,0.0,0.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0,0.0,0.0,0.0,73.0,73.0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,SR,DO,526572,87578,614150,0,298196,298196,0,71749,71749,0,64205,64205,526572,521728,1048300,0,109677,109677,526572,631405,1157977,249.0,46.0,295.0,0.0,138.0,138.0,0.0,39.0,39.0,0.0,37.0,37.0,249.0,260.0,509.0,0.0,52.0,52.0,249.0,312.0,561.0,0,0,0,0,9396,9396,0,0,0,0,0,0,0,9396,9396,0,0,0,0,9396,9396,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0,0.0,0.0,0.0,9.0,9.0
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,TB,DO,130697,12485,143182,0,11154,11154,0,23386,23386,0,20927,20927,130697,67952,198649,0,10886,10886,130697,78838,209535,64.0,6.0,70.0,0.0,7.0,7.0,0.0,12.0,12.0,0.0,11.0,11.0,64.0,36.0,100.0,0.0,6.0,6.0,64.0,42.0,106.0,0,0,0,0,2088,2088,0,0,0,0,0,0,0,2088,2088,0,0,0,0,2088,2088,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0.0,0.0,0.0,2.0,2.0
30022,Pittsburgh Regional Transit,Full Reporter,Urban,IP,DO,3589,64,3653,0,14,14,0,11723,11723,0,214,214,3589,12015,15604,0,0,0,3589,12015,15604,1.61,0.03,1.64,0.0,0.01,0.01,0.0,3.03,3.03,0.0,0.12,0.12,1.61,3.19,4.8,0.0,0.0,0.0,1.61,3.19,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30022,Pittsburgh Regional Transit,Full Reporter,Urban,LR,DO,155622,98946,254568,0,265070,265070,0,314860,314860,0,50298,50298,155622,729174,884796,0,7784,7784,155622,736958,892580,63.39,55.54,118.93,0.0,135.25,135.25,0.0,188.34,188.34,0.0,27.42,27.42,63.39,406.55,469.94,0.0,5.04,5.04,63.39,411.59,474.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30022,Pittsburgh Regional Transit,Full Reporter,Urban,MB,DO,2271083,271521,2542604,0,1088325,1088325,0,276102,276102,0,482053,482053,2271083,2118001,4389084,0,37427,37427,2271083,2155428,4426511,964.0,151.43,1115.43,0.0,533.74,533.74,0.0,99.63,99.63,0.0,265.46,265.46,964.0,1050.26,2014.26,0.0,28.95,28.95,964.0,1079.21,2043.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30023,Beaver County Transit Authority,Full Reporter,Urban,DR,DO,34169,9371,43540,0,5930,5930,0,1855,1855,0,3800,3800,34169,20956,55125,0,0,0,34169,20956,55125,12.0,5.1,17.1,0.0,3.2,3.2,0.0,0.9,0.9,0.0,2.3,2.3,12.0,11.5,23.5,0.0,0.0,0.0,12.0,11.5,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30023,Beaver County Transit Authority,Full Reporter,Urban,MB,DO,67003,11346,78349,0,15432,15432,0,4142,4142,0,10186,10186,67003,41106,108109,0,0,0,67003,41106,108109,35.3,6.1,41.4,0.0,8.5,8.5,0.0,2.1,2.1,0.0,6.2,6.2,35.3,22.9,58.2,0.0,0.0,0.0,35.3,22.9,58.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,DO,47518,5718,53236,0,7821,7821,0,4115,4115,0,11836,11836,47518,29490,77008,0,0,0,47518,29490,77008,26.0,3.0,29.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,6.0,6.0,26.0,15.0,41.0,0.0,0.0,0.0,26.0,15.0,41.0,9989,0,9989,0,0,0,0,1577,1577,0,3529,3529,9989,5106,15095,0,0,0,9989,5106,15095,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,8.0,4.0,12.0,0,0.0,0.0,8.0,4.0,12.0
30025,County of Lackawanna Transit System,Full Reporter,Urban,MB,DO,102142,18254,120396,0,18086,18086,0,7701,7701,0,22742,22742,102142,66783,168925,0,0,0,102142,66783,168925,50.0,9.0,59.0,0.0,9.0,9.0,0.0,4.0,4.0,0.0,11.0,11.0,50.0,33.0,83.0,0.0,0.0,0.0,50.0,33.0,83.0,7734,0,7734,0,2556,2556,0,822,822,0,2895,2895,7734,6273,14007,0,0,0,7734,6273,14007,6.0,0.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,5.0,11.0,0,0.0,0.0,6.0,5.0,11.0
30026,River Valley Transit Authority,Full Reporter,Urban,MB,DO,70611,15424,86035,0,23429,23429,0,6845,6845,0,26549,26549,70611,72247,142858,0,0,0,70611,72247,142858,41.0,9.0,50.0,0.0,13.0,13.0,0.0,4.0,4.0,0.0,16.0,16.0,41.0,42.0,83.0,0.0,0.0,0.0,41.0,42.0,83.0,0,0,0,0,2809,2809,0,0,0,0,1370,1370,0,4179,4179,0,0,0,0,4179,4179,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,8.0,0,0.0,0.0,0.0,8.0,8.0
30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,HR,DO,2420732,2125642,4546374,0,658154,658154,0,4016790,4016790,0,1243187,1243187,2420732,8043773,10464505,11506,3712764,3724270,2432238,11756537,14188775,1239.0,1309.0,2548.0,0.0,393.0,393.0,0.0,2373.0,2373.0,0.0,816.0,816.0,1239.0,4891.0,6130.0,10.0,1333.0,1343.0,1249.0,6224.0,7473.0,451,0,451,0,0,0,0,10422,10422,0,2500,2500,451,12922,13373,0,0,0,451,12922,13373,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,4.0,4.0,1.0,17.0,18.0,0,0.0,0.0,1.0,17.0,18.0
30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,MB,DO,5601705,1112345,6714050,0,1427909,1427909,0,25163,25163,0,625014,625014,5601705,3190431,8792136,34869,330632,365501,5636574,3521063,9157637,3189.0,694.0,3883.0,0.0,580.0,580.0,0.0,17.0,17.0,0.0,443.0,443.0,3189.0,1734.0,4923.0,3.0,331.0,334.0,3192.0,2065.0,5257.0,32432,2531,34963,0,0,0,0,0,0,0,1599,1599,32432,4130,36562,0,0,0,32432,4130,36562,38.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,38.0,7.0,45.0,0,0.0,0.0,38.0,7.0,45.0
30034,Maryland Transit Administration,Full Reporter,Urban,DR,DO,19985,403,20388,0,1629,1629,0,100,100,0,3600,3600,19985,5732,25717,0,75,75,19985,5807,25792,11.0,0.25,11.25,0.0,1.0,1.0,0.0,0.05,0.05,0.0,2.0,2.0,11.0,3.3,14.3,0.0,0.05,0.05,11.0,3.35,14.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
