NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS, Bio-Diesel , Bunker Fuel , C Natural Gas , Diesel Fuel , Electric Battery , Electric Propulsion , Ethanol , Methonal , Gasoline , Hydrogen , Kerosene , Liquified Nat Gas , Liquified Petroleum Gas , Other Fuel ,Other Fuel Description
20223,Cape May Lewes Ferry,Full Reporter,Urban,FB,DO, -   ,,,915117,,,,,,,,,,,
20226,"SeaStreak, LLC",Full Reporter,Urban,FB,DO, -   ,,,2956636,,,,,,,,,,,
20230,Barnegat Bay Decoy & Baymen's Museum,Full Reporter,Urban,FB,DO,,,,,,,,,1321,,,,,,
22930,New York City Economic Development Corporation,Full Reporter,Urban,FB,PT, -   ,,,4010558,,,,,,,,,,,
22930,New York City Economic Development Corporation,Full Reporter,Urban,MB,PT, -   ,,,15641,,,,,,,,,,,
30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,73567,,,,,,
30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,317155,,,,,41651,,,,,,
30002,The Tri-State Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,45610,,,,,,
30002,The Tri-State Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,169122,,,,,,,,,,,
30006,Greater Richmond Transit Company,Full Reporter,Urban,DR,PT,,,312073,,,,,,,,,,,,
30006,Greater Richmond Transit Company,Full Reporter,Urban,MB,DO, -   ,,1331164,108330,,,,,,,,,,,
30006,Greater Richmond Transit Company,Full Reporter,Urban,RB,DO,,,154863,,,,,,,,,,,,
30006,Greater Richmond Transit Company,Full Reporter,Urban,VP,PT,,,,,,,,,75265,,,,,,
30007,Greater Roanoke Transit Company,Full Reporter,Urban,DR,PT,,,,,,,,,145447,,,,,,
30007,Greater Roanoke Transit Company,Full Reporter,Urban,MB,DO, -   ,,,317394,,,,,11261,,,,,,
30008,Greater Lynchburg Transit Company,Full Reporter,Urban,DR,DO,,,,,,,,,25845,,,,,,
30008,Greater Lynchburg Transit Company,Full Reporter,Urban,MB,DO, -   ,,,201130,,,,,,,,,,,
30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,DR,PT, -   ,,, -   ,,,,,318682,,,,,,
30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,899658,173387,,,,,,,,,,,
30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,MB,PT,,,,,,,,,6120,,,,,,
30011,Altoona Metro Transit,Full Reporter,Urban,DR,DO,,,,,,,,,284,,,,,,
30011,Altoona Metro Transit,Full Reporter,Urban,MB,DO, -   ,,172917,4002,,,,,,,,,,,
30012,Cambria County Transit Authority,Full Reporter,Urban,DR,DO,,,46363,,,,,,28596,,,,,,
30012,Cambria County Transit Authority,Full Reporter,Urban,IP,DO,,,,,,93624,,,,,,,,,
30012,Cambria County Transit Authority,Full Reporter,Urban,MB,DO, -   ,,118980,95426,,,,,10519,,,,,,
30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,DR,DO, -   ,,,6380,,,,,143996,,,,,,
30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,MB,DO, -   ,,366425,106257,,,,, -   ,,,,,,
30015,Luzerne County Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,140067,,,,,,
30015,Luzerne County Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,263325,44751,,,,,,,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,CR,DO,,,,,,204899285,,,,,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,1032420,,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,HR,DO,,,,,,115833983,,,,,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,9475101, -   ,,,,,,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,MB,PT, -   ,,,23580,,,,,,,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,SR,DO,,,,,,21411071,,,,,,,,,
30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,TB,DO,,,,,,6054170,,,,,,,,,
30022,Pittsburgh Regional Transit,Full Reporter,Urban,DR,PT,,,,,,,,,942498,,,,,,
30022,Pittsburgh Regional Transit,Full Reporter,Urban,IP,DO,,,,,,171823,,,,,,,,,
30022,Pittsburgh Regional Transit,Full Reporter,Urban,LR,DO,,,,,,25129142,,,,,,,,,
30022,Pittsburgh Regional Transit,Full Reporter,Urban,MB,DO, -   ,,,6385126,333421,,,,,,,,,,
30023,Beaver County Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,71542,,,,,,
30023,Beaver County Transit Authority,Full Reporter,Urban,MB,DO, -   ,,129413,44413,,,,,,,,,,,
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,DO,,,45057,,,,,,49127,,,,,,
30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,,,,,,,,,9612,,,,,,
30025,County of Lackawanna Transit System,Full Reporter,Urban,MB,DO, -   ,,125884,93729,,,,,,,,,,,
30025,County of Lackawanna Transit System,Full Reporter,Urban,MB,PT,,,,,,,,,32399,,,,,,
30026,River Valley Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,8893,,,,,,
30026,River Valley Transit Authority,Full Reporter,Urban,MB,DO, -   ,,212663,27475,,,,,1063,,,,,,
30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,1811999,,,,,,
30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,HR,DO,,,,,,499328277,,,,,,,,,
30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,MB,DO, -   ,,4121831,7881289, -   ,,,,,,,,,,
30034,Maryland Transit Administration,Full Reporter,Urban,CB,PT, -   ,,,263459,,,,,,,,,,,
30034,Maryland Transit Administration,Full Reporter,Urban,CR,PT, -   ,,,3765982,,20636077,,,,,,,,,
30034,Maryland Transit Administration,Full Reporter,Urban,DR,DO,,,,,,,,,48956,,,,,,
30034,Maryland Transit Administration,Full Reporter,Urban,DR,PT,,,,,,,,,1829263,,,,,,
30034,Maryland Transit Administration,Full Reporter,Urban,HR,DO,,,,,,46777982,,,,,,,,,
30034,Maryland Transit Administration,Full Reporter,Urban,LR,DO,,,,,,24878007,,,,,,,,,
30034,Maryland Transit Administration,Full Reporter,Urban,MB,DO, -   ,,,6345423,,,,,,,,,,,
30035,Ohio Valley Regional Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,9735,,,,,,
30035,Ohio Valley Regional Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,92206,,,,,17175,,,,,,
30044,Westmoreland County Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,221127,,,,,,
30044,Westmoreland County Transit Authority,Full Reporter,Urban,MB,DO, -   ,,175264,81750,,,,,,,,,,,
30045,"JAUNT, Inc.",Full Reporter,Urban,CB,DO,,,,,,,,,33420,,,,,,
30045,"JAUNT, Inc.",Full Reporter,Urban,DR,DO,,,,,187,,,,197171,,,,,,
30051,"Montgomery County, Maryland",Full Reporter,Urban,DR,DO, -   ,,,22930,,,,,,,,,,,
30051,"Montgomery County, Maryland",Full Reporter,Urban,MB,DO, -   ,,1268686,2341306,178,,,,,,,,,,
30054,Centre Area Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,46300,,,,,,
30054,Centre Area Transportation Authority,Full Reporter,Urban,MB,DO,,,506163,,,,,,,,,,,,
30054,Centre Area Transportation Authority,Full Reporter,Urban,VP,DO,,,,,,,,,10405,,,,,,
30054,Centre Area Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,8971,,,,,,
30057,Pennsylvania Department of Transportation,Full Reporter,Urban,CR,PT,,,,,,14204836,,,,,,,,,
30058,City of Fairfax,Full Reporter,Urban,MB,DO, -   ,,,104272,,,,,,,,,,,
30061,Mid Mon Valley Transit Authority,Full Reporter,Urban,MB,PT, -   ,,193812,35011,,,,,,,,,,,
30068,"Fairfax County, VA",Full Reporter,Urban,MB,PT, -   ,,,2539112,,,,,,,,,,,
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,CB,PT,832298,,, -   ,,,,,,,,,,,
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,DR,PT,,,,,,,,,4304,,,,,,
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,MB,PT, -   ,,,437298,,,,,,,,,,,
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Urban,VP,PT,,,,,,,,,319931,,,,,,
30071,City of Alexandria ,Full Reporter,Urban,DR,PT,,,,,,,,,32054,,,,,,
30071,City of Alexandria ,Full Reporter,Urban,MB,DO, -   ,,,626033,891492,,,,,,,,,,
30072,"Frederick County, Maryland",Full Reporter,Urban,DR,DO, -   ,,,2175,,,,,69357,,,,,,
30072,"Frederick County, Maryland",Full Reporter,Urban,MB,DO, -   ,,,101747,225306,,,,34609,,,,,,
30073,Virginia Railway Express,Full Reporter,Urban,CR,PT, -   ,,,1665975,,,,,,,,,,,
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,,,,,,,,,3192,,,,1393449,,
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,,,,,,,,,,,,,110480,,
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,42104,,,1596913,369243,,,,,,,,,,
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT, -   ,,,153126,243283,,,,,,,,37726,,
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,19855,,,,,,
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,149953,,,,,2416,,,,,,
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,,,,,,,,,3259,,,,,,
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT, -   ,,,55929,,,,,,,,,,,
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,,,,,,,,,8487,,,,,,
30080,"Arlington County, Virginia",Full Reporter,Urban,DR,PT,,,,,,,,,26666,,,,,,
30080,"Arlington County, Virginia",Full Reporter,Urban,MB,PT,,,649430,,,,,,,,,,,,
30081,Loudoun County,Full Reporter,Urban,CB,PT, -   ,,,216900,,,,,,,,,,,
30081,Loudoun County,Full Reporter,Urban,DR,PT,,,,,,,,,14148,,,,,,
30081,Loudoun County,Full Reporter,Urban,MB,PT, -   ,,,85644,,,,,238605,,,,,,
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,,,,,,,,,387375,,,,,,
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT, -   ,,,29635,,,,,,,,,,,
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,,,,,,3185411,,,,,,,,,
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO, -   ,,,2106037,1547280,,,,,,,,,,
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,,,,,,,,,15783,,,,,,
30085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,,,,,,,,,64165,,,,17622,,
30085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT, -   ,,,880267,8469,,,,5561,,,,,,
30087,County of Fayette,Full Reporter,Urban,DR,DO,,,,,,,,,124295,,,,,,
30087,County of Fayette,Full Reporter,Urban,MB,DO, -   ,,32917,4270,,,,,11426,,,,,,
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,,,,,,,,,65469,,,,,,
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,,,,,,,,,213772,,,,,,
30091,Town of Blacksburg,Full Reporter,Urban,DR,DO, -   ,,,9174,,,,,19228,,,,,,
30091,Town of Blacksburg,Full Reporter,Urban,MB,DO, -   ,,,202286,182528,,,,3777,,,,,,
30094,City of Harrisonburg,Full Reporter,Urban,DR,DO,,,,,,,,,31875,,,,,,
30094,City of Harrisonburg,Full Reporter,Urban,MB,DO, -   ,,,152508,,,,,796,,,,,,
30095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,38240,,,,,,
30095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO, -   ,,57030,38536,,,,,,,,,,,
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,,,,,,,,,36547,,,,88694,,
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO, -   ,,,1087,,,,,64155,,,,114305,,
30107,West Virginia University,Full Reporter,Urban,MG,DO,,,,,,968750,,,,,,,,,
30111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,172213,,,,,,
30111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT, -   ,,,52800,,,,,10948,,,,,,
30112,District Department of Transportation,Full Reporter,Urban,MB,PT, -   ,,,384336,1146187,,,,,,,,,,
30112,District Department of Transportation,Full Reporter,Urban,SR,PT,,,,,,1558727,,,,,,,,,
30129,Anne Arundel County,Full Reporter,Urban,DR,PT,,,,,,,,,134824,,,,,,
30129,Anne Arundel County,Full Reporter,Urban,MB,PT,,,,,,,,,116057,,,,,,
30201,City of Baltimore,Full Reporter,Urban,FB,PT, -   ,,,11815,,,,,,,,,,,
30201,City of Baltimore,Full Reporter,Urban,MB,PT, -   ,,,115268,,,,,,,,,,,
30202,South Central Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,99930,,,,,,
30202,South Central Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,294672,,,,,,
30202,South Central Transit Authority,Full Reporter,Urban,MB,DO,600420,,, -   ,,,,,,,,,,,
30205,"Transit Management of Central Maryland, Inc.",Full Reporter,Urban,DR,DO,,,,,,,,,139333,,,,,,
30205,"Transit Management of Central Maryland, Inc.",Full Reporter,Urban,MB,DO, -   ,,,221699,39786,,,,37196,,,,,,
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,CB,DO, -   ,,2131,8520,,,,,,,,,,,
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,CB,PT, -   ,,12062,48534,,,,,,,,,,,
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,DR,DO, -   ,,,25,,,,,939408,,,,,,
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,455489,,,,,,
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,MB,DO,,,19421,,,,,,28720,,,,,,
30206,Susquehanna Regional Transportation Authority,Full Reporter,Urban,MB,PT, -   ,,196507,362002,,,,,72456,,,,,,
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,72566,,,,,,
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,,,,,,102880,,,,,,,,,
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,311691,469720,,,,61814,,,,,,
40002,City of Knoxville,Full Reporter,Urban,DR,DO,,,,,,,,,86438,,,,,,
40002,City of Knoxville,Full Reporter,Urban,MB,DO, -   ,,,474097,689098,,,,7642,,,,,,
40003,City of Memphis,Full Reporter,Urban,DR,DO, -   ,,,76800,,,,,135502,,,,,,
40003,City of Memphis,Full Reporter,Urban,MB,DO, -   ,,,1097255,85,,,,9246,,,,,,
40003,City of Memphis,Full Reporter,Urban,SR,DO,,,,,,632100,,,,,,,,,
40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,453599,,,,,,
40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,1595490,25311,,,,50400,,,,,,
40005,City of Asheville,Full Reporter,Urban,MB,PT, -   ,,,223785,380763,,,,,,,,,,
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,66111,,,,,,
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT, -   ,,249824,26077,,,,,,,,,,,
40007,City of Raleigh,Full Reporter,Urban,MB,PT,355220,,909666, -   ,71968,,,,,,,,,,
40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT, -   ,,,200282,56836,,,,,,,,,,
40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO, -   ,,,179871,,,,,,,,,,,
40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO,,,,,,11980088,,,,,,,,,
40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT, -   ,,,2312668,656290,,,,,,,,,,
40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO,,,,,,1483914,,,,,,,,,
40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO,,,,,,,,,43254,,,,,,
40009,City of Fayetteville,Full Reporter,Urban,DR,DO,,,,,,,,,47287,,,,38701,,
40009,City of Fayetteville,Full Reporter,Urban,DR,PT,,,,,,,,,4009,,,,,,
40009,City of Fayetteville,Full Reporter,Urban,MB,DO, -   ,,,242162,,,,,1787,,,,158,,
40012,City of Winston Salem,Full Reporter,Urban,DR,DO,,,,,,,,,169586,,,,,,
40012,City of Winston Salem,Full Reporter,Urban,MB,DO, -   ,,,386574,,,,,5217,,,,,,
40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO, -   ,,,32467,,,,,33793,,,,10906,,
40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,,125819,152,,,,8619,,,,7986,,
40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,33427,,,,,,
40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT, -   ,,,285,,,,,55867,,,,,,
40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT, -   ,,,118478,,,,,,,,,,,
40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,153493,,,,,,
40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO, -   ,,309927,331007,960,,,, -   ,,,,,,
40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,,,,,,,,,13385,,,,,,
40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,,,,,,,,,310354,,,,,,
40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,1425558,,, -   ,61846,,,,,,,,,,
40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,,,,,,,,,4133,,,,,,
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO, -   ,,,6388,,,,,123685,,,,,,
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO, -   ,,,651441,,,,,,,,,,,
40021,City of Albany ,Full Reporter,Urban,DR,DO,,,13256,,,,,,984,,,,,,
40021,City of Albany ,Full Reporter,Urban,MB,DO,,,124607,,,,,,,,,,,,
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT, -   ,,, -   ,,,,,1586664,,,,,,
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,,,,,,77059623,,,,,,,,,
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO, -   ,,4914819,1367428,83498,,,,,,,,,,
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,,,,,,440489,,,,,,,,,
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT, -   ,,,7085,,,,,9323,,,,,,
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT, -   ,,,127180,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,97576,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,, -   ,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO, -   ,,,46593,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,313302,,, -   ,138100,,,,,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO, -   ,,,42706,,,,,61804,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO, -   ,,,262606,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,131809,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,2192972,328743,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT, -   ,,,39497,,,,,48751,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,RB,DO, -   ,,,68844,,,,,,,,,,,
40028,Lee County ,Full Reporter,Urban,DR,DO, -   ,,,19045,,,,,136912,,,,251121,,
40028,Lee County ,Full Reporter,Urban,MB,DO, -   ,,,524608,,,,,10029,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,,,,,,,,,740535,,,,724362,,
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO, -   ,,,3978503,397683,,,, -   ,,,, -   ,,
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,,,,,,,,, -   ,,,,73741,,
40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,,,,,,,,,79322,,,,,,
40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO, -   ,,,736614,89083,,,,22250,,,,,,
40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,,,,,,,,,9440,,,,,,
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,DO, -   ,,,3735,,,,,122443,,,,,,
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,PT,,,,,,,,,5988,,,,,,
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,DO, -   ,,,254113,,,,,744,,,,,,
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,PT,,,,,,,,,52565,,,,,,
40032,County of Volusia,Full Reporter,Urban,DR,DO,,,,,,,,,257495,,,,12063,,
40032,County of Volusia,Full Reporter,Urban,DR,PT,,,,,,,,,40633,,,,,,
40032,County of Volusia,Full Reporter,Urban,MB,DO, -   ,,,579842,,,,,,,,,,,
40032,County of Volusia,Full Reporter,Urban,VP,PT,,,,,,,,,8826,,,,,,
40034,County of Miami-Dade ,Full Reporter,Urban,CB,PT, -   ,,,237067,,,,,,,,,,,
40034,County of Miami-Dade ,Full Reporter,Urban,DR,PT,,,,,,,,,1054817,,,,,,
40034,County of Miami-Dade ,Full Reporter,Urban,HR,DO,,,,,,64091351,,,,,,,,,
40034,County of Miami-Dade ,Full Reporter,Urban,MB,DO, -   ,,6450609,1015883,2857902,,,,,,,,,,
40034,County of Miami-Dade ,Full Reporter,Urban,MB,PT, -   ,,,129822,,,,,233907,,,,,,
40034,County of Miami-Dade ,Full Reporter,Urban,MG,DO,,,,,,6602012,,,,,,,,,
40034,County of Miami-Dade ,Full Reporter,Urban,VP,PT,,,,,,,,,149546,,,,,,
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,1089215,,,,,,
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,2913232,1370610,,,,,46527,,,,,,
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,,,,,10575,,,,,,,,,,
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,122229,,,,,,
40036,City of Tallahassee,Full Reporter,Urban,DR,DO,,,41992,,,,,,9990,,,,,,
40036,City of Tallahassee,Full Reporter,Urban,DR,PT,,,,,,,,,86272,,,,,,
40036,City of Tallahassee,Full Reporter,Urban,MB,DO, -   ,,122623,359188,691172,,,,,,,,,,
40036,City of Tallahassee,Full Reporter,Urban,MB,PT,5134,,,6029,,,,,,,,,,,
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,,,,,,,,,1206852,,,240948,,,
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO, -   ,,,1916209,,,,,,,,,,,
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,,,,,,,,,78049,,,,,,
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO, -   ,,,252105,,,,,12994,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,Urban,CB,PT,,,,,,,,,32755,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,518933,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,101085,,, -   ,,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO, -   ,,1503650,662526,35484,,,,,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT, -   ,,,4049,,,,,11358,,,,,,
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,,,,,,1136887,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,349939,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO, -   ,,1371713,636515,,,,,,,,,,,
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,,,,,,748585,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,,,131175,,,,,,19756,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,3300,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO, -   ,,513509,1016, -   ,,,,,,,,,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,RB,DO,,,89546,,,,,,,,,,,,
40043,City of Mobile,Full Reporter,Urban,DR,DO,,,,,,,,,110813,,,,,,
40043,City of Mobile,Full Reporter,Urban,MB,DO, -   ,,,223750,,,,,1329,,,,,,
40044,City of Montgomery,Full Reporter,Urban,DR,DO,,,,,,,,,51754,,,,,,
40044,City of Montgomery,Full Reporter,Urban,MB,DO,19733,,,14913,,,,,120407,,,,,,
40046,Sarasota County ,Full Reporter,Urban,DR,PT, -   ,,,176,,,,,271252,,,,,,
40046,Sarasota County ,Full Reporter,Urban,MB,DO, -   ,,,431306,,,,,,,,,,,
40046,Sarasota County ,Full Reporter,Urban,MB,PT,,,,,,,,,20512,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,,,,,,,,,19805,,,,,,
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO, -   ,,,182134,,,,,,,,,,,
40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,,,,,,,,,67987,,,,,,
40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO, -   ,,,426501,245930,,,,,,,,,,
40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,22911,,,,,,
40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,175417,197222,,,,8899,,,,,,
40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,29870,,,,,,
40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO, -   ,,,81568,,,,,2801,,,,,,
40058,City of Rome ,Full Reporter,Urban,DR,DO, -   ,,, -   ,,,,,17117,,,,,,
40058,City of Rome ,Full Reporter,Urban,MB,DO, -   ,,,33115,,,,,15332,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO, -   ,,,103909,,,,,41716,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO, -   ,,,386560,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,,,,,,,,,18267,,,,,,
