UACE Code,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
42,Pennsylvania Non-UZA,N,4196634,0.0,0.0,3R04,31044,Somerset County,Rural Reporter,Rural,DR,PT,,,,,8369.0,32633.0,174763,,559465,,,,,,,,,,,
42,Pennsylvania Non-UZA,N,4196634,0.0,0.0,3R04,31045,Susquehanna County,Rural Reporter,Rural,DR,PT,,,,,19358.0,35873.0,427779,,1222365,,,,,,,,,,,
15832,"Chattanooga, TN--GA",Y,398569,1366.35330086656,291.7,,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,39469.0,49863.0,455305,373642.0,3501107,455305.0,373642.0,3501107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15832,"Chattanooga, TN--GA",Y,398569,1366.35330086656,291.7,,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO, Actual Vehicle Revenue Miles,,,,6344.0,522353.0,20005,449249.0,2620302,0.0,0.0,0.0,1.7,20005.0,449249.0,2620302.0,1.7,20005.0,0.0,0.0
15832,"Chattanooga, TN--GA",Y,398569,1366.35330086656,291.7,,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,149014.0,1163823.0,1785320,4924363.0,17999909,1785320.0,4924363.0,17999909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45640,"Knoxville, TN",Y,597257,1382.83702012167,431.91,,40002,City of Knoxville,Full Reporter,Urban,DR,DO, Actual Data,,,,37630.0,77842.0,522900,528955.0,3194615,522900.0,528955.0,3194615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45640,"Knoxville, TN",Y,597257,1382.83702012167,431.91,,40002,City of Knoxville,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,206095.0,2234346.0,2602349,6632172.0,18880930,2602349.0,6632172.0,18880930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56116,"Memphis, TN--MS--AR",Y,1056190,2149.93005544014,491.27,,40003,City of Memphis,Full Reporter,Urban,DR,DO, Actual Data,,,,100843.0,252775.0,1559196,1749845.0,7914912,1559196.0,1749845.0,7914912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56116,"Memphis, TN--MS--AR",Y,1056190,2149.93005544014,491.27,,40003,City of Memphis,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,257407.0,2208154.0,3808066,12290498.0,40605562,3808066.0,12290498.0,40605562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56116,"Memphis, TN--MS--AR",Y,1056190,2149.93005544014,491.27,,40003,City of Memphis,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,16872.0,358659.0,78305,434774.0,4556337,0.0,0.0,0.0,10.0,78305.0,434774.0,4556337.0,10.0,78305.0,0.0,0.0
47,Tennessee Non-UZA,N,3066916,0.0,0.0,,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61273,"Nashville-Davidson, TN",Y,1158642,1980.7401626766,584.95,,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,136830.0,233622.0,2093821,2172656.0,20627449,2093821.0,2172656.0,20627449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60733,"Murfreesboro, TN",N,177313,2058.61410920243,86.13,,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Tennessee Non-UZA,N,3066916,0.0,0.0,,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61273,"Nashville-Davidson, TN",Y,1158642,1980.7401626766,584.95,,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,46158.0,122286.0,1342141,1474266.0,4101321,1342141.0,1474266.0,4101321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60733,"Murfreesboro, TN",N,177313,2058.61410920243,86.13,,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Tennessee Non-UZA,N,3066916,0.0,0.0,,40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61273,"Nashville-Davidson, TN",Y,1158642,1980.7401626766,584.95,,40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,498511.0,7749612.0,6142273,31025277.0,85937452,6142273.0,31025277.0,85937452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60733,"Murfreesboro, TN",N,177313,2058.61410920243,86.13,,40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,3683.0,57246.0,45373,229184.0,634820,45373.0,229184.0,634820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,"Asheville, NC",Y,285776,1149.61099706041,248.58,,40005,City of Asheville,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,100891.0,1377810.0,1317518,5005600.0,11814034,1317518.0,5005600.0,11814034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,,,0,0.0,0,,,,,,,,,,,
95833,"Wilmington, NC",Y,255329,1794.96554311804,142.25,,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,26727.0,52809.0,344211,268711.0,1682444,344211.0,268711.0,1682444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,,,0,0.0,0,,,,,,,,,,,
95833,"Wilmington, NC",Y,255329,1794.96554311804,142.25,,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,78433.0,668499.0,1137691,1883696.0,8159994,1137691.0,1883696.0,8159994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73261,"Raleigh, NC",Y,1106646,1994.60848312944,554.82,,40007,City of Raleigh,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,355216.0,819395.0,4646439,4879953.0,17447299,4646439.0,4879953.0,17447299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73261,"Raleigh, NC",Y,1106646,1994.60848312944,554.82,,40007,City of Raleigh,Full Reporter,Urban,MB,PT, Actual Data,,,,285714.0,4518659.0,3649783,19610073.0,39143630,3649783.0,19610073.0,39143630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,"Charlotte, NC--SC",Y,1379873,2098.30228183012,657.61,,40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT, Actual Data,,,,22179.0,254249.0,519474,3835368.0,9673017,519474.0,3835368.0,9673017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19558,"Concord, NC",N,278612,1392.66031807957,200.06,,40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75745,"Rock Hill, SC",N,218443,1504.94763257652,145.15,,40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32653,"Gastonia, NC",N,176897,1419.95922993754,124.58,,40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,"Charlotte, NC--SC",Y,1379873,2098.30228183012,657.61,,40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO, Other,"We use the trip end rule. If one end of the trip is in an urban area, the trip is marked as urban. Using this methodology for FY2022, 99.26% of the trips were urban, while 0.74% were rural.",,,102596.0,186500.0,1769079,2150250.0,16488935,1769079.0,2150250.0,16488935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19558,"Concord, NC",N,278612,1392.66031807957,200.06,,40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75745,"Rock Hill, SC",N,218443,1504.94763257652,145.15,,40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32653,"Gastonia, NC",N,176897,1419.95922993754,124.58,,40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,"Charlotte, NC--SC",Y,1379873,2098.30228183012,657.61,,40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO, Actual Data,,,,104032.0,5084602.0,1612439,24678260.0,58948961,0.0,0.0,0.0,37.3,1612439.0,24678260.0,58948961.0,18.6,806219.0,0.0,0.0
19558,"Concord, NC",N,278612,1392.66031807957,200.06,,40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75745,"Rock Hill, SC",N,218443,1504.94763257652,145.15,,40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32653,"Gastonia, NC",N,176897,1419.95922993754,124.58,,40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,"Charlotte, NC--SC",Y,1379873,2098.30228183012,657.61,,40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,627431.0,7852290.0,8597048,34214339.0,111694824,8597048.0,34214339.0,111694824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19558,"Concord, NC",N,278612,1392.66031807957,200.06,,40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75745,"Rock Hill, SC",N,218443,1504.94763257652,145.15,,40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32653,"Gastonia, NC",N,176897,1419.95922993754,124.58,,40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,"Charlotte, NC--SC",Y,1379873,2098.30228183012,657.61,,40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO, Actual Data,,,,29471.0,604269.0,134194,653970.0,4711320,0.0,0.0,0.0,7.8,134194.0,653970.0,4711320.0,2.6,44731.0,0.0,0.0
19558,"Concord, NC",N,278612,1392.66031807957,200.06,,40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75745,"Rock Hill, SC",N,218443,1504.94763257652,145.15,,40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32653,"Gastonia, NC",N,176897,1419.95922993754,124.58,,40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,"Charlotte, NC--SC",Y,1379873,2098.30228183012,657.61,,40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO, Actual Data,,,,10520.0,45231.0,511639,1999262.0,1391178,511639.0,1999262.0,1391178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19558,"Concord, NC",N,278612,1392.66031807957,200.06,,40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75745,"Rock Hill, SC",N,218443,1504.94763257652,145.15,,40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32653,"Gastonia, NC",N,176897,1419.95922993754,124.58,,40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29440,"Fayetteville, NC",Y,325008,1658.84983809762,195.92,,40009,City of Fayetteville,Full Reporter,Urban,DR,DO, Other,"Other-Trips were organized into urban or rural based on the origins and destinations. if a trip had at least one endpoint in an urban area., it was considered an urban trip. Rural trips are defined as having both endpoints in the rural area.",,,27194.0,65154.0,428926,520696.0,3000838,428926.0,520696.0,3000838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29440,"Fayetteville, NC",Y,325008,1658.84983809762,195.92,,40009,City of Fayetteville,Full Reporter,Urban,DR,PT, Other,"UZA Reporting Method: Other - Trip endpoints were used to determine whether the trip was rural or urban. Ife one endpoint was in the rural area, the trip was determined to be a rural trip. Only those trips that began and ended within the UZA were considered urban.",,,3207.0,4723.0,35562,53122.0,193923,35562.0,53122.0,193923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29440,"Fayetteville, NC",Y,325008,1658.84983809762,195.92,,40009,City of Fayetteville,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,69489.0,2125796.0,1136006,8525356.0,8671949,1136006.0,8525356.0,8671949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32653,"Gastonia, NC",Y,176897,1419.95922993754,124.58,,40010,City of Gastonia,Reduced Reporter,Urban,DR,DO, Actual Data,,,,1144.0,4635.0,40000,0.0,261810,40000.0,0.0,261810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32653,"Gastonia, NC",Y,176897,1419.95922993754,124.58,,40010,City of Gastonia,Reduced Reporter,Urban,MB,DO, Actual Data,,,,20855.0,144262.0,298609,0.0,2312177,298609.0,0.0,2312177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38809,"High Point, NC",Y,167830,1665.08488011488,100.79,,40011,City of High Point,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,7979.0,14863.0,75838,0.0,652286,75838.0,0.0,652286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38809,"High Point, NC",Y,167830,1665.08488011488,100.79,,40011,City of High Point,Reduced Reporter,Urban,MB,DO, Actual Data,,,,26972.0,513225.0,415663,0.0,3940390,415663.0,0.0,3940390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40012,City of Winston Salem,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96670,"Winston-Salem, NC",Y,420924,1354.365798827,310.79,,40012,City of Winston Salem,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,63291.0,163112.0,1017565,1580061.0,4835257,1017565.0,1580061.0,4835257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,North Carolina Non-UZA,N,4506122,0.0,0.0,,40012,City of Winston Salem,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96670,"Winston-Salem, NC",Y,420924,1354.365798827,310.79,,40012,City of Winston Salem,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,143741.0,1552470.0,1885848,4308590.0,16555763,1885848.0,4308590.0,16555763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Mississippi Non-UZA,N,2100239,0.0,0.0,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,6000.0,11505.0,90402,90481.0,475386,90402.0,90481.0,475386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62677,"New Orleans, LA",N,963212,3818.91888249571,270.27,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35920,"Gulfport--Biloxi, MS",Y,236344,1401.49401618513,168.64,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,30002.0,57527.0,452010,452404.0,2376928,452010.0,452404.0,2376928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67812,"Pascagoula--Gautier, MS",N,51454,1332.79003609123,38.61,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,,1500.0,2876.0,22601,22621.0,118849,22601.0,22621.0,118849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Mississippi Non-UZA,N,2100239,0.0,0.0,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62677,"New Orleans, LA",N,963212,3818.91888249571,270.27,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35920,"Gulfport--Biloxi, MS",Y,236344,1401.49401618513,168.64,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,58614.0,603135.0,779715,2370320.0,5544356,779715.0,2370320.0,5544356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67812,"Pascagoula--Gautier, MS",N,51454,1332.79003609123,38.61,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Mississippi Non-UZA,N,2100239,0.0,0.0,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,2704.0,13400.0,144266,707230.0,86377,144266.0,707230.0,86377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62677,"New Orleans, LA",N,963212,3818.91888249571,270.27,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35920,"Gulfport--Biloxi, MS",Y,236344,1401.49401618513,168.64,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,10676.0,52901.0,569517,2791923.0,340991,569517.0,2791923.0,340991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67812,"Pascagoula--Gautier, MS",N,51454,1332.79003609123,38.61,,40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,2012.0,9969.0,107321,526116.0,64257,107321.0,526116.0,64257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42211,"Jackson, MS",Y,347693,1466.08668701489,237.16,,40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT, Actual Data,,,,24295.0,59916.0,328004,408462.0,4897143,328004.0,408462.0,4897143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42211,"Jackson, MS",Y,347693,1466.08668701489,237.16,,40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT, Actual Data,,,,42940.0,389213.0,675196,670916.0,5690018,675196.0,670916.0,5690018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40753,"Huntington, WV--KY--OH",Y,200157,1553.11414602306,128.87,,40016,City of Ashland,Reduced Reporter,Urban,DR,DO, Actual Data,,,,5365.0,8211.0,48936,0.0,592507,48936.0,0.0,592507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40753,"Huntington, WV--KY--OH",Y,200157,1553.11414602306,128.87,,40016,City of Ashland,Reduced Reporter,Urban,MB,DO, Actual Data,,,,12894.0,65878.0,159155,0.0,818224,159155.0,0.0,818224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Kentucky Non-UZA,N,2626585,0.0,0.0,,40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49582,"Lexington-Fayette, KY",Y,315631,3757.78588102506,83.99,,40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,72616.0,155006.0,903976,1040956.0,7898507,903976.0,1040956.0,7898507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Kentucky Non-UZA,N,2626585,0.0,0.0,,40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49582,"Lexington-Fayette, KY",Y,315631,3757.78588102506,83.99,,40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,194262.0,3524312.0,1868899,15762984.0,23644848,1868899.0,15762984.0,23644848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Kentucky Non-UZA,N,2626585,0.0,0.0,,40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49582,"Lexington-Fayette, KY",Y,315631,3757.78588102506,83.99,,40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,5528.0,53708.0,193612,1069865.0,136114,193612.0,1069865.0,136114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Kentucky Non-UZA,N,2626585,0.0,0.0,,40018,Transit Authority of River City,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51755,"Louisville/Jefferson County, KY--IN",Y,974397,2430.76764866123,400.86,,40018,Transit Authority of River City,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,158851.0,211649.0,2189158,1878019.0,11311347,2189158.0,1878019.0,11311347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Kentucky Non-UZA,N,2626585,0.0,0.0,,40018,Transit Authority of River City,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51755,"Louisville/Jefferson County, KY--IN",Y,974397,2430.76764866123,400.86,,40018,Transit Authority of River City,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,110753.0,148630.0,1674234,1639345.0,4975161,1674234.0,1639345.0,4975161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
