State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
,40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT,Funds Earned During Period,0,0,0
,40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT,Funds Earned During Period,0,0,0
,40016,City of Ashland,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40016,City of Ashland,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,9075,0,9075
,40016,City of Ashland,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40016,City of Ashland,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,23298,0,23298
,40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,257246,0,257246
,40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,378546,2129201,2507747
,40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,43254,0,43254
,40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,Funds Earned During Period,328744,0,328744
,40018,Transit Authority of River City,Full Reporter,Urban,DR,TX,Funds Earned During Period,552627,0,552627
,40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,Funds Earned During Period,5580153,669981,6250134
,40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,Funds Earned During Period,335,6767,7102
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,Funds Earned During Period,135193,130436,265629
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,Funds Earned During Period,1457609,279498,1737107
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,398,90,488
,40021,City of Albany ,Full Reporter,Urban,DR,DO,Funds Earned During Period,26509,0,26509
,40021,City of Albany ,Full Reporter,Urban,MB,DO,Funds Earned During Period,155457,355294,510751
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,499070,0,499070
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,Funds Earned During Period,27194191,0,27194191
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,23352633,0,23352633
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,Funds Earned During Period,29715,0,29715
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,Funds Earned During Period,26191,0,26191
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,Funds Earned During Period,152722,0,152722
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,63799,0,63799
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,541439,0,541439
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,71278,0,71278
,40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,Funds Earned During Period,0,699836,699836
,40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,732762,0,732762
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,80016,55361,135377
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,545489,0,545489
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,159518,0,159518
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TN,Funds Earned During Period,21263,0,21263
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TX,Funds Earned During Period,7725,0,7725
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,304650,0,304650
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,39992,0,39992
,40028,Lee County Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,590817,0,590817
,40028,Lee County Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,1617921,0,1617921
,40028,Lee County Transit,Full Reporter,Urban,VP,PT,Funds Earned During Period,42291,0,42291
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,Funds Earned During Period,199503,0,199503
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,6460576,0,6460576
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,Funds Earned During Period,14664,0,14664
,40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,Funds Earned During Period,112788,0,112788
,40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO,Funds Earned During Period,410116,10542526,10952642
,40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,Funds Earned During Period,69264,0,69264
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,DO,Funds Earned During Period,102364,0,102364
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,PT,Funds Earned During Period,4425,0,4425
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,DO,Funds Earned During Period,251237,158500,409737
,40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,PT,Funds Earned During Period,18866,0,18866
,40032,County of Volusia,Full Reporter,Urban,DR,DO,Funds Earned During Period,375759,0,375759
,40032,County of Volusia,Full Reporter,Urban,DR,PT,Funds Earned During Period,107328,25737,133065
,40032,County of Volusia,Full Reporter,Urban,DR,TX,Funds Earned During Period,10444,36344,46788
,40032,County of Volusia,Full Reporter,Urban,MB,DO,Funds Earned During Period,1867542,20016,1887558
,40032,County of Volusia,Full Reporter,Urban,VP,PT,Funds Earned During Period,110646,0,110646
,40034,County of Miami-Dade ,Full Reporter,Urban,CB,PT,Funds Earned During Period,49899,0,49899
,40034,County of Miami-Dade ,Full Reporter,Urban,DR,PT,Funds Earned During Period,896110,0,896110
,40034,County of Miami-Dade ,Full Reporter,Urban,HR,DO,Funds Earned During Period,1872119,3036394,4908513
,40034,County of Miami-Dade ,Full Reporter,Urban,MB,DO,Funds Earned During Period,10578231,8196366,18774597
,40034,County of Miami-Dade ,Full Reporter,Urban,MB,PT,Funds Earned During Period,712476,0,712476
,40034,County of Miami-Dade ,Full Reporter,Urban,MG,DO,Funds Earned During Period,0,0,0
,40034,County of Miami-Dade ,Full Reporter,Urban,VP,PT,Funds Earned During Period,1556107,0,1556107
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,1904583,0,1904583
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,13071004,168491,13239495
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,62335,0,62335
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,Funds Earned During Period,0,0,0
,40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,827011,0,827011
,40036,City of Tallahassee,Full Reporter,Urban,DR,DO,Funds Earned During Period,94906,0,94906
,40036,City of Tallahassee,Full Reporter,Urban,DR,PT,Funds Earned During Period,57938,4851,62789
,40036,City of Tallahassee,Full Reporter,Urban,DR,TX,Funds Earned During Period,55734,0,55734
,40036,City of Tallahassee,Full Reporter,Urban,MB,DO,Funds Earned During Period,619298,3374801,3994099
,40036,City of Tallahassee,Full Reporter,Urban,MB,PT,Funds Earned During Period,1724,0,1724
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,Funds Earned During Period,2319938,0,2319938
,40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO,Funds Earned During Period,5213000,608786,5821786
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,Funds Earned During Period,184115,42988,227103
,40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO,Funds Earned During Period,348774,372358,721132
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,4536,0,4536
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,534641,0,534641
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,Funds Earned During Period,1082338,0,1082338
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,5557497,74969,5632466
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,18086,0,18086
,40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,Funds Earned During Period,0,0,0
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,222620,257680,480300
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,TX,Funds Earned During Period,45352,0,45352
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,4392760,1353886,5746646
,40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,Funds Earned During Period,0,0,0
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,74776,0,74776
,40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,909341,0,909341
,40043,City of Mobile,Full Reporter,Urban,DR,DO,Funds Earned During Period,66462,28469,94931
,40043,City of Mobile,Full Reporter,Urban,MB,DO,Funds Earned During Period,323655,0,323655
,40044,City of Montgomery,Full Reporter,Urban,DR,DO,Funds Earned During Period,47944,0,47944
,40044,City of Montgomery,Full Reporter,Urban,MB,DO,Funds Earned During Period,314393,0,314393
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,19023,0,19023
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,38713,0,38713
,40046,Sarasota County ,Full Reporter,Urban,DR,PT,Funds Earned During Period,104777,2468,107245
,40046,Sarasota County ,Full Reporter,Urban,MB,DO,Funds Earned During Period,222973,0,222973
,40046,Sarasota County ,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,0,0
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,Funds Earned During Period,4486,0,4486
,40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO,Funds Earned During Period,40388,0,40388
,40049, City of Gadsden,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40049, City of Gadsden,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40049, City of Gadsden,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40049, City of Gadsden,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,Funds Earned During Period,0,0,0
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO,Funds Earned During Period,0,0,0
,40051,Town of Chapel Hill,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,0,0
,40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,20256,0,20256
,40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,479278,123750,603028
,40054,City of Johnson City,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40054,City of Johnson City,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,67636,0,67636
,40054,City of Johnson City,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40054,City of Johnson City,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,81595,128866,210461
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,410,0,410
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40055,City of Bristol Tennessee,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,12118,0,12118
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,2246,0,2246
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40056,Pee Dee Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,176152,0,176152
,40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,29853,132574,162427
,40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,188725,1906,190631
,40058,City of Rome ,Full Reporter,Urban,DR,DO,Funds Earned During Period,13584,111695,125279
,40058,City of Rome ,Full Reporter,Urban,MB,DO,Funds Earned During Period,40373,0,40373
,40060,City of Hattiesburg,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,1040,0,1040
,40060,City of Hattiesburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40060,City of Hattiesburg,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,18462,73023,91485
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,159310,42,159352
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,653091,82600,735691
,40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,Funds Earned During Period,178099,0,178099
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,56080,0,56080
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,325,0,325
,40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,DO,Funds Earned During Period,75933,182601,258534
,40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,TX,Funds Earned During Period,0,0,0
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,Funds Earned During Period,104140,45833,149973
,40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,Funds Earned During Period,213958,13390,227348
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40073,Lee-Russell Council of Governments,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,Funds Earned During Period,30748,42260,73008
,40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,Funds Earned During Period,529265,0,529265
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT,Funds Earned During Period,4500152,0,4500152
,40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,100000,100000
,40078,Cobb County,Full Reporter,Urban,CB,PT,Funds Earned During Period,12826,0,12826
,40078,Cobb County,Full Reporter,Urban,DR,PT,Funds Earned During Period,53996,0,53996
,40078,Cobb County,Full Reporter,Urban,MB,PT,Funds Earned During Period,1419875,0,1419875
,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40080,City of Kingsport,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,23067,0,23067
,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40080,City of Kingsport,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,36120,80,36200
,40081,City of Anderson ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40081,City of Anderson ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,42856,0,42856
,40082,County of Douglas,Full Reporter,Urban,DR,DO,Funds Earned During Period,0,0,0
,40082,County of Douglas,Full Reporter,Urban,DR,PT,Funds Earned During Period,6154,0,6154
,40082,County of Douglas,Full Reporter,Urban,MB,PT,Funds Earned During Period,23723,0,23723
,40082,County of Douglas,Full Reporter,Urban,VP,DO,Funds Earned During Period,0,0,0
,40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,37050,0,37050
,40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,467073,0,467073
,40087,City of Durham,Full Reporter,Urban,DR,PT,Funds Earned During Period,0,0,0
,40087,City of Durham,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,0,0
,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40092,City of Clarksville,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,66648,1825,68473
,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40092,City of Clarksville,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,295929,215469,511398
,40093,City of Greensboro ,Full Reporter,Urban,DR,PT,Funds Earned During Period,86746,0,86746
,40093,City of Greensboro ,Full Reporter,Urban,MB,PT,Funds Earned During Period,578867,623989,1202856
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,DR,PT,Funds Earned During Period,114,0,114
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT,Funds Earned During Period,1200869,0,1200869
,40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT,Funds Earned During Period,200237,0,200237
,40095,City of Greenville,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40095,City of Greenville,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,9215,0,9215
,40095,City of Greenville,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40095,City of Greenville,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,12018,12018
,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40096,City of Rocky Mount,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,1575,1503696,1505271
,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,40096,City of Rocky Mount,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,1536,0,1536
,40097,"Council on Aging of St. Lucie, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40097,"Council on Aging of St. Lucie, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,0,0,0
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,3053,12904,15957
,40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,7185,0,7185
,40101,Spartanburg Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40101,Spartanburg Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,138699,0,138699
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,29701,0,29701
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40102,Waccamaw Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,170630,20371,191001
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,49377,0,49377
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0,0,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,TX,Funds Expended on Capital,0,0,0
,40103,Wiregrass Transit Authority,Reduced Reporter,Urban,DR,TX,Funds Expended on Operations,0,0,0
,40104,Indian River County,Full Reporter,Urban,DR,PT,Funds Earned During Period,0,0,0
,40104,Indian River County,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,0,0
,40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,PB,PT,Funds Earned During Period,9546018,0,9546018
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,2513,0,2513
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,10408,0,10408
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,0,0,0
,40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,124883,0,124883
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,79587,0,79587
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,79586,0,79586
,40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,2493712,721914,3215626
,40112,City of San Juan,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40112,City of San Juan,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40114,Municipality of Aguada,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40115,Municipality of Caguas ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40115,Municipality of Caguas ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40115,Municipality of Caguas ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40115,Municipality of Caguas ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40117,Municipality of Vega Baja,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,28132,0,28132
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,40120,"City of Ocala, Florida",Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,158465,0,158465
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40121,Municipality of Hormigueros,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40122,Municipality of Cayey,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40123,Municipality of Gurabo,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40124,Municipality of Cidra,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40125,Municipality of Carolina,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40126,Municipality of Humacao,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT,Funds Earned During Period,83914,61264,145178
,40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,Funds Earned During Period,56730,0,56730
,40129,Charlotte County Government,Full Reporter,Urban,DR,DO,Funds Earned During Period,0,0,0
,40129,Charlotte County Government,Full Reporter,Urban,DR,PT,Funds Earned During Period,0,28464,28464
,40130,Macon-Bibb County Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,40130,Macon-Bibb County Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,64087,0,64087
,40130,Macon-Bibb County Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40130,Macon-Bibb County Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,381205,0,381205
,40131,Davidson County ,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,40131,Davidson County ,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0,0,0
,40131,Davidson County ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,40131,Davidson County ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
