State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Capital Type,Guideway,Passenger Stations,Administrative Buildings,Maintenance Buildings,Revenue Vehicles,Service Vehicles,Fare Revenue Collection Equipment,Communication Information Systems,Other,Total Capital Funds
,3R03-30130,Baltimore County Department of Aging,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,134634
,3R03-30155,Mayor and City Council Town of Ocean City,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,163988
,3R03-30155,Mayor and City Council Town of Ocean City,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,4604704
,3R03-30161,Dorchester County Council,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,82254
,3R03-30161,Dorchester County Council,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,5578
,3R03-30186,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,76676
,3R03-30186,"The County Commissioners of Caroline County, Maryland",Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,346803
,3R04-30116,Borough of Mt. Carmel,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,3R04-30124,Warren County Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,351884
,3R04-30124,Warren County Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,1377847
,3R04-30127,Schuylkill Transportation System,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,6570896
,3R04-30127,Schuylkill Transportation System,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,6556603
,3R04-30151,New Castle Area Transit Authority,Rural Reporter,Rural,CB,DO,Reduced Reporting,,,,,,,,,,1195634
,3R04-30151,New Castle Area Transit Authority,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,0
,3R04-30151,New Castle Area Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,94837
,3R04-30170,Endless Mountains Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,467221
,3R04-30170,Endless Mountains Transportation Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,11901
,3R04-30177,Indiana County Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,366105
,3R04-30177,Indiana County Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,7164536
,3R04-30185,Crawford Area Transportation Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R04-30185,Crawford Area Transportation Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,2016189
,3R04-30194,Mid-County Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R04-30194,Mid-County Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,49059
,3R04-30196,Area Transportation Authority of North Central PA,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,287405
,3R04-30196,Area Transportation Authority of North Central PA,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,1820206
,3R04-30196,Area Transportation Authority of North Central PA,Rural Reporter,Rural,VP,DO,Reduced Reporting,,,,,,,,,,0
,3R04-31028,"Allied Coordinated Transportation Services, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,416858
,3R04-31029,"Blair Senior Services, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R04-31031,"Call-A-Ride Service, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,379040
,3R04-31032,Clarion County,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,494089
,3R04-31034,Forest County Transportation,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,212176
,3R04-31035,Wayne County Area Agency on Aging,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,55989
,3R04-31036,"STEP, Inc.",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,10659
,3R04-31036,"STEP, Inc.",Rural Reporter,Rural,DR,TX,Reduced Reporting,,,,,,,,,,0
,3R04-31038,Pike County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,325140
,3R04-31039,Huntingdon-Bedford-Fulton Area Agency on Aging,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,178302
,3R04-31040,Greene County - PA,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,517514
,3R04-31041,County of Butler,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,606824
,3R04-31042,Centre County Transportation,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,356464
,3R04-31044,Somerset County,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,229761
,3R04-31045,Susquehanna County Commissioners,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,85847
,3R05-30119,Central West Virginia Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R05-30119,Central West Virginia Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,458632
,3R05-30121,Bluefield Area Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,71379
,3R05-30121,Bluefield Area Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,263496
,3R05-30122,Randolph County Senior Center ,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,126253
,3R05-30122,Randolph County Senior Center ,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,85786
,3R05-30135,Potomac Valley Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,64200
,3R05-30135,Potomac Valley Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,59800
,3R05-30138,Barbour Co. Senior Center ,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,201192
,3R05-30138,Barbour Co. Senior Center ,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,3R05-30140,Mountain Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R05-30140,Mountain Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,3R05-30149,Fairmont Marion County Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,133912
,3R05-30149,Fairmont Marion County Transit Authority,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,261296
,3R05-30162,Little Kanawha Transit Authority,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R05-30183,Tri River Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,86375
,3R05-30183,Tri River Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,309196
,3R05-30190,"Preston County Sr. Cit, Inc. ",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R05-30190,"Preston County Sr. Cit, Inc. ",Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,288836
,3R05-30992,Sistersville Ferry ,Rural Reporter,Rural,FB,DO,Reduced Reporting,,,,,,,,,,0
,3R06-30069,City of Danville Mass Transit System,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,138455
,3R06-30069,City of Danville Mass Transit System,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,304637
,3R06-30114,Accomack-Northhampton Transportation District Comm,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R06-30114,Accomack-Northhampton Transportation District Comm,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,15120
,3R06-30115,Pulaski Area Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,136084
,3R06-30118,Virginia Regional Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,40745
,3R06-30118,Virginia Regional Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,59831
,3R06-30132,Mountain Empire Older Citizens Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,374958
,3R06-30142,Lake Area Bus,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R06-30147,Town of Chincoteague,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,16875
,3R06-30157,Town of Altavista,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,5947
,3R06-30164,Town of Bluefield/Graham Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,3R06-30165,Farmville Area Bus,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,3R06-30165,Farmville Area Bus,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,16777
,3R06-30172,Bay Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,734103
,3R06-30174,Four County Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,1416145
,3R06-30178,"Unified Human Services Transportation Systems, Inc",Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,688005
,3R06-30184,Blackstone Area Bus Service,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,39787
,3R06-31025,Greensville Emporia Transit System,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Uses of Capital - Existing Section,34673,30323,,,200713,,,,0,265709
,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,416886,513610,,744195,,,677958,0,2352649
,40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40002,City of Knoxville,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,40002,City of Knoxville,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40002,City of Knoxville,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,39935,2355813,188604,,14738,75677,2674767
,40002,City of Knoxville,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40003,City of Memphis,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,1727440,,,,0,1727440
,40003,City of Memphis,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40003,City of Memphis,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,12421,122456,464935,27112,297783,1876535,1877985,116851,4796078
,40003,City of Memphis,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,3776996,,,1837,,,,,,3778833
,40003,City of Memphis,Full Reporter,Urban,SR,DO,Uses of Capital - Existing Section,1103108,,,38041,729809,55400,,14228,32650,1973236
,40003,City of Memphis,Full Reporter,Urban,SR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,308246,,308246
,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,0
,40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,3223827,627127,110314,16645709,117600,1927389,924737,492232,24068935
,40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40005,City of Asheville,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,263725,,,3008930,,,,883455,4156110
,40005,City of Asheville,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,9370,,,70648,,7144,70980,0,158142
,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40007,City of Raleigh,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,367481,,682378,,,,,1049859
,40007,City of Raleigh,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,40007,City of Raleigh,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,802901,2721903,126802,4912469,193338,,217797,0,8975210
,40007,City of Raleigh,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,40035,,,,,,,,40035
,40007,City of Raleigh,Full Reporter,Urban,RB,PT,Uses of Capital - Expansion Section,6863732,,,,,,,,,6863732
,40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,,,,,2638142,,,,,2638142
,40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,159848,,159848
,40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO,Uses of Capital - Existing Section,2950375,,,,,100255,631939,422444,27907,4132920
,40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO,Uses of Capital - Expansion Section,6612762,,,,,,,,,6612762
,40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,51163,193445,0,,941532,35623,1221763
,40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO,Uses of Capital - Expansion Section,8475961,1346276,,,780591,,,101415,1386586,12090829
,40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40009,City of Fayetteville,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,256592,,,151901,,408493
,40009,City of Fayetteville,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40009,City of Fayetteville,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,116427,116427
,40009,City of Fayetteville,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40009,City of Fayetteville,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,40009,City of Fayetteville,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,1877450,,,,,1877450
,40010,City of Gastonia,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,40010,City of Gastonia,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,981447
,40011,City of High Point,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,40011,City of High Point,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,40012,City of Winston Salem,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,1402032,,,,,1402032
,40012,City of Winston Salem,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40012,City of Winston Salem,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,139300,134402,7066507,,,466503,505644,8312356
,40012,City of Winston Salem,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,0,0
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,1332379,93966,66671,,,,,7426,1500442
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,694564,,,292699,,987263
,40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,16858,,,,,,0,,16858
,40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40016,City of Ashland,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,40016,City of Ashland,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,220432,,1772572,,,78285,0,2071289
,40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40018,Transit Authority of River City,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,0
,40018,Transit Authority of River City,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,259050,122964,33831,8282763,0,,980016,0,9678624
,40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,420865,,,,,420865
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,15872,88841,4752871,,28961,459927,24487,5370959
,40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40020,City of Owensboro,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,1118169
,40021,City of Albany ,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,40021,City of Albany ,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40021,City of Albany ,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,775033,,,,,60083,139241,974357
,40021,City of Albany ,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,55300,,,,,,,,55300
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Existing Section,39458650,86671272,226691,900528,56691463,499242,,19084710,,203532556
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,861984,2934908,1318547,4525049,18790593,1164898,,3997658,2705984,36299621
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,Uses of Capital - Existing Section,,,,277100,,,,,,277100
,40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,82770,,91953,,,42545,,217268
,40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,0,0,0,,,,,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,40024,Columbus Consolidated Government,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,4225351
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,Uses of Capital - Existing Section,,54621,,,,,,,0,54621
,40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,2172184,5132578,100685,,402396,14948,7822791
,40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,625679,,,,,625679
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,5562732,,,56502,46879,5666113
,40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TN,Uses of Capital - Existing Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TN,Uses of Capital - Expansion Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,444629,412510,13724829,0,337932,737092,203678,15860670
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,RB,DO,Uses of Capital - Expansion Section,10362553,,,,7477847,,,,221975,18062375
,40028,Lee County Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,397674,724088,161952,43154,87996,,1414864
,40028,Lee County Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,0,,,,,,0
,40028,Lee County Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,784709,,,3009756,,,,,3794465
,40028,Lee County Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,0,,,,,,,,0
,40028,Lee County Transit,Full Reporter,Urban,VP,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40028,Lee County Transit,Full Reporter,Urban,VP,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,13514,,3854654,,,,161095,4029263
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,4363041,,1746237,31217853,,,3674421,19211900,60213452
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,76252,,,,,76252
,40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
