NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
10118,MetroWest Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Kiessling Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,20,12,1665,,1797222.0,0,1657265.0,3456152,0.0
10118,MetroWest Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Natick COA,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,2,12,0,,45831.0,0,47538.0,93369,0.0
10118,MetroWest Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Sudbury COA,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,2,12,144,,95067.0,0,9576.0,104787,0.0
10118,MetroWest Regional Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Kiessling Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,37,12,68598,,3231535.0,0,2640776.0,5940909,0.0
10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,DR,PT,10102,Connecticut Department of Transportation,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,Is a Public Entity,Buyer,34,12,93437,,4124663.0,0,437663.0,4655763,-39885.0
10128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,MB,PT,10102,Connecticut Department of Transportation,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,Is a Public Entity,Buyer,36,12,687820,,14612435.0,0,1532968.0,16833223,-147106.0
10130,Connecticut Department of Transportation -CTTRANSIT New Britain ,Full Reporter,Urban,MB,PT,10102,Connecticut Department of Transportation,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,Is a Public Entity,Buyer,13,12,208830,,5542202.0,0,76359.0,5827391,0.0
10179,City of Beverly,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,CATOC,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,3,12,2242,,154870.0,1000,1000.0,159112,0.0
10180,City of Burlington,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Joseph's Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,6,1585,,77636.0,3882,1600.0,84703,0.0
10181,Town of Lexington,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,M & L Transit Systems,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,11,9143,,561825.0,6702,44031.0,621701,0.0
10182,"Mission Hill Link, Inc.",Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,TransAction Corporate Shuttles,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,1,12,3827,,135082.0,1475,0.0,140384,0.0
11147,Rhode Island Department of Transportation,Full Reporter,Urban,FB,PT,Entity that Does Not Report to NTD,"Seastreak Holding Company, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,5,179003,,939297.0,116277,77899.0,1312476,0.0
20002,Capital District Transportation Authority,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,Upstate Transit - Northway Commuter,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,10,12,63101,,1531372.0,11616,232320.0,1838409,0.0
20002,Capital District Transportation Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,A+ Meditrans (Rejha Group),The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,20,12,74540,,1634763.0,16108,344551.0,2069962,0.0
20002,Capital District Transportation Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Capitaland Taxi Service,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,47579,,1043474.0,10282,228031.0,1329366,0.0
20002,Capital District Transportation Authority,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,36,12,383172,54796.0,711569.0,358289,11512.0,1519338,0.0
20003,Broome County,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Serafini,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,7,12,53995,,627400.0,119800,552914.0,1354109,0.0
20005,Chemung County,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,7,12,16530,,473864.0,0,10000.0,500394,0.0
20005,Chemung County,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,17,12,190093,,5524437.0,0,40000.0,5754530,0.0
20008,MTA New York City Transit,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"AMR All-Transit, LLC (FR+CP)",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,107,12,530343,,23236929.0,0,30649874.0,54417146,0.0
20008,MTA New York City Transit,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"MV Transportation, Inc (BR+SI)",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,236,12,1449781,,51726696.0,0,72685716.0,125862193,0.0
20008,MTA New York City Transit,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,New York Paratransit Group (GVC+MAG),The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,399,12,1763722,,67003530.0,0,92638563.0,161405815,0.0
20008,MTA New York City Transit,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Professional Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,136,12,642112,,26042685.0,0,35763340.0,62448137,0.0
20010,Dutchess County,Full Reporter,Urban,DR,DO,20009,City of Poughkeepsie,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,1,12,2835,,57730.0,18169,0.0,78734,0.0
20010,Dutchess County,Full Reporter,Urban,DR,DO,Entity that Does Not Report to NTD,Town of East Fishkill,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,1884,,34270.0,10846,0.0,47000,0.0
20010,Dutchess County,Full Reporter,Urban,DR,DO,Entity that Does Not Report to NTD,Town of Fishkill,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,906,,23460.0,7310,0.0,31676,0.0
20010,Dutchess County,Full Reporter,Urban,DR,DO,Entity that Does Not Report to NTD,Town of Hyde Park,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,445,,11960.0,3721,0.0,16126,0.0
20010,Dutchess County,Full Reporter,Urban,DR,DO,Entity that Does Not Report to NTD,Town of Poughkeepsie,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,3248,,68540.0,21536,0.0,93324,0.0
20010,Dutchess County,Full Reporter,Urban,DR,DO,Entity that Does Not Report to NTD,Town of Wappinger,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,2160,,57730.0,17967,0.0,77857,0.0
20010,Dutchess County,Full Reporter,Urban,MB,DO,Entity that Does Not Report to NTD,City of Beacon,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,0,,13310.0,3993,0.0,17303,0.0
20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Aladdin Transporation Inc. ,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,8,12,34902,,737910.0,19250,672836.0,1464898,0.0
20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Auburn Limousine,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,2,7,5848,,68244.0,3537,86160.0,163789,0.0
20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Band Aid Personal Care Service,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,2,3,122,,38447.0,0,44934.0,83503,0.0
20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Blue Chip Transportation Inc. ,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,12,12,63465,,1375728.0,102126,1036861.0,2578180,0.0
20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Skat Van,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,10,112,,11888.0,2414,7673.0,22087,0.0
20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Suburban Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,5,2,4385,,62742.0,35000,71806.0,173933,0.0
20072,Suffolk County ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Suffolk Bus Corp.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,139,12,1789692,,34258949.0,719438,1480086.0,38248165,0.0
20072,Suffolk County ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"E.B.T., Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,38,12,991003,,13288650.0,451812,609323.0,15340788,0.0
20072,Suffolk County ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Suffolk Bus Corp HOV,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,4,12,3065,,338713.0,8806,80514.0,431098,0.0
20072,Suffolk County ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Suffolk Bus Corp.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,57,12,1643933,,26533348.0,689867,1587572.0,30454720,0.0
20072,Suffolk County ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"TWIN FORKS TRANSIT, INC.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,17,12,587095,,6845697.0,397050,317025.0,8146867,0.0
20076,Westchester County,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Suburban Paratransit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,75,12,660190,,10014845.0,400594,1643885.0,12719514,0.0
20076,Westchester County,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,Act Now Limo- Peekskill,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,33160,,159272.0,79636,11388.0,283456,0.0
20076,Westchester County,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,"Act Now Limosine Services, Inc",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,25,12,282235,,1859949.0,929974,108278.0,3180436,0.0
20076,Westchester County,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"Liberty Lines Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,267,12,28221850,,137557546.0,0,11982486.0,177761882,0.0
20076,Westchester County,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"PTLA Enterprise, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,3,12,121321,,3247530.0,84000,48125.0,3500976,0.0
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT,Entity that Does Not Report to NTD,New York Waterways,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,19966,,2031213.0,75000,176151.0,2302330,0.0
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Arrow Rail Link,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,9,12,145578,,2210432.0,0,181557.0,2537567,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,EASTON COACH,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,101,12,642459,,18547422.0,6904,10412576.0,29609361,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,FIRST TRANSIT,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,233,12,1341727,,42261100.0,15732,23725503.0,67344062,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT,Entity that Does Not Report to NTD,21st Century Rail Corp.,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,42,12,5117302,,55695808.0,244788,36459851.0,97517749,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT,20128,Suburban Transit Corporation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,3,12,9563,,561163.0,158,184947.0,755831,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT,20160,"Community Transit, Inc. ",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,62,12,1452145,,20550028.0,5795,6772810.0,28780778,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"Academy Express, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,91,12,2518547,,20031308.0,5649,6601852.0,29157356,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Atlantic City Jitney,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,3,12,0,,1883464.0,531,620746.0,2504741,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"Delaware River Coach Lines, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,3,12,12633,,697607.0,197,229915.0,940352,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Salem County Transit,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,Y,REFERS TO NON-REVENUE EQUIPMENT LEASED AT NO COST BY NJ TRANSIT.,In This Report,,Buyer,3,12,77008,,1566918.0,442,516420.0,2160788,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,VEOLA TRANSPORTATION (MONMOUTH),The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,17,12,564528,,5905300.0,1665,1946249.0,8417742,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,ENTERPRISE,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,90,12,525298,118037.0,108841.0,1533,1792032.0,2545741,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,"PROPST BUSSING AND TRANSPORTATION(FORMERLY ARCHBALD VANPOOL, INC.)",The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,24,12,123406,3745.0,13775.0,260,304112.0,445298,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT,Entity that Does Not Report to NTD,"Southern New Jersey Rail Group, LLC",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,16,12,855736,,24276459.0,113351,8702414.0,33947960,0.0
20082,New York City Department of Transportation,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,Academy Express,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,9,12,389638,,1806102.0,180610,150889.0,2527239,0.0
20084,County of Rockland ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"TransDev, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,33,12,7403,,11889073.0,97173,2508673.0,14502322,0.0
20096,Putnam County ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"MV Contract Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,6,12,30182,,274041.0,0,106217.0,410440,0.0
20096,Putnam County ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"MV Contract Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,7,12,108051,,1873675.0,0,246927.0,2228653,0.0
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,"Enterprise Holding, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,7,12,25493,3382.0,96246.0,43516,1342.0,169979,0.0
20128,Suburban Transit Corporation,Full Reporter,Urban,CB,DO,20080,New Jersey Transit Corporation,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,3,12,8627,,591036.0,0,0.0,599663,0.0
20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"GADABOUT Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,Y,N,,In This Report,,Seller,17,12,56364,,557762.0,0,72602.0,686728,0.0
20148,Newburgh Beacon Bus Corporation,Reduced Reporter,Urban,MB,DO,20216,Orange County,The Reporter is the Seller,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,Is a Public Entity,Seller,4,12,144530,,1354695.0,0,0.0,1499225,0.0
20148,Newburgh Beacon Bus Corporation,Reduced Reporter,Urban,MB,DO,2R02,New York Department of Transportation,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,3,12,50438,,505829.0,59998,0.0,616265,0.0
20175,Private Transportation Corporation,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,MCIZ Corp.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,6,12,984689,,242936.0,0,741753.0,1969378,0.0
20176,Kaser Bus Service,Reduced Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,Yeshivath Viznitz,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,472857,,545000.0,404100,75902.0,1497859,0.0
20179,"Leprechaun Lines, Inc.",Reduced Reporter,Urban,CB,DO,2R02,New York Department of Transportation,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,6,12,73112,,1727701.0,298316,0.0,2099129,0.0
20183,Town of Monroe ,Reduced Reporter,Urban,DR,DO,Entity that Does Not Report to NTD,Town of Woodbury,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,456,,10855.0,1000,0.0,12311,0.0
20195,Gloucester County,Reduced Reporter,Urban,DR,PT,20204,"Senior Citizens United Community Services of Camden County, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Private Company,Seller,7,12,0,,338090.0,0,13024.0,351114,0.0
20195,Gloucester County,Reduced Reporter,Urban,MB,PT,20200,South Jersey Transportation Authority,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In Another Report,Is a Public Entity,Seller,5,8,0,,304500.0,0,13023.0,317523,0.0
20200,South Jersey Transportation Authority,Reduced Reporter,Urban,MB,DO,20195,Gloucester County,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,Is a Public Entity,Seller,2,8,0,,127500.0,0,,127500,
20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,DR,DO,20195,Gloucester County,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Buyer,10,12,0,,338090.0,0,,338090,
20206,County of Nassau,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Transdev Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,64,12,627344,,13749527.0,361969,91422.0,14830262,0.0
20206,County of Nassau,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"Transdev Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,221,12,24395225,,97853322.0,0,233636.0,122482183,0.0
20208,County of Burlington,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Stouts,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,6,12,43708,,1247937.0,0,15000.0,1306645,
20212,County of Hunterdon,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Easton Coach,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,Building provided for dispatching duties,In This Report,,Buyer,11,12,17,,932615.0,0,287443.0,1220075,
