NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count
20084,County of Rockland ,Full Reporter,Urban,DR,DO,23330,6701,30031,0,0,0,0,0,0,0,3375,3375,23330,10076,33406,0,0,0,23330,10076,33406,15,4,19,0,0,0,0,0,0,0,2,2,15,6,21,0,0,0,15,6,21,3176,0,3176,0,0,0,0,0,0,0,5728,5728,3176,5728,8904,0,0,0,3176,5728,8904,8,0,8,0,0,0,0,0,0,0,14,14,8,14,22,0,0,0,8,14,22
20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,HR,DO,570764,456626,1027390,0,440521,440521,0,466432,466432,0,206141,206141,570764,1569720,2140484,30441,209265,239706,601205,1778985,2380190,334,223,557,0,204,204,0,235,235,0,170,170,334,832,1166,18,251,269,352,1083,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,HR,DO,167277,51729,219006,0,96627,96627,0,285919,285919,0,44227,44227,167277,478502,645779,0,0,0,167277,478502,645779,100,27,127,0,50,50,0,138,138,0,25,25,100,240,340,0,0,0,100,240,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,MTA Long Island Rail Road,Full Reporter,Urban,CR,DO,2689129,1267762,3956891,0,4427426,4427426,0,2442426,2442426,0,747078,747078,2689129,8884692,11573821,0,2587211,2587211,2689129,11471903,14161032,1549,682,2231,0,2016,2016,0,1604,1604,0,385,385,1549,4687,6236,0,949,949,1549,5636,7185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,DR,DO,72579,23138,95717,0,18935,18935,0,0,0,0,23101,23101,72579,65174,137753,0,0,0,72579,65174,137753,57,13,70,0,11,11,0,0,0,0,13,13,57,37,94,0,0,0,57,37,94,41557,229,41786,0,1185,1185,0,0,0,0,927,927,41557,2341,43898,0,0,0,41557,2341,43898,32,0,32,0,1,1,0,0,0,0,1,1,32,2,34,0,0,0,32,2,34
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,MB,DO,522894,105361,628255,0,209977,209977,0,39170,39170,0,153328,153328,522894,507836,1030730,0,0,0,522894,507836,1030730,327,56,383,0,111,111,0,21,21,0,83,83,327,271,598,0,0,0,327,271,598,18714,4800,23514,0,0,0,0,0,0,0,2510,2510,18714,7310,26024,0,0,0,18714,7310,26024,14,8,22,0,0,0,0,0,0,0,2,2,14,10,24,0,0,0,14,10,24
20122,"Academy Lines, Inc.",Full Reporter,Urban,CB,DO,216580,55026,271606,0,33294,33294,0,14976,14976,0,33766,33766,216580,137062,353642,0,0,0,216580,137062,353642,100,25,125,0,15,15,0,7,7,0,16,16,100,63,163,0,0,0,100,63,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20126,"Hudson Transit Lines, Inc.",Full Reporter,Urban,CB,DO,195016,29200,224216,0,51120,51120,0,0,0,0,21504,21504,195016,101824,296840,0,0,0,195016,101824,296840,117,17,134,0,30,30,0,0,0,0,12,12,117,59,176,0,0,0,117,59,176,0,0,0,0,0,0,0,0,0,0,1320,1320,0,1320,1320,0,0,0,0,1320,1320,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
20128,Suburban Transit Corporation,Full Reporter,Urban,CB,DO,97145,0,97145,0,49704,49704,0,0,0,0,24360,24360,97145,74064,171209,0,0,0,97145,74064,171209,96,0,96,0,17,17,0,0,0,0,13,13,96,30,126,0,0,0,96,30,126,10119,22182,32301,0,0,0,0,0,0,0,1874,1874,10119,24056,34175,0,0,0,10119,24056,34175,10,11,21,0,0,0,0,0,0,0,1,1,10,12,22,0,0,0,10,12,22
20135,Monsey New Square Trails Corporation,Full Reporter,Urban,CB,DO,33425,7505,40930,0,14416,14416,0,0,0,0,17958,17958,33425,39879,73304,0,0,0,33425,39879,73304,24,4,28,0,8,8,0,0,0,0,10,10,24,22,46,0,0,0,24,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,MB,DO,113108,13189,126297,0,30918,30918,0,5395,5395,0,34758,34758,113108,84260,197368,0,0,0,113108,84260,197368,68,7,75,0,17,17,0,3,3,0,20,20,68,47,115,0,0,0,68,47,115,7060,0,7060,0,1275,1275,0,0,0,0,0,0,7060,1275,8335,0,0,0,7060,1275,8335,8,0,8,0,2,2,0,0,0,0,0,0,8,2,10,0,0,0,8,2,10
20149,"Rockland Coaches, Inc.",Full Reporter,Urban,CB,DO,104515,11819,116334,0,28678,28678,0,0,0,0,4000,4000,104515,44497,149012,0,0,0,104515,44497,149012,67,6,73,0,13,13,0,0,0,0,2,2,67,21,88,0,0,0,67,21,88,96,0,96,0,0,0,0,0,0,0,0,0,96,0,96,0,0,0,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161,DeCamp Bus Lines,Full Reporter,Urban,CB,DO,14573,1878,16451,0,5061,5061,0,0,0,0,2003,2003,14573,8942,23515,0,0,0,14573,8942,23515,14,2,16,0,5,5,0,0,0,0,1,1,14,8,22,0,0,0,14,8,22,8575,982,9557,0,1620,1620,0,0,0,0,6238,6238,8575,8840,17415,0,0,0,8575,8840,17415,14,3,17,0,3,3,0,0,0,0,7,7,14,13,27,0,0,0,14,13,27
20163,"Lakeland Bus Lines, Inc.",Full Reporter,Urban,CB,DO,42874,0,42874,0,10104,10104,0,3454,3454,0,18317,18317,42874,31875,74749,0,0,0,42874,31875,74749,31,0,31,0,5,5,0,4,4,0,18,18,31,27,58,0,0,0,31,27,58,686,492,1178,0,0,0,0,4946,4946,0,0,0,686,5438,6124,0,0,0,686,5438,6124,4,2,6,0,0,0,0,5,5,0,0,0,4,7,11,0,0,0,4,7,11
20166,"Orange-Newark-Elizabeth, Inc.",Full Reporter,Urban,MB,DO,96730,7167,103897,0,14267,14267,0,3363,3363,0,3613,3613,96730,28410,125140,0,0,0,96730,28410,125140,52,3,55,0,6,6,0,2,2,0,2,2,52,13,65,0,0,0,52,13,65,2724,0,2724,0,0,0,0,0,0,0,0,0,2724,0,2724,0,0,0,2724,0,2724,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
20169,"Trans-Bridge Lines, Inc. ",Full Reporter,Urban,CB,DO,60248,10415,70663,0,22875,22875,0,0,0,0,26396,26396,60248,59686,119934,0,0,0,60248,59686,119934,29,6,35,0,19,19,0,0,0,0,16,16,29,41,70,0,0,0,29,41,70,6910,991,7901,0,717,717,0,0,0,0,6736,6736,6910,8444,15354,0,0,0,6910,8444,15354,35,4,39,0,1,1,0,0,0,0,13,13,35,18,53,0,0,0,35,18,53
20177,"Adirondack Transit Lines, Inc,",Full Reporter,Urban,CB,DO,33520,8894,42414,0,37105,37105,0,0,0,0,24020,24020,33520,70019,103539,0,0,0,33520,70019,103539,19,5,24,0,22,22,0,0,0,0,15,15,19,42,61,0,0,0,19,42,61,259,1012,1271,0,281,281,0,0,0,0,4027,4027,259,5320,5579,0,0,0,259,5320,5579,0.3,2,2.3,0,0.3,0.3,0,0,0,0,5,5,0.3,7.3,7.6,0,0,0,0.3,7.3,7.6
20178,Ulster County ,Full Reporter,Urban,DR,DO,9324,0,9324,0,2134,2134,0,397,397,0,2093,2093,9324,4624,13948,0,0,0,9324,4624,13948,3,0,3,0,1,1,0,1,1,0,1,1,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20178,Ulster County ,Full Reporter,Urban,MB,DO,81916,0,81916,0,12257,12257,0,1587,1587,0,13442,13442,81916,27286,109202,0,0,0,81916,27286,109202,39,0,39,0,7,7,0,1,1,0,7,7,39,15,54,0,0,0,39,15,54,3019,0,3019,0,0,0,0,0,0,0,990,990,3019,990,4009,0,0,0,3019,990,4009,4,0,4,0,0,0,0,0,0,0,1,1,4,1,5,0,0,0,4,1,5
20188,MTA Bus Company,Full Reporter,Urban,MB,DO,4578758,634438,5213196,0,2158658,2158658,0,79248,79248,0,271072,271072,4578758,3143416,7722174,0,35839,35839,4578758,3179255,7758013,2484,350,2834,0,1005,1005,0,33,33,0,171,171,2484,1559,4043,0,17,17,2484,1576,4060,8511,0,8511,0,0,0,0,0,0,0,0,0,8511,0,8511,0,0,0,8511,0,8511,29,0,29,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,29,0,29
20190,Port Imperial Ferry Corporation,Full Reporter,Urban,FB,DO,127029,24061,151090,0,33036,33036,0,19374,19374,0,43204,43204,127029,119675,246704,0,0,0,127029,119675,246704,98,29,127,0,26,26,0,12,12,0,22,22,98,89,187,0,0,0,98,89,187,1901,3530,5431,0,0,0,0,0,0,0,40,40,1901,3570,5471,0,0,0,1901,3570,5471,4,5,9,0,0,0,0,0,0,0,1,1,4,6,10,0,0,0,4,6,10
20190,Port Imperial Ferry Corporation,Full Reporter,Urban,MB,DO,45871,8624,54495,0,10783,10783,0,1930,1930,0,4178,4178,45871,25515,71386,0,0,0,45871,25515,71386,38,6,44,0,6,6,0,1,1,0,2,2,38,15,53,0,0,0,38,15,53,55,0,55,0,0,0,0,0,0,0,0,0,55,0,55,0,0,0,55,0,55,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
20192,Bergen County,Full Reporter,Urban,DR,DO,57387,14064,71451,0,3091,3091,0,0,0,0,8140,8140,57387,25295,82682,0,0,0,57387,25295,82682,67.5,8.8,76.3,0,1.84,1.84,0,0,0,0,5,5,67.5,15.64,83.14,0,0,0,67.5,15.64,83.14,1348,0,1348,0,0,0,0,0,0,0,0,0,1348,0,1348,0,0,0,1348,0,1348,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
20192,Bergen County,Full Reporter,Urban,MB,DO,3894,318,4212,0,268,268,0,0,0,0,1680,1680,3894,2266,6160,0,0,0,3894,2266,6160,2.5,0.2,2.7,0,0.16,0.16,0,0,0,0,1,1,2.5,1.36,3.86,0,0,0,2.5,1.36,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20199,County of Atlantic,Full Reporter,Urban,DR,DO,57452,2722,60174,0,1042,1042,0,0,0,0,5441,5441,57452,9205,66657,0,0,0,57452,9205,66657,40,2,42,0,1,1,0,0,0,0,3,3,40,6,46,0,0,0,40,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,DR,DO,24239,19232,43471,0,3536,3536,0,0,0,0,4368,4368,24239,27136,51375,0,0,0,24239,27136,51375,18,12,30,0,2,2,0,0,0,0,3,3,18,17,35,0,0,0,18,17,35,25108,9700,34808,0,0,0,0,0,0,0,0,0,25108,9700,34808,0,0,0,25108,9700,34808,27,7,34,0,0,0,0,0,0,0,0,0,27,7,34,0,0,0,27,7,34
20209,Somerset County,Full Reporter,Urban,DR,DO,80534,6833,87367,0,0,0,0,0,0,0,4555,4555,80534,11388,91922,0,0,0,80534,11388,91922,48,6,54,0,0,0,0,0,0,0,4,4,48,10,58,0,0,0,48,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20209,Somerset County,Full Reporter,Urban,MB,DO,29140,3938,33078,0,0,0,0,0,0,0,2626,2626,29140,6564,35704,0,0,0,29140,6564,35704,18,6,24,0,0,0,0,0,0,0,4,4,18,10,28,0,0,0,18,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20217,"Hampton Jitney, Inc.",Full Reporter,Urban,CB,DO,132647,43411,176058,0,23784,23784,0,3411,3411,0,42822,42822,132647,113428,246075,0,0,0,132647,113428,246075,54.23,20,74.23,0,9,9,0,1.69,1.69,0,18,18,54.23,48.69,102.92,0,0,0,54.23,48.69,102.92,9707,30843,40550,0,0,0,0,716,716,0,3906,3906,9707,35465,45172,0,0,0,9707,35465,45172,14.54,19,33.54,0,0,0,0,0.85,0.85,0,3,3,14.54,22.85,37.39,0,0,0,14.54,22.85,37.39
20223,Cape May Lewes Ferry,Full Reporter,Urban,FB,DO,83229,0,83229,0,21382,21382,0,46084,46084,0,26601,26601,83229,94067,177296,0,0,0,83229,94067,177296,47,0,47,0,14,14,0,30,30,0,29,29,47,73,120,0,0,0,47,73,120,13749,0,13749,0,480,480,0,6919,6919,0,62311,62311,13749,69710,83459,0,0,0,13749,69710,83459,13,0,13,0,1,1,0,7,7,0,63,63,13,71,84,0,0,0,13,71,84
20226,"SeaStreak, LLC",Full Reporter,Urban,FB,DO,48861,0,48861,0,0,0,0,8573,8573,0,16725,16725,48861,25298,74159,0,0,0,48861,25298,74159,48,0,48,0,0,0,0,14,14,0,23,23,48,37,85,0,0,0,48,37,85,29733,0,29733,0,0,0,0,19030,19030,0,17681,17681,29733,36711,66444,0,0,0,29733,36711,66444,38,0,38,0,0,0,0,35,35,0,25,25,38,60,98,0,0,0,38,60,98
30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,DR,DO,14475,1900,16375,0,4001,4001,0,464,464,0,1716,1716,14475,8081,22556,0,0,0,14475,8081,22556,8,1,9,0,2.32,2.32,0,0.24,0.24,0,0.96,0.96,8,4.52,12.52,0,0,0,8,4.52,12.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,MB,DO,137244,15672,152916,0,46008,46008,0,5208,5208,0,19734,19734,137244,86622,223866,0,0,0,137244,86622,223866,77,8.28,85.28,0,26.68,26.68,0,2.76,2.76,0,11.04,11.04,77,48.76,125.76,0,0,0,77,48.76,125.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,The Tri-State Transit Authority,Full Reporter,Urban,DR,DO,19096,4013,23109,0,2396,2396,0,198,198,0,190,190,19096,6797,25893,0,0,0,19096,6797,25893,9,2,11,0,1,1,0,0.1,0.1,0,0.1,0.1,9,3.2,12.2,0,0,0,9,3.2,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,The Tri-State Transit Authority,Full Reporter,Urban,MB,DO,64948,15418,80366,0,12259,12259,0,9575,9575,0,6388,6388,64948,43640,108588,0,0,0,64948,43640,108588,34,9,43,0,7,7,0,4.9,4.9,0,3.9,3.9,34,24.8,58.8,0,0,0,34,24.8,58.8,0,499,499,0,0,0,0,0,0,0,802,802,0,1301,1301,0,0,0,0,1301,1301,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2
30006,Greater Richmond Transit Company,Full Reporter,Urban,MB,DO,661205,62252,723457,0,63386,63386,0,24265,24265,0,96209,96209,661205,246112,907317,0,0,0,661205,246112,907317,282.23,27.05,309.28,0,34.26,34.26,0,15.33,15.33,0,50.49,50.49,282.23,127.13,409.36,0,0,0,282.23,127.13,409.36,16003,1369,17372,0,9063,9063,0,0,0,0,15473,15473,16003,25905,41908,0,0,0,16003,25905,41908,18.03,1.8,19.83,0,9.02,9.02,0,0,0,0,12.62,12.62,18.03,23.44,41.47,0,0,0,18.03,23.44,41.47
30006,Greater Richmond Transit Company,Full Reporter,Urban,RB,DO,72098,6788,78886,0,6912,6912,0,6806,6806,0,10491,10491,72098,30997,103095,0,0,0,72098,30997,103095,30.77,2.95,33.72,0,3.74,3.74,0,3.67,3.67,0,5.51,5.51,30.77,15.87,46.64,0,0,0,30.77,15.87,46.64,1745,149,1894,0,988,988,0,9426,9426,0,1687,1687,1745,12250,13995,0,0,0,1745,12250,13995,1.97,0.2,2.17,0,0.98,0.98,0,8,8,0,1.38,1.38,1.97,10.56,12.53,0,0,0,1.97,10.56,12.53
30007,Greater Roanoke Transit Company,Full Reporter,Urban,MB,DO,149699,24509,174208,0,22798,22798,0,8547,8547,0,18556,18556,149699,74410,224109,0,0,0,149699,74410,224109,70,11,81,0,11,11,0,4,4,0,9,9,70,35,105,0,0,0,70,35,105,0,0,0,0,2276,2276,0,0,0,0,2412,2412,0,4688,4688,0,0,0,0,4688,4688,0,0,0,0,4,4,0,0,0,0,3,3,0,7,7,0,0,0,0,7,7
30008,Greater Lynchburg Transit Company,Full Reporter,Urban,DR,DO,6612,3552,10164,0,5571,5571,0,973,973,0,489,489,6612,10585,17197,0,0,0,6612,10585,17197,3,2,5,0,3.25,3.25,0,0.5,0.5,0,0.25,0.25,3,6,9,0,0,0,3,6,9,6525,597,7122,0,755,755,0,0,0,0,0,0,6525,1352,7877,0,0,0,6525,1352,7877,7,1,8,0,0.75,0.75,0,0,0,0,0,0,7,1.75,8.75,0,0,0,7,1.75,8.75
30008,Greater Lynchburg Transit Company,Full Reporter,Urban,MB,DO,62786,12275,75061,0,16714,16714,0,2919,2919,0,15129,15129,62786,47037,109823,0,0,0,62786,47037,109823,46,6,52,0,9.75,9.75,0,1.5,1.5,0,10.75,10.75,46,28,74,0,0,0,46,28,74,2998,0,2998,0,2265,2265,0,0,0,0,2902,2902,2998,5167,8165,0,0,0,2998,5167,8165,6,0,6,0,2.25,2.25,0,0,0,0,6,6,6,8.25,14.25,0,0,0,6,8.25,14.25
30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,MB,DO,342259,50266,392525,0,56974,56974,0,9625,9625,0,12933,12933,342259,129798,472057,0,0,0,342259,129798,472057,154,36,190,0,62,62,0,5,5,0,10,10,154,113,267,0,0,0,154,113,267,0,272,272,0,0,0,0,0,0,0,1087,1087,0,1359,1359,0,0,0,0,1359,1359,0,2,2,0,0,0,0,0,0,0,2,2,0,4,4,0,0,0,0,4,4
30011,Altoona Metro Transit,Full Reporter,Urban,DR,DO,0,4,4,0,6,6,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,72,0,72,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0.01
30011,Altoona Metro Transit,Full Reporter,Urban,MB,DO,35846,9234,45080,0,16976,16976,0,0,0,0,8706,8706,35846,34916,70762,0,0,0,35846,34916,70762,21,4.24,25.24,0,7.99,7.99,0,0,0,0,4.74,4.74,21,16.97,37.97,0,0,0,21,16.97,37.97,13917,0,13917,0,0,0,0,0,0,0,0,0,13917,0,13917,0,0,0,13917,0,13917,6.99,0,6.99,0,0,0,0,0,0,0,0,0,6.99,0,6.99,0,0,0,6.99,0,6.99
30012,Cambria County Transit Authority,Full Reporter,Urban,DR,DO,16687,2923,19610,0,5931,5931,0,523,523,0,2050,2050,16687,11427,28114,0,0,0,16687,11427,28114,8,1.5,9.5,0,2.5,2.5,0,0.5,0.5,0,1.25,1.25,8,5.75,13.75,0,0,0,8,5.75,13.75,2118,133,2251,0,0,0,0,0,0,0,0,0,2118,133,2251,0,0,0,2118,133,2251,1.5,0.5,2,0,0,0,0,0,0,0,0,0,1.5,0.5,2,0,0,0,1.5,0.5,2
30012,Cambria County Transit Authority,Full Reporter,Urban,IP,DO,980,985,1965,0,705,705,0,1396,1396,0,3374,3374,980,6460,7440,0,0,0,980,6460,7440,3,1,4,0,0.8,0.8,0,1,1,0,5.7,5.7,3,8.5,11.5,0,0,0,3,8.5,11.5,662,0,662,0,0,0,0,0,0,0,793,793,662,793,1455,0,0,0,662,793,1455,3,0,3,0,0,0,0,0,0,0,1,1,3,1,4,0,0,0,3,1,4
30012,Cambria County Transit Authority,Full Reporter,Urban,MB,DO,88953,13349,102302,0,37030,37030,0,10998,10998,0,11473,11473,88953,72850,161803,0,0,0,88953,72850,161803,45,7.5,52.5,0,16.5,16.5,0,6.5,6.5,0,6.25,6.25,45,36.75,81.75,0,0,0,45,36.75,81.75,6849,133,6982,0,0,0,0,2726,2726,0,0,0,6849,2859,9708,0,0,0,6849,2859,9708,6.5,0.5,7,0,0,0,0,2,2,0,0,0,6.5,2.5,9,0,0,0,6.5,2.5,9
30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,46894,7009,53903,0,14548,14548,0,955,955,0,11472,11472,46894,33984,80878,0,0,0,46894,33984,80878,28,4,32,0,6,6,0,0.5,0.5,0,6,6,28,16.5,44.5,0,0,0,28,16.5,44.5,6724,580,7304,0,0,0,0,0,0,0,0,0,6724,580,7304,0,0,0,6724,580,7304,8,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,138670,18489,157159,0,49130,49130,0,2813,2813,0,18814,18814,138670,89246,227916,0,0,0,138670,89246,227916,102,10,112,0,25,25,0,2,2,0,9,9,102,46,148,0,0,0,102,46,148,0,1278,1278,0,0,0,0,0,0,0,403,403,0,1681,1681,0,0,0,0,1681,1681,0,2,2,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,3,3
30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,DR,DO,37753,18016,55769,0,9776,9776,0,665,665,0,3189,3189,37753,31646,69399,0,0,0,37753,31646,69399,18,8.54,26.54,0,3.94,3.94,0,0.34,0.34,0,1.65,1.65,18,14.47,32.47,0,0,0,18,14.47,32.47,3184,0,3184,0,0,0,0,0,0,0,0,0,3184,0,3184,0,0,0,3184,0,3184,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,MB,DO,208025,27143,235168,0,50290,50290,0,4928,4928,0,14647,14647,208025,97008,305033,0,0,0,208025,97008,305033,90,11.46,101.46,0,20.13,20.13,0,2.36,2.36,0,7.58,7.58,90,41.53,131.53,0,0,0,90,41.53,131.53,3192,0,3192,0,0,0,0,0,0,0,0,0,3192,0,3192,0,0,0,3192,0,3192,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
30015,Luzerne County Transportation Authority,Full Reporter,Urban,DR,DO,42940,7894,50834,0,10451,10451,0,91,91,0,9893,9893,42940,28329,71269,0,0,0,42940,28329,71269,23,4.45,27.45,0,4.25,4.25,0,0.05,0.05,0,4.78,4.78,23,13.53,36.53,0,0,0,23,13.53,36.53,4842,2786,7628,0,1767,1767,0,488,488,0,2174,2174,4842,7215,12057,0,0,0,4842,7215,12057,9,2,11,0,1.5,1.5,0,0.4,0.4,0,3,3,9,6.9,15.9,0,0,0,9,6.9,15.9
