NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Major Failures,Other Failures,Total Failures
30073,Virginia Railway Express,Full Reporter,Urban,CR,PT,8,0,8
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,158,70,228
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,3,5,8
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,1243,697,1940
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,75,39,114
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,0,0,0
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,5,0,5
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,0,41,41
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT,4,175,179
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,0,0,0
30080,"Arlington County, Virginia",Full Reporter,Urban,DR,PT,1,6,7
30080,"Arlington County, Virginia",Full Reporter,Urban,MB,PT,123,58,181
30081,Loudoun County,Full Reporter,Urban,CB,PT,72,23,95
30081,Loudoun County,Full Reporter,Urban,DR,PT,2,1,3
30081,Loudoun County,Full Reporter,Urban,MB,PT,7,10,17
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,2,69,71
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,10,16,26
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,33,0,33
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,578,1421,1999
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,0,0,0
30085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,31,3,34
30085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,241,98,339
30087,County of Fayette,Full Reporter,Urban,DR,DO,3,12,15
30087,County of Fayette,Full Reporter,Urban,MB,DO,6,11,17
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,6,3,9
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,17,23,40
30091,Town of Blacksburg,Full Reporter,Urban,DR,DO,20,12,32
30091,Town of Blacksburg,Full Reporter,Urban,MB,DO,169,132,301
30094,City of Harrisonburg,Full Reporter,Urban,DR,DO,4,1,5
30094,City of Harrisonburg,Full Reporter,Urban,MB,DO,92,49,141
30095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,2,2,4
30095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,3,3,6
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,58,33,91
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,81,29,110
30107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,0,0,0
30111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,1,0,1
30111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,12,3,15
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,149,128,277
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,226,33,259
30129,Anne Arundel County,Full Reporter,Urban,DR,PT,8,1,9
30129,Anne Arundel County,Full Reporter,Urban,MB,PT,0,0,0
30137,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,6,17,23
30137,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,24,17,41
30201,City of Baltimore,Full Reporter,Urban,FB,PT,0,0,0
30201,City of Baltimore,Full Reporter,Urban,MB,PT,67,128,195
30202,South Central Transit Authority,Full Reporter,Urban,DR,DO,8,1,9
30202,South Central Transit Authority,Full Reporter,Urban,DR,PT,4,53,57
30202,South Central Transit Authority,Full Reporter,Urban,MB,DO,382,229,611
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,15,7,22
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,0,0,0
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,301,177,478
40002,City of Knoxville,Full Reporter,Urban,DR,DO,21,5,26
40002,City of Knoxville,Full Reporter,Urban,MB,DO,187,49,236
40003,City of Memphis,Full Reporter,Urban,DR,DO,49,161,210
40003,City of Memphis,Full Reporter,Urban,MB,DO,184,1510,1694
40003,City of Memphis,Full Reporter,Urban,SR,DO,39,303,342
40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,87,10,97
40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,780,253,1033
40005,City of Asheville,Full Reporter,Urban,MB,PT,469,1076,1545
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO,5,7,12
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT,25,83,108
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,VP,DO,2,1,3
40007,City of Raleigh,Full Reporter,Urban,MB,PT,67,253,320
40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT,33,79,112
40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO,12,11,23
40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO,178,4,182
40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT,674,1611,2285
40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO,0,0,0
40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO,10,0,10
40009,City of Fayetteville,Full Reporter,Urban,DR,DO,9,2,11
40009,City of Fayetteville,Full Reporter,Urban,DR,PT,0,1,1
40009,City of Fayetteville,Full Reporter,Urban,MB,DO,194,61,255
40012,City of Winston Salem,Full Reporter,Urban,DR,DO,51,13,64
40012,City of Winston Salem,Full Reporter,Urban,MB,DO,207,155,362
40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO,0,123,123
40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO,4,107,111
40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT,1,8,9
40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT,2,171,173
40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,15,127,142
40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,187,94,281
40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,0,0,0
40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,10,49,59
40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,1195,2277,3472
40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,0,0,0
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,4,1,5
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,107,37,144
40021,City of Albany ,Full Reporter,Urban,DR,DO,34,86,120
40021,City of Albany ,Full Reporter,Urban,MB,DO,96,155,251
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,36,22,58
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,805,250,1055
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,8508,3797,12305
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,5,9,14
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,26,9,35
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,276,1046,1322
40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,5,3,8
40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,4,11,15
40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,9,15,24
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,84,148,232
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,140,150,290
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,217,170,387
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,410,67,477
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,57,15,72
40028,Lee County Transit,Full Reporter,Urban,DR,DO,30,3,33
40028,Lee County Transit,Full Reporter,Urban,MB,DO,38,25,63
40028,Lee County Transit,Full Reporter,Urban,VP,PT,0,0,0
40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,14,1,15
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,3485,238,3723
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,8,0,8
40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,13,11,24
40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO,236,36,272
40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,0,0,0
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,DO,66,7,73
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,PT,0,1,1
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,DO,179,10,189
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,PT,2,1,3
40032,County of Volusia,Full Reporter,Urban,DR,DO,83,13,96
40032,County of Volusia,Full Reporter,Urban,DR,PT,0,1,1
40032,County of Volusia,Full Reporter,Urban,MB,DO,349,488,837
40032,County of Volusia,Full Reporter,Urban,VP,PT,0,0,0
40034,County of Miami-Dade ,Full Reporter,Urban,CB,PT,25,92,117
40034,County of Miami-Dade ,Full Reporter,Urban,DR,PT,141,91,232
40034,County of Miami-Dade ,Full Reporter,Urban,HR,DO,228,1936,2164
40034,County of Miami-Dade ,Full Reporter,Urban,MB,DO,818,5320,6138
40034,County of Miami-Dade ,Full Reporter,Urban,MB,PT,182,346,528
40034,County of Miami-Dade ,Full Reporter,Urban,MG,DO,130,609,739
40034,County of Miami-Dade ,Full Reporter,Urban,VP,PT,2,0,2
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,13,100,113
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO,1639,42,1681
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,0,9,9
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,43,1,44
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,17,0,17
40036,City of Tallahassee,Full Reporter,Urban,DR,DO,11,61,72
40036,City of Tallahassee,Full Reporter,Urban,DR,PT,3,19,22
40036,City of Tallahassee,Full Reporter,Urban,MB,DO,27,466,493
40036,City of Tallahassee,Full Reporter,Urban,MB,PT,1,2,3
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,765,510,1275
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO,607,243,850
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,4,19,23
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO,28,94,122
40040,Jacksonville Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,67,104,171
40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,3,0,3
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO,109,467,576
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT,3,11,14
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,78,0,78
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,65,77,142
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO,620,812,1432
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,4,62,66
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,68,68,136
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO,234,161,395
40043,City of Mobile,Full Reporter,Urban,DR,DO,4,13,17
40043,City of Mobile,Full Reporter,Urban,MB,DO,27,53,80
40044,City of Montgomery,Full Reporter,Urban,DR,DO,1,0,1
40044,City of Montgomery,Full Reporter,Urban,MB,DO,11,0,11
40046,Sarasota County ,Full Reporter,Urban,DR,PT,21,8,29
40046,Sarasota County ,Full Reporter,Urban,MB,DO,232,34,266
40046,Sarasota County ,Full Reporter,Urban,MB,PT,0,0,0
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,1,1,2
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO,41,99,140
40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,3,1,4
40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO,85,16,101
40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,2,0,2
40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO,27,4,31
40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,6,6,12
40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO,78,64,142
40058,City of Rome ,Full Reporter,Urban,DR,DO,1,0,1
40058,City of Rome ,Full Reporter,Urban,MB,DO,30,55,85
40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,3,12,15
40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,25,30,55
40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,10,0,10
40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,DO,20,5,25
40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,8,16,24
40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,38,94,132
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,25,9,34
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,113,8,121
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT,53,83,136
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,0,7,7
40078,Cobb County,Full Reporter,Urban,CB,PT,3,13,16
40078,Cobb County,Full Reporter,Urban,DR,PT,19,96,115
40078,Cobb County,Full Reporter,Urban,MB,PT,12,27,39
40082,County of Douglas,Full Reporter,Urban,DR,DO,3,2,5
40082,County of Douglas,Full Reporter,Urban,DR,PT,3,3,6
40082,County of Douglas,Full Reporter,Urban,MB,PT,7,7,14
40082,County of Douglas,Full Reporter,Urban,VP,DO,0,0,0
40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,84,48,132
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,1932,1284,3216
40087,City of Durham,Full Reporter,Urban,DR,PT,10,16,26
40087,City of Durham,Full Reporter,Urban,MB,PT,129,87,216
40093,City of Greensboro ,Full Reporter,Urban,DR,PT,2,11,13
40093,City of Greensboro ,Full Reporter,Urban,MB,PT,22,44,66
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,DR,PT,0,0,0
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT,59,382,441
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT,316,92,408
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,7,16,23
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,41,275,316
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,26,58,84
40104,Indian River County,Full Reporter,Urban,DR,PT,0,3,3
40104,Indian River County,Full Reporter,Urban,MB,PT,2,4,6
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,0,0,0
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,59,231,290
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,7,4,11
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,2,0,2
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,2,0,2
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,89,19,108
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT,12,7,19
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,11,14,25
40129,Charlotte County Government,Full Reporter,Urban,DR,DO,0,0,0
40129,Charlotte County Government,Full Reporter,Urban,DR,PT,0,6,6
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,PT,46,32,78
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,DR,PT,1,5,6
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,MB,PT,119,73,192
40140,Collier County,Full Reporter,Urban,DR,PT,20,3,23
40140,Collier County,Full Reporter,Urban,MB,PT,73,9,82
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,DR,PT,4,2,6
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,MB,PT,160,108,268
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,VP,PT,1,0,1
40147,North Carolina State University,Full Reporter,Urban,MB,PT,0,7,7
40158,Lake County Board of County Commissioners,Full Reporter,Urban,DR,PT,5,58,63
40158,Lake County Board of County Commissioners,Full Reporter,Urban,MB,PT,6,95,101
40159,Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,1,1
40159,Regional Transportation Authority,Full Reporter,Urban,CR,PT,0,0,0
40159,Regional Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,Urban,VP,PT,1,0,1
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,DR,DO,9,19,28
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,DR,DO,44,62,106
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,MB,DO,63,21,84
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,CB,PT,25,85,110
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,VP,DO,4,5,9
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,DO,7,12,19
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,PT,2,2,4
40178,The Transportation Management Association Group,Full Reporter,Urban,VP,DO,0,0,0
40180,University of Georgia,Full Reporter,Urban,DR,DO,0,0,0
40180,University of Georgia,Full Reporter,Urban,MB,DO,62,148,210
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,DR,PT,1,1,2
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,MB,PT,6,2,8
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,DR,DO,2,1,3
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,MB,DO,0,0,0
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,2,0,2
40192,Martin County,Full Reporter,Urban,CB,PT,1,2,3
40192,Martin County,Full Reporter,Urban,DR,PT,0,3,3
40192,Martin County,Full Reporter,Urban,MB,PT,1,4,5
40196,Kentuckiana Regional Planning and Development Agency,Full Reporter,Urban,VP,DO,11,70,81
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,VP,PT,0,0,0
40208,City of Clemson,Full Reporter,Urban,MB,DO,9,7,16
40222,Wake County,Full Reporter,Urban,DR,PT,16,13,29
40224,Buncombe County,Full Reporter,Urban,DR,PT,41,39,80
40224,Buncombe County,Full Reporter,Urban,MB,PT,18,5,23
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,1,5,6
40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT,15,0,15
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,16,27,43
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,42,22,64
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,6,0,6
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,19,11,30
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,13,35,48
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,DR,PT,7,21,28
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,MB,PT,12,48,60
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,PT,334,181,515
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,VP,PT,7,0,7
44929,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,0,0,0
44929,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,30,1,31
50001,City of Appleton,Full Reporter,Urban,DR,PT,10,22,32
50001,City of Appleton,Full Reporter,Urban,MB,DO,45,13,58
50001,City of Appleton,Full Reporter,Urban,MB,PT,2,1,3
50002,City of Green Bay,Full Reporter,Urban,DR,PT,1,0,1
50002,City of Green Bay,Full Reporter,Urban,MB,DO,19,32,51
50003,City of Kenosha,Full Reporter,Urban,DR,PT,3,31,34
50003,City of Kenosha,Full Reporter,Urban,MB,DO,63,37,100
50003,City of Kenosha,Full Reporter,Urban,SR,DO,0,0,0
50004,City of La Crosse,Full Reporter,Urban,DR,PT,18,59,77
50004,City of La Crosse,Full Reporter,Urban,MB,DO,86,147,233
50005,City of Madison,Full Reporter,Urban,MB,DO,217,429,646
50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,3,7,10
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,0,4,4
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,50,111,161
50008,Milwaukee County,Full Reporter,Urban,DR,PT,15,27,42
50008,Milwaukee County,Full Reporter,Urban,MB,PT,3227,3047,6274
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,7,10,17
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,7,4,11
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,22,83,105
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,0,6,6
50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,114,456,570
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,57,63,120
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,133,684,817
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,DO,34,73,107
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,1048,915,1963
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,16,11,27
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,21,14,35
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,215,28,243
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,104,30,134
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,656,46,702
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,88,16,104
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,DO,8,3,11
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT,38,11,49
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,1066,694,1760
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,80,63,143
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,1153,277,1430
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,749,1217,1966
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,3,0,3
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,31,1,32
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,DO,26,41,67
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO,22,48,70
50024,Western Reserve Transit Authority,Full Reporter,Urban,DR,DO,1,6,7
50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO,6,30,36
50025,Duluth Transit Authority,Full Reporter,Urban,DR,DO,1,0,1
50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO,29,197,226
50026,City of Moorhead,Full Reporter,Urban,DR,PT,0,0,0
50026,City of Moorhead,Full Reporter,Urban,MB,PT,10,31,41
50027,Metro Transit ,Full Reporter,Urban,CR,PT,1,1,2
50027,Metro Transit ,Full Reporter,Urban,LR,DO,194,99,293
50027,Metro Transit ,Full Reporter,Urban,MB,DO,311,4016,4327
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO,0,0,0
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,DR,DO,18,14,32
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO,31,12,43
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,1,8,9
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,2,17,19
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,DO,100,4,104
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,PT,86,21,107
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,DO,1939,280,2219
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,DO,33,31,64
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,PT,0,0,0
50032,Mass Transportation Authority ,Full Reporter,Urban,MB,DO,311,307,618
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,PT,25,139,164
50033,Interurban Transit Partnership,Full Reporter,Urban,MB,DO,91,928,1019
50033,Interurban Transit Partnership,Full Reporter,Urban,RB,DO,13,80,93
50033,Interurban Transit Partnership,Full Reporter,Urban,VP,DO,0,0,0
50034,City of Jackson Transportation Authority,Full Reporter,Urban,DR,DO,1,5,6
50034,City of Jackson Transportation Authority,Full Reporter,Urban,MB,DO,29,48,77
50035,Central County Transportation Authority,Full Reporter,Urban,DR,PT,3,17,20
50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO,5,492,497
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO,6,0,6
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT,2,0,2
50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO,221,3,224
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO,2,10,12
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,19,29,48
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,DO,2,9,11
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT,5,4,9
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,43,35,78
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT,1,8,9
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO,11,5,16
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO,18,33,51
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,7,5,12
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,26,68,94
50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,46,70,116
50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,173,201,374
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,2,3,5
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,119,142,261
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,DR,PT,45,77,122
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,1001,878,1879
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,PT,3,9,12
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,221,342,563
