NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Reporting Module,Mode,TOS,ADA Accessible Stations,Non-ADA Accessible Stations,Total Stations,Escalators,Elevators
30022,Port Authority of Allegheny County,Full Reporter,,,Urban,MB,DO,17.0,0.0,17,0.0,0.0
30023,Beaver County Transit Authority,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,DO,2.0,,2,0.0,2.0
30025,County of Lackawanna Transit System,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
30025,County of Lackawanna Transit System,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,PT,0.0,0.0,0,0.0,0.0
30026,City of Williamsport,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,DO,2.0,,2,,
30027,Central Pennsylvania Transportation Authority,Full Reporter,,,Urban,CB,DO,2.0,0.0,2,0.0,0.0
30027,Central Pennsylvania Transportation Authority,Full Reporter,,,Urban,MB,DO,2.0,0.0,2,0.0,0.0
30030,Washington Metropolitan Area Transit Authority,Full Reporter,,,Urban,HR,DO,91.0,,91,618.0,278.0
30030,Washington Metropolitan Area Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,
30030,Washington Metropolitan Area Transit Authority,Full Reporter,,,Urban,MB,PT,,,0,,
30034,Maryland Transit Administration,Full Reporter,,,Urban,CB,PT,,,0,,
30034,Maryland Transit Administration,Full Reporter,,,Urban,CR,PT,26.0,16.0,42,8.0,19.0
30034,Maryland Transit Administration,Full Reporter,,,Urban,HR,DO,14.0,,14,81.0,27.0
30034,Maryland Transit Administration,Full Reporter,,,Urban,LR,DO,33.0,,33,,
30034,Maryland Transit Administration,Full Reporter,,,Urban,MB,DO,2.0,,2,,
30035,Ohio Valley Regional Transportation Authority,Full Reporter,3R05,West Virginia Department of Transportation,Urban,MB,DO,1.0,,1,0.0,2.0
30036,City of Charlottesville,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,1.0,,1,,1.0
30040,City of Annapolis,Reduced Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
30041,Board of Commissioners of Allegany County Maryland,Reduced Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,,,0,,
30042,Washington County ,Reduced Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
30044,Westmoreland County ,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
30045,"JAUNT, Inc.",Full Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,CB,DO,,,0,,
30048,County of Howard,Full Reporter,3R03,Maryland Department of Transportation,Urban,MB,PT,2.0,,2,,
30051,"Montgomery County, Maryland",Full Reporter,,,Urban,MB,DO,2.0,0.0,2,0.0,2.0
30053,City of Bristol Virginia,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,,,0,,
30054,Centre Area Transportation Authority,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
30055,City of Sharon,Reduced Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,DO,,,0,,
30057,Pennsylvania Department of Transportation,Full Reporter,,,Urban,CR,PT,7.0,5.0,12,9.0,15.0
30058,City of Fairfax,Full Reporter,,,Urban,MB,DO,,,0,,
30061,Mid Mon Valley Transit Authority,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,PT,1.0,,1,,
30066,Weirton Transit Corporation,Reduced Reporter,3R05,West Virginia Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
30068,"Fairfax County, VA",Full Reporter,,,Urban,MB,PT,8.0,,8,2.0,7.0
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,,,Urban,CB,PT,,,0,,
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,,,Urban,MB,PT,,,0,,
30071,City of Alexandria ,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,8.0,,8,,
30072,"Frederick County, Maryland",Full Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,1.0,,1,,
30073,Virginia Railway Express,Full Reporter,,,Urban,CR,PT,19.0,0.0,19,6.0,13.0
30074,Harford County Maryland,Reduced Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,,,0,,
30075,Delaware Transit Corporation,Full Reporter,,,Urban,MB,DO,3.0,,3,1.0,3.0
30075,Delaware Transit Corporation,Full Reporter,,,Urban,MB,PT,1.0,,1,1.0,2.0
30076,Williamsburg Area Transit Authority,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,1.0,,1,,
30077,Borough of Pottstown,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,PT,1.0,,1,,
30079,City of Fredericksburg,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,1.0,,1,,1.0
30080,"Arlington County, Virginia",Full Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,PT,11.0,,11,,
30081,Loudoun County,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,CB,PT,,,0,,
30081,Loudoun County,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,PT,,,0,,
30083,Transportation District Commission of Hampton Roads,Full Reporter,,,Urban,FB,PT,4.0,,4,,
30083,Transportation District Commission of Hampton Roads,Full Reporter,,,Urban,LR,DO,11.0,0.0,11,0.0,2.0
30083,Transportation District Commission of Hampton Roads,Full Reporter,,,Urban,MB,DO,4.0,,4,,
30085,"Prince George's County, Maryland",Full Reporter,,,Urban,MB,PT,,,0,,
30087,County of Fayette,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,DO,1.0,,1,,1.0
30088,"County Commissioners of Charles County, MD",Full Reporter,3R03,Maryland Department of Transportation,Urban,MB,PT,1.0,,1,,
30089,Monongalia County Urban Mass Transit Authority,Reduced Reporter,3R05,West Virginia Department of Transportation,Urban,MB,DO,1.0,,1,0.0,0.0
30090,Eastern Panhandle Transit Authority,Reduced Reporter,3R05,West Virginia Department of Transportation,Urban,MB,DO,,,0,,
30091,Town of Blacksburg,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,,,0,,
30092,"The County Commissioners of Carroll County, Maryland",Reduced Reporter,3R03,Maryland Department of Transportation,Urban,MB,PT,0.0,0.0,0,0.0,0.0
30093,City of Hazleton,Reduced Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,PT,1.0,,1,,
30094,City of Harrisonburg,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
30095,County of Lebanon Transit Authority,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,1.0,,1,,
30099,City of Winchester,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,,,0,,
30107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,,,Urban,MG,DO,5.0,0.0,5,0.0,8.0
30108,Cecil County Government ,Reduced Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
30109,St. Mary's County Government ,Reduced Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
30111,Washington County Transportation Authority,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,PT,1.0,,1,,1.0
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,,,Urban,MB,PT,,,0,,
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,,,Urban,SR,PT,,,0,,
30129,Anne Arundel County,Full Reporter,3R03,Maryland Department of Transportation,Urban,MB,PT,,,0,,
30131,"Board of County Commissioners of Calvert County, Maryland",Reduced Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,0.0,0.0,0,0.0,0.0
30137,Monroe County Transportation  Authority,Full Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,DO,,,0,,
30141,Butler Transit  Authority,Reduced Reporter,3R04,Pennsylvania Department of Transportation,Urban,CB,PT,1.0,0.0,1,0.0,0.0
30141,Butler Transit  Authority,Reduced Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,PT,1.0,0.0,1,0.0,0.0
30167,County of Carbon,Reduced Reporter,3R04,Pennsylvania Department of Transportation,Urban,MB,PT,0.0,0.0,0,0.0,0.0
30192,Queen Anne's County Department of Aging,Reduced Reporter,3R03,Maryland Department of Transportation,Urban,MB,DO,,,0,,
30198,City of Suffolk,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,PT,1.0,,1,,
30199,New River Transit Authority,Reduced Reporter,3R05,West Virginia Department of Transportation,Urban,MB,PT,0.0,0.0,0,0.0,0.0
30200,City of Radford,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,PT,0.0,0.0,0,,
30201,City of Baltimore,Full Reporter,3R03,Maryland Department of Transportation,Urban,FB,PT,,5.0,5,,
30201,City of Baltimore,Full Reporter,3R03,Maryland Department of Transportation,Urban,MB,PT,0.0,0.0,0,0.0,0.0
30202,South Central Transit Authority,Full Reporter,,,Urban,MB,DO,2.0,,2,,2.0
30203,York County,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,,,0,,
30204,Colonial Williamsburg Foundation,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,DO,,,0,,
30989,Central Shenandoah Planning District Commission,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,Urban,MB,PT,,,0,,
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,,,Urban,IP,DO,2.0,,2,,1.0
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,0.0
40002,City of Knoxville,Full Reporter,,,Urban,MB,DO,1.0,,1,1.0,2.0
40003,City of Memphis,Full Reporter,,,Urban,MB,DO,3.0,0.0,3,0.0,1.0
40003,City of Memphis,Full Reporter,,,Urban,SR,DO,7.0,0.0,7,0.0,0.0
40004,Metropolitan Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,1.0,2.0
40005,City of Asheville,Full Reporter,,,Urban,MB,PT,1.0,0.0,1,0.0,0.0
40006,Cape Fear Public Transportation Authority,Full Reporter,,,Urban,MB,PT,1.0,0.0,1,0.0,1.0
40007,City of Raleigh,Full Reporter,,,Urban,MB,PT,1.0,,1,,1.0
40008,City of Charlotte North Carolina,Full Reporter,,,Urban,CB,PT,,,0,,
40008,City of Charlotte North Carolina,Full Reporter,,,Urban,LR,DO,26.0,,26,,21.0
40008,City of Charlotte North Carolina,Full Reporter,,,Urban,MB,PT,3.0,,3,,
40008,City of Charlotte North Carolina,Full Reporter,,,Urban,SR,DO,1.0,,1,,
40009,City of Fayetteville,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,1.0
40010,City of Gastonia,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,1.0,,1,,
40011,City of High Point,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40012,City of Winston Salem,Full Reporter,,,Urban,MB,DO,1.0,,1,,1.0
40014,Ms Coast Transportation Authority,Full Reporter,,,Urban,MB,DO,9.0,0.0,9,0.0,2.0
40015,"City of Jackson, MS",Full Reporter,,,Urban,MB,PT,1.0,0.0,1,0.0,1.0
40016,City of Ashland,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40017,Lexington Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,1.0
40018,Transit Authority of River City,Full Reporter,,,Urban,MB,DO,2.0,0.0,2,0.0,0.0
40018,Transit Authority of River City,Full Reporter,,,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40019,Transit Authority of Northern Kentucky,Full Reporter,,,Urban,MB,DO,1.0,,1,,
40020,City of Owensboro,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40021,City of Albany ,Full Reporter,4R03,Georgia Department of Transportation,Urban,MB,DO,1.0,,1,,
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,,,Urban,HR,DO,38.0,0.0,38,150.0,115.0
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,,,Urban,SR,DO,12.0,0.0,12,0.0,0.0
40023,Augusta Richmond County Transit Department,Full Reporter,4R03,Georgia Department of Transportation,Urban,MB,PT,1.0,,1,,
40024,Columbus Consolidated Government,Reduced Reporter,4R03,Georgia Department of Transportation,Urban,MB,DO,1.0,,1,0.0,0.0
40025,Chatham Area Transit Authority,Full Reporter,,,Urban,FB,DO,3.0,,3,,
40025,Chatham Area Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,
40026,Manatee County Board of County Commissioners,Full Reporter,,,Urban,MB,DO,3.0,,3,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,,Urban,MB,DO,4.0,,4,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,,Urban,MB,PT,,,0,,
40028,Lee County Transit,Full Reporter,,,Urban,MB,DO,4.0,,4,,
40029,Broward County Board of County Commissioners,Full Reporter,,,Urban,MB,DO,4.0,,4,,
40029,Broward County Board of County Commissioners,Full Reporter,,,Urban,MB,PT,,,0,,
40030,"City of Gainesville, FL",Full Reporter,,,Urban,MB,DO,2.0,,2,,
40031,Lakeland Area Mass Transit District ,Full Reporter,,,Urban,MB,DO,2.0,,2,,
40031,Lakeland Area Mass Transit District ,Full Reporter,,,Urban,MB,PT,1.0,,1,,
40032,County of Volusia,Full Reporter,,,Urban,MB,DO,1.0,,1,,
40034,County of Miami-Dade ,Full Reporter,,,Urban,CB,PT,,,0,,
40034,County of Miami-Dade ,Full Reporter,,,Urban,HR,DO,23.0,,23,65.0,68.0
40034,County of Miami-Dade ,Full Reporter,,,Urban,MB,DO,4.0,,4,,
40034,County of Miami-Dade ,Full Reporter,,,Urban,MB,PT,1.0,,1,,
40034,County of Miami-Dade ,Full Reporter,,,Urban,MG,DO,21.0,,21,21.0,18.0
40035,Central Florida Regional Transportation Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,
40035,Central Florida Regional Transportation Authority,Full Reporter,,,Urban,MB,PT,,,0,,
40035,Central Florida Regional Transportation Authority,Full Reporter,,,Urban,RB,DO,1.0,,1,,
40036,City of Tallahassee,Full Reporter,,,Urban,MB,DO,1.0,,1,,
40036,City of Tallahassee,Full Reporter,,,Urban,MB,PT,,,0,,
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,,,Urban,MB,DO,1.0,,1,,1.0
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40040,Jacksonville Transportation Authority,Full Reporter,,,Urban,CB,PT,0.0,0.0,0,0.0,0.0
40040,Jacksonville Transportation Authority,Full Reporter,,,Urban,FB,PT,2.0,0.0,2,0.0,0.0
40040,Jacksonville Transportation Authority,Full Reporter,,,Urban,MB,DO,5.0,0.0,5,0.0,6.0
40040,Jacksonville Transportation Authority,Full Reporter,,,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40040,Jacksonville Transportation Authority,Full Reporter,,,Urban,MG,DO,8.0,0.0,8,16.0,8.0
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,,Urban,MB,DO,7.0,0.0,7,0.0,1.0
40041,Hillsborough Area Regional Transit Authority,Full Reporter,,,Urban,SR,DO,11.0,0.0,11,0.0,0.0
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,,,Urban,MB,DO,2.0,0.0,2,0.0,1.0
40043,City of Mobile,Full Reporter,,,Urban,MB,DO,1.0,,1,,
40044,City of Montgomery,Full Reporter,,,Urban,MB,DO,2.0,0.0,2,0.0,3.0
40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,1.0
40046,Sarasota County ,Full Reporter,,,Urban,MB,DO,5.0,0.0,5,0.0,0.0
40046,Sarasota County ,Full Reporter,,,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40047,Athens-Clarke County Unified Government,Full Reporter,4R03,Georgia Department of Transportation,Urban,MB,DO,1.0,,1,,2.0
40049, City of Gadsden,Reduced Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
40051,Town of Chapel Hill,Full Reporter,,,Urban,MB,DO,,,0,,
40053,Greenville Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40054,City of Johnson City,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,1.0
40055,City of Bristol Tennessee,Reduced Reporter,,,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40056,Pee Dee Regional Transportation Authority,Reduced Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40057,Jackson Transit Authority,Full Reporter,,,Urban,MB,DO,1.0,,1,,
40058,City of Rome ,Full Reporter,4R03,Georgia Department of Transportation,Urban,MB,DO,1.0,,1,0.0,0.0
40060,City of Hattiesburg,Reduced Reporter,4R05,Mississippi Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40063,Brevard Board of County Commissioners,Full Reporter,,,Urban,MB,DO,,,0,,
40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,4R01,Alabama Department of Transportation,Urban,MB,PT,1.0,0.0,1,0.0,0.0
40071,"City of Huntsville, Alabama",Full Reporter,,,Urban,MB,DO,1.0,,1,,2.0
40073,Lee-Russell Council of Governments,Reduced Reporter,4R01,Alabama Department of Transportation,Urban,MB,DO,,,0,,
40074,Pasco County Board of County Commissioners,Full Reporter,,,Urban,MB,DO,,,0,,
40077,South Florida Regional Transportation Authority,Full Reporter,,,Urban,CR,PT,18.0,,18,4.0,36.0
40077,South Florida Regional Transportation Authority,Full Reporter,,,Urban,MB,PT,,0.0,0,,
40078,Cobb County,Full Reporter,,,Urban,CB,PT,2.0,0.0,2,0.0,0.0
40078,Cobb County,Full Reporter,,,Urban,MB,PT,2.0,0.0,2,,
40080,City of Kingsport,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
40081,City of Anderson ,Reduced Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,,,0,,
40082,County of Douglas,Full Reporter,A0001,Atlanta Regional Commission,Urban,MB,PT,1.0,,1,0.0,0.0
40086,Metropolitan Bus Authority,Full Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,9.0,,9,,
40087,City of Durham,Full Reporter,,,Urban,MB,PT,1.0,0.0,1,0.0,1.0
40092,City of Clarksville,Reduced Reporter,,,Urban,MB,DO,1.0,,1,0.0,0.0
40093,City of Greensboro ,Full Reporter,,,Urban,MB,PT,1.0,,1,1.0,2.0
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,,,Urban,HR,PT,16.0,,16,51.0,33.0
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,,,Urban,MB,PT,2.0,,2,0.0,0.0
40095,City of Greenville,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,1.0,,1,0.0,1.0
40096,City of Rocky Mount,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,PT,1.0,,1,,1.0
40100,Santee Wateree Regional Transportation Authority,Full Reporter,4R07,South Carolina Department of Transportation,Urban,CB,DO,1.0,,1,,
40100,Santee Wateree Regional Transportation Authority,Full Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,1.0,,1,,
40101,Spartanburg Transit System,Reduced Reporter,4R07,South Carolina Department of Transportation,Urban,MB,DO,1.0,,1,,
40102,Waccamaw Regional Transportation Authority,Reduced Reporter,,,Urban,MB,DO,2.0,,2,,
40104,Indian River County,Full Reporter,,,Urban,MB,PT,1.0,0.0,1,,
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,,,Urban,MB,DO,5.0,0.0,5,0.0,2.0
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,,,Urban,MB,PT,2.0,0.0,2,0.0,0.0
40110,Charleston Area Regional Transportation Authority,Full Reporter,,,Urban,CB,PT,1.0,0.0,1,0.0,0.0
40110,Charleston Area Regional Transportation Authority,Full Reporter,,,Urban,MB,PT,1.0,0.0,1,0.0,0.0
40112,City of San Juan,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,4.0,,4,3.0,3.0
40114,Municipality of Aguada,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,1.0
40115,Municipality of Caguas ,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,
40117,Municipality of Vega Baja,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,3.0,,3,,1.0
40120,"City of Ocala, Florida",Reduced Reporter,,,Urban,MB,PT,,,0,,
40121,Municipality of Hormigueros,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,,,0,,
40122,Municipality of Cayey,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,,2,,1.0
40123,Municipality of Gurabo,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,,,0,,
40124,Municipality of Cidra,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,
40125,Municipality of Carolina,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,0.0,2,,
40126,Municipality of Humacao,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,,2,,1.0
40128,Okaloosa County Board of County Commissioners,Full Reporter,,,Urban,MB,PT,,,0,,
40130,Macon-Bibb County Transit Authority,Reduced Reporter,4R03,Georgia Department of Transportation,Urban,MB,DO,1.0,,1,,2.0
40131,Davidson County ,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40132,Goldsboro-Wayne Transportation Authority,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,1.0,0.0,1,0.0,0.0
40137,Municipality of Bayamon,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,,2,,2.0
40138,Gwinnett County Board of Commissioners,Full Reporter,A0001,Atlanta Regional Commission,Urban,CB,PT,0.0,0.0,0,0.0,0.0
40138,Gwinnett County Board of Commissioners,Full Reporter,A0001,Atlanta Regional Commission,Urban,MB,PT,1.0,0.0,1,0.0,0.0
40140,Collier County,Full Reporter,,,Urban,MB,PT,2.0,,2,,1.0
40141,Central Midlands Regional Transportation Authority,Full Reporter,,,Urban,CB,PT,1.0,0.0,1,0.0,1.0
40141,Central Midlands Regional Transportation Authority,Full Reporter,,,Urban,MB,PT,1.0,0.0,1,0.0,0.0
40143,Town of Cary,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,PT,1.0,,1,,
40144,City of Gainesville,Reduced Reporter,4R03,Georgia Department of Transportation,Urban,MB,DO,1.0,,1,,
40145,Municipality of Manati,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,,2,,1.0
40146,Hernando County Board of County Commissioners,Reduced Reporter,,,Urban,MB,PT,,,0,,
40147,North Carolina State University,Full Reporter,,,Urban,MB,PT,,,0,,
40150,Municipality of Barceloneta,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,
40151,Municipality of Hatillo,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,,2,,
40155,"St Johns County, Florida",Reduced Reporter,,,Urban,MB,DO,,,0,,
40156,Lower Savannah COG,Reduced Reporter,,,Urban,MB,PT,1.0,0.0,1,0.0,0.0
40158,Lake County Board of County Commissioners,Full Reporter,,,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40159,Regional Transportation Authority,Full Reporter,,,Urban,CB,PT,0.0,0.0,0,0.0,0.0
40159,Regional Transportation Authority,Full Reporter,,,Urban,CR,PT,7.0,0.0,7,0.0,0.0
40160,Municipality of Camuy,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,,2,,1.0
40161,Cherokee County Board of Commissioners,Reduced Reporter,4R03,Georgia Department of Transportation,Urban,MB,DO,,,0,,
40162,City of Franklin ,Reduced Reporter,,,Urban,MB,PT,1.0,,1,,
40163,Municipality of Catano,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,2.0
40164,Municipality of Fajardo,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,0.0,0.0
40165,Municipality of Juncos,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,
40166,City of Jacksonville,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40167,City of Concord,Reduced Reporter,4R06,North Carolina Department of Transportation,Urban,MB,PT,1.0,0.0,1,0.0,1.0
40170,Southeast Tennessee Human Resource Agency -Cleveland Urban Area Transit System Division,Reduced Reporter,,,Urban,MB,DO,1.0,,1,0.0,0.0
40172,Western Piedmont Regional Transit Authority ,Full Reporter,4R06,North Carolina Department of Transportation,Urban,MB,DO,1.0,,1,,
40173,Piedmont Authority for Regional Transportation,Full Reporter,,,Urban,CB,PT,2.0,0.0,2,0.0,0.0
40174,Municipality of Yauco,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,3.0,0.0,3,,
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,FB,DO,5.0,,5,,
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,FB,PT,3.0,,3,,
40180,University of Georgia,Full Reporter,,,Urban,MB,DO,0.0,0.0,0,0.0,0.0
40182,Municipality of Toa Baja,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,
40183,Municipality of San Sebastian,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,1.0,,1,,
40184,City of Bowling Green,Reduced Reporter,,,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40185,Bay County Transportation Planning Organization,Full Reporter,,,Urban,MB,PT,,,0,,
40186,City of Murfreesboro,Reduced Reporter,,,Urban,MB,DO,,,0,,
40188,Virgin Islands Department of Public Works,Reduced Reporter,,,Urban,MB,DO,1.0,,1,,
40191,Transit Authority of Central Kentucky,Full Reporter,,,Urban,MB,DO,,,0,,
40192,Martin County,Full Reporter,,,Urban,CB,PT,0.0,0.0,0,0.0,0.0
40192,Martin County,Full Reporter,,,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40193,"City of Hinesville, Georgia",Reduced Reporter,4R03,Georgia Department of Transportation,Urban,MB,PT,0.0,0.0,0,0.0,0.0
40194,Municipality of Mayaguez,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,,2,,
40194,Municipality of Mayaguez,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,PT,2.0,,2,,
40195,Municipality of San Lorenzo,Reduced Reporter,4R09,Puerto Rico Highway and Transportation Authority,Urban,MB,DO,2.0,,2,,
