NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO,Total,4382392.0,603541.0,11786421.0,2181390.0,1245529.0,9713141.0,2907573.0,62204.0,2544601.0,1613675.0,1198873.0,232.0,0.0,0.0,2401046.0,0,40640618,40640618,0.0
41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO,Vehicle Maintenance,0.0,0.0,2940065.0,587266.0,392802.0,1368409.0,502084.0,62204.0,1729487.0,0.0,0.0,9.0,0.0,0.0,58950.0,0,7641276,7641276,0.0
41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO,Vehicle Operations,4382392.0,603541.0,1369805.0,202678.0,238962.0,3281470.0,2405489.0,0.0,92230.0,0.0,0.0,0.0,0.0,0.0,738119.0,0,13314686,13314686,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO,Facility Maintenance,0.0,0.0,57946.0,10784.0,41867.0,21020.0,0.0,0.0,28106.0,0.0,0.0,0.0,0.0,0.0,2507.0,0,162230,162230,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO,General Administration,0.0,0.0,311870.0,60616.0,159223.0,180385.0,0.0,0.0,29528.0,50101.0,119240.0,682.0,0.0,0.0,30814.0,0,942459,942459,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO,Total,752391.0,127023.0,751186.0,142645.0,918538.0,210025.0,111330.0,27695.0,115994.0,50101.0,119240.0,2661.0,0.0,0.0,39333.0,0,3368162,3368162,2903779.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0.0,0.0,141355.0,24835.0,84419.0,8573.0,4266.0,451.0,58239.0,0.0,0.0,0.0,0.0,0.0,3160.0,0,325298,325298,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO,Vehicle Operations,752391.0,127023.0,240015.0,46410.0,633029.0,47.0,107064.0,27244.0,121.0,0.0,0.0,1979.0,0.0,0.0,2852.0,0,1938175,1938175,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT,Facility Maintenance,0.0,0.0,2982.0,555.0,1159.0,0.0,0.0,0.0,1446.0,0.0,0.0,0.0,1960.0,0.0,0.0,0,8102,8102,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT,General Administration,0.0,0.0,520.0,78.0,256.0,9281.0,0.0,0.0,1519.0,2578.0,6135.0,0.0,7841.0,0.0,1586.0,0,29794,29794,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT,Total,0.0,0.0,3502.0,633.0,1415.0,9281.0,0.0,0.0,2965.0,2578.0,6135.0,0.0,98017.0,0.0,1586.0,0,126112,126112,81930.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5881.0,0.0,0.0,0,5881,5881,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82335.0,0.0,0.0,0,82335,82335,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO,Facility Maintenance,0.0,0.0,229806.0,42769.0,165994.0,83360.0,0.0,0.0,111463.0,0.0,0.0,0.0,0.0,0.0,9940.0,0,643332,643332,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO,General Administration,0.0,0.0,1236829.0,240395.0,631454.0,715379.0,0.0,0.0,117102.0,198693.0,472887.0,2707.0,0.0,0.0,122203.0,0,3737649,3737649,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO,Total,2983867.0,503756.0,3487388.0,655012.0,3946304.0,863752.0,733465.0,111451.0,669439.0,237797.0,472887.0,2707.0,0.0,0.0,167353.0,0,14835178,14835178,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0.0,0.0,1068889.0,187796.0,638352.0,64827.0,32257.0,3407.0,440392.0,0.0,0.0,0.0,0.0,0.0,23897.0,0,2459817,2459817,0.0
43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO,Vehicle Operations,2983867.0,503756.0,951864.0,184052.0,2510504.0,186.0,701208.0,108044.0,482.0,39104.0,0.0,0.0,0.0,0.0,11313.0,0,7994380,7994380,0.0
44,Skagit Transit,Full Reporter,Urban,CB,DO,Facility Maintenance,0.0,0.0,50915.0,10405.0,33695.0,15103.0,0.0,0.0,21098.0,0.0,0.0,0.0,0.0,0.0,71.0,0,131287,131287,0.0
44,Skagit Transit,Full Reporter,Urban,CB,DO,General Administration,0.0,0.0,131379.0,26800.0,53880.0,27702.0,0.0,0.0,24687.0,41607.0,37237.0,6293.0,0.0,0.0,17787.0,0,367372,367372,0.0
44,Skagit Transit,Full Reporter,Urban,CB,DO,Total,460742.0,39169.0,419204.0,75546.0,209738.0,68567.0,128509.0,16312.0,133614.0,41607.0,37237.0,6293.0,0.0,0.0,18968.0,0,1655506,1655506,0.0
44,Skagit Transit,Full Reporter,Urban,CB,DO,Vehicle Maintenance,0.0,0.0,129821.0,25961.0,68357.0,3973.0,12871.0,973.0,64667.0,0.0,0.0,0.0,0.0,0.0,176.0,0,306799,306799,0.0
44,Skagit Transit,Full Reporter,Urban,CB,DO,Vehicle Operations,460742.0,39169.0,107089.0,12380.0,53806.0,21789.0,115638.0,15339.0,23162.0,0.0,0.0,0.0,0.0,0.0,934.0,0,850048,850048,0.0
44,Skagit Transit,Full Reporter,Urban,DR,DO,Facility Maintenance,0.0,0.0,35685.0,7276.0,23399.0,5150.0,0.0,0.0,16056.0,0.0,0.0,0.0,0.0,0.0,37.0,0,87603,87603,0.0
44,Skagit Transit,Full Reporter,Urban,DR,DO,General Administration,0.0,0.0,370221.0,76792.0,155885.0,70524.0,0.0,0.0,75948.0,73229.0,59151.0,1529.0,0.0,0.0,48841.0,0,932120,932120,0.0
44,Skagit Transit,Full Reporter,Urban,DR,DO,Total,915296.0,33230.0,1325800.0,231560.0,1128903.0,125630.0,118529.0,10600.0,221706.0,73229.0,59151.0,1529.0,0.0,0.0,54281.0,0,4299444,4299444,4299444.0
44,Skagit Transit,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0.0,0.0,161461.0,30697.0,86949.0,4827.0,7672.0,1000.0,52346.0,0.0,0.0,0.0,0.0,0.0,180.0,0,345132,345132,0.0
44,Skagit Transit,Full Reporter,Urban,DR,DO,Vehicle Operations,915296.0,33230.0,758433.0,116795.0,862670.0,45129.0,110857.0,9600.0,77356.0,0.0,0.0,0.0,0.0,0.0,5223.0,0,2934589,2934589,0.0
44,Skagit Transit,Full Reporter,Urban,MB,DO,Facility Maintenance,0.0,0.0,273341.0,56199.0,180962.0,54591.0,0.0,0.0,148971.0,0.0,0.0,0.0,0.0,0.0,356.0,0,714420,714420,0.0
44,Skagit Transit,Full Reporter,Urban,MB,DO,General Administration,0.0,0.0,581751.0,119421.0,241338.0,122641.0,0.0,0.0,110820.0,124965.0,190270.0,6306.0,0.0,0.0,81906.0,0,1579418,1579418,0.0
44,Skagit Transit,Full Reporter,Urban,MB,DO,Total,1709756.0,128341.0,1755874.0,348177.0,2369350.0,279983.0,419989.0,66119.0,682304.0,124965.0,190270.0,6306.0,0.0,0.0,89799.0,0,8171233,8171233,0.0
44,Skagit Transit,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0.0,0.0,415811.0,82174.0,220307.0,15577.0,37222.0,2838.0,273379.0,0.0,0.0,0.0,0.0,0.0,514.0,0,1047822,1047822,0.0
44,Skagit Transit,Full Reporter,Urban,MB,DO,Vehicle Operations,1709756.0,128341.0,484971.0,90383.0,1726743.0,87174.0,382767.0,63281.0,149134.0,0.0,0.0,0.0,0.0,0.0,7023.0,0,4829573,4829573,0.0
44,Skagit Transit,Full Reporter,Urban,VP,DO,Facility Maintenance,0.0,0.0,24059.0,4894.0,15731.0,4399.0,0.0,0.0,9018.0,0.0,0.0,0.0,0.0,0.0,26.0,0,58127,58127,0.0
44,Skagit Transit,Full Reporter,Urban,VP,DO,General Administration,0.0,0.0,75260.0,23161.0,39778.0,8719.0,0.0,0.0,10630.0,23310.0,82799.0,4617.0,0.0,0.0,6853.0,0,275127,275127,0.0
44,Skagit Transit,Full Reporter,Urban,VP,DO,Total,0.0,0.0,171234.0,43451.0,93034.0,19704.0,86772.0,16207.0,60675.0,23310.0,82799.0,4617.0,0.0,0.0,6987.0,0,608790,608790,0.0
44,Skagit Transit,Full Reporter,Urban,VP,DO,Vehicle Maintenance,0.0,0.0,71915.0,15396.0,37525.0,6586.0,4780.0,595.0,32580.0,0.0,0.0,0.0,0.0,0.0,108.0,0,169485,169485,0.0
44,Skagit Transit,Full Reporter,Urban,VP,DO,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,0.0,81992.0,15612.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0,106051,106051,0.0
45,Fairbanks North Star Borough ,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,1574291,1574291,1574291,
45,Fairbanks North Star Borough ,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,5448707,5448707,5448707,
46,City of Wilsonville,Full Reporter,Urban,DR,DO,Facility Maintenance,0.0,0.0,3678.0,331.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5407,5407,0.0
46,City of Wilsonville,Full Reporter,Urban,DR,DO,General Administration,0.0,0.0,153559.0,15399.0,58182.0,0.0,0.0,0.0,0.0,21209.0,13626.0,0.0,0.0,0.0,62769.0,0,324744,324744,0.0
46,City of Wilsonville,Full Reporter,Urban,DR,DO,Total,204426.0,24458.0,225945.0,24593.0,332844.0,0.0,28086.0,7144.0,82186.0,25015.0,13626.0,0.0,0.0,0.0,62769.0,0,1031092,1031092,393091.0
46,City of Wilsonville,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0.0,0.0,58682.0,6303.0,42635.0,0.0,1524.0,286.0,68584.0,0.0,0.0,0.0,0.0,0.0,0.0,0,178014,178014,0.0
46,City of Wilsonville,Full Reporter,Urban,DR,DO,Vehicle Operations,204426.0,24458.0,10026.0,2560.0,230629.0,0.0,26562.0,6858.0,13602.0,3806.0,0.0,0.0,0.0,0.0,0.0,0,522927,522927,0.0
46,City of Wilsonville,Full Reporter,Urban,MB,DO,Facility Maintenance,0.0,0.0,14629.0,1317.0,5559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21505,21505,0.0
46,City of Wilsonville,Full Reporter,Urban,MB,DO,General Administration,0.0,0.0,610796.0,61253.0,231423.0,0.0,0.0,0.0,0.0,84363.0,54198.0,0.0,0.0,0.0,249672.0,0,1291705,1291705,0.0
46,City of Wilsonville,Full Reporter,Urban,MB,DO,Total,1390158.0,166319.0,898719.0,97823.0,1323914.0,0.0,111715.0,28417.0,326905.0,99501.0,54198.0,0.0,0.0,0.0,249672.0,0,4747341,4747341,0.0
46,City of Wilsonville,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0.0,0.0,233414.0,25070.0,169584.0,0.0,6061.0,1137.0,272802.0,0.0,0.0,0.0,0.0,0.0,0.0,0,708068,708068,0.0
46,City of Wilsonville,Full Reporter,Urban,MB,DO,Vehicle Operations,1390158.0,166319.0,39880.0,10183.0,917348.0,0.0,105654.0,27280.0,54103.0,15138.0,0.0,0.0,0.0,0.0,0.0,0,2726063,2726063,0.0
47,City of Corvallis,Reduced Reporter,Urban,MB,PT,Total,,,,,,,,,,,,,,,,4000308,4000308,4000308,
48,City of Lewiston,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,426370,426370,426370,
48,City of Lewiston,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,538840,538840,538840,
51,Asotin County,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,246283,246283,246283,
51,Asotin County,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,1005550,1005550,1005550,
51,Asotin County,Reduced Reporter,Urban,VP,DO,Total,,,,,,,,,,,,,,,,70150,70150,70150,
53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,211395,211395,211395,
53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,1649893,1649893,1649893,
55,Kootenai County,Reduced Reporter,Urban,DR,PT,Total,,,,,,,,,,,,,,,,652913,652913,652913,
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,Facility Maintenance,0.0,0.0,18603.0,441.0,10091.0,710.0,0.0,0.0,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31168,31168,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,General Administration,0.0,0.0,173138.0,5989.0,77114.0,52494.0,0.0,0.0,32997.0,14501.0,60789.0,0.0,0.0,0.0,0.0,0,417022,417022,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,Total,469598.0,12007.0,419741.0,10939.0,458105.0,172492.0,185272.0,6040.0,102580.0,14501.0,60789.0,0.0,0.0,0.0,0.0,0,1912064,1912064,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,72490.0,2985.0,811.0,39156.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115442,115442,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,CB,DO,Vehicle Operations,469598.0,12007.0,228000.0,4509.0,370900.0,46798.0,182287.0,5229.0,29104.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1348432,1348432,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,Facility Maintenance,0.0,0.0,11958.0,207.0,6293.0,796.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19591,19591,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,General Administration,0.0,0.0,106898.0,5252.0,40038.0,22015.0,0.0,0.0,3428.0,7592.0,28573.0,0.0,0.0,0.0,0.0,0,213796,213796,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,Total,217464.0,9289.0,225056.0,9507.0,218885.0,66795.0,33209.0,3300.0,26248.0,7592.0,28573.0,0.0,0.0,0.0,0.0,0,845918,845918,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,25905.0,1310.0,1078.0,17840.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46133,46133,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,DO,Vehicle Operations,217464.0,9289.0,106200.0,4048.0,172554.0,18079.0,31899.0,2222.0,4643.0,0.0,0.0,0.0,0.0,0.0,0.0,0,566398,566398,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT,Facility Maintenance,0.0,0.0,13204.0,354.0,8513.0,1562.0,0.0,0.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24842,24842,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT,General Administration,0.0,0.0,71525.0,3191.0,28199.0,7264.0,0.0,0.0,2701.0,9881.0,4266.0,0.0,229986.0,0.0,0.0,0,357013,357013,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT,Total,0.0,0.0,153270.0,7145.0,82606.0,23036.0,44978.0,5150.0,27089.0,9881.0,4266.0,0.0,335863.0,0.0,0.0,0,693284,693284,635050.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT,Vehicle Maintenance,0.0,0.0,14341.0,979.0,8207.0,8011.0,4378.0,3963.0,15195.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55074,55074,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,DR,PT,Vehicle Operations,0.0,0.0,54200.0,2621.0,37687.0,6199.0,40600.0,1187.0,7984.0,0.0,0.0,0.0,105877.0,0.0,0.0,0,256355,256355,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO,Facility Maintenance,0.0,0.0,155.0,7.0,58.0,88.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,310,310,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO,General Administration,0.0,0.0,13176.0,385.0,5510.0,740.0,0.0,0.0,826.0,249.0,2407.0,0.0,0.0,0.0,0.0,0,23293,23293,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO,Total,39299.0,989.0,21184.0,537.0,30778.0,4922.0,9139.0,316.0,3642.0,249.0,2407.0,0.0,0.0,0.0,0.0,0,113462,113462,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,3705.0,378.0,154.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6927,6927,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,DO,Vehicle Operations,39299.0,989.0,7853.0,145.0,25210.0,389.0,8761.0,162.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82932,82932,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,PT,Facility Maintenance,0.0,0.0,49839.0,1727.0,39958.0,2288.0,0.0,0.0,2986.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96798,96798,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,PT,General Administration,0.0,0.0,454847.0,7727.0,187181.0,65524.0,0.0,0.0,1694.0,38299.0,20079.0,0.0,490010.0,0.0,0.0,0,1265361,1265361,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,PT,Total,0.0,0.0,718833.0,17023.0,366181.0,176824.0,133716.0,7292.0,155725.0,38299.0,20079.0,0.0,1283753.0,0.0,0.0,0,2917725,2917725,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,PT,Vehicle Maintenance,0.0,0.0,56639.0,1753.0,34884.0,14020.0,3508.0,1792.0,127031.0,0.0,0.0,0.0,0.0,0.0,0.0,0,239627,239627,0.0
57,Central Oregon Intergovernmental Council,Full Reporter,Urban,MB,PT,Vehicle Operations,0.0,0.0,157508.0,5816.0,104158.0,94992.0,130208.0,5500.0,24014.0,0.0,0.0,0.0,793743.0,0.0,0.0,0,1315939,1315939,0.0
58,City of Portland,Full Reporter,Urban,SR,PT,Facility Maintenance,0.0,0.0,422709.0,78504.0,260303.0,112847.0,0.0,0.0,152679.0,0.0,0.0,0.0,361538.0,0.0,3488.0,0,1392068,1392068,0.0
58,City of Portland,Full Reporter,Urban,SR,PT,General Administration,0.0,0.0,190239.0,35706.0,118396.0,867620.0,0.0,0.0,73509.0,20276.0,1428.0,0.0,2307683.0,0.0,134371.0,0,3749228,3749228,0.0
58,City of Portland,Full Reporter,Urban,SR,PT,Total,0.0,0.0,1845330.0,340629.0,1129460.0,2293841.0,0.0,0.0,1013917.0,295654.0,1428.0,0.0,10311708.0,0.0,222447.0,0,17454414,17454414,0.0
58,City of Portland,Full Reporter,Urban,SR,PT,Vehicle Maintenance,0.0,0.0,469296.0,86914.0,288190.0,267523.0,0.0,0.0,704569.0,0.0,0.0,0.0,1170226.0,0.0,70120.0,0,3056838,3056838,0.0
58,City of Portland,Full Reporter,Urban,SR,PT,Vehicle Operations,0.0,0.0,763086.0,139505.0,462571.0,1045851.0,0.0,0.0,83160.0,275378.0,0.0,0.0,6472261.0,0.0,14468.0,0,9256280,9256280,0.0
58,City of Portland,Full Reporter,Urban,TR,PT,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73788.0,0.0,0.0,0,73788,73788,0.0
58,City of Portland,Full Reporter,Urban,TR,PT,General Administration,0.0,0.0,25358.0,4724.0,15815.0,0.0,0.0,0.0,0.0,6975.0,74388.0,0.0,515330.0,0.0,1400.0,0,643990,643990,0.0
58,City of Portland,Full Reporter,Urban,TR,PT,Total,0.0,0.0,25358.0,4724.0,15815.0,436.0,0.0,0.0,0.0,47976.0,74388.0,0.0,3099280.0,0.0,1400.0,0,3269377,3269377,0.0
58,City of Portland,Full Reporter,Urban,TR,PT,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400740.0,0.0,0.0,0,400740,400740,0.0
58,City of Portland,Full Reporter,Urban,TR,PT,Vehicle Operations,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,41001.0,0.0,0.0,2109422.0,0.0,0.0,0,2150859,2150859,0.0
59,Josephine County,Reduced Reporter,Urban,CB,DO,Total,,,,,,,,,,,,,,,,1000735,1000735,1000735,
59,Josephine County,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,791843,791843,791843,
59,Josephine County,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,1133447,1133447,1133447,
60,The Tulalip Tribes of Washington,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,88942,88942,88942,
61,City of Albany,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,649696,649696,649696,
61,City of Albany,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,1321955,1321955,1321955,
63,City of Milton-Freewater,Reduced Reporter,Urban,DR,TX,Total,,,,,,,,,,,,,,,,99448,99448,99448,
63,City of Milton-Freewater,Reduced Reporter,Urban,MB,PT,Total,,,,,,,,,,,,,,,,160266,160266,160266,
64,Valley Transit,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,954180,954180,954180,
64,Valley Transit,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,2285432,2285432,2285432,
64,Valley Transit,Reduced Reporter,Urban,VP,DO,Total,,,,,,,,,,,,,,,,168305,168305,168305,
65,Benton County,Reduced Reporter,Urban,CB,PT,Total,,,,,,,,,,,,,,,,316272,316272,316272,
65,Benton County,Reduced Reporter,Urban,DR,PT,Total,,,,,,,,,,,,,,,,944766,944766,944766,
85,Gulkana Village Council,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,890,890,890,
85,Gulkana Village Council,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,282682,282682,282682,
95,Lummi Nation,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,287694,287694,287694,
103,Squaxin Island Tribe,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,227839,227839,227839,
111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,38493,38493,38493,
111,Confederated Tribes and Bands of The Yakama Nation,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,450139,450139,450139,
119,Confederated Tribes of the Umatilla Indian Reservation,Reduced Reporter,Tribe,CB,DO,Total,,,,,,,,,,,,,,,,1154233,1154233,1154233,
119,Confederated Tribes of the Umatilla Indian Reservation,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,678032,678032,678032,
127,Cowlitz Indian Tribe,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,572563,572563,572563,
135,Nez Perce Tribe,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,65069,65069,65069,
135,Nez Perce Tribe,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,909556,909556,909556,
167,Native Village of Crooked Creek,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,0,0,0,
199,Seldovia Village Tribe,Reduced Reporter,Tribe,FB,DO,Total,,,,,,,,,,,,,,,,368400,368400,368400,
207,Spokane Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,37558,37558,37558,
207,Spokane Tribe of Indians,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,448620,448620,448620,
207,Spokane Tribe of Indians,Reduced Reporter,Tribe,VP,DO,Total,,,,,,,,,,,,,,,,41350,41350,41350,
239,Ketchikan Indian Community,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,122305,122305,122305,
247,Native Village of Noatak,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,39852,39852,39852,
271,Nome Eskimo Community,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,79194,79194,79194,
279,Hydaburg Cooperative Association,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,78588,78588,78588,
373,Treasure Valley Transit,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,1402495,1402495,1402495,
373,Treasure Valley Transit,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,1373605,1373605,1373605,
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,70541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70541,70541,0.0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO,General Administration,0.0,0.0,838416.0,97959.0,286257.0,151437.0,0.0,0.0,39600.0,186955.0,149347.0,0.0,0.0,0.0,86497.0,0,1836468,1836468,0.0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO,Total,428962.0,55128.0,3701430.0,524219.0,1266506.0,1725738.0,70727.0,0.0,288624.0,187068.0,149347.0,53838.0,0.0,0.0,174605.0,0,8626192,8626192,0.0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,358210.0,0.0,0.0,0.0,0.0,0.0,53838.0,0.0,0.0,0.0,0,412048,412048,0.0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,DO,Vehicle Operations,428962.0,55128.0,2863014.0,426260.0,980249.0,1145550.0,70727.0,0.0,249024.0,113.0,0.0,0.0,0.0,0.0,88108.0,0,6307135,6307135,0.0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX,Facility Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44266.0,0.0,0.0,0,44266,44266,0.0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX,General Administration,0.0,0.0,84720.0,8861.0,33690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114735.0,0.0,0.0,0,242006,242006,0.0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX,Total,0.0,0.0,84720.0,8861.0,33690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080825.0,0.0,0.0,0,1208096,1208096,0.0
376,"Ride Connection, Inc.",Full Reporter,Urban,DR,TX,Vehicle Maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106089.0,0.0,0.0,0,106089,106089,0.0
