State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Passenger Paid Fares,Organization Paid Fares,Total Fares
,1R01-10149,Windham Region Transit District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0,0,0
,1R01-10149,Windham Region Transit District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,39975,0,39975
,1R01-10149,Windham Region Transit District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R01-10149,Windham Region Transit District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,23141,0,23141
,1R01-10149,Windham Region Transit District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R01-10149,Windham Region Transit District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,32646,0,32646
,1R01-10156,Northeastern Connecticut Transit District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R01-10156,Northeastern Connecticut Transit District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,2264,0,2264
,1R01-10156,Northeastern Connecticut Transit District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R01-10156,Northeastern Connecticut Transit District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,20914,0,20914
,1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,20312,0,20312
,1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,1239605,0,1239605
,1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,2371,0,2371
,1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,440807,0,440807
,1R02-10173,Franklin Regional Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R02-10173,Franklin Regional Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,64380,56065,120445
,1R02-10173,Franklin Regional Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R02-10173,Franklin Regional Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,98580,0,98580
,1R03-10142,"Aroostook Regional Transportation Systems, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R03-10142,"Aroostook Regional Transportation Systems, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,30777,246721,277498
,1R03-10152,City of Bath,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R03-10152,City of Bath,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,10488,0,10488
,1R03-10153,Town of Cranberry Isles,Rural Reporter,Rural,FB,PT,Funds Expended on Capital,0,0,0
,1R03-10153,Town of Cranberry Isles,Rural Reporter,Rural,FB,PT,Funds Expended on Operations,13303,2052,15355
,1R03-10155,Kennebec Valley Community Action Program,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R03-10155,Kennebec Valley Community Action Program,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,842,494,1336
,1R03-10155,Kennebec Valley Community Action Program,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R03-10155,Kennebec Valley Community Action Program,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,52486,4258,56744
,1R03-10167,Isle au Haut Boat Services,Rural Reporter,Rural,FB,DO,Funds Expended on Capital,0,0,0
,1R03-10167,Isle au Haut Boat Services,Rural Reporter,Rural,FB,DO,Funds Expended on Operations,273422,0,273422
,1R03-10169,Waldo Community Action Partners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R03-10169,Waldo Community Action Partners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,33171,12800,45971
,1R03-10175,"Downeast Transportation, Inc. ",Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0,0,0
,1R03-10175,"Downeast Transportation, Inc. ",Rural Reporter,Rural,CB,DO,Funds Expended on Operations,122939,0,122939
,1R03-10175,"Downeast Transportation, Inc. ",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R03-10175,"Downeast Transportation, Inc. ",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,98285,0,98285
,1R03-10177,"West's Transportation, Inc. ",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R03-10177,"West's Transportation, Inc. ",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,0,0
,1R03-10177,"West's Transportation, Inc. ",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R03-10177,"West's Transportation, Inc. ",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,4185,0,4185
,1R03-11161,"Downeast Community Partners, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R03-11161,"Downeast Community Partners, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,1416,0,1416
,1R03-11235,Maine State Ferry Service,Rural Reporter,Rural,FB,DO,Funds Expended on Capital,0,0,0
,1R03-11235,Maine State Ferry Service,Rural Reporter,Rural,FB,DO,Funds Expended on Operations,4896580,6020,4902600
,1R04-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R04-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,0,0
,1R04-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R04-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,1R04-10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R04-10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,4693,0,4693
,1R04-10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R04-10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,13297,103507,116804
,1R04-10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R04-10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,10173,0,10173
,1R04-10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R04-10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,46227,675,46902
,1R04-10170,"Tri-County CAP, Inc./Carroll County Transit",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R04-10170,"Tri-County CAP, Inc./Carroll County Transit",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,3513,0,3513
,1R04-10172,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R04-10172,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,2075,0,2075
,1R04-10172,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R04-10172,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,10282,0,10282
,1R04-11156,Southwestern Community Services Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R04-11156,Southwestern Community Services Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,830,0,830
,1R04-11156,Southwestern Community Services Transportation,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R04-11156,Southwestern Community Services Transportation,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,10022,0,10022
,1R06-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R06-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,0,0
,1R06-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R06-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,1R06-10143,Tri-Valley Transit Inc,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0,0,0
,1R06-10143,Tri-Valley Transit Inc,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,44897,0,44897
,1R06-10143,Tri-Valley Transit Inc,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R06-10143,Tri-Valley Transit Inc,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,31877,750023,781900
,1R06-10143,Tri-Valley Transit Inc,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R06-10143,Tri-Valley Transit Inc,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,8926,0,8926
,1R06-10144,"Southeast Vermont Transit, Inc",Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0,0,0
,1R06-10144,"Southeast Vermont Transit, Inc",Rural Reporter,Rural,CB,DO,Funds Expended on Operations,20361,6225,26586
,1R06-10144,"Southeast Vermont Transit, Inc",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R06-10144,"Southeast Vermont Transit, Inc",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,3034,0,3034
,1R06-10144,"Southeast Vermont Transit, Inc",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R06-10144,"Southeast Vermont Transit, Inc",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,52659,0,52659
,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0,0,0
,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,0,0,0
,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,1806125,1806125
,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,DR,TX,Funds Expended on Capital,0,0,0
,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,DR,TX,Funds Expended on Operations,0,0,0
,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0,0,0
,1R06-10151,Green Mountain Community Network,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R06-10151,Green Mountain Community Network,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,1457717,1457717
,1R06-10151,Green Mountain Community Network,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R06-10151,Green Mountain Community Network,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,18675,0,18675
,1R06-10154,Marble Valley Regional Transit District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,0,0,0
,1R06-10154,Marble Valley Regional Transit District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,66581,24840,91421
,1R06-10154,Marble Valley Regional Transit District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R06-10154,Marble Valley Regional Transit District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,23825,2490473,2514298
,1R06-10154,Marble Valley Regional Transit District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0,0,0
,1R06-10154,Marble Valley Regional Transit District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,42375,9660,52035
,1R06-10174,Vermont Association for the Blind and Visually Impaired,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0,0,0
,1R06-10174,Vermont Association for the Blind and Visually Impaired,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,0,0,0
,1R06-10174,Vermont Association for the Blind and Visually Impaired,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0,0,0
,1R06-10174,Vermont Association for the Blind and Visually Impaired,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,0,0,0
,20002,Capital District Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,467617,0,467617
,20002,Capital District Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,277197,0,277197
,20002,Capital District Transportation Authority,Full Reporter,Urban,DR,TX,Funds Earned During Period,355567,0,355567
,20002,Capital District Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,19355285,0,19355285
,20002,Capital District Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,349038,0,349038
,20003,Broome County,Full Reporter,Urban,DR,DO,Funds Earned During Period,13581,0,13581
,20003,Broome County,Full Reporter,Urban,DR,PT,Funds Earned During Period,55861,0,55861
,20003,Broome County,Full Reporter,Urban,MB,DO,Funds Earned During Period,802674,687569,1490243
,20004,Niagara Frontier Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,688000,0,688000
,20004,Niagara Frontier Transportation Authority,Full Reporter,Urban,LR,DO,Funds Earned During Period,2137235,2667290,4804525
,20004,Niagara Frontier Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,14207529,15114645,29322174
,20005,Chemung County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,20005,Chemung County,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0,16335,16335
,20005,Chemung County,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,20005,Chemung County,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,165167,0,165167
,20006,City of Long Beach,Full Reporter,Urban,DR,DO,Funds Earned During Period,4894,0,4894
,20006,City of Long Beach,Full Reporter,Urban,MB,DO,Funds Earned During Period,247609,0,247609
,20008,MTA New York City Transit,Full Reporter,Urban,CB,DO,Funds Earned During Period,30502878,0,30502878
,20008,MTA New York City Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,1837164,0,1837164
,20008,MTA New York City Transit,Full Reporter,Urban,HR,DO,Funds Earned During Period,1609953703,0,1609953703
,20008,MTA New York City Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,361154071,0,361154071
,20008,MTA New York City Transit,Full Reporter,Urban,RB,DO,Funds Earned During Period,15048086,0,15048086
,20010,Dutchess County,Full Reporter,Urban,DR,DO,Funds Earned During Period,25208,0,25208
,20010,Dutchess County,Full Reporter,Urban,MB,DO,Funds Earned During Period,424067,0,424067
,20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,202124,152673,354797
,20018,Central New York Regional Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,214529,0,214529
,20018,Central New York Regional Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,6330751,7932040,14262791
,20071,Town of Huntington,Full Reporter,Urban,DR,DO,Funds Earned During Period,65553,0,65553
,20071,Town of Huntington,Full Reporter,Urban,MB,DO,Funds Earned During Period,69539,0,69539
,20072,Suffolk County ,Full Reporter,Urban,DR,PT,Funds Earned During Period,1515923,0,1515923
,20072,Suffolk County ,Full Reporter,Urban,MB,PT,Funds Earned During Period,2803943,0,2803943
,20075,Port Authority Transit Corporation,Full Reporter,Urban,HR,DO,Funds Earned During Period,9300795,0,9300795
,20076,Westchester County,Full Reporter,Urban,DR,PT,Funds Earned During Period,512370,0,512370
,20076,Westchester County,Full Reporter,Urban,DR,TX,Funds Earned During Period,247015,0,247015
,20076,Westchester County,Full Reporter,Urban,MB,PT,Funds Earned During Period,17939603,0,17939603
,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,CR,DO,Funds Earned During Period,243426102,0,243426102
,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,FB,PT,Funds Earned During Period,48337,0,48337
,20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,MB,PT,Funds Earned During Period,197321,0,197321
,20080,New Jersey Transit Corporation,Full Reporter,Urban,CR,DO,Funds Earned During Period,426541303,0,426541303
,20080,New Jersey Transit Corporation,Full Reporter,Urban,DR,PT,Funds Earned During Period,2773067,0,2773067
,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,DO,Funds Earned During Period,4396799,0,4396799
,20080,New Jersey Transit Corporation,Full Reporter,Urban,LR,PT,Funds Earned During Period,11379749,0,11379749
,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,DO,Funds Earned During Period,289052489,0,289052489
,20080,New Jersey Transit Corporation,Full Reporter,Urban,MB,PT,Funds Earned During Period,6506778,0,6506778
,20080,New Jersey Transit Corporation,Full Reporter,Urban,VP,PT,Funds Earned During Period,1377286,0,1377286
,20080,New Jersey Transit Corporation,Full Reporter,Urban,YR,PT,Funds Earned During Period,1714596,0,1714596
,20082,New York City Department of Transportation,Full Reporter,Urban,CB,PT,Funds Earned During Period,1342638,0,1342638
,20082,New York City Department of Transportation,Full Reporter,Urban,FB,DO,Funds Earned During Period,0,0,0
,20084,County of Rockland ,Full Reporter,Urban,DR,DO,Funds Earned During Period,26441,0,26441
,20084,County of Rockland ,Full Reporter,Urban,MB,PT,Funds Earned During Period,507154,0,507154
,20085,Town of Clarkstown ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20085,Town of Clarkstown ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,22910,0,22910
,20096,Putnam County ,Full Reporter,Urban,DR,PT,Funds Earned During Period,19067,0,19067
,20096,Putnam County ,Full Reporter,Urban,MB,PT,Funds Earned During Period,81994,0,81994
,20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,FB,PT,Funds Earned During Period,2105422,0,2105422
,20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,HR,DO,Funds Earned During Period,71157600,0,71157600
,20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,HR,DO,Funds Earned During Period,2857140,0,2857140
,20100,MTA Long Island Rail Road,Full Reporter,Urban,CR,DO,Funds Earned During Period,272532791,0,272532791
,20113,Regional Transit Service - Monroe County,Full Reporter,Urban,DR,DO,Funds Earned During Period,384121,0,384121
,20113,Regional Transit Service - Monroe County,Full Reporter,Urban,MB,DO,Funds Earned During Period,21427237,0,21427237
,20113,Regional Transit Service - Monroe County,Full Reporter,Urban,VP,PT,Funds Earned During Period,36019,0,36019
,20120,City of Glens Falls ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20120,City of Glens Falls ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,2360,0,2360
,20120,City of Glens Falls ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20120,City of Glens Falls ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,57616,13650,71266
,20122,"Academy Lines, Inc.",Full Reporter,Urban,CB,DO,Funds Earned During Period,23613854,0,23613854
,20126,"Hudson Transit Lines, Inc.",Full Reporter,Urban,CB,DO,Funds Earned During Period,11266651,0,11266651
,20128,Suburban Transit Corporation,Full Reporter,Urban,CB,DO,Funds Earned During Period,6948218,0,6948218
,20135,Monsey New Square Trails Corporation,Full Reporter,Urban,CB,DO,Funds Earned During Period,2574780,0,2574780
,20143,Town of Newburgh,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20143,Town of Newburgh,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,1808,0,1808
,20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,31307,0,31307
,20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,328946,3035382,3364328
,20148,Newburgh Beacon Bus Corporation,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20148,Newburgh Beacon Bus Corporation,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,85140,357,85497
,20149,"Rockland Coaches, Inc.",Full Reporter,Urban,CB,DO,Funds Earned During Period,3160937,0,3160937
,20160,"Community Transit, Inc. ",Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0,0,0
,20160,"Community Transit, Inc. ",Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,2485061,0,2485061
,20161,DeCamp Bus Lines,Full Reporter,Urban,CB,DO,Funds Earned During Period,2625658,0,2625658
,20163,"Lakeland Bus Lines, Inc.",Full Reporter,Urban,CB,DO,Funds Earned During Period,3988183,0,3988183
,20165,"Olympia Trails Bus Company, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0,0,0
,20165,"Olympia Trails Bus Company, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,1937851,0,1937851
,20166,"Orange-Newark-Elizabeth, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,7888935,0,7888935
,20169,"Trans-Bridge Lines, Inc. ",Full Reporter,Urban,CB,DO,Funds Earned During Period,7370132,0,7370132
,20175,Private Transportation Corporation,Full Reporter,Urban,MB,PT,Funds Earned During Period,730404,0,730404
,20176,Kaser Bus Service,Reduced Reporter,Urban,CB,PT,Funds Expended on Capital,0,0,0
,20176,Kaser Bus Service,Reduced Reporter,Urban,CB,PT,Funds Expended on Operations,326502,0,326502
,20177,"Adirondack Transit Lines, Inc,",Full Reporter,Urban,CB,DO,Funds Earned During Period,3283608,0,3283608
,20178,Ulster County ,Full Reporter,Urban,DR,DO,Funds Earned During Period,39322,0,39322
,20178,Ulster County ,Full Reporter,Urban,MB,DO,Funds Earned During Period,120570,0,120570
,20179,"Leprechaun Lines, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0,0,0
,20179,"Leprechaun Lines, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,80010,0,80010
,20182,Town of Highlands ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20182,Town of Highlands ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,1467,0,1467
,20183,Town of Monroe ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20183,Town of Monroe ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,9740,0,9740
,20187,Village of Kiryas Joel,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20187,Village of Kiryas Joel,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,65387,0,65387
,20187,Village of Kiryas Joel,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20187,Village of Kiryas Joel,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,156399,0,156399
,20188,MTA Bus Company,Full Reporter,Urban,MB,DO,Funds Earned During Period,95403036,0,95403036
,20190,Port Imperial Ferry Corporation,Full Reporter,Urban,FB,DO,Funds Earned During Period,14866804,0,14866804
,20190,Port Imperial Ferry Corporation,Full Reporter,Urban,MB,DO,Funds Earned During Period,0,0,0
,20192,Bergen County,Full Reporter,Urban,DR,DO,Funds Earned During Period,0,0,0
,20192,Bergen County,Full Reporter,Urban,MB,DO,Funds Earned During Period,0,0,0
,20193,Cumberland County,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20193,Cumberland County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,20194,East Windsor Township,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20194,East Windsor Township,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,217,0,217
,20194,East Windsor Township,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,20194,East Windsor Township,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,1518,0,1518
,20195,Gloucester County,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20195,Gloucester County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,20199,County of Atlantic,Full Reporter,Urban,DR,DO,Funds Earned During Period,0,0,0
,20200,South Jersey Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20200,South Jersey Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,9246,0,9246
,20201,County of Cumberland,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20201,County of Cumberland,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0,0,0
,20203,Cape May County,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20203,Cape May County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,6980,255583,262563
,20206,County of Nassau,Full Reporter,Urban,DR,PT,Funds Earned During Period,530378,0,530378
,20206,County of Nassau,Full Reporter,Urban,MB,PT,Funds Earned During Period,19940264,0,19940264
,20208,County of Burlington,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,20208,County of Burlington,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,45314,0,45314
,20209,Somerset County,Full Reporter,Urban,DR,DO,Funds Earned During Period,214870,0,214870
,20209,Somerset County,Full Reporter,Urban,MB,DO,Funds Earned During Period,53226,0,53226
,20210,Morris County Human Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20210,Morris County Human Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,20211,County of Mercer,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20211,County of Mercer,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0,0,0
,20212,County of Hunterdon,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,20212,County of Hunterdon,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,98301,0,98301
,20212,County of Hunterdon,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0,0,0
,20212,County of Hunterdon,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,5227,0,5227
,20213,City of Mechanicville,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20213,City of Mechanicville,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,750,0,750
,20214,Town of Warwick ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0,0,0
,20214,Town of Warwick ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,12143,0,12143
,20214,Town of Warwick ,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20214,Town of Warwick ,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,5644,0,5644
,20215,City of Watertown NY,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
,20215,City of Watertown NY,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,22596,0,22596
,20215,City of Watertown NY,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0,0,0
,20215,City of Watertown NY,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,88107,0,88107
,20216,Orange County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0,0,0
