State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Capital Type,Guideway,Passenger Stations,Administrative Buildings,Maintenance Buildings,Revenue Vehicles,Service Vehicles,Fare Revenue Collection Equipment,Communication Information Systems,Other,Total Capital Funds
,20199,County of Atlantic,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,20200,South Jersey Transportation Authority,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,12378
,20201,County of Cumberland,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,20203,Cape May County,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,20206,County of Nassau,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,24400,1000538,,,,,1024938
,20206,County of Nassau,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,20206,County of Nassau,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,2716118,,,1856442,566000,139119,,541164,,5818843
,20206,County of Nassau,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,20208,County of Burlington,Reduced Reporter,Urban,MB,PT,Reduced Reporting,,,,,,,,,,167200
,20209,Somerset County,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,609000,0,,,,609000
,20209,Somerset County,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,20209,Somerset County,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,20209,Somerset County,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,20210,Morris County Human Services,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,145349
,20211,County of Mercer,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,455880
,20212,County of Hunterdon,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,69066
,20212,County of Hunterdon,Reduced Reporter,Urban,MB,PT,Reduced Reporting,,,,,,,,,,14933
,20213,City of Mechanicville,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,20214,Town of Warwick ,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,33235
,20214,Town of Warwick ,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,20215,City of Watertown NY,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,0
,20215,City of Watertown NY,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,15471
,20216,Orange County,Reduced Reporter,Urban,DR,PT,Reduced Reporting,,,,,,,,,,0
,20216,Orange County,Reduced Reporter,Urban,MB,PT,Reduced Reporting,,,,,,,,,,0
,20217,"Hampton Jitney, Inc.",Full Reporter,Urban,CB,DO,Uses of Capital - Existing Section,,17220,,14136,2056711,0,,20435,,2108502
,20217,"Hampton Jitney, Inc.",Full Reporter,Urban,CB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,20219,A&C Bus Corporation & Montgomery & Westside Owners Association,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,20220,Broadway Bus Corporation,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,0
,20226,"SeaStreak, LLC",Full Reporter,Urban,FB,DO,Uses of Capital - Existing Section,,,13200,,7021803,,46837,,21483,7103323
,20226,"SeaStreak, LLC",Full Reporter,Urban,FB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,22929,Seneca Nation of Indians,Reduced Reporter,Tribe,MB,PT,Reduced Reporting,,,,,,,,,,216678
,22930,New York City Economic Development Corporation,Full Reporter,Urban,FB,PT,Uses of Capital - Existing Section,,4576417,10284,,95116136,,,,,99702837
,22930,New York City Economic Development Corporation,Full Reporter,Urban,FB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,22930,New York City Economic Development Corporation,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,22930,New York City Economic Development Corporation,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,2R01-20928,Warren County,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,331575
,2R01-20928,Warren County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R01-20933,Monmouth County Division of Transportation,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,2R01-20944,Salem County,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,0
,2R01-20950,Sussex County Transit,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,2R01-20950,Sussex County Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20925,Lewis County,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20925,Lewis County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20926,Schoharie County Public Transportation,Rural Reporter,Rural,CB,PT,Reduced Reporting,,,,,,,,,,126413
,2R02-20926,Schoharie County Public Transportation,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,47959
,2R02-20926,Schoharie County Public Transportation,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,189347
,2R02-20931,Greene County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20932,Essex County Department of Community Development,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20934,Orleans Transit Service,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,127125
,2R02-20935,Chenango County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20937,Sullivan County Transportation,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20938,RTS Seneca ,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20939,Clinton County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20939,Clinton County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20940,Madison County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20941,City of Corning,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20942,Oswego County,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20942,Oswego County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,129793
,2R02-20945,Schuyler County,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20945,Schuyler County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,210528
,2R02-20946,First Transit - Steuben,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,87761
,2R02-20947,RTS Genesee,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,15059
,2R02-20951,Allegany County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20952,Montgomery County,Rural Reporter,Rural,CB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20952,Montgomery County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20953,Hornell Area Transit,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,303864
,2R02-20954,Town of Goshen,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20957,County of Niagara,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,403612
,2R02-20958,Cortland County,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20958,Cortland County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,848933
,2R02-20959,Chautauqua County,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,149321
,2R02-20959,Chautauqua County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,788605
,2R02-20960,City of Oneonta,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20960,City of Oneonta,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20962,RTS Livingston ,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20964,Fulton County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20967,RTS Ontario,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20968,Rensselaer County Planning Department,Rural Reporter,Rural,CB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20973,Town of Montgomery,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20975,First Transit-Olean,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,132531
,2R02-20980,Wyoming Transit Service,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20981,Gloversville City Hall,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20981,Gloversville City Hall,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20983,Wayne Area Transportation Service,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,28864
,2R02-20988,City of Port Jervis,Rural Reporter,Rural,DR,DO,Reduced Reporting,,,,,,,,,,0
,2R02-20990,Oneida County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20991,St Lawrence County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,291426
,2R02-20992,Franklin County Public Transportation,Rural Reporter,Rural,CB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,Rural,DR,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20992,Franklin County Public Transportation,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20998,Otsego County,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,1112291
,2R02-20999,Columbia County-NY,Rural Reporter,Rural,CB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-20999,Columbia County-NY,Rural Reporter,Rural,MB,PT,Reduced Reporting,,,,,,,,,,0
,2R02-21000,Yates County,Rural Reporter,Rural,MB,DO,Reduced Reporting,,,,,,,,,,0
,30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,0,0,,,19572,0,19572
,30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,0,42751,4382084,,0,94468,65666,4584969
,30001,Kanawha Valley Regional Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30002,The Tri-State Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,81760,,,,,81760
,30002,The Tri-State Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30002,The Tri-State Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,0,3799,1298954,,,7942,12923,1323618
,30002,The Tri-State Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30003,Mid-Ohio Valley Transit Authority,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,30003,Mid-Ohio Valley Transit Authority,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,181421
,30006,Greater Richmond Transit Company,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,1239342,,325520,177207,,1742069
,30006,Greater Richmond Transit Company,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30006,Greater Richmond Transit Company,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,,107624,,135811,241095,484530
,30006,Greater Richmond Transit Company,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30006,Greater Richmond Transit Company,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30006,Greater Richmond Transit Company,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30006,Greater Richmond Transit Company,Full Reporter,Urban,RB,DO,Uses of Capital - Existing Section,,,,,,,,9766,29569,39335
,30006,Greater Richmond Transit Company,Full Reporter,Urban,RB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30006,Greater Richmond Transit Company,Full Reporter,Urban,VP,PT,Uses of Capital - Existing Section,,,,,717825,,,,,717825
,30006,Greater Richmond Transit Company,Full Reporter,Urban,VP,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30007,Greater Roanoke Transit Company,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,0,0,319727,,,,0,319727
,30007,Greater Roanoke Transit Company,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30007,Greater Roanoke Transit Company,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,174104,145368,1421952,,,,26506,1767930
,30007,Greater Roanoke Transit Company,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30008,Greater Lynchburg Transit Company,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,30008,Greater Lynchburg Transit Company,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30008,Greater Lynchburg Transit Company,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,177786,,,,2499,180285
,30008,Greater Lynchburg Transit Company,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30009,City of Petersburg ,Reduced Reporter,Urban,DR,DO,Reduced Reporting,,,,,,,,,,0
,30009,City of Petersburg ,Reduced Reporter,Urban,MB,DO,Reduced Reporting,,,,,,,,,,1039923
,30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,409008,,,,,409008
,30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,382971,5305100,80632,,239128,23793,6031624
,30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,0,,,,,0
,30010,Lehigh and Northampton Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30011,Altoona Metro Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,30011,Altoona Metro Transit,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30011,Altoona Metro Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30011,Altoona Metro Transit,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30011,Altoona Metro Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,45550,16557,330886,,,,37809,0,430802
,30011,Altoona Metro Transit,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30012,Cambria County Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,7600,,701283,,,12135,13128,734146
,30012,Cambria County Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30012,Cambria County Transit Authority,Full Reporter,Urban,IP,DO,Uses of Capital - Existing Section,202945,16308,42840,,,,,1640,,263733
,30012,Cambria County Transit Authority,Full Reporter,Urban,IP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30012,Cambria County Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,61021,,1167304,,38675,24228,3625,1294853
,30012,Cambria County Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,148408,,148408
,30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,5099866,110062,,353298,1513862,222611,47950,7347649
,30013,Erie Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,934302,,,15432,,949734
,30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,575272,,,16297,,591569
,30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,48423,55794,6657820,31224,66496,607427,15969,7483153
,30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30014,Cumberland Dauphin-Harrisburg Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30015,Luzerne County Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,639113,,,17716,0,656829
,30015,Luzerne County Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30015,Luzerne County Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,,2590559,44579,,11135,23909,2670182
,30015,Luzerne County Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,1550000,,,,,,24223,1574223
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,CR,DO,Uses of Capital - Existing Section,104522343,39043083,153928,6330699,18411438,273822,6551532,12952563,,188239408
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,CR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,8332,,5452671,,196786,,,5657789
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Existing Section,13205408,28713859,79741,6560042,28225352,419778,3393994,16918464,,97516638
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,127386,,131450,6299982,139387652,2073023,5594822,7136780,,160751095
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,SR,DO,Uses of Capital - Existing Section,10173757,52774,18674,,11623158,172864,794791,,,22836018
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,SR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,TB,DO,Uses of Capital - Existing Section,,,,,4309337,64090,157836,,,4531263
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,Urban,TB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30022,Port Authority of Allegheny County,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30022,Port Authority of Allegheny County,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30022,Port Authority of Allegheny County,Full Reporter,Urban,IP,DO,Uses of Capital - Existing Section,,9078,,,,,,,,9078
,30022,Port Authority of Allegheny County,Full Reporter,Urban,IP,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30022,Port Authority of Allegheny County,Full Reporter,Urban,LR,DO,Uses of Capital - Existing Section,5354224,1202163,112825,612380,1076919,173980,44120,5340339,,13916950
,30022,Port Authority of Allegheny County,Full Reporter,Urban,LR,DO,Uses of Capital - Expansion Section,9503979,,,,,,,,,9503979
,30022,Port Authority of Allegheny County,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,1856942,884059,209247,14164875,30500968,2407324,610489,4303432,,54937336
,30022,Port Authority of Allegheny County,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,5079740,352280,,,,,,,,5432020
,30023,Beaver County Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,10967,10967
,30023,Beaver County Transit Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30023,Beaver County Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,451700,,51855,,,,84529,,588084
,30023,Beaver County Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,650907,,,,,650907
,30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30025,County of Lackawanna Transit System,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30025,County of Lackawanna Transit System,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,78450,133807,,120952,,407621,,740830
,30025,County of Lackawanna Transit System,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30025,County of Lackawanna Transit System,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30025,County of Lackawanna Transit System,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30026,City of Williamsport,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30026,City of Williamsport,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30026,City of Williamsport,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,,,132644,2481778,,,4727,,2619149
,30026,City of Williamsport,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,CB,DO,Uses of Capital - Existing Section,,,0,0,,,,58293,5433,63726
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,CB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,24580,,,,83103,6586,114269
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,0
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,,96112,13676,67989,6278666,,13897,342741,14031,6827112
,30027,Central Pennsylvania Transportation Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,,,6079733,,,,,6079733
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,DR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Existing Section,,,,,,,,,,0
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,DR,TX,Uses of Capital - Expansion Section,,,,,,,,,,0
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Existing Section,164506159,249325547,0,,31396071,,,171210078,0,616437855
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,HR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Existing Section,995855,,286886,2364048,87945827,,,2881204,0,94473820
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,MB,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Existing Section,,,,,,,,,,0
,30030,Washington Metropolitan Area Transit Authority,Full Reporter,Urban,MB,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30034,Maryland Transit Administration,Full Reporter,Urban,CB,PT,Uses of Capital - Existing Section,165432,,,,,,,,,165432
,30034,Maryland Transit Administration,Full Reporter,Urban,CB,PT,Uses of Capital - Expansion Section,9220223,,,,,,,,,9220223
,30034,Maryland Transit Administration,Full Reporter,Urban,CR,PT,Uses of Capital - Existing Section,20598359,12631545,14994,22966698,10892113,40500,157783,3827859,1821277,72951128
,30034,Maryland Transit Administration,Full Reporter,Urban,CR,PT,Uses of Capital - Expansion Section,,,,,,,,,,0
,30034,Maryland Transit Administration,Full Reporter,Urban,DR,DO,Uses of Capital - Existing Section,,,,,,,,,,0
,30034,Maryland Transit Administration,Full Reporter,Urban,DR,DO,Uses of Capital - Expansion Section,,,,,,,,,,0
,30034,Maryland Transit Administration,Full Reporter,Urban,DR,PT,Uses of Capital - Existing Section,,,10826,444423,8484300,3379,,2675581,177190,11795699
