NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,JYL TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,1,12,0,,3749,417,168,4334,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,KIESSLING TRANSIT INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,4,12,0,,29039,3227,1325,33591,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,KINGDOM TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,7,12,0,,199165,22129,16421,237715,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,KONASTONE SERVICES INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,0,,95060,10562,5714,111336,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,LONGONOT TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,0,,16750,1861,1061,19672,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,LOWELL TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,0,,735,82,19,836,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,LUXUS INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,0,,10684,1187,733,12604,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,MAXRIDE INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,0,,17137,1904,371,19412,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,MIDDLESEX TRANSPORTERS LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,76,8,2,86,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,MIGHTY LIVERY TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,1449,161,17,1627,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,MOBILE TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,4,12,0,,13680,1520,682,15882,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,OUTLOOK HEALTHCARE SERVICES LLC DBA OUTLOOK TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,9,12,0,,108653,12073,10648,131374,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,PETER J. HOLMAN DBA ABEES TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,20983,2331,634,23948,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,PHEPHI SERVICES INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,8,12,0,,7211,801,192,8204,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,PILGRIM TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,1384,154,17,1555,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,PREMIUM CARE TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,1158,129,56,1343,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,PRESTIGE LIVERY TRANSPORTATION LLP,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,50,6,2,58,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,PROSPECTS TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,6,12,0,,7043,783,146,7972,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,RCK TRANSPORTATION INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,180,20,1,201,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,RELIABLE TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,0,,1890,210,110,2210,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,RELIAMED TRANSPORTATION INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,8,12,0,,3335,371,201,3907,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,RONALD MAGEMBE DBA R & M RIDE,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,4534,504,240,5278,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,RWENDO TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,0,,637,71,16,724,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,SAMTAG RESOURCES LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,6,12,0,,40684,4520,939,46143,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,SAVANNAH TRANSPORTATION LLC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,9,12,0,,18205,2023,371,20599,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,SMART TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,0,,60735,6748,4389,71872,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,SOUGHTAFTER TRANSPORTATION INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,6,12,0,,29155,3239,1656,34050,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,ST. AGNES TRANSPORT,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,68951,7661,1718,78330,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,STAR INTERNATIONAL CHARITY FOUNDATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,488,54,12,554,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,STEPHANIE MATTHEWS DBA ABSOLUTRANSIT,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,156447,17383,9779,183609,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,STRALINKS INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,6,12,0,,2829,314,68,3211,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,THOME LEGACY ENTERPRISES LLC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,16485,1832,632,18949,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,TRAVELCOM INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,121,13,2,136,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,US COMFORT EXPRESS LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,27,12,0,,472182,52465,37201,561848,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,VESTA INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,712,79,15,806,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,VICTORIOUS SERVICES INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,3826,425,86,4337,3486
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,WOW TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,0,,53968,5996,4152,64116,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,ALLIANCE COMMUNITY CONNECTIONS INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,210,23,6,239,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,ANNEX TRANSIT LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,1420,158,42,1620,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,BINFIN COACH & CAB LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,9,12,0,,9612,1068,368,11048,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,CCR TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,8,12,0,,5634,626,301,6561,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,ELM TRANSPORTATION INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,836,93,21,950,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,FITCHBURG TRANSPORTATION  LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,4,12,0,,63477,7053,3752,74282,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,FOCAL POINTS HEALTHCARE LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,218,24,12,254,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,GANDA SERVICES INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,331,37,6,374,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,GOODNESS TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,0,,44608,4956,2939,52503,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,GREATER NORTH TRANSPORTATION INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,0,,642,71,22,735,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,INFINITY TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,4,12,0,,60612,6735,4573,71920,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,J&J CARE TRANSPORTATION CORP,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,0,,17628,1959,1412,20999,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,LIFEDOTS TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,1617,180,76,1873,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,LUMI TRANSPORTS LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,8,12,0,,4896,544,211,5651,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,M AND J TRANSPORTATION SERVICE INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,300,33,11,344,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,SAFE HANDS INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,1979,220,88,2287,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,SUPERB ENTERPRISES INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,12578,1398,227,14203,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,TLL MEDICAL TRANSPORT INC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,0,,1035,115,19,1169,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,TOMMY'S TAXI INC.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,59,7,1,67,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,USA COMFORT LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,4,12,0,,74412,8268,3209,85889,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,VEGA'S TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,36,4,2,42,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,WISS PIERRE DBA VOYAGE TRANSPORTATION LLC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,180,20,1,201,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,PETER KIMEMIA DBA ZOE TRANSPORTATION,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,2,12,0,,131,15,5,151,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"Dial-A-Mart, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,2,12,4230,,41147,0,13290,58667,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Management of Transportation Services Gardner - Athol Division,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,2,12,16916,,60091,0,15367,92374,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,MANAGEMENT OF TRANSPORTATION SERVICES,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,13,12,450999,,3700918,0,1299754,5451671,0
10061,Montachusett Regional Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,MANAGEMENT OF TRANSPORTATION SERVICES GARDNER,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,4,12,55004,,619426,0,249995,924425,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Lakeville,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,2480,,43515,0,3765,49760,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Scituate,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,8561,,112246,0,9890,130697,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Hanover,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,8293,,120836,0,10571,139700,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Wrentham,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,4713,,36781,0,3397,44891,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"PTM of Attleboro, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,35,12,174691,,4780037,0,405624,5360352,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Medway,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,2611,,71545,0,6071,80227,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Plainville,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,4393,,32189,0,2995,39577,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Middleborough,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,4,12,10767,,151115,0,13253,175135,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Carver,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,3,12,9910,,134080,0,11788,155778,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Bellingham,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,3,12,17558,,133455,0,12363,163376,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Kiessling Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,8,12,19909,,684248,10625,56777,771559,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Kingston,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,8243,,108280,0,9539,126062,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Duxbury,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,2,12,13265,,118547,0,10791,142603,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Marshfield,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,1,12,9124,,88341,0,7979,105444,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Bill's Taxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,5,12,16092,,630509,5573,52478,704652,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Town of Pembroke,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,3,12,14922,,131165,0,11960,158047,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,MB,PT,10006,Southeastern Regional Transit Authority,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,1,12,5533,,75267,0,6176,86976,0
10064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"PTM of Attleboro, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,32,12,531380,,5849397,0,487744,6868521,0
