NTD ID,Agency Name,Reporter Type,Reporting Module,CA: Cash and Cash Equivalents,CA: Accounts Receivable,CA: Inventory,CA: Prepaid Expenses,CA: Current Investments and Current Portions of Long-Term Investments,CA: Other Current Assets,Total Current Assets,NCA: Capital Assets,NCA: Intangible Assets,NCA: Capital Leases Receivables,NCA: Special Funds,NCA: Work in Progress,NCA: Investments,NCA: Other Noncurrent Assets,Total Noncurrent Assets,Total Assets,Deferred Outflows of Resources,CL: Current Accounts Payable,CL: Short-Term Debt and Current Portions of Long-Term Debt,CL: Accrued Liabilities,CL: Other Current Liabilities,Total Current Liabilities,NCL: Long-Term Debt,NCL: Noncurrent Accounts Payable,NCL: Capital Lease Obligations,NCL: Long-Term Pension Liabilities,NCL: Estimated Liabilities,NCL: Other Noncurrent Liabilities,Total Noncurrent Liabilities,Total Liabilities,Deferred Inflows of Resources,Net Position
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,200251849,23439650,1939187,508821,0,0,226139507,104085409,0,0,0,6221020,0,0,110306429,336445936,16063147,4510817,168757,1617934,3699661,9997169,0,0,0,54526127,5920478,0,60446605,70443774,2359866,279705443
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,10225589,272365,1230932,208719,0,0,11937605,44406640,0,0,0,776483,0,9950,45193073,57130678,3642837,1163835,0,503660,722018,2389513,0,0,0,28395297,0,0,28395297,30784810,1710164,28278541
40053,Greenville Transit Authority,Full Reporter,Urban,4399364,803899,279790,108294,0,0,5591347,9621343,0,0,0,280652,0,0,9901995,15493342,0,859684,0,0,15510,875194,0,0,0,0,0,0,0,875194,0,0
40057,Jackson Transit Authority,Full Reporter,Urban,677309,1157377,113340,82113,0,0,2030139,6783053,0,0,0,0,0,0,6783053,8813192,427942,53064,0,260566,0,313630,0,0,0,1355222,0,0,1355222,1668852,204187,7368095
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,65056131,37909654,0,1483451,0,0,104449236,605588796,0,0,0,0,0,0,605588796,710038032,3325994,12923418,0,5924183,7128667,25976268,33387566,0,0,11403304,0,10379457,55170327,81146595,1071947,631145484
40086,Metropolitan Bus Authority,Full Reporter,Urban,1357833,279249,6058901,0,0,0,7695983,19306887,0,0,0,121599,0,0,19428486,27124469,54990097,117610124,868333,26825387,0,145303844,329566983,0,0,4857884,0,2089876,336514743,481818587,26250200,-425954221
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,386289,207679,0,41827,0,0,635795,13226495,0,0,57088,0,0,0,13283583,13919378,445736,89716,0,0,0,89716,335412,0,0,0,0,0,335412,425128,674809,13265177
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,79988242,38583774,1264759,1223469,287539890,0,408600134,59308113,0,0,0,0,0,24701926,84010039,492610173,0,7507047,616592,0,0,8123639,4612004,0,0,0,0,0,4612004,12735643,615031,0
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,4428509,4981596,24657,293127,0,0,9727889,26030576,0,0,0,0,0,0,26030576,35758465,0,1761277,0,39350,186661,1987288,1789072,0,0,230657,0,0,2019729,4007017,0,0
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,10509185,13078589,123453,34922,13605,0,23759754,23986204,0,0,0,0,19868142,0,43854346,67614100,441553,3288118,0,48727,34733,3371578,0,0,0,1909920,0,22822,1932742,5304320,60678,62690655
40159,Regional Transportation Authority,Full Reporter,Urban,5174088,1839445,407321,86876,0,0,7507730,37252733,0,0,0,0,0,0,37252733,44760463,0,2072996,0,26800,1643847,3743643,0,0,0,0,0,0,0,3743643,0,0
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,2302385,2607596,0,1000,0,1291,4912272,1638219,0,0,0,0,0,0,1638219,6550491,540534,112687,0,203279,0,315966,0,0,0,853686,0,0,853686,1169652,1296,5920077
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,10083544,2105028,0,0,0,0,12188572,24482919,0,0,0,0,0,0,24482919,36671491,0,637262,0,9178,169476,815916,0,0,0,0,0,29036,29036,844952,167597,35658942
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,660691,285770,0,0,0,23116,969577,2555659,0,0,0,0,0,0,2555659,3525236,0,15639,0,84272,111496,211407,0,0,0,0,0,3321608,3321608,3533015,0,0
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,112836,2132528,0,0,0,0,2245364,21954,0,0,0,0,0,7318,29272,2274636,0,1599589,0,52875,209258,1861722,0,0,0,0,0,238103,238103,2099825,0,0
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,4335581,1555418,0,102297,0,0,5993296,1258056,0,0,0,0,0,0,1258056,7251352,0,5523,0,0,0,5523,0,0,0,0,0,0,0,5523,0,0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,71319421,29672681,1578997,3635481,0,0,106206580,158725112,0,0,0,1311148,0,0,160036260,266242840,5548271,5516682,0,3026555,46014,8589251,0,0,0,34152127,133672,0,34285799,42875050,7588784,221327277
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,7744401,62975,428874,964049,7097298,3808683,20106280,35559757,47853,0,0,14731049,0,92230,50430889,70537169,4423106,909406,0,1382747,1311000,3603153,0,0,0,23105340,0,0,23105340,26708493,4289306,43962476
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,14078,40883378,1518881,890173,26452766,0,69759276,98523481,0,0,0,2599387,11388473,734660,113246001,183005277,18759887,4154738,0,8841980,1099136,14095854,0,7356806,0,115326766,0,1071278,123754850,137850704,22359564,41554896
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,5597403,60888726,18836486,0,202185048,2514828,290022491,606716263,0,0,36786245,119361345,5077100,5539326,773480279,1063502770,60876739,25934685,11345000,31147861,657624,69085170,114218677,0,0,311490509,0,20782390,446491576,515576746,57651638,551151125
50016,Central Ohio Transit Authority,Full Reporter,Urban,173650670,59841316,4532405,1669056,0,0,239693447,264073768,0,0,0,63900606,16092234,0,344066608,583760055,49065292,7441913,0,14213953,2196166,23852032,0,0,0,174234227,86900,0,174321127,198173159,36378892,398273296
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,13634724,31339917,6385461,2484071,11579867,0,65424040,160168827,0,0,0,29289672,21926749,470380,211855628,277279668,12318090,1572267,0,11712628,2473329,15758224,0,0,0,77134362,0,1494469,78628831,94387055,18139284,177071419
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,5727454,1798702,548110,120468,0,0,8194734,27964835,0,0,2940387,0,0,0,30905222,39099956,1704015,1037456,0,3270,139400,1180126,0,0,0,10938133,228809,0,11166942,12347068,2424713,26032190
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,9113310,18555410,1851931,103383,0,0,29624034,28907842,0,0,0,270467,0,14405001,43583310,73207344,8697841,4153465,0,1380436,0,5533901,0,0,0,38593650,0,0,38593650,44127551,14464422,23313212
50024,Western Reserve Transit Authority,Full Reporter,Urban,21666912,4803105,267083,164981,1006305,904953,28813339,22941764,0,0,0,0,0,0,22941764,51755103,2508232,84671,0,908905,242564,1236140,0,0,0,88922,0,14258425,14347347,15583487,2581413,36098435
50025,Duluth Transit Authority,Full Reporter,Urban,6955031,515782,313471,9475,0,3072460,10866219,50024283,0,0,0,0,0,0,50024283,60890502,0,1158680,0,1092312,18620,2269612,0,0,0,0,0,0,0,2269612,0,0
50027,Metro Transit ,Full Reporter,Urban,328195118,5037665,33092953,1675915,0,327703018,695704669,1577421766,0,0,184554862,1420542792,0,609244,3183128664,3878833333,69791578,238948090,0,839914,87685118,327473122,264397376,1418641,0,73434216,61493942,0,400744175,728217297,223850752,2996556862
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,8868369,4383480,234405,118327,0,0,13604581,31116881,0,0,4613862,0,988763,0,36719506,50324087,405880,852241,740000,514114,2976887,5083242,2467434,0,0,3693222,375290,0,6535946,11619188,624538,38486241
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,3869849,1193824,208805,66943,0,0,5339421,3120162,0,0,0,103980,0,0,3224142,8563563,1463048,59782,0,873135,0,932917,0,0,0,7138743,0,0,7138743,8071660,676260,1278691
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,120583813,40959353,2979146,282284,18465149,0,183269745,143178939,5000,0,0,0,0,62254,143246193,326515938,27670543,7577693,0,20306816,5214989,33099498,0,0,0,179658538,4509805,271226,184439569,217539067,21227144,115420270
50032,Mass Transportation Authority ,Full Reporter,Urban,10702859,6565186,1435857,94193,0,0,18798095,66934287,0,0,0,0,0,0,66934287,85732382,335136,2784643,30000,432298,822374,4069315,593730,36270,0,1129769,879644,0,2639413,6708728,23440,79335350
50033,Interurban Transit Partnership,Full Reporter,Urban,27513058,3766690,579685,26625,0,6656940,38542998,156904402,302776,0,0,1147039,0,0,158354217,196897215,1326678,5340696,0,2648306,577146,8566148,0,0,0,4015145,0,0,4015145,12581293,21148422,164494178
50034,City of Jackson Transportation Authority,Full Reporter,Urban,2737482,16784,268445,29446,14142,0,3066299,2021416,0,0,0,0,0,0,2021416,5087715,416756,5383,0,119375,199741,324499,0,0,0,2459918,0,19262,2479180,2803679,119342,2581450
50035,Central County Transportation Authority,Full Reporter,Urban,3496280,5808115,489999,332061,967220,0,11093675,25833377,814545,0,37682923,9755,0,0,64340600,75434275,5930656,910017,96957,723134,208088,1938196,3854466,0,0,13451639,61755,0,17367860,19306056,3072335,58986540
50036,Capital Area Transportation Authority,Full Reporter,Urban,1847365,8830203,1448973,854145,20063700,0,33044386,48667261,0,0,0,601808,0,329492,49598561,82642947,34290284,2002829,20142,4688881,811076,7522928,0,0,0,0,0,79849424,79849424,87372352,5889196,23671683
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,788357,2965028,312081,150272,0,0,4215738,4573486,0,0,0,0,0,0,4573486,8789224,219566,450361,134160,183247,290906,1058674,0,0,90217,0,0,193159,283376,1342050,205017,7461723
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,23990560,4004625,910175,1081554,0,0,29986914,45830436,0,0,40943,1168755,0,0,47040134,77027048,3887,1956900,0,2852315,145257,4954472,0,0,0,454129,0,0,454129,5408601,402304,71220030
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,2884929,1909776,427332,195430,0,0,5417467,13368283,0,0,1290841,193030,0,16878,14869032,20286499,2530296,289272,0,1095004,607997,1992273,0,0,0,11361524,381364,7553324,19296212,21288485,2178237,-649927
50045,Gary Public Transportation Corporation,Full Reporter,Urban,562411,29355,195101,50222,0,658325,1495414,3051099,0,0,0,0,0,0,3051099,4546513,0,302879,0,119888,0,422767,0,0,0,0,0,0,0,422767,0,0
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,7135128,1470139,255083,449218,0,0,9309568,18556359,0,0,0,0,0,425536,18981895,28291463,0,390563,0,391254,761642,1543459,0,0,0,0,0,732724,732724,2276183,0,0
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,65059931,7312289,4224866,318790,21719864,0,98635740,305574542,0,0,0,39012551,0,16000000,360587093,459222833,0,6482327,1343199,5222768,308340,13356634,21127830,0,0,1079015,0,1891667,24098512,37455146,2148467,0
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,4978915,3578964,477591,153915,0,0,9189385,26359837,0,0,2283160,706401,0,0,29349398,38538783,864450,333981,764188,332481,145561,1576211,51984,0,0,3677330,0,0,3729314,5305525,849533,33248175
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,1182255,50610,516667,0,300000,0,2049532,27761903,0,0,0,26885,0,0,27788788,29838320,139470,258250,386242,0,547021,1191513,0,0,0,46080,0,0,46080,1237593,495204,28244993
50054,Muncie Indiana Transit System,Full Reporter,Urban,206134,16810,354384,62392,0,0,639720,5688957,0,0,0,0,0,0,5688957,6328677,398658,62876,0,45630,0,108506,0,0,12341,1908889,0,0,1921230,2029736,901614,3795985
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,29418401,15857747,563316,188573,426360,0,46454397,16414403,0,0,0,0,0,0,16414403,62868800,7751791,2802727,0,2464887,0,5267614,0,0,0,4153596,16947921,0,21101517,26369131,2701021,41550439
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,2047160,4277299,8639,642826,0,0,6975924,78717677,0,0,0,0,0,0,78717677,85693601,3450633,542178,0,524501,1687269,2753948,0,0,1346742,3105883,154316,76248,4683189,7437137,770589,80936508
50058,Rockford Mass Transit District,Full Reporter,Urban,7722415,4446640,404116,120342,0,0,12693513,26424750,0,0,0,0,0,0,26424750,39118263,2516612,539725,2347470,902258,0,3789453,0,0,0,6980835,0,1799664,8780499,12569952,0,0
50059,Springfield Mass Transit District,Full Reporter,Urban,2655904,2693749,716284,160525,0,315840,6542302,32103600,0,0,462439,0,659025,0,33225064,39767366,3014762,231375,0,881106,0,1112481,380039,0,0,0,0,6948461,7328500,8440981,3596627,30744520
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,5048158,22679349,1807420,1648811,3649619,0,34833357,59393999,131123,0,17663143,13195270,0,0,90383535,125216892,4632928,1199032,5962611,4218254,1147227,12527124,0,0,0,13150760,362823,0,13513583,26040707,5334703,98474410
50066,Chicago Transit Authority,Full Reporter,Urban,123850469,525225887,30766730,6041713,0,0,685884799,4237661742,0,0,634443727,936138957,20099,0,5808264525,6494149324,206447876,266836858,233195220,207408996,206726203,914167277,4572374641,0,57441635,1809248770,194437452,20000,6633522498,7547689775,22008395,-869100970
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,19804144,48678246,7209914,3089623,3393656,0,82175583,294466958,0,0,41959444,194599571,9393287,0,540419260,622594843,474855,17488037,2355000,6474856,1050070,27367963,87297320,0,27732,1524795,0,0,88849847,116217810,425610,506426278
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,9220664,177297,352902,48322,0,626806,10425991,17089214,0,0,0,154642,0,0,17243856,27669847,0,93505,0,419517,0,513022,0,0,0,0,0,0,0,513022,0,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,14257318,83336213,8000511,2476227,42882339,2003274,152955882,314335742,0,0,551379,13970190,0,0,328857311,481813193,16164406,11628165,1200000,16505780,1784276,31118221,3600000,355673,0,29871081,32992735,25698403,92517892,123636113,6520779,367820707
50117,Laketran,Full Reporter,Urban,16136893,5592007,0,0,9954503,0,31683403,40495445,0,0,0,0,0,0,40495445,72178848,3357537,2125269,0,0,0,2125269,0,584335,0,17478118,0,0,18062453,20187722,14677124,40671539
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,90432238,177659911,25978772,7432315,269960226,0,571463462,3109390971,0,0,0,0,20022900,0,3129413871,3700877333,32309977,149395925,0,80044414,0,229440339,0,0,0,27849711,113778780,0,141628491,371068830,12237112,3349881368
50141,Detroit Transportation Corporation,Full Reporter,Urban,401592,8322111,3276069,555050,4684,0,12559506,25661753,0,0,1198191,1124667,2408087,0,30392698,42952204,2150594,1807742,1920,287819,4207281,6304762,524668,0,0,10602788,0,0,11127456,17432218,1223467,26447113
50146,Madison County Transit District,Full Reporter,Urban,10443,5016067,949670,869828,24015708,0,30861716,71545802,0,0,0,0,22967000,0,94512802,125374518,0,2860030,0,0,0,2860030,0,0,0,0,0,0,0,2860030,0,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,8990078,5188096,774524,322530,0,0,15275228,26884474,0,0,0,9820,0,0,26894294,42169522,777205,1684303,0,519960,245787,2450050,0,0,0,2699520,0,242508,2942028,5392078,389615,37165034
50157,Butler County Regional Transit Authority,Full Reporter,Urban,2719624,1270411,39635,179247,0,0,4208917,8507114,0,0,0,60000,0,31779,8598893,12807810,1444744,201288,0,337971,101807,641066,0,0,0,6771915,0,0,6771915,7412981,1266983,5572590
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,5995723,15567259,0,1864330,0,0,23427312,2733698,0,0,0,0,0,0,2733698,26161010,1216145,4334105,0,14607751,3381819,22323675,0,315,0,1601730,364679,0,1966724,24290399,353058,2733698
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,2893215,677900,0,85937,0,0,3657052,9170881,0,0,0,0,0,0,9170881,12827933,0,62614,0,144888,165905,373407,1417847,0,0,0,0,0,1417847,1791254,0,0
50199,Delaware County Transit Board,Full Reporter,Urban,3201075,359202,0,32218,0,0,3592495,5977310,0,0,0,0,0,39073,6016383,9608878,514021,15763,0,140565,590,156918,0,3067199,0,0,0,0,3067199,3224117,644652,6254130
50204,Jackson County Mass Transit District,Full Reporter,Urban,204789,267513,0,65609,0,0,537911,208071,0,0,0,0,0,0,208071,745982,0,29805,0,61311,161282,252398,0,0,0,0,0,0,0,252398,0,0
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,346403,0,0,0,0,0,346403,0,0,0,0,0,0,0,0,346403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50211,Rides Mass Transit District,Full Reporter,Urban,924772,2115978,0,763560,0,0,3804310,12726502,0,0,0,0,0,0,12726502,16530812,2530946,855248,0,0,2637760,3493008,0,0,0,1638553,0,0,1638553,5131561,0,0
50212,Stateline Mass Transit District,Separate Service,Urban,294643,586213,0,0,0,0,880856,307450,0,0,0,0,0,0,307450,1188306,0,117457,0,0,0,117457,0,0,0,0,0,0,0,117457,0,0
50518,SouthWest Transit,Full Reporter,Urban,6001103,2138028,230156,132010,0,0,8501297,42749889,0,0,8895128,0,0,0,51645017,60146314,220614,862441,0,79197,199252,1140890,0,35162,0,1996487,0,121190,2152839,3293729,102085,56971114
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,20777702,6205,55285,545392,2000000,9041,23393625,50116669,0,0,0,0,0,0,50116669,73510294,271537,2778315,22796,88947,83682,2973740,3579601,0,40011,1522846,0,0,5142458,8116198,62744,65602889
50522,Lake Erie Transportation Commission,Full Reporter,Urban,1468806,19809,395076,176137,0,1368688,3428516,315761,0,0,0,0,1689614,0,2005375,5433891,0,10579,54717,88301,429121,582718,0,30000,0,0,0,0,30000,612718,0,0
60007,Fort Worth Transportation Authority,Full Reporter,Urban,31916364,19827079,2196303,2170882,0,0,56110628,1135168964,18046913,0,0,31114856,0,0,1184330733,1240441361,0,23631909,60252719,1198837,6340494,91423959,0,0,0,0,0,6120171,6120171,97544130,0,1142897231
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,10433095,134564776,41339021,0,497023144,0,683360036,2611761575,0,0,121944965,160439611,0,6048165,2900194316,3583554352,135108120,85187006,58180000,55017318,27409457,225793781,1184219981,0,0,889874775,0,10241652,2084336408,2310130189,108874775,1299657508
60011,VIA Metropolitan Transit,Full Reporter,Urban,219665420,55110360,5538225,30231,19002830,0,299347066,330567144,0,0,3495972,54239577,0,0,388302693,687649759,49710915,25791614,11365000,7100178,7379242,51636034,143756414,0,0,203124049,0,0,346880463,398516497,4003177,334841000
60022,Capital Area Transit System,Full Reporter,Urban,10019768,19100941,536509,131898,0,0,29789116,19567834,0,0,0,0,0,0,19567834,49356950,676430,1788865,608884,850652,906118,4154519,1585098,0,1585098,0,690136,0,3860332,8014851,0,0
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,39185559,46467445,841419,3666670,4002639,0,94163732,265082322,0,0,0,11189541,8352072,8144429,292768364,386932096,1210607,1012640,3979471,3065688,21669626,29727425,21810619,0,0,602932,0,0,22413551,52140976,14010315,321991412
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,4292526,439011,483757,313822,0,0,5529116,37938720,0,0,0,0,0,0,37938720,43467836,0,175044,0,1217577,6629,1399250,0,0,0,0,0,0,0,1399250,0,0
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,216803381,9861428,2806370,1905315,16762865,45077157,293216516,437317388,0,0,46,70779761,49288061,0,557385256,850601772,17229238,29198529,0,32666890,666085,62531504,0,0,549274,55703528,0,8529331,64782133,127313637,5071313,735446060
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,45627726,6681586,1123501,454705,0,0,53887518,65076126,0,0,0,973871,0,0,66049997,119937515,5592488,609511,870000,7823716,342276,9645503,18580000,0,0,733591,0,2023310,21336901,30982404,4706373,89841226
60056,Dallas Area Rapid Transit,Full Reporter,Urban,384037561,126873493,36869879,4216826,238658495,6374217,797030471,3766578151,0,0,102615991,405380091,112342378,12973605,4399890216,5196920687,92194520,103207750,188726664,0,126202136,418136550,3295992459,40167617,118716595,51025000,5047884,0,3510949555,3929086105,19208835,1340820267
60059,Brazos Transit District,Full Reporter,Urban,5830118,3539496,192817,0,0,0,9562431,40669881,0,0,0,0,0,0,40669881,50232312,463980,653418,862300,415334,0,1931052,5293244,0,0,0,0,0,5293244,7224296,0,0
60091,Hill Country Transit District,Full Reporter,Urban,4301753,670734,338283,0,0,0,5310770,11537908,0,0,0,0,0,0,11537908,16848678,0,102512,0,78697,0,181209,0,0,0,0,0,233617,233617,414826,0,0
60101,Denton County Transportation Authority,Full Reporter,Urban,39763409,10064934,194441,29805,5064346,0,55116935,276611283,17394147,0,0,20014332,0,25989,314045751,369162686,290447,1507478,2055000,1654920,677495,5894893,21405000,0,0,0,0,800000,22205000,28099893,70096,341283144
60102,Concho Valley Transit District,Full Reporter,Urban,969419,929805,0,0,0,0,1899224,9377990,0,0,208142,0,0,0,9586132,11485356,0,449546,550000,0,0,999546,0,0,0,0,0,0,0,999546,211748,0
60111,Rio Metro Regional Transit District,Full Reporter,Urban,9675323,19485824,0,0,0,0,29161147,3019214,0,0,0,0,0,0,3019214,32180361,0,7909860,0,0,0,7909860,10900000,0,0,0,0,0,10900000,18809860,0,0
70002,Transit Authority of Omaha,Full Reporter,Urban,10127745,28060335,1409205,506722,0,0,40104007,73963095,0,0,85110,0,0,0,74048205,114152212,3167362,2575737,0,1796924,0,4372661,0,0,0,11991558,1721510,0,13713068,18085729,6720908,92512937
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,5529377,6976009,1684639,0,967350,1576000,16733375,135696831,0,0,43564839,0,0,0,179261670,195995045,9304811,4025178,0,5777133,2166886,11969197,0,0,0,37101345,2514300,0,39615645,51584842,8921213,144793801
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,192820164,33295355,10928041,414958,13194102,0,250652620,808302299,0,0,0,34100681,158606504,64197,1001073681,1251726301,44937102,10693058,10445000,22836460,7451752,51426270,503589656,0,125818056,160986035,0,30917999,821311746,872738016,5256990,418668397
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,7399171,27019631,826093,499865,0,0,35744760,48558546,0,0,0,1721915,0,0,50280461,86025221,3954410,731549,687710,1764169,2061717,5245145,0,0,5248017,11356809,0,0,16604826,21849971,25308318,42821342
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,4702365,1894710,33983,228362,0,0,6859420,12753004,0,0,8970554,575844,0,0,22299402,29158822,768081,137466,0,423471,69678,630615,0,0,0,3284384,0,147671,3432055,4062670,221303,25642930
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,392332,1137015,0,0,0,0,1529347,1479985,0,0,0,0,0,0,1479985,3009332,0,762418,0,0,23541,785959,0,0,0,0,0,0,0,785959,34980,0
80001,Utah Transit Authority,Full Reporter,Urban,202454880,110108987,34422837,2448303,16457844,0,365892851,2746813249,54745003,0,0,137936777,134293260,29772838,3103561127,3469453978,140645019,23916849,45422209,18739476,11267778,99346312,2336203810,63779861,0,97186891,0,18685613,2515856175,2615202487,21967429,972929081
80006,Denver Regional Transportation District,Full Reporter,Urban,698525000,128994000,34253000,8163000,35097000,1655000,906687000,6466381000,0,0,0,133676000,127971000,0,6728028000,7634715000,61811000,89774000,77096000,46964000,17615000,231449000,3222791000,0,0,284791000,0,569848000,4077430000,4308879000,25655000,3361992000
80009,Missoula Urban Transportation District,Full Reporter,Urban,13290333,345894,291535,89038,0,0,14016800,10080581,0,0,0,0,0,0,10080581,24097381,0,112126,0,171794,36950,320870,0,0,0,0,0,440543,440543,761413,0,0
80012,Great Falls Transit District,Full Reporter,Urban,5620713,538217,107138,286148,0,0,6552216,4377600,0,0,17500,0,0,0,4395100,10947316,0,4120,0,285042,17400,306562,0,0,0,0,0,0,0,306562,0,0
80028,Cache Valley Transit District,Full Reporter,Urban,9756506,1366760,73000,13200,0,0,11209466,13119799,0,0,0,0,0,0,13119799,24329265,0,161566,0,88500,230000,480066,0,0,0,0,0,173000,173000,653066,0,0
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,24799528,12721428,80566,363499,0,1231307,39196328,97755097,0,0,0,0,0,0,97755097,136951425,0,7194936,0,0,916688,8111624,0,3794848,0,5231129,0,0,9025977,17137601,0,0
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,403543448,365088903,60940455,17331892,154485645,1848162,1003238505,7497031534,0,0,629274994,1689287939,0,13305164,9828899631,10832138136,210959536,236642184,62015000,110086082,25016945,433760211,2139177126,106060480,0,1113986927,63856546,64643058,3487724137,3921484348,91779319,7029834005
90004,Golden Empire Transit District,Full Reporter,Urban,17558552,5798988,1032997,215954,0,0,24606491,36406587,0,0,0,0,0,0,36406587,61013078,0,1342542,0,2173814,0,3516356,0,0,0,0,5949301,9453884,15403185,18919541,0,0
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,23377824,4855148,780278,871811,0,23099149,52984210,80175499,0,0,12520463,5279626,0,0,97975588,150959798,12406923,3612631,0,5026689,457540,9096860,0,12294891,919007,184998155,1870928,68442,200151423,209248283,613331,-46494893
90009,San Mateo County Transit District,Full Reporter,Urban,148587455,43179929,1682365,1749200,41230691,31587,236461227,178774984,0,0,0,5627142,95918938,0,280321064,516782291,20474322,10421916,10320000,17422392,25957781,64122089,194157818,0,0,101312557,13172986,0,308643361,372765450,5023518,159467645
90012,San Joaquin Regional Transit District,Full Reporter,Urban,7933794,22734319,938464,824008,0,6051,32436636,119571477,0,0,540977,6002,0,0,120118456,152555092,4489624,2224349,0,2411170,2746469,7381988,9800000,0,0,0,38813000,6721027,55334027,62716015,1910337,92418364
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,157772000,70939000,28461000,6607000,681225000,0,945004000,4004819000,2203000,0,0,1179070000,0,66121000,5252213000,6197217000,125852000,26329000,15347000,5880000,25229000,72785000,137655000,0,0,380549000,0,0,518204000,590989000,23913000,5708167000
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,78518727,91609709,14157912,12177171,40017969,0,236481488,339504232,0,0,0,120372029,0,0,459876261,696357749,58074762,14492281,15611388,61093768,3461137,94658574,11655000,0,0,432675656,63409368,0,507740024,602398598,86304642,65729271
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,6029,22917995,4781815,1125740,0,0,28831579,156306344,0,0,0,80093961,0,0,236400305,265231884,7297422,4618423,0,5680668,1855582,12154673,408981,0,0,91623000,13200181,0,105232162,117386835,25281000,129861471
90019,Sacramento Regional Transit District,Full Reporter,Urban,23386865,44952824,24599990,415714,343561,0,93698954,814504224,0,0,68254531,29074668,3130438,0,914963861,1008662815,47954375,15919493,24473606,19407951,4035566,63836616,48242668,0,47338625,137113827,15737726,15397428,263830274,327666890,14682241,714268059
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,12411789,6733587,781354,292272,0,0,20219002,32456987,2174252,0,1185385,5408659,0,0,41225283,61444285,60006,775277,0,1174802,1788378,3738457,0,729023,1623202,1090192,3843420,1152290,8438127,12176584,64676,49263031
90023,Long Beach Transit,Full Reporter,Urban,53214214,6645110,2524437,1965252,0,0,64349013,80368099,0,0,0,2776119,28184651,0,111328869,175677882,14957584,2759016,0,1000440,62719369,66478825,0,0,0,34700421,4519745,17930345,57150511,123629336,0,0
