NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Major Failures,Other Failures,Total Failures
30072,"Frederick County, Maryland",Full Reporter,Urban,DR,DO,5,1,6
30072,"Frederick County, Maryland",Full Reporter,Urban,MB,DO,50,68,118
30073,Virginia Railway Express,Full Reporter,Urban,CR,PT,0,0,0
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,DO,158,70,228
30075,Delaware Transit Corporation,Full Reporter,Urban,DR,PT,8,19,27
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,DO,1243,697,1940
30075,Delaware Transit Corporation,Full Reporter,Urban,MB,PT,100,48,148
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,DR,DO,1,0,1
30076,Williamsburg Area Transit Authority,Full Reporter,Urban,MB,DO,14,0,14
30077,Borough of Pottstown,Full Reporter,Urban,DR,PT,9,13,22
30077,Borough of Pottstown,Full Reporter,Urban,MB,PT,82,109,191
30078,Southwestern Pennsylvania Commission,Full Reporter,Urban,VP,PT,0,1,1
30080,"Arlington County, Virginia",Full Reporter,Urban,DR,PT,1,3,4
30080,"Arlington County, Virginia",Full Reporter,Urban,MB,PT,179,67,246
30081,Loudoun County,Full Reporter,Urban,CB,PT,131,158,289
30081,Loudoun County,Full Reporter,Urban,DR,PT,1,6,7
30081,Loudoun County,Full Reporter,Urban,MB,PT,20,27,47
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,DR,PT,8,46,54
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,FB,PT,1,9,10
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,LR,DO,25,0,25
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,MB,DO,637,1548,2185
30083,Transportation District Commission of Hampton Roads,Full Reporter,Urban,VP,PT,0,0,0
30085,"Prince George's County, Maryland",Full Reporter,Urban,DR,DO,25,1,26
30085,"Prince George's County, Maryland",Full Reporter,Urban,MB,PT,149,166,315
30087,County of Fayette,Full Reporter,Urban,DR,DO,6,10,16
30087,County of Fayette,Full Reporter,Urban,MB,DO,7,9,16
30087,County of Fayette,Full Reporter,Urban,MB,PT,2,5,7
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,DR,PT,5,12,17
30088,"County Commissioners of Charles County, MD",Full Reporter,Urban,MB,PT,30,53,83
30091,Town of Blacksburg,Full Reporter,Urban,DR,DO,24,14,38
30091,Town of Blacksburg,Full Reporter,Urban,MB,DO,219,136,355
30094,City of Harrisonburg,Full Reporter,Urban,DR,DO,6,3,9
30094,City of Harrisonburg,Full Reporter,Urban,MB,DO,109,82,191
30095,County of Lebanon Transit Authority,Full Reporter,Urban,DR,DO,1,3,4
30095,County of Lebanon Transit Authority,Full Reporter,Urban,MB,DO,2,3,5
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,DR,DO,86,39,125
30096,The Tri-County Council for the Lower Eastern Shore of Maryland,Full Reporter,Urban,MB,DO,100,40,140
30107,West Virginia University - Morgantown Personal Rapid Transit,Full Reporter,Urban,MG,DO,37,68,105
30111,Washington County Transportation Authority,Full Reporter,Urban,DR,PT,7,0,7
30111,Washington County Transportation Authority,Full Reporter,Urban,MB,PT,6,2,8
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,MB,PT,127,2406,2533
30112,DDOT - Progressive Transportation Services Administration,Full Reporter,Urban,SR,PT,26,123,149
30129,Anne Arundel County,Full Reporter,Urban,DR,PT,0,1,1
30129,Anne Arundel County,Full Reporter,Urban,MB,PT,0,0,0
30137,Monroe County Transportation  Authority,Full Reporter,Urban,DR,DO,23,32,55
30137,Monroe County Transportation  Authority,Full Reporter,Urban,MB,DO,45,22,67
30201,City of Baltimore,Full Reporter,Urban,FB,PT,2,2,4
30201,City of Baltimore,Full Reporter,Urban,MB,PT,107,74,181
30202,South Central Transit Authority,Full Reporter,Urban,DR,DO,11,1,12
30202,South Central Transit Authority,Full Reporter,Urban,DR,PT,9,62,71
30202,South Central Transit Authority,Full Reporter,Urban,MB,DO,367,295,662
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,30,7,37
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,IP,DO,0,0,0
40001,Chattanooga Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,211,93,304
40002,City of Knoxville,Full Reporter,Urban,DR,DO,20,2,22
40002,City of Knoxville,Full Reporter,Urban,MB,DO,227,33,260
40003,City of Memphis,Full Reporter,Urban,DR,DO,32,292,324
40003,City of Memphis,Full Reporter,Urban,MB,DO,186,1851,2037
40003,City of Memphis,Full Reporter,Urban,SR,DO,35,262,297
40004,Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,108,21,129
40004,Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,1131,821,1952
40005,City of Asheville,Full Reporter,Urban,MB,PT,390,501,891
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,DR,DO,4,3,7
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,MB,PT,74,89,163
40006,Cape Fear Public Transportation Authority,Full Reporter,Urban,VP,DO,0,5,5
40007,City of Raleigh,Full Reporter,Urban,MB,PT,551,156,707
40008,City of Charlotte North Carolina,Full Reporter,Urban,CB,PT,91,178,269
40008,City of Charlotte North Carolina,Full Reporter,Urban,DR,DO,34,148,182
40008,City of Charlotte North Carolina,Full Reporter,Urban,LR,DO,175,9,184
40008,City of Charlotte North Carolina,Full Reporter,Urban,MB,PT,722,1410,2132
40008,City of Charlotte North Carolina,Full Reporter,Urban,SR,DO,0,0,0
40008,City of Charlotte North Carolina,Full Reporter,Urban,VP,DO,20,0,20
40009,City of Fayetteville,Full Reporter,Urban,DR,DO,15,3,18
40009,City of Fayetteville,Full Reporter,Urban,MB,DO,164,70,234
40012,City of Winston Salem,Full Reporter,Urban,DR,DO,54,35,89
40012,City of Winston Salem,Full Reporter,Urban,MB,DO,173,129,302
40014,Ms Coast Transportation Authority,Full Reporter,Urban,DR,DO,9,10,19
40014,Ms Coast Transportation Authority,Full Reporter,Urban,MB,DO,126,132,258
40014,Ms Coast Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40015,"City of Jackson, MS",Full Reporter,Urban,DR,PT,5,6,11
40015,"City of Jackson, MS",Full Reporter,Urban,MB,PT,2,311,313
40017,Lexington Transit Authority,Full Reporter,Urban,DR,PT,26,108,134
40017,Lexington Transit Authority,Full Reporter,Urban,MB,DO,159,89,248
40017,Lexington Transit Authority,Full Reporter,Urban,VP,PT,0,1,1
40018,Transit Authority of River City,Full Reporter,Urban,DR,PT,26,52,78
40018,Transit Authority of River City,Full Reporter,Urban,MB,DO,1214,2582,3796
40018,Transit Authority of River City,Full Reporter,Urban,MB,PT,1,2,3
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,DR,DO,14,3,17
40019,Transit Authority of Northern Kentucky,Full Reporter,Urban,MB,DO,160,73,233
40021,City of Albany ,Full Reporter,Urban,DR,DO,58,60,118
40021,City of Albany ,Full Reporter,Urban,MB,DO,143,206,349
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,DR,PT,95,80,175
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,HR,DO,794,316,1110
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,MB,DO,8631,3619,12250
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Urban,SR,DO,3,10,13
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,DR,PT,18,2,20
40023,Augusta Richmond County Transit Department,Full Reporter,Urban,MB,PT,312,245,557
40025,Chatham Area Transit Authority,Full Reporter,Urban,DR,DO,1,2,3
40025,Chatham Area Transit Authority,Full Reporter,Urban,FB,DO,4,12,16
40025,Chatham Area Transit Authority,Full Reporter,Urban,MB,DO,88,52,140
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,DR,DO,80,208,288
40026,Manatee County Board of County Commissioners,Full Reporter,Urban,MB,DO,139,220,359
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,DR,PT,196,223,419
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,DO,320,55,375
40027,Pinellas Suncoast Transit Authority,Full Reporter,Urban,MB,PT,30,6,36
40028,Lee County Transit,Full Reporter,Urban,DR,DO,36,1,37
40028,Lee County Transit,Full Reporter,Urban,MB,DO,71,21,92
40028,Lee County Transit,Full Reporter,Urban,VP,PT,0,0,0
40029,Broward County Board of County Commissioners,Full Reporter,Urban,DR,PT,64,0,64
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,DO,6434,527,6961
40029,Broward County Board of County Commissioners,Full Reporter,Urban,MB,PT,99,6,105
40030,"City of Gainesville, FL",Full Reporter,Urban,DR,PT,14,0,14
40030,"City of Gainesville, FL",Full Reporter,Urban,MB,DO,244,51,295
40030,"City of Gainesville, FL",Full Reporter,Urban,VP,PT,0,0,0
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,DO,58,8,66
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,DR,PT,0,1,1
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,DO,139,14,153
40031,Lakeland Area Mass Transit District ,Full Reporter,Urban,MB,PT,1,3,4
40032,County of Volusia,Full Reporter,Urban,DR,DO,84,15,99
40032,County of Volusia,Full Reporter,Urban,DR,PT,0,0,0
40032,County of Volusia,Full Reporter,Urban,MB,DO,445,198,643
40032,County of Volusia,Full Reporter,Urban,VP,PT,0,0,0
40034,County of Miami-Dade ,Full Reporter,Urban,CB,PT,21,85,106
40034,County of Miami-Dade ,Full Reporter,Urban,DR,PT,108,61,169
40034,County of Miami-Dade ,Full Reporter,Urban,HR,DO,286,2459,2745
40034,County of Miami-Dade ,Full Reporter,Urban,MB,DO,916,6301,7217
40034,County of Miami-Dade ,Full Reporter,Urban,MB,PT,23,39,62
40034,County of Miami-Dade ,Full Reporter,Urban,MG,DO,147,516,663
40034,County of Miami-Dade ,Full Reporter,Urban,VP,PT,1,1,2
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,DR,PT,16,110,126
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,DO,1538,14,1552
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,7,68,75
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,RB,DO,54,1,55
40035,Central Florida Regional Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40036,City of Tallahassee,Full Reporter,Urban,DR,DO,7,89,96
40036,City of Tallahassee,Full Reporter,Urban,DR,PT,11,0,11
40036,City of Tallahassee,Full Reporter,Urban,MB,DO,21,552,573
40036,City of Tallahassee,Full Reporter,Urban,MB,PT,3,0,3
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,DR,PT,469,442,911
40037,"Board of County Commissioners, Palm Beach County",Full Reporter,Urban,MB,DO,621,213,834
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,DR,PT,3,19,22
40038,"Escambia County Board of County Commissioners, FL",Full Reporter,Urban,MB,DO,17,94,111
40040,Jacksonville Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
40040,Jacksonville Transportation Authority,Full Reporter,Urban,DR,PT,54,142,196
40040,Jacksonville Transportation Authority,Full Reporter,Urban,FB,PT,3,0,3
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,DO,97,372,469
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MB,PT,5,12,17
40040,Jacksonville Transportation Authority,Full Reporter,Urban,MG,DO,27,0,27
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,DR,DO,33,155,188
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,MB,DO,393,864,1257
40041,Hillsborough Area Regional Transit Authority,Full Reporter,Urban,SR,DO,15,94,109
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,DR,DO,18,21,39
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Urban,MB,DO,232,258,490
40043,City of Mobile,Full Reporter,Urban,DR,DO,14,28,42
40043,City of Mobile,Full Reporter,Urban,MB,DO,21,101,122
40044,City of Montgomery,Full Reporter,Urban,DR,DO,0,0,0
40044,City of Montgomery,Full Reporter,Urban,MB,DO,6,8,14
40046,Sarasota County ,Full Reporter,Urban,DR,PT,22,11,33
40046,Sarasota County ,Full Reporter,Urban,MB,DO,255,87,342
40046,Sarasota County ,Full Reporter,Urban,MB,PT,0,0,0
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,DR,DO,1,2,3
40047,Athens-Clarke County Unified Government,Full Reporter,Urban,MB,DO,49,131,180
40051,Town of Chapel Hill,Full Reporter,Urban,DR,DO,3,0,3
40051,Town of Chapel Hill,Full Reporter,Urban,MB,DO,88,16,104
40053,Greenville Transit Authority,Full Reporter,Urban,DR,DO,1,0,1
40053,Greenville Transit Authority,Full Reporter,Urban,MB,DO,42,13,55
40057,Jackson Transit Authority,Full Reporter,Urban,DR,DO,6,9,15
40057,Jackson Transit Authority,Full Reporter,Urban,MB,DO,77,85,162
40058,City of Rome ,Full Reporter,Urban,DR,DO,0,1,1
40058,City of Rome ,Full Reporter,Urban,MB,DO,41,52,93
40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,DO,5,11,16
40063,Brevard Board of County Commissioners,Full Reporter,Urban,DR,PT,1,0,1
40063,Brevard Board of County Commissioners,Full Reporter,Urban,MB,DO,24,23,47
40063,Brevard Board of County Commissioners,Full Reporter,Urban,VP,PT,3,0,3
40068,Northwest Alabama Council of Local Governments,Full Reporter,Urban,DR,DO,29,14,43
40071,"City of Huntsville, Alabama",Full Reporter,Urban,DR,DO,18,41,59
40071,"City of Huntsville, Alabama",Full Reporter,Urban,MB,DO,49,144,193
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,DR,DO,43,37,80
40074,Pasco County Board of County Commissioners,Full Reporter,Urban,MB,DO,176,21,197
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,CR,PT,22,58,80
40077,South Florida Regional Transportation Authority,Full Reporter,Urban,MB,PT,39,11,50
40078,Cobb County,Full Reporter,Urban,CB,PT,12,53,65
40078,Cobb County,Full Reporter,Urban,DR,PT,13,114,127
40078,Cobb County,Full Reporter,Urban,MB,PT,81,243,324
40082,County of Douglas,Full Reporter,Urban,DR,DO,2,2,4
40082,County of Douglas,Full Reporter,Urban,DR,PT,2,1,3
40082,County of Douglas,Full Reporter,Urban,MB,PT,6,8,14
40082,County of Douglas,Full Reporter,Urban,VP,DO,6,4,10
40086,Metropolitan Bus Authority,Full Reporter,Urban,DR,DO,120,108,228
40086,Metropolitan Bus Authority,Full Reporter,Urban,MB,DO,2884,2260,5144
40087,City of Durham,Full Reporter,Urban,DR,PT,15,18,33
40087,City of Durham,Full Reporter,Urban,MB,PT,139,64,203
40093,City of Greensboro ,Full Reporter,Urban,DR,PT,4,81,85
40093,City of Greensboro ,Full Reporter,Urban,MB,PT,32,168,200
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,DR,PT,1,0,1
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,HR,PT,39,434,473
40094,Alternativa de Transporte Integrado -ATI,Full Reporter,Urban,MB,PT,357,56,413
40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,DR,DO,38,0,38
40097,"Council on Aging of St. Lucie, Inc.",Full Reporter,Urban,MB,DO,23,0,23
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,CB,DO,14,32,46
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,DR,DO,50,250,300
40100,Santee Wateree Regional Transportation Authority,Full Reporter,Urban,MB,DO,34,154,188
40104,Indian River County,Full Reporter,Urban,DR,PT,0,2,2
40104,Indian River County,Full Reporter,Urban,MB,PT,2,3,5
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,DR,DO,5,4,9
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,DO,61,226,287
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,14,3,17
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,DO,0,0,0
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,DR,PT,5,1,6
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,MB,PT,94,20,114
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,DR,PT,18,4,22
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,MB,PT,13,17,30
40129,Charlotte County Government,Full Reporter,Urban,DR,DO,2,0,2
40129,Charlotte County Government,Full Reporter,Urban,DR,PT,22,0,22
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,CB,PT,28,30,58
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,DR,PT,2,0,2
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,MB,PT,63,42,105
40140,Collier County,Full Reporter,Urban,DR,PT,9,12,21
40140,Collier County,Full Reporter,Urban,MB,PT,60,45,105
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,CB,PT,0,0,0
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,DR,PT,6,3,9
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,MB,PT,247,123,370
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
40147,North Carolina State University,Full Reporter,Urban,MB,PT,0,7,7
40158,Lake County Board of County Commissioners,Full Reporter,Urban,DR,PT,6,59,65
40158,Lake County Board of County Commissioners,Full Reporter,Urban,MB,PT,13,155,168
40159,Regional Transportation Authority,Full Reporter,Urban,CB,PT,3,1,4
40159,Regional Transportation Authority,Full Reporter,Urban,CR,PT,1,0,1
40159,Regional Transportation Authority,Full Reporter,Urban,VP,PT,1,0,1
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,Urban,VP,PT,0,0,0
40171,Knoxville-Knox County Community Action Committee,Full Reporter,Urban,DR,DO,3,13,16
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,DR,DO,92,36,128
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,MB,DO,42,8,50
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,CB,PT,30,39,69
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,VP,DO,8,7,15
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,DO,11,5,16
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,FB,PT,0,0,0
40178,The Transportation Management Association Group,Full Reporter,Urban,VP,DO,0,0,0
40180,University of Georgia,Full Reporter,Urban,DR,DO,11,25,36
40180,University of Georgia,Full Reporter,Urban,MB,DO,7,11,18
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,DR,PT,0,2,2
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,MB,PT,9,7,16
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,DR,DO,12,1,13
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,MB,DO,1,0,1
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,VP,DO,2,0,2
40192,Martin County,Full Reporter,Urban,CB,PT,0,2,2
40192,Martin County,Full Reporter,Urban,DR,PT,0,1,1
40192,Martin County,Full Reporter,Urban,MB,PT,0,9,9
40196,Kentuckiana Regional Planning and Development Agency,Full Reporter,Urban,VP,DO,5,85,90
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,VP,PT,0,0,0
40208,City of Clemson,Full Reporter,Urban,MB,DO,12,5,17
40222,Wake County,Full Reporter,Urban,DR,PT,18,9,27
40224,Buncombe County,Full Reporter,Urban,DR,PT,63,29,92
40224,Buncombe County,Full Reporter,Urban,MB,PT,14,5,19
40228,Mecklenburg County ,Full Reporter,Urban,DR,DO,10,6,16
40232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT,15,0,15
40244,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,13,22,35
40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,CB,PT,199,146,345
40264,Georgia State Road and Tollway Authority,Full Reporter,Urban,VP,PT,2,0,2
40265,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,48,26,74
40928,Baldwin County Commission,Full Reporter,Urban,DR,DO,11,0,11
40950,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,11,4,15
41068,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,0,0,0
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,2,10,12
44929,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,0,0,0
44929,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,22,25,47
50001,City of Appleton,Full Reporter,Urban,DR,PT,5,27,32
50001,City of Appleton,Full Reporter,Urban,MB,DO,3,18,21
50001,City of Appleton,Full Reporter,Urban,MB,PT,4,5,9
50002,City of Green Bay,Full Reporter,Urban,DR,PT,1,0,1
50002,City of Green Bay,Full Reporter,Urban,MB,DO,19,31,50
50003,City of Kenosha,Full Reporter,Urban,DR,PT,8,48,56
50003,City of Kenosha,Full Reporter,Urban,MB,DO,71,41,112
50003,City of Kenosha,Full Reporter,Urban,SR,DO,0,0,0
50004,City of La Crosse,Full Reporter,Urban,DR,PT,47,85,132
50004,City of La Crosse,Full Reporter,Urban,MB,DO,59,160,219
50005,City of Madison,Full Reporter,Urban,MB,DO,103,176,279
50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,3,9,12
50006,"City of Racine, Wisconsin",Full Reporter,Urban,DR,DO,3,1,4
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,67,167,234
50008,Milwaukee County,Full Reporter,Urban,DR,PT,8,32,40
50008,Milwaukee County,Full Reporter,Urban,MB,PT,3061,2491,5552
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,DO,11,20,31
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,MB,PT,1,4,5
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,DO,11,48,59
50010,METRO Regional Transit Authority ,Full Reporter,Urban,DR,PT,0,6,6
50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,110,501,611
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,DR,DO,35,40,75
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,97,514,611
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,DR,DO,32,60,92
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,1149,1130,2279
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,DO,5,10,15
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,DR,PT,7,19,26
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,207,1292,1499
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,183,748,931
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,598,53,651
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,109,19,128
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,DO,5,1,6
50016,Central Ohio Transit Authority,Full Reporter,Urban,DR,PT,26,8,34
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,1110,852,1962
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,DR,DO,22,38,60
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,493,1354,1847
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,138,290,428
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,DR,DO,3,0,3
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,17,1,18
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,DO,2,30,32
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,DR,PT,0,0,0
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO,98,513,611
50024,Western Reserve Transit Authority,Full Reporter,Urban,DR,DO,4,7,11
50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO,18,10,28
50025,Duluth Transit Authority,Full Reporter,Urban,DR,PT,0,0,0
50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO,18,195,213
50027,Metro Transit ,Full Reporter,Urban,CR,PT,3,1,4
50027,Metro Transit ,Full Reporter,Urban,LR,DO,139,59,198
50027,Metro Transit ,Full Reporter,Urban,MB,DO,500,4037,4537
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO,2,2,4
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,DR,DO,23,33,56
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO,34,54,88
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,5,2,7
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,7,18,25
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,DO,53,25,78
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,DR,PT,12,7,19
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,DO,1276,448,1724
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,DO,124,205,329
50032,Mass Transportation Authority ,Full Reporter,Urban,DR,PT,0,0,0
50032,Mass Transportation Authority ,Full Reporter,Urban,MB,DO,257,381,638
50033,Interurban Transit Partnership,Full Reporter,Urban,DR,PT,5,27,32
50033,Interurban Transit Partnership,Full Reporter,Urban,MB,DO,68,1449,1517
50033,Interurban Transit Partnership,Full Reporter,Urban,RB,DO,4,102,106
50033,Interurban Transit Partnership,Full Reporter,Urban,VP,DO,0,0,0
50034,City of Jackson Transportation Authority,Full Reporter,Urban,DR,DO,1,6,7
50034,City of Jackson Transportation Authority,Full Reporter,Urban,MB,DO,26,74,100
50035,Central County Transportation Authority,Full Reporter,Urban,DR,PT,4,33,37
50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO,10,675,685
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO,29,4,33
50036,Capital Area Transportation Authority,Full Reporter,Urban,DR,PT,12,5,17
50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO,317,41,358
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO,15,12,27
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,14,10,24
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,DO,0,0,0
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT,0,1,1
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,DO,20,26,46
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,PT,13,33,46
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,23,29,52
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,VP,PT,0,0,0
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO,6,3,9
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO,14,30,44
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,2,28,30
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,4,327,331
50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,42,65,107
50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,144,152,296
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,1,4,5
