NTD ID,Reporter Name,Reporter Type,Reporting Module,Form Section,Performance Measure,2020 Target (%),2021 Target (%)
20076,Westchester County,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,14.0,15.0
20076,Westchester County,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20076,Westchester County,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,36.84,47.06
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RL - Commuter Rail Locomotive,35.71,47.62
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RP - Commuter Rail Passenger Coach,14.67,29.78
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RS - Commuter Rail Self-Propelled Passenger Car,22.19,22.12
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Steel Wheel Vehicles,62.59,62.16
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,26.32,26.69
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,38.1,38.1
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,37.4,32.06
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,CR - Commuter Rail,4.5,3.28
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,20.0,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AO - Automobile,52.76,6.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,46.4,27.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0.0,24.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,1.5,64.36
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,LR - Light Rail Vehicle,0.0,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,4.35,5.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RL - Commuter Rail Locomotive,6.37,7.5
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RP - Commuter Rail Passenger Coach,17.94,16.7
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RS - Commuter Rail Self-Propelled Passenger Car,100.0,100.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,SV - Sports Utility Vehicle,0.0,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,1.53,2.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,40.0,0.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Steel Wheel Vehicles,24.1,33.9
20080,New Jersey Transit Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,50.63,64.24
20080,New Jersey Transit Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,4.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,4.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,CR - Commuter Rail,1.0,1.0
20080,New Jersey Transit Corporation,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,LR - Light Rail,4.1,2.38
20080,New Jersey Transit Corporation,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,YR - Hybrid Rail,0.43,0.18
20082,New York City Department of Transportation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,FB - Ferryboat,12.5,12.5
20082,New York City Department of Transportation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,43.0,85.0
20082,New York City Department of Transportation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,43.0,43.0
20082,New York City Department of Transportation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,33.33,0.0
20082,New York City Department of Transportation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,FB - Ferryboat,0.0,0.0
20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,HR - Heavy Rail Passenger Car,0.0,0.0
20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Steel Wheel Vehicles,9.0,9.0
20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,26.0,26.0
20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
20098,Port Authority Trans-Hudson Corporation,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,HR - Heavy Rail,1.3,1.3
20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,HR - Heavy Rail Passenger Car,100.0,100.0
20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,17.24,34.48
20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Steel Wheel Vehicles,44.44,44.44
20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,31.25,31.25
20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,29.0,67.0
20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,70.0,76.0
20099,Staten Island Rapid Transit Operating Authority,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,HR - Heavy Rail,0.0,0.0
20100,MTA Long Island Rail Road,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RL - Commuter Rail Locomotive,0.0,0.0
20100,MTA Long Island Rail Road,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RP - Commuter Rail Passenger Coach,0.0,0.0
20100,MTA Long Island Rail Road,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,RS - Commuter Rail Self-Propelled Passenger Car,14.0,14.0
20100,MTA Long Island Rail Road,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
20100,MTA Long Island Rail Road,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Steel Wheel Vehicles,84.0,86.0
20100,MTA Long Island Rail Road,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,27.0,8.0
20100,MTA Long Island Rail Road,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,33.0,33.0
20100,MTA Long Island Rail Road,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,26.0,26.0
20100,MTA Long Island Rail Road,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,CR - Commuter Rail,1.02,1.02
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,15.0,15.0
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,15.0,15.0
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,15.0,15.0
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,15.0,15.0
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,35.0,35.0
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,25.0,20.0
20113,Regional Transit Service - Monroe County,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
20120,City of Glens Falls ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0.0,0.0
20120,City of Glens Falls ,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
20120,City of Glens Falls ,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
20120,City of Glens Falls ,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20122,"Academy Lines, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,50.97,30.95
20122,"Academy Lines, Inc.",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20126,"Hudson Transit Lines, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,18.4,21.0
20126,"Hudson Transit Lines, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0.0,0.0
20126,"Hudson Transit Lines, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
20126,"Hudson Transit Lines, Inc.",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20128,Suburban Transit Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,32.93,32.93
20128,Suburban Transit Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
20128,Suburban Transit Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,25.0,11.0
20128,Suburban Transit Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,20.0,20.0
20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,25.0,25.0
20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,25.0,33.33
20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20145,Tompkins Consolidated Area Transit,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
20149,"Rockland Coaches, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,62.0,55.0
20149,"Rockland Coaches, Inc.",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20161,DeCamp Bus Lines,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,0.0,0.0
20161,DeCamp Bus Lines,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
20161,DeCamp Bus Lines,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,50.0,0.0
20161,DeCamp Bus Lines,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20163,"Lakeland Bus Lines, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,11.76,7.35
20163,"Lakeland Bus Lines, Inc.",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
20163,"Lakeland Bus Lines, Inc.",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,12.5,14.28
20163,"Lakeland Bus Lines, Inc.",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20163,"Lakeland Bus Lines, Inc.",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
20169,"Trans-Bridge Lines, Inc. ",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,1.72,0.0
20169,"Trans-Bridge Lines, Inc. ",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,33.33
20169,"Trans-Bridge Lines, Inc. ",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
20169,"Trans-Bridge Lines, Inc. ",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20177,"Adirondack Transit Lines, Inc,",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,20.0,20.0
20177,"Adirondack Transit Lines, Inc,",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,25.0,0.0
20177,"Adirondack Transit Lines, Inc,",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
20177,"Adirondack Transit Lines, Inc,",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20177,"Adirondack Transit Lines, Inc,",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,100.0,100.0
20178,Ulster County ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,,25.0
20178,Ulster County ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,,0.0
20178,Ulster County ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,,15.0
20178,Ulster County ,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,,100.0
20178,Ulster County ,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,100.0
20178,Ulster County ,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,,0.0
20179,"Leprechaun Lines, Inc.",Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,0.0,0.0
20179,"Leprechaun Lines, Inc.",Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
20179,"Leprechaun Lines, Inc.",Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20188,MTA Bus Company,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,0.0,0.0
20188,MTA Bus Company,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,93.25,58.53
20188,MTA Bus Company,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,46.02,61.1
20188,MTA Bus Company,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,28.0
20188,MTA Bus Company,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,25.58,27.34
20188,MTA Bus Company,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20190,Port Imperial Ferry Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,51.72,0.0
20190,Port Imperial Ferry Corporation,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,FB - Ferryboat,0.0,0.0
20190,Port Imperial Ferry Corporation,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
20190,Port Imperial Ferry Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,100.0,100.0
20190,Port Imperial Ferry Corporation,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,11.11
20192,Bergen County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,40.0,33.33
20192,Bergen County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,75.0,0.0
20192,Bergen County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,66.0,44.44
20192,Bergen County,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100.0,66.66
20192,Bergen County,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,70.0,0.0
20194,East Windsor Township,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0.0,0.0
20194,East Windsor Township,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,100.0
20194,East Windsor Township,Reduced Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20195,Gloucester County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
20195,Gloucester County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0.0,0.0
20200,South Jersey Transportation Authority,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,15.0,0.0
20200,South Jersey Transportation Authority,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,50.0,60.0
20200,South Jersey Transportation Authority,Reduced Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,50.0,100.0
20201,County of Cumberland,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,12.5,12.5
20203,Cape May County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,,80.0
20203,Cape May County,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,13.0,74.0
20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,5.0,15.0
20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
20204,"Senior Citizens United Community Services of Camden County, Inc.",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20206,County of Nassau,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,0.0,0.0
20206,County of Nassau,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AO - Automobile,0.0,0.0
20206,County of Nassau,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,5.0,5.0
20206,County of Nassau,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
20206,County of Nassau,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,10.0,10.0
20206,County of Nassau,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,15.0,15.0
20206,County of Nassau,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,15.0,15.0
20206,County of Nassau,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20206,County of Nassau,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
20208,County of Burlington,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,62.5,62.5
20209,Somerset County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AO - Automobile,,100.0
20209,Somerset County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,,42.0
20209,Somerset County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,,20.0
20209,Somerset County,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,100.0
20210,Morris County Human Services,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,15.0,7.0
20210,Morris County Human Services,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0.0,0.0
20210,Morris County Human Services,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,SV - Sports Utility Vehicle,0.0,0.0
20210,Morris County Human Services,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,0.0,0.0
20217,"Hampton Jitney, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BR - Over-the-road Bus,10.0,10.0
20217,"Hampton Jitney, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0.0,0.0
20217,"Hampton Jitney, Inc.",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,100.0,100.0
20217,"Hampton Jitney, Inc.",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,15.0,16.67
20217,"Hampton Jitney, Inc.",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0.0,0.0
20219,A&C Bus Corporation & Montgomery & Westside Owners Association,Reduced Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0.0,0.0
